"","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","USDATL","Obligation.2014"
"1911",2010-09-30,1,"Electronics and Communications","Army","CARTER",0.328410742351305
"1912",2010-09-30,1,"Electronics and Communications","Navy","CARTER",0.27372858279846
"1913",2010-09-30,1,"Electronics and Communications","Air Force","CARTER",0.253538570945657
"1914",2010-09-30,1,"Electronics and Communications","DLA","CARTER",0.0842727833226359
"1915",2010-09-30,1,"Electronics and Communications","MDA","CARTER",0.000315451112537441
"1916",2010-09-30,1,"Electronics and Communications","Additional
DoD
Components","CARTER",0.181090481728712
"1917",2010-09-30,1,"Facilities and Construction","Army","CARTER",1.09079844436243
"1918",2010-09-30,1,"Facilities and Construction","Navy","CARTER",0.214667986029097
"1919",2010-09-30,1,"Facilities and Construction","Air Force","CARTER",0.472370186146769
"1920",2010-09-30,1,"Facilities and Construction","DLA","CARTER",0.191636424882328
"1921",2010-09-30,1,"Facilities and Construction","MDA","CARTER",0.000172647785622593
"1922",2010-09-30,1,"Facilities and Construction","Additional
DoD
Components","CARTER",0.00766446051561831
"1923",2010-09-30,1,"Land Vehicles","Army","CARTER",0.811634821352161
"1924",2010-09-30,1,"Land Vehicles","Navy","CARTER",0.0407433769683355
"1925",2010-09-30,1,"Land Vehicles","Air Force","CARTER",0.00319939891955498
"1926",2010-09-30,1,"Land Vehicles","DLA","CARTER",0.0778903536371416
"1927",2010-09-30,1,"Land Vehicles","Additional
DoD
Components","CARTER",0.00181339896234489
"1928",2010-09-30,1,"Missile and Space Systems","Army","CARTER",0.0288053540650407
"1929",2010-09-30,1,"Missile and Space Systems","Navy","CARTER",0.285724017062473
"1930",2010-09-30,1,"Missile and Space Systems","Air Force","CARTER",0.0252962612109542
"1931",2010-09-30,1,"Missile and Space Systems","DLA","CARTER",0.00609460857937527
"1932",2010-09-30,1,"Missile and Space Systems","MDA","CARTER",0.0620654642597347
"1933",2010-09-30,1,"Missile and Space Systems","Additional
DoD
Components","CARTER",1.20453572956782e-05
"1934",2010-09-30,1,"Other Products","Army","CARTER",0.20095688245614
"1935",2010-09-30,1,"Other Products","Navy","CARTER",0.0413044339537869
"1936",2010-09-30,1,"Other Products","Air Force","CARTER",0.0271303661424904
"1937",2010-09-30,1,"Other Products","DLA","CARTER",1.12363281513693
"1938",2010-09-30,1,"Other Products","MDA","CARTER",2.52818784766795e-05
"1939",2010-09-30,1,"Other Products","Additional
DoD
Components","CARTER",0.00136497511767223
"1940",2010-09-30,1,"Other R&D and Knowledge Based","Army","CARTER",0.249574801861361
"1941",2010-09-30,1,"Other R&D and Knowledge Based","Navy","CARTER",0.183777391056911
"1942",2010-09-30,1,"Other R&D and Knowledge Based","Air Force","CARTER",0.361396962526744
"1943",2010-09-30,1,"Other R&D and Knowledge Based","DLA","CARTER",0.0116993044287548
"1944",2010-09-30,1,"Other R&D and Knowledge Based","MDA","CARTER",6.41848523748395e-05
"1945",2010-09-30,1,"Other R&D and Knowledge Based","Military
Health","CARTER",0
"1946",2010-09-30,1,"Other R&D and Knowledge Based","Additional
DoD
Components","CARTER",0.0613066066431322
"1947",2010-09-30,1,"Other Services","Army","CARTER",0.370115813510911
"1948",2010-09-30,1,"Other Services","Navy","CARTER",0.32518668169662
"1949",2010-09-30,1,"Other Services","Air Force","CARTER",0.128261195785195
"1950",2010-09-30,1,"Other Services","DLA","CARTER",0.000246666174582798
"1951",2010-09-30,1,"Other Services","Military
Health","CARTER",0.159708870143346
"1952",2010-09-30,1,"Other Services","Additional
DoD
Components","CARTER",1.53391732387677
"1953",2010-09-30,1,"Ships & Submarines","Army","CARTER",0.00458655861146769
"1954",2010-09-30,1,"Ships & Submarines","Navy","CARTER",0.702678784852375
"1955",2010-09-30,1,"Ships & Submarines","Air Force","CARTER",0.00148570737056055
"1956",2010-09-30,1,"Ships & Submarines","DLA","CARTER",0.110884297614463
"1957",2010-09-30,1,"Ships & Submarines","Additional
DoD
Components","CARTER",0.0166665920410783
"1958",2010-09-30,1,"Unlabeled","Navy","CARTER",0
"1959",2010-09-30,1,"Unlabeled","Additional
DoD
Components","CARTER",-0.000216777471116816
"1960",2010-09-30,1,"Weapons and Ammunition","Army","CARTER",0.0684993865104835
"1961",2010-09-30,1,"Weapons and Ammunition","Navy","CARTER",0.0168977399657681
"1962",2010-09-30,1,"Weapons and Ammunition","Air Force","CARTER",0.0867493960954215
"1963",2010-09-30,1,"Weapons and Ammunition","DLA","CARTER",0.0145286139495079
"1964",2010-09-30,1,"Weapons and Ammunition","Additional
DoD
Components","CARTER",1.60983097988875e-06
"1965",2010-09-30,1.08493150684932,"Aircraft and Drones","Army","CARTER",0.0986515395913564
"1966",2010-09-30,1.08493150684932,"Aircraft and Drones","Navy","CARTER",0.615232870079161
"1967",2010-09-30,1.08493150684932,"Aircraft and Drones","Air Force","CARTER",0.481009970902867
"1968",2010-09-30,1.08493150684932,"Aircraft and Drones","DLA","CARTER",0.287502249796748
"1969",2010-09-30,1.08493150684932,"Aircraft and Drones","Additional
DoD
Components","CARTER",0.0595818712023962
"1970",2010-09-30,1.08493150684932,"Electronics and Communications","Army","CARTER",0.484182606985451
"1971",2010-09-30,1.08493150684932,"Electronics and Communications","Navy","CARTER",0.333824816174583
"1972",2010-09-30,1.08493150684932,"Electronics and Communications","Air Force","CARTER",0.165659838157895
"1973",2010-09-30,1.08493150684932,"Electronics and Communications","DLA","CARTER",0.118960887826273
"1974",2010-09-30,1.08493150684932,"Electronics and Communications","MDA","CARTER",0.00047805769148481
"1975",2010-09-30,1.08493150684932,"Electronics and Communications","Military
Health","CARTER",0
"1976",2010-09-30,1.08493150684932,"Electronics and Communications","Additional
DoD
Components","CARTER",0.218870392821994
"1977",2010-09-30,1.08493150684932,"Facilities and Construction","Army","CARTER",1.4057082724754
"1978",2010-09-30,1.08493150684932,"Facilities and Construction","Navy","CARTER",0.208018852096705
"1979",2010-09-30,1.08493150684932,"Facilities and Construction","Air Force","CARTER",0.0828894935494223
"1980",2010-09-30,1.08493150684932,"Facilities and Construction","DLA","CARTER",0.116759425823706
"1981",2010-09-30,1.08493150684932,"Facilities and Construction","MDA","CARTER",0.000919373951647411
"1982",2010-09-30,1.08493150684932,"Facilities and Construction","Additional
DoD
Components","CARTER",0.0188703831942662
"1983",2010-09-30,1.08493150684932,"Land Vehicles","Army","CARTER",2.12603020571245
"1984",2010-09-30,1.08493150684932,"Land Vehicles","Navy","CARTER",0.0234771744116389
"1985",2010-09-30,1.08493150684932,"Land Vehicles","Air Force","CARTER",0.000430667297817715
"1986",2010-09-30,1.08493150684932,"Land Vehicles","DLA","CARTER",0.108557318046641
"1987",2010-09-30,1.08493150684932,"Land Vehicles","Additional
DoD
Components","CARTER",-0.224037612323492
"1988",2010-09-30,1.08493150684932,"Missile and Space Systems","Army","CARTER",0.0148243285729568
"1989",2010-09-30,1.08493150684932,"Missile and Space Systems","Navy","CARTER",0.300946409338896
"1990",2010-09-30,1.08493150684932,"Missile and Space Systems","Air Force","CARTER",0.0502847163457424
"1991",2010-09-30,1.08493150684932,"Missile and Space Systems","DLA","CARTER",0.00209844421266581
"1992",2010-09-30,1.08493150684932,"Missile and Space Systems","MDA","CARTER",0.024244422389816
"1993",2010-09-30,1.08493150684932,"Missile and Space Systems","Additional
DoD
Components","CARTER",0
"1994",2010-09-30,1.08493150684932,"Other Products","Army","CARTER",0.207799992297818
"1995",2010-09-30,1.08493150684932,"Other Products","Navy","CARTER",0.0349352595742405
"1996",2010-09-30,1.08493150684932,"Other Products","Air Force","CARTER",0.0352574917522465
"1997",2010-09-30,1.08493150684932,"Other Products","DLA","CARTER",2.9054962198973
"1998",2010-09-30,1.08493150684932,"Other Products","MDA","CARTER",4.33247753530167e-06
"1999",2010-09-30,1.08493150684932,"Other Products","Additional
DoD
Components","CARTER",0.00273339682284981
"2000",2010-09-30,1.08493150684932,"Other R&D and Knowledge Based","Army","CARTER",0.525590484157039
"2001",2010-09-30,1.08493150684932,"Other R&D and Knowledge Based","Navy","CARTER",0.397639309124947
"2002",2010-09-30,1.08493150684932,"Other R&D and Knowledge Based","Air Force","CARTER",0.183867520164741
"2003",2010-09-30,1.08493150684932,"Other R&D and Knowledge Based","DLA","CARTER",0.00577825670731707
"2004",2010-09-30,1.08493150684932,"Other R&D and Knowledge Based","MDA","CARTER",0.00178011446298674
"2005",2010-09-30,1.08493150684932,"Other R&D and Knowledge Based","Additional
DoD
Components","CARTER",0.101623501626016
"2006",2010-09-30,1.08493150684932,"Other Services","Army","CARTER",0.267501912772786
"2007",2010-09-30,1.08493150684932,"Other Services","Navy","CARTER",0.134530028316217
"2008",2010-09-30,1.08493150684932,"Other Services","Air Force","CARTER",0.0366007039794608
"2009",2010-09-30,1.08493150684932,"Other Services","DLA","CARTER",0.00093430892169448
"2010",2010-09-30,1.08493150684932,"Other Services","MDA","CARTER",3.6901647411211e-05
"2011",2010-09-30,1.08493150684932,"Other Services","Military
Health","CARTER",0.0672189192019683
"2012",2010-09-30,1.08493150684932,"Other Services","Additional
DoD
Components","CARTER",0.236327254268293
"2013",2010-09-30,1.08493150684932,"Ships & Submarines","Army","CARTER",0.00626302615532734
"2014",2010-09-30,1.08493150684932,"Ships & Submarines","Navy","CARTER",0.237843115393667
"2015",2010-09-30,1.08493150684932,"Ships & Submarines","Air Force","CARTER",0.000322772828412495
"2016",2010-09-30,1.08493150684932,"Ships & Submarines","DLA","CARTER",0.0761060456140351
"2017",2010-09-30,1.08493150684932,"Ships & Submarines","Additional
DoD
Components","CARTER",0.00702057863714163
"2018",2010-09-30,1.08493150684932,"Unlabeled","Navy","CARTER",0
"2019",2010-09-30,1.08493150684932,"Unlabeled","DLA","CARTER",-1.82640564826701e-05
"2020",2010-09-30,1.08493150684932,"Weapons and Ammunition","Army","CARTER",0.228462855498502
"2021",2010-09-30,1.08493150684932,"Weapons and Ammunition","Navy","CARTER",0.00980772394094994
"2022",2010-09-30,1.08493150684932,"Weapons and Ammunition","Air Force","CARTER",0.0828175938596491
"2023",2010-09-30,1.08493150684932,"Weapons and Ammunition","DLA","CARTER",0.0141634648587933
"2024",2010-09-30,1.08493150684932,"Weapons and Ammunition","Additional
DoD
Components","CARTER",0.000151799154899444
"2025",2010-09-30,1.16712328767123,"Aircraft and Drones","Army","CARTER",0.430342469052204
"2026",2010-09-30,1.16712328767123,"Aircraft and Drones","Navy","CARTER",0.675452913810441
"2027",2010-09-30,1.16712328767123,"Aircraft and Drones","Air Force","CARTER",1.26507433410355
"2028",2010-09-30,1.16712328767123,"Aircraft and Drones","DLA","CARTER",0.275449919116389
"2029",2010-09-30,1.16712328767123,"Aircraft and Drones","Additional
DoD
Components","CARTER",0.0871088696940522
"2030",2010-09-30,1.16712328767123,"Electronics and Communications","Army","CARTER",0.91081471838896
"2031",2010-09-30,1.16712328767123,"Electronics and Communications","Navy","CARTER",0.822586454867351
"2032",2010-09-30,1.16712328767123,"Electronics and Communications","Air Force","CARTER",0.613571699475824
"2033",2010-09-30,1.16712328767123,"Electronics and Communications","DLA","CARTER",0.095703054995721
"2034",2010-09-30,1.16712328767123,"Electronics and Communications","Additional
DoD
Components","CARTER",0.420988686114677
"2035",2010-09-30,1.16712328767123,"Facilities and Construction","Army","CARTER",2.03249738109756
"2036",2010-09-30,1.16712328767123,"Facilities and Construction","Navy","CARTER",0.434089669683355
"2037",2010-09-30,1.16712328767123,"Facilities and Construction","Air Force","CARTER",0.1887824576273
"2038",2010-09-30,1.16712328767123,"Facilities and Construction","DLA","CARTER",0.196827801422764
"2039",2010-09-30,1.16712328767123,"Facilities and Construction","MDA","CARTER",0.00214939600984168
"2040",2010-09-30,1.16712328767123,"Facilities and Construction","Military
Health","CARTER",-2.3595378690629e-05
"2041",2010-09-30,1.16712328767123,"Facilities and Construction","Additional
DoD
Components","CARTER",0.021755143271288
"2042",2010-09-30,1.16712328767123,"Land Vehicles","Army","CARTER",1.69832102011125
"2043",2010-09-30,1.16712328767123,"Land Vehicles","Navy","CARTER",0.195183041463415
"2044",2010-09-30,1.16712328767123,"Land Vehicles","Air Force","CARTER",0.000682733622165169
"2045",2010-09-30,1.16712328767123,"Land Vehicles","DLA","CARTER",0.195559590372272
"2046",2010-09-30,1.16712328767123,"Land Vehicles","Additional
DoD
Components","CARTER",0.000235681129653402
"2047",2010-09-30,1.16712328767123,"Missile and Space Systems","Army","CARTER",1.27692390669662
"2048",2010-09-30,1.16712328767123,"Missile and Space Systems","Navy","CARTER",0.0398405155862217
"2049",2010-09-30,1.16712328767123,"Missile and Space Systems","Air Force","CARTER",0.082756979771074
"2050",2010-09-30,1.16712328767123,"Missile and Space Systems","DLA","CARTER",0.0032992250427899
"2051",2010-09-30,1.16712328767123,"Missile and Space Systems","MDA","CARTER",0.0283910622593068
"2052",2010-09-30,1.16712328767123,"Other Products","Army","CARTER",0.289495554182713
"2053",2010-09-30,1.16712328767123,"Other Products","Navy","CARTER",0.0442702899764656
"2054",2010-09-30,1.16712328767123,"Other Products","Air Force","CARTER",0.0161165039473684
"2055",2010-09-30,1.16712328767123,"Other Products","DLA","CARTER",0.874783685697475
"2056",2010-09-30,1.16712328767123,"Other Products","Additional
DoD
Components","CARTER",0.000897737045357296
"2057",2010-09-30,1.16712328767123,"Other R&D and Knowledge Based","Army","CARTER",1.11726859671588
"2058",2010-09-30,1.16712328767123,"Other R&D and Knowledge Based","Navy","CARTER",0.387525832573813
"2059",2010-09-30,1.16712328767123,"Other R&D and Knowledge Based","Air Force","CARTER",0.341682023117244
"2060",2010-09-30,1.16712328767123,"Other R&D and Knowledge Based","DLA","CARTER",0.0108097213628584
"2061",2010-09-30,1.16712328767123,"Other R&D and Knowledge Based","MDA","CARTER",0.00269472840179718
"2062",2010-09-30,1.16712328767123,"Other R&D and Knowledge Based","Additional
DoD
Components","CARTER",0.102191667436885
"2063",2010-09-30,1.16712328767123,"Other Services","Army","CARTER",0.350864626091142
"2064",2010-09-30,1.16712328767123,"Other Services","Navy","CARTER",0.0789607153401797
"2065",2010-09-30,1.16712328767123,"Other Services","Air Force","CARTER",0.131802868859649
"2066",2010-09-30,1.16712328767123,"Other Services","DLA","CARTER",0.000910730573384681
"2067",2010-09-30,1.16712328767123,"Other Services","MDA","CARTER",0.000369255327342747
"2068",2010-09-30,1.16712328767123,"Other Services","Military
Health","CARTER",0.000665362451861361
"2069",2010-09-30,1.16712328767123,"Other Services","Additional
DoD
Components","CARTER",0.427057054845956
"2070",2010-09-30,1.16712328767123,"Ships & Submarines","Army","CARTER",0.0144434267971759
"2071",2010-09-30,1.16712328767123,"Ships & Submarines","Navy","CARTER",0.374869927802739
"2072",2010-09-30,1.16712328767123,"Ships & Submarines","Air Force","CARTER",7.28401797175867e-06
"2073",2010-09-30,1.16712328767123,"Ships & Submarines","DLA","CARTER",0.0725939353872486
"2074",2010-09-30,1.16712328767123,"Ships & Submarines","Additional
DoD
Components","CARTER",0.00380838618955926
"2075",2010-09-30,1.16712328767123,"Unlabeled","Army","CARTER",0
"2076",2010-09-30,1.16712328767123,"Unlabeled","Additional
DoD
Components","CARTER",-3.11010911424904e-06
"2077",2010-09-30,1.16712328767123,"Weapons and Ammunition","Army","CARTER",0.108653430263158
"2078",2010-09-30,1.16712328767123,"Weapons and Ammunition","Navy","CARTER",0.0991580101412067
"2079",2010-09-30,1.16712328767123,"Weapons and Ammunition","Air Force","CARTER",0.390836980915704
"2080",2010-09-30,1.16712328767123,"Weapons and Ammunition","DLA","CARTER",0.0103078829482242
"2081",2010-09-30,1.16712328767123,"Weapons and Ammunition","Additional
DoD
Components","CARTER",0.00270457191912709
"2082",2010-09-30,1.25205479452055,"Aircraft and Drones","Army","CARTER",0.171956624518614
"2083",2010-09-30,1.25205479452055,"Aircraft and Drones","Navy","CARTER",0.22108833245614
"2084",2010-09-30,1.25205479452055,"Aircraft and Drones","Air Force","CARTER",1.51788201392811
"2085",2010-09-30,1.25205479452055,"Aircraft and Drones","DLA","CARTER",0.252146454054343
"2086",2010-09-30,1.25205479452055,"Aircraft and Drones","Additional
DoD
Components","CARTER",0.0982923536050492
"2087",2010-09-30,1.25205479452055,"Electronics and Communications","Army","CARTER",0.822092734092854
"2088",2010-09-30,1.25205479452055,"Electronics and Communications","Navy","CARTER",0.60605783059478
"2089",2010-09-30,1.25205479452055,"Electronics and Communications","Air Force","CARTER",0.416188727909713
"2090",2010-09-30,1.25205479452055,"Electronics and Communications","DLA","CARTER",0.0840354109221224
"2091",2010-09-30,1.25205479452055,"Electronics and Communications","MDA","CARTER",0.000215353134360291
"2092",2010-09-30,1.25205479452055,"Electronics and Communications","Additional
DoD
Components","CARTER",0.270245896448438
"2093",2010-09-30,1.25205479452055,"Facilities and Construction","Army","CARTER",1.54429100417202
"2094",2010-09-30,1.25205479452055,"Facilities and Construction","Navy","CARTER",0.425920653508772
