"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"12437",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Services","Army","BBP1",0.1564517038292,0.0573746154554333
"12438",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Services","Navy","BBP1",0.0174240900745,0.104882704193517
"12439",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Services","Air Force","BBP1",0.0050669015705,0.0194183867944667
"12440",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Services","DLA","BBP1",-2.03904004e-05,9.92105313394942e-06
"12441",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Services","Military
Health","BBP1",0.2700884935,0.0993487395424
"12442",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Services","Additional
DoD
Components","BBP1",0.0012373954147,-9.36711558999995e-05
"12443",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Ships & Submarines","Army","BBP1",0,-3.49686933666667e-05
"12444",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Ships & Submarines","Navy","BBP1",0.1248959886351,0.145858064951733
"12445",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Ships & Submarines","Air Force","BBP1",0,6.64401150650553e-05
"12446",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Ships & Submarines","DLA","BBP1",-8.11749375e-05,-0.000138694195133333
"12447",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Ships & Submarines","Additional
DoD
Components","BBP1",-0.0002350080601,-6.93541833666667e-05
"12448",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Weapons and Ammunition","Army","BBP1",0.0709084071975,0.0317803119554667
"12449",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Weapons and Ammunition","Navy","BBP1",0.1386475509766,0.0544095063466667
"12450",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Weapons and Ammunition","Air Force","BBP1",0.002612077564,0.00868076532646667
"12451",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Weapons and Ammunition","DLA","BBP1",-4.22261612e-05,-0.000226857387066667
"12452",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Weapons and Ammunition","Additional
DoD
Components","BBP1",0,0.0007704570943
"12453",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Aircraft and Drones","Army","BBP1",0.4104537217083,0.1897462881202
"12454",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Aircraft and Drones","Navy","BBP1",0.3190848000683,0.4345487183368
"12455",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Aircraft and Drones","Air Force","BBP1",0.5742495605596,0.406981639022767
"12456",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Aircraft and Drones","DLA","BBP1",-0.0009421716834,-0.00110238941036667
"12457",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Aircraft and Drones","Additional
DoD
Components","BBP1",0.0005326817772,-0.0055991335011
"12458",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Electronics and Communications","Army","BBP1",0.1322611908538,0.104155363984233
"12459",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Electronics and Communications","Navy","BBP1",0.1548844756029,0.100432896250733
"12460",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Electronics and Communications","Air Force","BBP1",0.0891861646251,0.0602224617041667
"12461",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Electronics and Communications","DLA","BBP1",1.508598e-05,0.0008836073239
"12462",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Electronics and Communications","MDA","BBP1",0,0.0013545367003
"12463",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Electronics and Communications","Military
Health","BBP1",0.00469398613,0.00362129959069192
"12464",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Electronics and Communications","Additional
DoD
Components","BBP1",0.1361043551606,0.0814807800751
"12465",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Facilities and Construction","Army","BBP1",0.1670708099668,0.0760200657528
"12466",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Facilities and Construction","Navy","BBP1",0.0695652130099,0.0965828723808396
"12467",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Facilities and Construction","Air Force","BBP1",0.0232130959424,0.0167271228394667
"12468",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Facilities and Construction","DLA","BBP1",0.0045681958667,0.0026512849798
"12469",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Facilities and Construction","MDA","BBP1",0.0008249340313,0.00027904016134224
"12470",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Facilities and Construction","Military
Health","BBP1",1.05e-05,1.31699955452791e-05
"12471",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Facilities and Construction","Additional
DoD
Components","BBP1",0.0014236012642,0.00332547960098395
"12472",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Land Vehicles","Army","BBP1",0.0326608649086,0.0174076060839333
"12473",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Land Vehicles","Navy","BBP1",1.17925098e-05,-0.000260675118333333
"12474",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Land Vehicles","Air Force","BBP1",-0.0001130215469,2.20484004719136e-05
"12475",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Land Vehicles","DLA","BBP1",-8.75e-07,-1.27063233333333e-05
"12476",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Land Vehicles","Additional
DoD
Components","BBP1",1.536e-06,2.68533333333333e-06
"12477",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Missile and Space Systems","Army","BBP1",0.0814786960813,0.0314761575968
"12478",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Missile and Space Systems","Navy","BBP1",0.0750813315616,0.0358837960604
"12479",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Missile and Space Systems","Air Force","BBP1",0.0210496131821,0.0130360104864333
"12480",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Missile and Space Systems","DLA","BBP1",-1.76083e-06,-2.45319827020074e-07
"12481",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Missile and Space Systems","MDA","BBP1",0.0763550226007,0.124130605698052
"12482",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Missile and Space Systems","Additional
DoD
Components","BBP1",-6.49654883e-05,-2.12491479394181e-05
"12483",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Products","Army","BBP1",0.0158414790474,0.00361828945626667
"12484",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Products","Navy","BBP1",0.0011303743873,0.000869536043333333
"12485",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Products","Air Force","BBP1",0.0032200731203,0.001358756747
"12486",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Products","DLA","BBP1",-0.0032558675215,-0.00107560867096667
"12487",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Products","Additional
DoD
Components","BBP1",0,-1.7788667e-06
"12488",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other R&D and Knowledge Based","Army","BBP1",0.4890996079644,0.267595082024933
"12489",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other R&D and Knowledge Based","Navy","BBP1",0.2449074898537,0.184708591163
"12490",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other R&D and Knowledge Based","Air Force","BBP1",0.0766334206347,0.0547825350729
"12491",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other R&D and Knowledge Based","DLA","BBP1",3.93326602e-05,0.000296840207312481
"12492",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other R&D and Knowledge Based","MDA","BBP1",0.1643861214171,0.0628083413546667
"12493",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other R&D and Knowledge Based","Military
Health","BBP1",0.0013451826006,0.00167766493353333
"12494",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other R&D and Knowledge Based","Additional
DoD
Components","BBP1",0.0334637809525,0.0582473359610667
"12495",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Services","Army","BBP1",0.0154237148036,0.0571439575018
"12496",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Services","Navy","BBP1",0.1743410686496,0.0903965150804333
"12497",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Services","Air Force","BBP1",0.0445374901198,0.0255287396503
"12498",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Services","DLA","BBP1",0,0.000370459415133333
"12499",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Services","Military
Health","BBP1",0.4251384908281,0.237289360109367
"12500",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other Services","Additional
DoD
Components","BBP1",-0.0009489473974,0.001957079421
"12501",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Ships & Submarines","Army","BBP1",0.0003029514456,0.000823949533938364
"12502",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Ships & Submarines","Navy","BBP1",0.3087589807184,0.194614436143633
"12503",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Ships & Submarines","Air Force","BBP1",0,8.30274443485328e-08
"12504",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Ships & Submarines","DLA","BBP1",-1.9628e-05,-7.51801936e-05
"12505",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Ships & Submarines","Additional
DoD
Components","BBP1",0.0020535586303,0.0006471823634
"12506",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Weapons and Ammunition","Army","BBP1",0.0423869472182,0.0389769242608
"12507",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Weapons and Ammunition","Navy","BBP1",0.0100298544531,0.0572435240315667
"12508",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Weapons and Ammunition","Air Force","BBP1",0.0021992131391,0.00273491925823333
"12509",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Weapons and Ammunition","DLA","BBP1",-1.4851e-05,7.07478427524458e-05
"12510",2014-09-30,"Q4",2014-09-30,3.92054794520548,"Weapons and Ammunition","Additional
DoD
Components","BBP1",0,0.00068654
"12511",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Aircraft and Drones","Army","CARTER
pre-BBP",0.0003538177055,0.00507571112953333
"12512",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Aircraft and Drones","Navy","CARTER
pre-BBP",0.020320082291,0.0187980616321667
"12513",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Aircraft and Drones","Air Force","CARTER
pre-BBP",0.0736849716377,0.105250899321833
"12514",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Aircraft and Drones","DLA","CARTER
pre-BBP",-6.49771407e-05,-0.0001723290338
"12515",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Aircraft and Drones","Additional
DoD
Components","CARTER
pre-BBP",-0.0076658578803,0.0242364995955841
"12516",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Electronics and Communications","Army","CARTER
pre-BBP",0.0146339733165,0.0159740316538667
"12517",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Electronics and Communications","Navy","CARTER
pre-BBP",0.036464072039,0.0595308016764
"12518",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Electronics and Communications","Air Force","CARTER
pre-BBP",0.0156186430446,0.0269037468720667
"12519",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Electronics and Communications","DLA","CARTER
pre-BBP",-0.00072369023,-0.00066819667
"12520",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Electronics and Communications","Additional
DoD
Components","CARTER
pre-BBP",0.0141447595755,0.0209314423871333
"12521",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Facilities and Construction","Army","CARTER
pre-BBP",0.5042065324547,0.187226712552233
"12522",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Facilities and Construction","Navy","CARTER
pre-BBP",0.0115347011297,0.0115397435815333
"12523",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Facilities and Construction","Air Force","CARTER
pre-BBP",0.0288168050965,0.0137678569199667
"12524",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Facilities and Construction","DLA","CARTER
pre-BBP",0.0014990794203,0.0139059279296493
"12525",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Facilities and Construction","MDA","CARTER
pre-BBP",8.39768203e-05,-9.41235249597474e-05
"12526",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Facilities and Construction","Additional
DoD
Components","CARTER
pre-BBP",0.0031379401807,0.00793269225502536
"12527",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Land Vehicles","Army","CARTER
pre-BBP",0.0133467252282,0.0260669024733667
"12528",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Land Vehicles","Navy","CARTER
pre-BBP",-0.0002217160399,-0.000108298413166667
"12529",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Land Vehicles","Air Force","CARTER
pre-BBP",0.0003260314375,0.0001096785725
"12530",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Land Vehicles","DLA","CARTER
pre-BBP",0,0
"12531",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Land Vehicles","Additional
DoD
Components","CARTER
pre-BBP",-2.04980496e-05,-2.69786571666667e-05
"12532",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Missile and Space Systems","Army","CARTER
pre-BBP",0.0142557587149,0.0140184166206667
"12533",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Missile and Space Systems","Navy","CARTER
pre-BBP",0.0066041998086,0.0251773656225333
"12534",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Missile and Space Systems","Air Force","CARTER
pre-BBP",0.006445003,0.0725801508958333
"12535",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Missile and Space Systems","DLA","CARTER
pre-BBP",0,-7.43573170170272e-05
"12536",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Missile and Space Systems","MDA","CARTER
pre-BBP",-0.000815216085300001,0.049422167666332
"12537",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Missile and Space Systems","Additional
DoD
Components","CARTER
pre-BBP",0,0.00062901277332756
"12538",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Products","Army","CARTER
pre-BBP",0.0047142780958,0.00209621102326667
"12539",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Products","Navy","CARTER
pre-BBP",-2.65490795e-05,0.000137387512533333
"12540",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Products","Air Force","CARTER
pre-BBP",0,-0.000424007651787526
"12541",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Products","DLA","CARTER
pre-BBP",3.2874399e-06,1.0958133e-06
"12542",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Products","Additional
DoD
Components","CARTER
pre-BBP",3.513521e-05,9.39833266666668e-07
"12543",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other R&D and Knowledge Based","Army","CARTER
pre-BBP",0.0833992608203,0.0760043748425
"12544",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other R&D and Knowledge Based","Navy","CARTER
pre-BBP",0.084729389063,0.107776772292033
"12545",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other R&D and Knowledge Based","Air Force","CARTER
pre-BBP",0.0174240893319,0.0603934231365
"12546",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other R&D and Knowledge Based","DLA","CARTER
pre-BBP",-1.08707998e-05,0.00388048709313333
"12547",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other R&D and Knowledge Based","MDA","CARTER
pre-BBP",1.68061602e-05,-0.000169557820080586
"12548",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other R&D and Knowledge Based","Additional
DoD
Components","CARTER
pre-BBP",0.0253570836097,0.0181054145106
"12549",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Services","Army","CARTER
pre-BBP",0.4288082491747,0.397000959611433
"12550",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Services","Navy","CARTER
pre-BBP",0.0246332511501,0.0389864230339266
"12551",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Services","Air Force","CARTER
pre-BBP",-0.0015312226471,0.0117001626281869
"12552",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Services","DLA","CARTER
pre-BBP",0,0.000615013165026387
"12553",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Services","Military
Health","CARTER
pre-BBP",0.38039078,0.13532848430289
"12554",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other Services","Additional
DoD
Components","CARTER
pre-BBP",-0.0029816576003,0.00491655986703333
"12555",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Ships & Submarines","Army","CARTER
pre-BBP",5e-06,0.000175694729166667
"12556",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Ships & Submarines","Navy","CARTER
pre-BBP",0.1343095273409,0.128738344444267
"12557",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Ships & Submarines","DLA","CARTER
pre-BBP",-9.8e-07,-4.18333333333333e-06
"12558",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",-3.87671407e-05,0.00119657934405309
"12559",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Weapons and Ammunition","Army","CARTER
pre-BBP",0.0245892344694,0.048635344100786
"12560",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Weapons and Ammunition","Navy","CARTER
pre-BBP",0.0058115065312,0.0032991368221
"12561",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Weapons and Ammunition","Air Force","CARTER
pre-BBP",0.0079020180401,0.00813501998276667
"12562",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Weapons and Ammunition","DLA","CARTER
pre-BBP",-3.48127998e-05,-1.50181325e-05
"12563",2014-09-30,"Q4",2014-09-30,5.75068493150685,"Weapons and Ammunition","Additional
DoD
Components","CARTER
pre-BBP",-3.8915e-07,-0.000841144473333333
"12564",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Aircraft and Drones","Army","CARTER
pre-BBP",0.0132105669003,0.005387272401
"12565",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Aircraft and Drones","Navy","CARTER
pre-BBP",0.0085251828417,0.011939874174
"12566",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Aircraft and Drones","Air Force","CARTER
pre-BBP",0.0016650490731,0.0350003350146
"12567",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Aircraft and Drones","DLA","CARTER
pre-BBP",-0.0003961901411,-0.000202535830733333
"12568",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Aircraft and Drones","Additional
DoD
Components","CARTER
pre-BBP",-0.011202598628,-0.0085339898451
"12569",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Electronics and Communications","Army","CARTER
pre-BBP",-0.0032896699728,0.00804259587776666
"12570",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Electronics and Communications","Navy","CARTER
pre-BBP",0.0447851582826,0.0517143349521
"12571",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Electronics and Communications","Air Force","CARTER
pre-BBP",0.0365716144279,0.0300454079316333
"12572",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Electronics and Communications","DLA","CARTER
pre-BBP",0.00186671443,0.00117387602876102
"12573",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Electronics and Communications","Additional
DoD
Components","CARTER
pre-BBP",0.0080779401209,0.0156863927231333
"12574",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Facilities and Construction","Army","CARTER
pre-BBP",0.0342131743068,0.186052934850533
"12575",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Facilities and Construction","Navy","CARTER
pre-BBP",-0.000729408752,0.00534663240916667
"12576",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Facilities and Construction","Air Force","CARTER
pre-BBP",-0.0042685506531,0.0101675879687
"12577",2014-09-30,"Q4",2014-09-30,5.83561643835616,"Facilities and Construction","DLA","CARTER
pre-BBP",0.0039021045572,0.0100197765130333
