"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"6432",2014-03-01,2014-03-31,"Q2",2014-09-18,2.41643835616438,"Missile and Space Systems","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",-8.45450313e-05,0.0004958040095
"6433",2014-04-01,2014-06-30,"Q3",2014-09-18,2.5013698630137,"Missile and Space Systems","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0,-2.98928671666667e-05
"6434",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Missile and Space Systems","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.000176015331471514,3.04901000571714e-05
"6435",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Missile and Space Systems","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.000138641172844521,0.000104885501438678
"6436",2014-07-01,2014-09-30,"Q4",2014-09-18,2.75068493150685,"Missile and Space Systems","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.0002177768132,0.000177477772505345
"6437",2013-11-01,2013-12-31,"Q1",2014-09-18,2.08767123287671,"Missile and Space Systems","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.000133,0.000163139328681507
"6438",2014-09-01,2014-09-30,"Q4",2014-09-18,2.92054794520548,"Missile and Space Systems","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.006792752684,0.00238117649906667
"6439",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Other Products","Army","YOUNG",0.847732126557414,NA
"6440",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Other Products","Army","YOUNG",0.658140984088937,NA
"6441",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Products","Army","YOUNG",0.728157299002169,0.744676803216173
"6442",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Products","Army","YOUNG",0.475707370965293,0.620668551352133
"6443",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Other Products","Army","YOUNG",0.950606129859002,0.718156933275488
"6444",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other Products","Army","YOUNG",1.10785014225597,0.844721214360087
"6445",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other Products","Army","YOUNG",0.63079543154013,0.896417234551699
"6446",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other Products","Army","YOUNG",0.533761959457701,0.757469177751265
"6447",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Other Products","Army","YOUNG",0.872084634859002,0.678880675285611
"6448",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Other Products","Army","YOUNG",0.550626382147505,0.652157658821403
"6449",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Other Products","Army","YOUNG",0.727895768340564,0.716868928449024
"6450",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Other Products","Army","YOUNG",1.91934006934924,1.0659540732791
"6451",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Other Products","Army","YOUNG",0.349062084206538,0.998765973965448
"6452",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Other Products","Army","YOUNG",0.105339473132713,0.791247208896164
"6453",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Other Products","Army","YOUNG",0.322345193061269,0.25891558346684
"6454",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Other Products","Army","YOUNG",0.251406775449231,0.226363813881071
"6455",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Other Products","Army","YOUNG",0.3417771166811,0.305176361730533
"6456",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Other Products","Army","YOUNG",0.386361744988093,0.326515212372808
"6457",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Other Products","Army","YOUNG",0.0470054865663564,0.25838144941185
"6458",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Other Products","Army","YOUNG",0.0287166761203724,0.15402796922494
"6459",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Other Products","Army","YOUNG",0.0835872544814895,0.0531031390560727
"6460",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Other Products","Army","YOUNG",0.237487108096991,0.116597012899618
"6461",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Other Products","Army","YOUNG",0.0206823951861361,0.113918919254872
"6462",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Other Products","Army","YOUNG",0.0197910252353445,0.0926535095061571
"6463",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Other Products","Army","YOUNG",0.0179110595314506,0.0194614933176437
"6464",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Other Products","Army","YOUNG",0.0371072357509628,0.0249364401725859
"6465",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Other Products","Army","YOUNG",0.040120676936243,0.0317129907395521
"6466",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Other Products","Army","YOUNG",0.0107716285622593,0.0293331804164884
"6467",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Other Products","Army","YOUNG",0.00956251941591784,0.0201516083048067
"6468",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Other Products","Army","YOUNG",0.0399173146127514,0.0200838208636429
"6469",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Other Products","Army","YOUNG",-0.000999689236256819,0.0161600482641375
"6470",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Other Products","Army","YOUNG",0.00256007484263533,0.0138259000730433
"6471",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Other Products","Army","YOUNG",0.00889848171422577,0.00348628910686809
"6472",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other Products","Army","YOUNG",0.0063087384913974,0.00592243168275283
"6473",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other Products","Army","YOUNG",0.00767931582039446,0.00762884534200587
"6474",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Other Products","Army","YOUNG",0.382251218498148,0.132079757603313
"6475",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Products","Army","YOUNG",0.00129430481535879,0.1304082797113
"6476",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Other Products","Army","YOUNG",1.85468584306881,0.746077122127438
"6477",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Other Products","Army","YOUNG",0.0179991730696601,0.624659773651275
"6478",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Other Products","Army","YOUNG",0.00611304493285774,0.626266020357108
"6479",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Other Products","Army","YOUNG",0.0218458026017625,0.0153193402014268
"6480",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Other Products","Army","YOUNG",0.0071485546081763,0.0117024673809322
"6481",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"Other Products","Army","YOUNG",0.00208054337349398,0.0103583001944776
"6482",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Other Products","Army","YOUNG",0.00795816589434662,0.0057290879586723
"6483",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"Other Products","Army","YOUNG",0.00249313374523736,0.00417728100435932
"6484",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Other Products","Army","YOUNG",0.000206387838533622,0.00355256249270587
"6485",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"Other Products","Army","YOUNG",0.0051271093914118,0.00260887699172759
"6486",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Other Products","Army","YOUNG",0.928315648915401,0.311216382048449
"6487",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"Other Products","Army","YOUNG",0.00151635483680309,0.311653037714539
"6488",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"Other Products","Army","YOUNG",0.00262835967035645,0.310820121140854
"6489",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"Other Products","Army","YOUNG",0.000512349211739616,0.00155235457296639
"6490",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Other Products","Army","YOUNG",0.000636280329948208,0.00125899640401476
"6491",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Other Products","Army","YOUNG",0.406006012740853,0.13571821409418
"6492",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Other Products","Army","YOUNG",0.0381728636068413,0.148271718892548
"6493",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"Other Products","Army","YOUNG",0.000176572374733421,0.148118482907476
"6494",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Other Products","Army","YOUNG",0.00137040594637961,0.0132399473093181
"6495",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Other Products","Army","YOUNG",0.00045894787,0.000668642063704343
"6496",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"Other Products","Army","YOUNG",-0.0001282822715,0.000567023848293203
"6497",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"Other Products","Army","YOUNG",0.0023524127299,0.0008943594428
"6498",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Other Products","Army","YOUNG",0.024085819148481,0.00876998320229365
"6499",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Other Products","Army","YOUNG",0.015694216966196,0.014044149614859
"6500",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Other Products","Army","YOUNG",0.0123267338147197,0.0173689233097989
"6501",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Other Products","Army","YOUNG",0.0225085827556697,0.0168431778455285
"6502",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Other Products","Army","YOUNG",0.00107006280948384,0.0119684597932911
"6503",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other Products","Army","YOUNG",0.0027854289131347,0.00878802482609607
"6504",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Other Products","Army","YOUNG",0.0193098752937474,0.00772178900545531
"6505",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Other Products","Army","YOUNG",0.00260664467099166,0.00823398295929125
"6506",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"Other Products","Army","YOUNG",0.00693227056945732,0.00961626351139878
"6507",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"Other Products","Army","YOUNG",0.00588528967150654,0.0051414016373185
"6508",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Other Products","Army","YOUNG",-0.00156605530841314,0.00375050164418357
"6509",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"Other Products","Army","YOUNG",0.00403904185974668,0.00278609207428003
"6510",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Other Products","Army","YOUNG",0.00140779261662033,0.00129359305598462
"6511",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"Other Products","Army","YOUNG",0.00359604779445516,0.00301429409027406
"6512",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"Other Products","Army","YOUNG",0.00249184357154463,0.00249856132754004
"6513",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Other Products","Army","YOUNG",0.000765975149690261,0.00228462217189669
"6514",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"Other Products","Army","YOUNG",-0.0004939010811,0.000921305880044965
"6515",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"Other Products","Army","YOUNG",0.0011141820551,0.00046208537456342
"6516",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Other Products","Army","YOUNG",0.00223434678937748,0.000951542587792492
"6517",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"Other Products","Army","YOUNG",-3.75994731e-05,0.00110364312379249
"6518",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Other Products","Army","YOUNG",-0.0003049196407,0.000630609225192492
"6519",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"Other Products","Army","YOUNG",-0.0004277883549,-0.000256769156233333
"6520",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Other Products","Army","YOUNG",0.000705456141769067,-9.08395127697773e-06
"6521",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"Other Products","Army","YOUNG",-0.0001255838359,5.06946503230223e-05
"6522",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"Other Products","Army","YOUNG",-3.1699e-05,0.000182724435289689
"6523",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Other Products","Army","YOUNG",0.00192344040844927,0.000588719190849758
"6524",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"Other Products","Army","YOUNG",0.0003192780311,0.000737006479849758
"6525",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Other Products","Army","YOUNG",-0.0006686417806,0.000524692219649758
"6526",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Other Products","Army","CARTER
pre-BBP",0.0955053515479541,NA
"6527",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Other Products","Army","CARTER
pre-BBP",0.47330948853648,NA
"6528",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other Products","Army","CARTER
pre-BBP",0.438690332193115,0.33583505742585
"6529",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Products","Army","CARTER
pre-BBP",0.486022211680017,0.466007344136538
"6530",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Products","Army","CARTER
pre-BBP",0.804747685451396,0.576486743108176
"6531",2009-10-01,2009-12-31,"Q1",2010-09-22,1,"Other Products","Army","CARTER
pre-BBP",0.20095688245614,0.497242259862518
"6532",2009-11-01,2009-12-31,"Q1",2010-09-22,1.08493150684932,"Other Products","Army","CARTER
pre-BBP",0.207799992297818,0.404501520068451
"6533",2009-12-01,2009-12-31,"Q1",2010-09-22,1.16712328767123,"Other Products","Army","CARTER
pre-BBP",0.289495554182713,0.232750809645557
"6534",2010-01-01,2010-03-31,"Q2",2010-09-22,1.25205479452055,"Other Products","Army","CARTER
pre-BBP",0.25035574453359,0.249217097004707
"6535",2010-02-01,2010-03-31,"Q2",2010-09-22,1.33698630136986,"Other Products","Army","CARTER
pre-BBP",0.40222198677792,0.314024428498074
"6536",2010-03-01,2010-03-31,"Q2",2010-09-22,1.41369863013699,"Other Products","Army","CARTER
pre-BBP",0.357864846961917,0.336814192757809
"6537",2010-04-01,2010-06-30,"Q3",2010-09-22,1.4986301369863,"Other Products","Army","CARTER
pre-BBP",0.195089023384681,0.31839195237484
"6538",2010-05-01,2010-06-30,"Q3",2010-09-22,1.58082191780822,"Other Products","Army","CARTER
pre-BBP",0.311904783258451,0.28828621786835
"6539",2010-06-01,2010-06-30,"Q3",2010-09-22,1.66575342465753,"Other Products","Army","CARTER
pre-BBP",0.360620368731279,0.289204725124804
"6540",2010-07-01,2010-09-30,"Q4",2010-09-22,1.74794520547945,"Other Products","Army","CARTER
pre-BBP",0.40461681110398,0.359047321031237
"6541",2010-08-01,2010-09-30,"Q4",2010-09-22,1.83287671232877,"Other Products","Army","CARTER
pre-BBP",0.384390414741121,0.383209198192127
"6542",2010-09-01,2010-09-30,"Q4",2010-09-22,1.91780821917808,"Other Products","Army","CARTER
pre-BBP",0.8938402521181,0.560949159321067
"6543",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Other Products","Army","CARTER
pre-BBP",0.186312038711708,0.488180901856976
"6544",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other Products","Army","CARTER
pre-BBP",0.0064458897188418,0.362199393516217
"6545",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Other Products","Army","CARTER
pre-BBP",0.0235305502098196,0.0720961595467898
"6546",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Other Products","Army","CARTER
pre-BBP",0.0437930917960554,0.0245898439082389
"6547",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Other Products","Army","CARTER
pre-BBP",0.00908010120646244,0.0254679144041125
"6548",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Other Products","Army","CARTER
pre-BBP",0.0275111583193454,0.0267947837739544
"6549",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Products","Army","CARTER
pre-BBP",0.0221707897083508,0.0195873497447195
"6550",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Other Products","Army","CARTER
pre-BBP",0.0235435486361729,0.0244084988879564
"6551",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Other Products","Army","CARTER
pre-BBP",0.0203566192509442,0.0220236525318226
"6552",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Other Products","Army","CARTER
pre-BBP",0.0311365350923206,0.0250122343264792
"6553",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Other Products","Army","CARTER
pre-BBP",0.00640746625476264,0.0193002068660091
"6554",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Other Products","Army","CARTER
pre-BBP",0.0125775962516734,0.0167071991995855
"6555",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Other Products","Army","CARTER
pre-BBP",0.0437273226856143,0.0209041283973501
"6556",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Other Products","Army","CARTER
pre-BBP",0.00583033178869324,0.0207117502419936
"6557",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Other Products","Army","CARTER
pre-BBP",0.0155850548862115,0.0217142364535063
"6558",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Other Products","Army","CARTER
pre-BBP",0.00746252384924313,0.00962597017471596
"6559",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Other Products","Army","CARTER
pre-BBP",0.00923450218309134,0.0107606936395153
"6560",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Other Products","Army","CARTER
pre-BBP",0.00312308703532077,0.00660670435588508
"6561",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Other Products","Army","CARTER
pre-BBP",0.018611563124292,0.0103230507809014
"6562",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Other Products","Army","CARTER
pre-BBP",0.000863878663371435,0.00753284294099475
"6563",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Other Products","Army","CARTER
pre-BBP",0.000595814118010504,0.00669041863522466
"6564",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Other Products","Army","CARTER
pre-BBP",0.00742722711749772,0.00296230663295988
"6565",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Other Products","Army","CARTER
pre-BBP",0.0152702613670153,0.00776443420084118
"6566",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Other Products","Army","CARTER
pre-BBP",0.0293349649364273,0.0173441511403135
