"","SignedMonth","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"5270",2012-01-01,"Unlabeled","Navy","YOUNG",8.81556997219648e-05,-6.78387361411458e-05
"5271",2012-02-01,"Unlabeled","Navy","YOUNG",-1.18492946143549e-05,2.54354683692033e-05
"5272",2012-04-01,"Unlabeled","Navy","YOUNG",-1.15848007414272e-06,2.50493083444891e-05
"5273",2012-05-01,"Unlabeled","Navy","YOUNG",0,-4.33592489616586e-06
"5274",2012-09-01,"Unlabeled","Navy","YOUNG",0.00177249290495315,0.000590444808293001
"5275",2012-10-01,"Unlabeled","Navy","YOUNG",-9.73799126637555e-08,0.000590798508346827
"5276",2013-01-01,"Unlabeled","Navy","YOUNG",1.55499136792932e-05,0.000595981812906592
"5277",2013-03-01,"Unlabeled","Navy","YOUNG",0.000845096242510409,0.000286849592092346
"5278",2013-04-01,"Unlabeled","Navy","YOUNG",-1.33336041433939e-06,0.000286437598591788
"5279",2013-06-01,"Unlabeled","Navy","YOUNG",0.000827846612978572,0.000557203165024881
"5280",2013-07-01,"Unlabeled","Navy","YOUNG",-7.54760830709861e-06,0.000272988548085711
"5281",2014-04-01,"Unlabeled","Navy","YOUNG",-5.6364e-07,0.000273245121557158
"5282",2009-04-01,"Unlabeled","Navy","CARTER",0.000652993515912535,NA
"5283",2009-05-01,"Unlabeled","Navy","CARTER",0.0045457676445118,NA
"5284",2009-06-01,"Unlabeled","Navy","CARTER",0.00395396971205889,0.00305091029082774
"5285",2009-07-01,"Unlabeled","Navy","CARTER",0.00546748564624378,0.00465574100093815
"5286",2009-08-01,"Unlabeled","Navy","CARTER",0.00349511945226239,0.00430552493685502
"5287",2009-09-01,"Unlabeled","Navy","CARTER",0.0103651454535614,0.00644258351735585
"5288",2009-10-01,"Unlabeled","Navy","CARTER",0.00250760707103124,0.00545595732561834
"5289",2009-11-01,"Unlabeled","Navy","CARTER",0.00118885512409071,0.00468720254956111
"5290",2009-12-01,"Unlabeled","Navy","CARTER",0.00351207283910997,0.00240284501141064
"5291",2010-01-01,"Unlabeled","Navy","CARTER",0.00317865635430039,0.00262652810583369
"5292",2010-02-01,"Unlabeled","Navy","CARTER",0.00302061096491228,0.00323711338610755
"5293",2010-03-01,"Unlabeled","Navy","CARTER",0.00230977949293967,0.00283634893738411
"5294",2010-04-01,"Unlabeled","Navy","CARTER",0.00232937551347882,0.00255325532377692
"5295",2010-05-01,"Unlabeled","Navy","CARTER",0.00269570685708173,0.00244495395450007
"5296",2010-06-01,"Unlabeled","Navy","CARTER",0.00532151936243047,0.00344886724433034
"5297",2010-07-01,"Unlabeled","Navy","CARTER",0.00291079084296106,0.00364267235415775
"5298",2010-08-01,"Unlabeled","Navy","CARTER",0.00422111043003851,0.00415114021181001
"5299",2010-09-01,"Unlabeled","Navy","CARTER",0.0105152433461703,0.00588238153972329
"5300",2010-10-01,"Unlabeled","Navy","CARTER",0.00492323356063785,0.00655319577894889
"5301",2010-11-01,"Unlabeled","Navy","CARTER",0.00154783749475451,0.00566210480052089
"5302",2010-12-01,"Unlabeled","Navy","CARTER",0.00954255547629039,0.00533787551056092
"5303",2011-01-01,"Unlabeled","Navy","CARTER",0.00635049688417961,0.0058136299517415
"5304",2011-02-01,"Unlabeled","Navy","CARTER",0.0027932566512799,0.0062287696705833
"5305",2011-03-01,"Unlabeled","Navy","CARTER",0.00445198539655896,0.00453191297733949
"5306",2011-04-01,"Unlabeled","Navy","CARTER",0.00445920647293328,0.00390148284025738
"5307",2011-05-01,"Unlabeled","Navy","CARTER",0.00678155730172052,0.00523091639040425
"5308",2011-06-01,"Unlabeled","Navy","CARTER",0.0069080956147713,0.00604961979647503
"5309",2011-07-01,"Unlabeled","Navy","CARTER",0.0104635293852287,0.00805106076724017
"5310",2011-08-01,"Unlabeled","Navy","CARTER",0.0103107994754511,0.00922747482515037
"5311",2011-09-01,"Unlabeled","Navy","CARTER",0.0153725977234578,0.0120489755280459
"5312",2011-10-01,"Unlabeled","Navy","CARTER",0.00323194760580785,0.00963844826823893
"5313",2011-11-01,"Unlabeled","Navy","CARTER",0.000705678972299454,0.00643674143385504
"5314",2011-12-01,"Unlabeled","Navy","CARTER",-2.35325301204819e-05,0.00130469801599561
"5315",2012-01-01,"Unlabeled","Navy","CARTER",0.000128061826794357,0.00027006942299111
"5316",2012-02-01,"Unlabeled","Navy","CARTER",4.89521161569355e-06,3.64748360965228e-05
"5317",2012-03-01,"Unlabeled","Navy","CARTER",-5.15834620533416e-06,4.25995640682388e-05
"5318",2012-04-01,"Unlabeled","Navy","CARTER",0.000157176995160128,5.23046201901624e-05
"5319",2012-05-01,"Unlabeled","Navy","CARTER",-1.76018947585213e-06,5.00861531596471e-05
"5320",2012-06-01,"Unlabeled","Navy","CARTER",4.11996395839769e-05,6.55388150894175e-05
"5321",2012-07-01,"Unlabeled","Navy","CARTER",-3.91842755637936e-05,8.50581814437216e-08
"5322",2012-08-01,"Unlabeled","Navy","CARTER",0.000181144197302029,6.1053187107404e-05
"5323",2012-09-01,"Unlabeled","Navy","CARTER",-6.28807537843683e-05,2.63597226512889e-05
"5324",2012-10-01,"Unlabeled","Navy","CARTER",2.20046704580075e-06,4.0154636854487e-05
"5325",2012-11-01,"Unlabeled","Navy","CARTER",-2.03433330963745e-05,-2.7007873278314e-05
"5326",2012-12-01,"Unlabeled","Navy","CARTER",-5.34577948613791e-05,-2.3866886970651e-05
"5327",2013-01-01,"Unlabeled","Navy","CARTER",7.55615923631563e-06,-2.20816562404793e-05
"5328",2013-02-01,"Unlabeled","Navy","CARTER",0,-1.53005452083545e-05
"5329",2013-03-01,"Unlabeled","Navy","CARTER",-3.27111277546461e-05,-8.38498950611015e-06
"5330",2013-04-01,"Unlabeled","Navy","CARTER",-1.8704102772418e-05,-1.7138410175688e-05
"5331",2013-05-01,"Unlabeled","Navy","CARTER",3.44217711993501e-05,-5.66448644257134e-06
"5332",2013-06-01,"Unlabeled","Navy","CARTER",-1.70076683253783e-05,-4.29999966148742e-07
"5333",2013-07-01,"Unlabeled","Navy","CARTER",5.85486950340205e-06,7.75632412579127e-06
"5334",2013-08-01,"Unlabeled","Navy","CARTER",0.000121864527267188,3.69039094817372e-05
"5335",2013-09-01,"Unlabeled","Navy","CARTER",9.57067765817e-05,7.447539111743e-05
"5336",2013-10-01,"Unlabeled","Navy","CARTER",-0.0001815923664,1.19929791496293e-05
"5337",2013-11-01,"Unlabeled","Navy","CARTER",-5.8406e-07,-2.88232166061e-05
"5338",2013-12-01,"Unlabeled","Navy","CARTER",-3.4825e-07,-6.08415588e-05
"5339",2014-01-01,"Unlabeled","Navy","CARTER",5.09454795e-05,1.66710565e-05
"5340",2014-02-01,"Unlabeled","Navy","CARTER",-8.87896e-06,1.39060898333333e-05
"5341",2014-03-01,"Unlabeled","Navy","CARTER",-1.15087197e-05,1.01859332666667e-05
"5342",2014-04-01,"Unlabeled","Navy","CARTER",-1.13962e-06,-7.17576656666667e-06
"5343",2014-06-01,"Unlabeled","Navy","CARTER",3.80909014e-05,8.4808539e-06
"5344",2014-07-01,"Unlabeled","Navy","CARTER",-1.56422e-06,1.17956871333333e-05
"5345",2014-08-01,"Unlabeled","Navy","CARTER",3.69e-05,2.44755604666667e-05
"5346",2014-09-01,"Unlabeled","Navy","CARTER",-2.04409504e-05,4.9649432e-06
"5347",2011-11-01,"Unlabeled","Navy","KENDALL",0.00172458636597673,NA
"5348",2011-12-01,"Unlabeled","Navy","KENDALL",0.00243858248378128,NA
"5349",2012-01-01,"Unlabeled","Navy","KENDALL",0.00488995576150757,0.00301770820375519
"5350",2012-02-01,"Unlabeled","Navy","KENDALL",0.0038117765317681,0.00371343825901898
"5351",2012-03-01,"Unlabeled","Navy","KENDALL",0.004932137545052,0.00454462327944256
"5352",2012-04-01,"Unlabeled","Navy","KENDALL",0.00274268218515086,0.00382886542065699
"5353",2012-05-01,"Unlabeled","Navy","KENDALL",0.00302538168056843,0.00356673380359043
"5354",2012-06-01,"Unlabeled","Navy","KENDALL",0.00148195492740192,0.0024166729310404
"5355",2012-07-01,"Unlabeled","Navy","KENDALL",0.00192970741427247,0.00214568134074761
"5356",2012-08-01,"Unlabeled","Navy","KENDALL",0.00214498563484708,0.00185221599217382
"5357",2012-09-01,"Unlabeled","Navy","KENDALL",0.0128522561322212,0.00564231639378025
"5358",2012-10-01,"Unlabeled","Navy","KENDALL",0.00110518468670661,0.00536747548459163
"5359",2012-11-01,"Unlabeled","Navy","KENDALL",0.000723793642327612,0.00489374482041847
"5360",2012-12-01,"Unlabeled","Navy","KENDALL",0.00178095401370976,0.00120331078091466
"5361",2013-01-01,"Unlabeled","Navy","KENDALL",0.0055151900120849,0.00267331255604076
"5362",2013-02-01,"Unlabeled","Navy","KENDALL",0.00443255627165634,0.003909566765817
"5363",2013-03-01,"Unlabeled","Navy","KENDALL",0.00435113942896314,0.00476629523756813
"5364",2013-04-01,"Unlabeled","Navy","KENDALL",0.00226411159348025,0.00368260243136658
"5365",2013-05-01,"Unlabeled","Navy","KENDALL",0.00166234969747131,0.00275920023997157
"5366",2013-06-01,"Unlabeled","Navy","KENDALL",0.0013923725867777,0.00177294462590975
"5367",2013-07-01,"Unlabeled","Navy","KENDALL",0.00152911736447649,0.00152794654957517
"5368",2013-08-01,"Unlabeled","Navy","KENDALL",0.00378079631837108,0.00223409542320842
"5369",2013-09-01,"Unlabeled","Navy","KENDALL",0.00397271052889205,0.00309420807057987
"5370",2013-10-01,"Unlabeled","Navy","KENDALL",0.00064498596,0.00279949760242104
"5371",2013-11-01,"Unlabeled","Navy","KENDALL",0.0010771580759,0.00189828485493068
"5372",2013-12-01,"Unlabeled","Navy","KENDALL",0.0019314825141,0.00121787551666667
"5373",2014-01-01,"Unlabeled","Navy","KENDALL",0.0027770750322,0.00192857187406667
"5374",2014-02-01,"Unlabeled","Navy","KENDALL",0.0013642942026,0.0020242839163
"5375",2014-03-01,"Unlabeled","Navy","KENDALL",0.0021530465686,0.00209813860113333
"5376",2014-04-01,"Unlabeled","Navy","KENDALL",0.0014027392643,0.0016400266785
"5377",2014-05-01,"Unlabeled","Navy","KENDALL",0.0009833486488,0.00151304482723333
"5378",2014-06-01,"Unlabeled","Navy","KENDALL",0.0005055927672,0.0009638935601
"5379",2014-07-01,"Unlabeled","Navy","KENDALL",0.0021684580599,0.00121913315863333
"5380",2014-08-01,"Unlabeled","Navy","KENDALL",0.0015454275379,0.00140649278833333
"5381",2014-09-01,"Unlabeled","Navy","KENDALL",0.0039448567878,0.00255291412853333
"5382",2007-07-01,"Unlabeled","Air Force","YOUNG",0.00750349087439668,NA
"5383",2007-08-01,"Unlabeled","Air Force","YOUNG",0.0134546292849927,NA
"5384",2007-09-01,"Unlabeled","Air Force","YOUNG",0.0846123698170389,0.0351901633254761
"5385",2007-10-01,"Unlabeled","Air Force","YOUNG",0.0146286194685466,0.0375652061901928
"5386",2007-11-01,"Unlabeled","Air Force","YOUNG",0.00425483094360087,0.0344986067430621
"5387",2007-12-01,"Unlabeled","Air Force","YOUNG",0.00410638572668113,0.00766327871294288
"5388",2008-01-01,"Unlabeled","Air Force","YOUNG",0.00072892215835141,0.00303004627621113
"5389",2008-02-01,"Unlabeled","Air Force","YOUNG",0.00262870590021692,0.00248800459508315
"5390",2008-03-01,"Unlabeled","Air Force","YOUNG",0.00259547345986985,0.00198436717281273
"5391",2008-04-01,"Unlabeled","Air Force","YOUNG",0.00247107310195228,0.00256508415401302
"5392",2008-05-01,"Unlabeled","Air Force","YOUNG",0.00506309661605206,0.00337654772595806
"5393",2008-06-01,"Unlabeled","Air Force","YOUNG",0.00414719150759219,0.00389378707519884
"5394",2008-07-01,"Unlabeled","Air Force","YOUNG",0.00166945814533623,0.00362658208966016
"5395",2008-08-01,"Unlabeled","Air Force","YOUNG",0.00310713359002169,0.0029745944143167
"5396",2008-09-01,"Unlabeled","Air Force","YOUNG",0.109427879869848,0.0380681572017353
"5397",2008-10-01,"Unlabeled","Air Force","YOUNG",0.031409060445984,0.0479813579686179
"5398",2008-11-01,"Unlabeled","Air Force","YOUNG",0.00280567199610305,0.0478808707706451
"5399",2008-12-01,"Unlabeled","Air Force","YOUNG",0.00247807385797792,0.012230935433355
"5400",2009-01-01,"Unlabeled","Air Force","YOUNG",0.00423510677635852,0.00317295087681316
"5401",2009-02-01,"Unlabeled","Air Force","YOUNG",0.00111075508768132,0.00260797857400592
"5402",2009-03-01,"Unlabeled","Air Force","YOUNG",0.00698131698419571,0.00410905961607852
"5403",2009-04-01,"Unlabeled","Air Force","YOUNG",0.000640563076423468,0.00291087838276683
"5404",2009-05-01,"Unlabeled","Air Force","YOUNG",0.000125696893266941,0.00258252565129537
"5405",2009-06-01,"Unlabeled","Air Force","YOUNG",0,0.000255419989896803
"5406",2009-07-01,"Unlabeled","Air Force","YOUNG",-8.17750595366962e-06,3.91731291044238e-05
"5407",2009-08-01,"Unlabeled","Air Force","YOUNG",5.56999350508768e-06,-8.69170816193981e-07
"5408",2009-09-01,"Unlabeled","Air Force","YOUNG",9.8809266074908e-05,3.20672512087753e-05
"5409",2009-10-01,"Unlabeled","Air Force","YOUNG",5.25317394094994e-05,5.23036663298317e-05
"5410",2009-11-01,"Unlabeled","Air Force","YOUNG",3.53016688061617e-05,6.2214224763523e-05
"5411",2009-12-01,"Unlabeled","Air Force","YOUNG",9.50697475395807e-05,6.09677185850806e-05
"5412",2010-01-01,"Unlabeled","Air Force","YOUNG",0,4.34571387819141e-05
"5413",2010-02-01,"Unlabeled","Air Force","YOUNG",0.000150651754385965,8.19071673085152e-05
"5414",2010-03-01,"Unlabeled","Air Force","YOUNG",1.10868635002139e-07,5.02542076736557e-05
"5415",2010-04-01,"Unlabeled","Air Force","YOUNG",8.82327770646128e-07,5.05483169305377e-05
"5416",2010-05-01,"Unlabeled","Air Force","YOUNG",0.000123223438168592,4.14055448580802e-05
"5417",2010-06-01,"Unlabeled","Air Force","YOUNG",-3.04527171587505e-06,4.03534980744544e-05
"5418",2010-07-01,"Unlabeled","Air Force","YOUNG",1.34071459135644e-07,4.01040793039509e-05
"5419",2010-08-01,"Unlabeled","Air Force","YOUNG",0,-9.70400085579803e-07
"5420",2010-09-01,"Unlabeled","Air Force","YOUNG",3.20924261874198e-06,1.11443802595921e-06
"5421",2010-10-01,"Unlabeled","Air Force","YOUNG",0.000134608466219052,4.59392362792645e-05
"5422",2010-11-01,"Unlabeled","Air Force","YOUNG",-7.84200587494754e-06,4.33252343209487e-05
"5423",2010-12-01,"Unlabeled","Air Force","YOUNG",9.52172261854805e-05,7.39945621765282e-05
"5424",2011-01-01,"Unlabeled","Air Force","YOUNG",-7.791376416282e-06,2.65279479647503e-05
"5425",2011-02-01,"Unlabeled","Air Force","YOUNG",4.38063785144776e-05,4.37440760945587e-05
"5426",2011-03-01,"Unlabeled","Air Force","YOUNG",-1.94681808644566e-05,5.515607077913e-06
"5427",2011-04-01,"Unlabeled","Air Force","YOUNG",1.42677297524129e-05,1.2868642467478e-05
"5428",2011-05-01,"Unlabeled","Air Force","YOUNG",0.000107182123373898,3.39938907539516e-05
"5429",2011-07-01,"Unlabeled","Air Force","YOUNG",-2.21398132605959e-05,3.31033466219052e-05
"5430",2011-08-01,"Unlabeled","Air Force","YOUNG",-3.27318506084767e-06,2.7256375017485e-05
"5431",2011-09-01,"Unlabeled","Air Force","YOUNG",0.00107721708980277,0.000350601363827109
"5432",2011-10-01,"Unlabeled","Air Force","YOUNG",0.00101161079188549,0.000695184898875804
"5433",2011-12-01,"Unlabeled","Air Force","YOUNG",0.000152534435176604,0.000747120772288288
"5434",2012-01-01,"Unlabeled","Air Force","YOUNG",-2.3121202759757e-07,0.000387971338344832
"5435",2012-02-01,"Unlabeled","Air Force","YOUNG",-1.42092472453918e-06,5.02940994748224e-05
"5436",2012-03-01,"Unlabeled","Air Force","YOUNG",0.000104493368345176,3.42804105310129e-05
"5437",2012-04-01,"Unlabeled","Air Force","YOUNG",-2.8585109669447e-05,2.48291113170631e-05
"5438",2012-08-01,"Unlabeled","Air Force","YOUNG",0.000256456121923592,0.00011078812686644
"5439",2012-09-01,"Unlabeled","Air Force","YOUNG",0.000323099701369581,0.000183656904541242
"5440",2012-10-01,"Unlabeled","Air Force","YOUNG",9.85274702955215e-05,0.000226027764529565
"5441",2012-11-01,"Unlabeled","Air Force","YOUNG",0.000494658132019905,0.000305428434561669
"5442",2012-12-01,"Unlabeled","Air Force","YOUNG",1.12758813851935e-05,0.00020148716123354
"5443",2013-01-01,"Unlabeled","Air Force","YOUNG",0,0.000168644671135033
"5444",2013-02-01,"Unlabeled","Air Force","YOUNG",2.25517626688331e-05,1.12758813513422e-05
"5445",2013-03-01,"Unlabeled","Air Force","YOUNG",-9.51132324565858e-05,-2.41871565959175e-05
"5446",2013-04-01,"Unlabeled","Air Force","YOUNG",3.6829634507972e-05,-1.19106117599269e-05
"5447",2013-05-01,"Unlabeled","Air Force","YOUNG",0,-1.94278659828713e-05
"5448",2013-07-01,"Unlabeled","Air Force","YOUNG",2.62246165329542e-05,2.10180836803087e-05
"5449",2013-08-01,"Unlabeled","Air Force","YOUNG",7.54193155275718e-06,1.12555160285705e-05
"5450",2013-11-01,"Unlabeled","Air Force","YOUNG",-0.0004926154375,-0.000152949629804763
"5451",2014-04-01,"Unlabeled","Air Force","YOUNG",0,-0.000161691168649081
"5452",2009-04-01,"Unlabeled","Air Force","CARTER",0.00297038833080753,NA
"5453",2009-05-01,"Unlabeled","Air Force","CARTER",0.00459582608789781,NA
"5454",2009-06-01,"Unlabeled","Air Force","CARTER",0.00345107373890452,0.00367242938586996
"5455",2009-07-01,"Unlabeled","Air Force","CARTER",0.000958296287075124,0.00300173203795915
"5456",2009-08-01,"Unlabeled","Air Force","CARTER",0.00590720343147868,0.00343885781915277
"5457",2009-09-01,"Unlabeled","Air Force","CARTER",0.106847566497077,0.0379043554052104
"5458",2009-10-01,"Unlabeled","Air Force","CARTER",0.0536977419341036,0.0554841706208865
"5459",2009-11-01,"Unlabeled","Air Force","CARTER",0.00328707140564827,0.054610793278943
"5460",2009-12-01,"Unlabeled","Air Force","CARTER",0.000671571427043218,0.019218794922265
"5461",2010-01-01,"Unlabeled","Air Force","CARTER",0.00419688303380402,0.00271850862216517
"5462",2010-02-01,"Unlabeled","Air Force","CARTER",0.0109850515725289,0.00528450201112537
"5463",2010-03-01,"Unlabeled","Air Force","CARTER",0.000952790318784767,0.00537824164170589
"5464",2010-04-01,"Unlabeled","Air Force","CARTER",0.00301231103979461,0.00498338431036942
"5465",2010-05-01,"Unlabeled","Air Force","CARTER",0.0123602564719726,0.00544178594351733
"5466",2010-06-01,"Unlabeled","Air Force","CARTER",0.010527721940522,0.00863342981742975
"5467",2010-07-01,"Unlabeled","Air Force","CARTER",0.00425176471972614,0.0090465810440736
"5468",2010-08-01,"Unlabeled","Air Force","CARTER",0.0113936993581515,0.00872439533946655
"5469",2010-09-01,"Unlabeled","Air Force","CARTER",0.252478432381258,0.0893746321530452
"5470",2010-10-01,"Unlabeled","Air Force","CARTER",0.113381933843894,0.125751355194435
"5471",2010-11-01,"Unlabeled","Air Force","CARTER",0.00201589888795636,0.12262542170437
"5472",2010-12-01,"Unlabeled","Air Force","CARTER",0.0219385930864457,0.0457788086060987
"5473",2011-01-01,"Unlabeled","Air Force","CARTER",0.0040440337284935,0.00933284190096517
"5474",2011-02-01,"Unlabeled","Air Force","CARTER",0.016975519334872,0.0143193820499371
"5475",2011-03-01,"Unlabeled","Air Force","CARTER",0.00262481454049517,0.00788145586795356
"5476",2011-04-01,"Unlabeled","Air Force","CARTER",0.0017944761330256,0.00713160333613093
"5477",2011-05-01,"Unlabeled","Air Force","CARTER",0.00365858198699119,0.00269262422017065
"5478",2011-06-01,"Unlabeled","Air Force","CARTER",0.00342504226814939,0.00295936679605539
"5479",2011-07-01,"Unlabeled","Air Force","CARTER",0.0108378033256399,0.00597380919359351
"5480",2011-08-01,"Unlabeled","Air Force","CARTER",0.0185246894460764,0.0109291783466219
"5481",2011-09-01,"Unlabeled","Air Force","CARTER",0.12890712296475,0.0527565385788222
"5482",2011-10-01,"Unlabeled","Air Force","CARTER",0.0801457422922459,0.0758591849010242
"5483",2011-11-01,"Unlabeled","Air Force","CARTER",0.00205429911440634,0.0703690547904675
"5484",2011-12-01,"Unlabeled","Air Force","CARTER",0.000555611368551128,0.0275852175917345
"5485",2012-01-01,"Unlabeled","Air Force","CARTER",-5.15451137884873e-05,0.000852788456389661
"5486",2012-02-01,"Unlabeled","Air Force","CARTER",-4.69191638348265e-06,0.000166458112793053
"5487",2012-03-01,"Unlabeled","Air Force","CARTER",0.000202769961898878,4.88443105756359e-05
"5488",2012-04-01,"Unlabeled","Air Force","CARTER",0.000786329863041911,0.000328135969519102
