"","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014"
"2140",2011-09-30,4.25479452054795,"Fixed","Additional DoD Components","YOUNG",0.0715123492446496
"2141",2011-09-30,4.25479452054795,"Other","Navy","YOUNG",2.07721359630718e-05
"2142",2011-09-30,4.25479452054795,"Other","DLA","YOUNG",0
"2143",2011-09-30,4.25479452054795,"Time/Mat.","Army","YOUNG",0.0632684049622325
"2144",2011-09-30,4.25479452054795,"Time/Mat.","Navy","YOUNG",0.000941489907679396
"2145",2011-09-30,4.25479452054795,"Time/Mat.","Air Force","YOUNG",0.110719330497272
"2146",2011-09-30,4.25479452054795,"Time/Mat.","DLA","YOUNG",0.000470105633655057
"2147",2011-09-30,4.25479452054795,"Time/Mat.","MDA","YOUNG",0.0175908910721779
"2148",2011-09-30,4.25479452054795,"Time/Mat.","Additional DoD Components","YOUNG",0.0320044049412505
"2149",2011-09-30,4.25479452054795,"Unlabeled","Army","YOUNG",0
"2150",2011-09-30,4.25479452054795,"Unlabeled","Navy","YOUNG",0
"2151",2011-09-30,4.25479452054795,"Unlabeled","Air Force","YOUNG",0
"2152",2011-09-30,4.25479452054795,"Unlabeled","Additional DoD Components","YOUNG",0
"2153",2011-09-30,4.33972602739726,"Combination","Army","YOUNG",0.11445887403483
"2154",2011-09-30,4.33972602739726,"Combination","Navy","YOUNG",0.110078899622325
"2155",2011-09-30,4.33972602739726,"Combination","Air Force","YOUNG",0.0088959497167436
"2156",2011-09-30,4.33972602739726,"Combination","DLA","YOUNG",0.00293947298573227
"2157",2011-09-30,4.33972602739726,"Combination","Additional DoD Components","YOUNG",0.0306460417645825
"2158",2011-09-30,4.33972602739726,"Cost+","Army","YOUNG",0.20283103712757
"2159",2011-09-30,4.33972602739726,"Cost+","Navy","YOUNG",0.426961606074276
"2160",2011-09-30,4.33972602739726,"Cost+","Air Force","YOUNG",0.676016992110785
"2161",2011-09-30,4.33972602739726,"Cost+","DLA","YOUNG",0.000183955707091901
"2162",2011-09-30,4.33972602739726,"Cost+","MDA","YOUNG",0.0386477115295846
"2163",2011-09-30,4.33972602739726,"Cost+","Additional DoD Components","YOUNG",0.0316118896768779
"2164",2011-09-30,4.33972602739726,"Fixed","Army","YOUNG",0.420628121191775
"2165",2011-09-30,4.33972602739726,"Fixed","Navy","YOUNG",0.523976054647503
"2166",2011-09-30,4.33972602739726,"Fixed","Air Force","YOUNG",0.204581671621905
"2167",2011-09-30,4.33972602739726,"Fixed","DLA","YOUNG",0.0114599294586655
"2168",2011-09-30,4.33972602739726,"Fixed","MDA","YOUNG",0.00396702287033151
"2169",2011-09-30,4.33972602739726,"Fixed","MilitaryHealth","YOUNG",0.223094196181284
"2170",2011-09-30,4.33972602739726,"Fixed","Additional DoD Components","YOUNG",0.0363651002937474
"2171",2011-09-30,4.33972602739726,"Other","Navy","YOUNG",0
"2172",2011-09-30,4.33972602739726,"Time/Mat.","Army","YOUNG",0.128883893736886
"2173",2011-09-30,4.33972602739726,"Time/Mat.","Navy","YOUNG",0.0025442635858162
"2174",2011-09-30,4.33972602739726,"Time/Mat.","Air Force","YOUNG",0.103758739036928
"2175",2011-09-30,4.33972602739726,"Time/Mat.","DLA","YOUNG",0.000239294565673521
"2176",2011-09-30,4.33972602739726,"Time/Mat.","MDA","YOUNG",0.00914497206252623
"2177",2011-09-30,4.33972602739726,"Time/Mat.","MilitaryHealth","YOUNG",0.00248266940830885
"2178",2011-09-30,4.33972602739726,"Time/Mat.","Additional DoD Components","YOUNG",0.0150937862148552
"2179",2011-09-30,4.33972602739726,"Unlabeled","Army","YOUNG",0
"2180",2011-09-30,4.33972602739726,"Unlabeled","Navy","YOUNG",0
"2181",2011-09-30,4.33972602739726,"Unlabeled","Air Force","YOUNG",0
"2182",2011-09-30,4.33972602739726,"Unlabeled","Additional DoD Components","YOUNG",0
"2183",2011-09-30,4.41643835616438,"Combination","Army","YOUNG",0.132643326091062
"2184",2011-09-30,4.41643835616438,"Combination","Navy","YOUNG",0.224568588438943
"2185",2011-09-30,4.41643835616438,"Combination","Air Force","YOUNG",0.0306380803294167
"2186",2011-09-30,4.41643835616438,"Combination","Additional DoD Components","YOUNG",0.0380689186844314
"2187",2011-09-30,4.41643835616438,"Cost+","Army","YOUNG",0.21015705718632
"2188",2011-09-30,4.41643835616438,"Cost+","Navy","YOUNG",0.758305610102812
"2189",2011-09-30,4.41643835616438,"Cost+","Air Force","YOUNG",0.343514373762065
"2190",2011-09-30,4.41643835616438,"Cost+","DLA","YOUNG",0.00145074649601343
"2191",2011-09-30,4.41643835616438,"Cost+","MDA","YOUNG",0.101933569229962
"2192",2011-09-30,4.41643835616438,"Cost+","Additional DoD Components","YOUNG",0.0219681957196811
"2193",2011-09-30,4.41643835616438,"Fixed","Army","YOUNG",1.32891606809694
"2194",2011-09-30,4.41643835616438,"Fixed","Navy","YOUNG",0.104688730549727
"2195",2011-09-30,4.41643835616438,"Fixed","Air Force","YOUNG",0.1542627624423
"2196",2011-09-30,4.41643835616438,"Fixed","DLA","YOUNG",0.0215480697125472
"2197",2011-09-30,4.41643835616438,"Fixed","MDA","YOUNG",0.00557321237935376
"2198",2011-09-30,4.41643835616438,"Fixed","MilitaryHealth","YOUNG",0.203737436088963
"2199",2011-09-30,4.41643835616438,"Fixed","Additional DoD Components","YOUNG",0.126209708864876
"2200",2011-09-30,4.41643835616438,"Other","Navy","YOUNG",1.28886592530424e-05
"2201",2011-09-30,4.41643835616438,"Other","DLA","YOUNG",0
"2202",2011-09-30,4.41643835616438,"Time/Mat.","Army","YOUNG",0.0789073974926563
"2203",2011-09-30,4.41643835616438,"Time/Mat.","Navy","YOUNG",0.0168391767939572
"2204",2011-09-30,4.41643835616438,"Time/Mat.","Air Force","YOUNG",0.0630355866659673
"2205",2011-09-30,4.41643835616438,"Time/Mat.","DLA","YOUNG",0.00142519516365925
"2206",2011-09-30,4.41643835616438,"Time/Mat.","MDA","YOUNG",0.0183114435900126
"2207",2011-09-30,4.41643835616438,"Time/Mat.","Additional DoD Components","YOUNG",0.0109832816932438
"2208",2011-09-30,4.41643835616438,"Unlabeled","Army","YOUNG",0
"2209",2011-09-30,4.41643835616438,"Unlabeled","Navy","YOUNG",0
"2210",2011-09-30,4.41643835616438,"Unlabeled","Air Force","YOUNG",0
"2211",2011-09-30,4.41643835616438,"Unlabeled","Additional DoD Components","YOUNG",0
"2212",2011-09-30,4.5013698630137,"Combination","Army","YOUNG",0.122540943537558
"2213",2011-09-30,4.5013698630137,"Combination","Navy","YOUNG",1.28909961874738
"2214",2011-09-30,4.5013698630137,"Combination","Air Force","YOUNG",0.0116378149601343
"2215",2011-09-30,4.5013698630137,"Combination","Additional DoD Components","YOUNG",0.0165810208350818
"2216",2011-09-30,4.5013698630137,"Cost+","Army","YOUNG",0.449309571621905
"2217",2011-09-30,4.5013698630137,"Cost+","Navy","YOUNG",0.342938940138481
"2218",2011-09-30,4.5013698630137,"Cost+","Air Force","YOUNG",0.346856074538397
"2219",2011-09-30,4.5013698630137,"Cost+","MDA","YOUNG",0.0302976269408309
"2220",2011-09-30,4.5013698630137,"Cost+","Additional DoD Components","YOUNG",0.0402468855539236
"2221",2011-09-30,4.5013698630137,"Fixed","Army","YOUNG",0.385419096223248
"2222",2011-09-30,4.5013698630137,"Fixed","Navy","YOUNG",0.0798042436005036
"2223",2011-09-30,4.5013698630137,"Fixed","Air Force","YOUNG",0.130136608130508
"2224",2011-09-30,4.5013698630137,"Fixed","DLA","YOUNG",0.0259669745803609
"2225",2011-09-30,4.5013698630137,"Fixed","MDA","YOUNG",0.000832867100293747
"2226",2011-09-30,4.5013698630137,"Fixed","MilitaryHealth","YOUNG",0.039366645740663
"2227",2011-09-30,4.5013698630137,"Fixed","Additional DoD Components","YOUNG",0.0391778043222828
"2228",2011-09-30,4.5013698630137,"Other","Navy","YOUNG",3.52160302140159e-05
"2229",2011-09-30,4.5013698630137,"Time/Mat.","Army","YOUNG",0.0825833342005875
"2230",2011-09-30,4.5013698630137,"Time/Mat.","Navy","YOUNG",0.000255670048258498
"2231",2011-09-30,4.5013698630137,"Time/Mat.","Air Force","YOUNG",0.0624141890579102
"2232",2011-09-30,4.5013698630137,"Time/Mat.","DLA","YOUNG",0.00035767448594209
"2233",2011-09-30,4.5013698630137,"Time/Mat.","MDA","YOUNG",0.00395193453629878
"2234",2011-09-30,4.5013698630137,"Time/Mat.","Additional DoD Components","YOUNG",0.0168373590746958
"2235",2011-09-30,4.5013698630137,"Unlabeled","Army","YOUNG",0
"2236",2011-09-30,4.5013698630137,"Unlabeled","Navy","YOUNG",0
"2237",2011-09-30,4.5013698630137,"Unlabeled","Air Force","YOUNG",0
"2238",2011-09-30,4.5013698630137,"Unlabeled","DLA","YOUNG",0
"2239",2011-09-30,4.5013698630137,"Unlabeled","Additional DoD Components","YOUNG",0
"2240",2011-09-30,4.58356164383562,"Combination","Army","YOUNG",0.0672333624947545
"2241",2011-09-30,4.58356164383562,"Combination","Navy","YOUNG",0.513894467268149
"2242",2011-09-30,4.58356164383562,"Combination","Air Force","YOUNG",0.0514539249265632
"2243",2011-09-30,4.58356164383562,"Combination","Additional DoD Components","YOUNG",0.0204325876731011
"2244",2011-09-30,4.58356164383562,"Cost+","Army","YOUNG",0.534689098730592
"2245",2011-09-30,4.58356164383562,"Cost+","Navy","YOUNG",0.695509455958875
"2246",2011-09-30,4.58356164383562,"Cost+","Air Force","YOUNG",0.336897119051616
"2247",2011-09-30,4.58356164383562,"Cost+","MDA","YOUNG",0.18037932284935
"2248",2011-09-30,4.58356164383562,"Cost+","Additional DoD Components","YOUNG",0.0535627583927822
"2249",2011-09-30,4.58356164383562,"Fixed","Army","YOUNG",0.320951622345783
"2250",2011-09-30,4.58356164383562,"Fixed","Navy","YOUNG",0.0351831296370122
"2251",2011-09-30,4.58356164383562,"Fixed","Air Force","YOUNG",0.116198446275703
"2252",2011-09-30,4.58356164383562,"Fixed","DLA","YOUNG",0.0205485493390684
"2253",2011-09-30,4.58356164383562,"Fixed","MDA","YOUNG",0.00104704376835921
"2254",2011-09-30,4.58356164383562,"Fixed","MilitaryHealth","YOUNG",0.446527204804868
"2255",2011-09-30,4.58356164383562,"Fixed","Additional DoD Components","YOUNG",0.0268952944922367
"2256",2011-09-30,4.58356164383562,"Time/Mat.","Army","YOUNG",0.0648512657679396
"2257",2011-09-30,4.58356164383562,"Time/Mat.","Navy","YOUNG",0.000445862138061267
"2258",2011-09-30,4.58356164383562,"Time/Mat.","Air Force","YOUNG",0.0510026978703315
"2259",2011-09-30,4.58356164383562,"Time/Mat.","DLA","YOUNG",0.00133889007553504
"2260",2011-09-30,4.58356164383562,"Time/Mat.","MDA","YOUNG",0.00536144992656316
"2261",2011-09-30,4.58356164383562,"Time/Mat.","Additional DoD Components","YOUNG",-0.00767145193033991
"2262",2011-09-30,4.58356164383562,"Unlabeled","Army","YOUNG",0
"2263",2011-09-30,4.58356164383562,"Unlabeled","Navy","YOUNG",0
"2264",2011-09-30,4.58356164383562,"Unlabeled","Air Force","YOUNG",0
"2265",2011-09-30,4.58356164383562,"Unlabeled","Additional DoD Components","YOUNG",0
"2266",2011-09-30,4.66849315068493,"Combination","Army","YOUNG",0.0996986197335292
"2267",2011-09-30,4.66849315068493,"Combination","Navy","YOUNG",0.403197697471674
"2268",2011-09-30,4.66849315068493,"Combination","Air Force","YOUNG",0.02247514667436
"2269",2011-09-30,4.66849315068493,"Combination","Additional DoD Components","YOUNG",0.0264138493600504
"2270",2011-09-30,4.66849315068493,"Cost+","Army","YOUNG",0.190535042761225
"2271",2011-09-30,4.66849315068493,"Cost+","Navy","YOUNG",0.663366259798573
"2272",2011-09-30,4.66849315068493,"Cost+","Air Force","YOUNG",0.890874426793957
"2273",2011-09-30,4.66849315068493,"Cost+","MDA","YOUNG",0.0356505203944608
"2274",2011-09-30,4.66849315068493,"Cost+","Additional DoD Components","YOUNG",0.0158188555287453
"2275",2011-09-30,4.66849315068493,"Fixed","Army","YOUNG",1.02562966122535
"2276",2011-09-30,4.66849315068493,"Fixed","Navy","YOUNG",0.994489607784306
"2277",2011-09-30,4.66849315068493,"Fixed","Air Force","YOUNG",0.164324248017205
"2278",2011-09-30,4.66849315068493,"Fixed","DLA","YOUNG",0.0373481385438523
"2279",2011-09-30,4.66849315068493,"Fixed","MDA","YOUNG",0.00245425215065044
"2280",2011-09-30,4.66849315068493,"Fixed","MilitaryHealth","YOUNG",-9.79122954259337e-06
"2281",2011-09-30,4.66849315068493,"Fixed","Additional DoD Components","YOUNG",0.0209047421527486
"2282",2011-09-30,4.66849315068493,"Other","Navy","YOUNG",0.00037612673101133
"2283",2011-09-30,4.66849315068493,"Time/Mat.","Army","YOUNG",0.103908968642467
"2284",2011-09-30,4.66849315068493,"Time/Mat.","Navy","YOUNG",0.00409262673101133
"2285",2011-09-30,4.66849315068493,"Time/Mat.","Air Force","YOUNG",0.0852441651804448
"2286",2011-09-30,4.66849315068493,"Time/Mat.","DLA","YOUNG",0
"2287",2011-09-30,4.66849315068493,"Time/Mat.","MDA","YOUNG",0.0118315722723458
"2288",2011-09-30,4.66849315068493,"Time/Mat.","MilitaryHealth","YOUNG",0
"2289",2011-09-30,4.66849315068493,"Time/Mat.","Additional DoD Components","YOUNG",0.00576492796894671
"2290",2011-09-30,4.66849315068493,"Unlabeled","Army","YOUNG",0
"2291",2011-09-30,4.66849315068493,"Unlabeled","Navy","YOUNG",0
"2292",2011-09-30,4.66849315068493,"Unlabeled","Air Force","YOUNG",0
"2293",2011-09-30,4.66849315068493,"Unlabeled","Additional DoD Components","YOUNG",0
"2294",2011-09-30,4.75068493150685,"Combination","Army","YOUNG",0.0752318601657574
"2295",2011-09-30,4.75068493150685,"Combination","Navy","YOUNG",0.122358495216114
"2296",2011-09-30,4.75068493150685,"Combination","Air Force","YOUNG",0.0138679743180864
"2297",2011-09-30,4.75068493150685,"Combination","Additional DoD Components","YOUNG",0.0149010766156106
"2298",2011-09-30,4.75068493150685,"Cost+","Army","YOUNG",0.272135046684851
"2299",2011-09-30,4.75068493150685,"Cost+","Navy","YOUNG",0.70702081576794
"2300",2011-09-30,4.75068493150685,"Cost+","Air Force","YOUNG",0.095753926888376
"2301",2011-09-30,4.75068493150685,"Cost+","DLA","YOUNG",0
"2302",2011-09-30,4.75068493150685,"Cost+","MDA","YOUNG",0.0721755181493915
"2303",2011-09-30,4.75068493150685,"Cost+","Additional DoD Components","YOUNG",0.0500005608057071
"2304",2011-09-30,4.75068493150685,"Fixed","Army","YOUNG",0.474456409903483
"2305",2011-09-30,4.75068493150685,"Fixed","Navy","YOUNG",0.197330487956358
"2306",2011-09-30,4.75068493150685,"Fixed","Air Force","YOUNG",0.0979590840537138
"2307",2011-09-30,4.75068493150685,"Fixed","DLA","YOUNG",0.0134896540285355
"2308",2011-09-30,4.75068493150685,"Fixed","MDA","YOUNG",0.000231037809483844
"2309",2011-09-30,4.75068493150685,"Fixed","MilitaryHealth","YOUNG",0.109352067614352
"2310",2011-09-30,4.75068493150685,"Fixed","Additional DoD Components","YOUNG",0.0345744323646664
"2311",2011-09-30,4.75068493150685,"Other","Navy","YOUNG",4.63815568610995e-06
"2312",2011-09-30,4.75068493150685,"Other","DLA","YOUNG",0
"2313",2011-09-30,4.75068493150685,"Time/Mat.","Army","YOUNG",0.0687240534200587
"2314",2011-09-30,4.75068493150685,"Time/Mat.","Navy","YOUNG",0.00111555280109106
"2315",2011-09-30,4.75068493150685,"Time/Mat.","Air Force","YOUNG",0.0293181398027696
"2316",2011-09-30,4.75068493150685,"Time/Mat.","DLA","YOUNG",-0.000309032081409987
"2317",2011-09-30,4.75068493150685,"Time/Mat.","MDA","YOUNG",0.0113048618757868
"2318",2011-09-30,4.75068493150685,"Time/Mat.","Additional DoD Components","YOUNG",0.000972146590432228
"2319",2011-09-30,4.75068493150685,"Unlabeled","Army","YOUNG",0
"2320",2011-09-30,4.75068493150685,"Unlabeled","Navy","YOUNG",0
"2321",2011-09-30,4.75068493150685,"Unlabeled","Air Force","YOUNG",0
"2322",2011-09-30,4.75068493150685,"Unlabeled","Additional DoD Components","YOUNG",0
"2323",2011-09-30,4.83561643835616,"Combination","Army","YOUNG",0.0636919838019303
"2324",2011-09-30,4.83561643835616,"Combination","Navy","YOUNG",0.0956537780214016
"2325",2011-09-30,4.83561643835616,"Combination","Air Force","YOUNG",0.0148151274863617
"2326",2011-09-30,4.83561643835616,"Combination","Additional DoD Components","YOUNG",0.00528089175409148
"2327",2011-09-30,4.83561643835616,"Cost+","Army","YOUNG",0.488730130675619
"2328",2011-09-30,4.83561643835616,"Cost+","Navy","YOUNG",0.565028153231221
"2329",2011-09-30,4.83561643835616,"Cost+","Air Force","YOUNG",0.210392438785145
"2330",2011-09-30,4.83561643835616,"Cost+","MDA","YOUNG",-0.00715987169534201
"2331",2011-09-30,4.83561643835616,"Cost+","Additional DoD Components","YOUNG",0.0227041721989089
"2332",2011-09-30,4.83561643835616,"Fixed","Army","YOUNG",0.535242227989929
"2333",2011-09-30,4.83561643835616,"Fixed","Navy","YOUNG",0.154305618978179
"2334",2011-09-30,4.83561643835616,"Fixed","Air Force","YOUNG",0.0844253201636593
"2335",2011-09-30,4.83561643835616,"Fixed","DLA","YOUNG",0.240624807637432
"2336",2011-09-30,4.83561643835616,"Fixed","MDA","YOUNG",-0.000145970121695342
"2337",2011-09-30,4.83561643835616,"Fixed","MilitaryHealth","YOUNG",0.0289703243390684
"2338",2011-09-30,4.83561643835616,"Fixed","Additional DoD Components","YOUNG",0.0240152462022661
"2339",2011-09-30,4.83561643835616,"Other","Navy","YOUNG",0
"2340",2011-09-30,4.83561643835616,"Time/Mat.","Army","YOUNG",0.066848837253462
"2341",2011-09-30,4.83561643835616,"Time/Mat.","Navy","YOUNG",0.00260346968107428
"2342",2011-09-30,4.83561643835616,"Time/Mat.","Air Force","YOUNG",0.0220368130402854
"2343",2011-09-30,4.83561643835616,"Time/Mat.","DLA","YOUNG",0
"2344",2011-09-30,4.83561643835616,"Time/Mat.","MDA","YOUNG",0.00360785920058749
"2345",2011-09-30,4.83561643835616,"Time/Mat.","Additional DoD Components","YOUNG",-0.0115279331724717
"2346",2011-09-30,4.83561643835616,"Unlabeled","Army","YOUNG",0
"2347",2011-09-30,4.83561643835616,"Unlabeled","Navy","YOUNG",0
"2348",2011-09-30,4.83561643835616,"Unlabeled","Air Force","YOUNG",0
"2349",2011-09-30,4.83561643835616,"Unlabeled","Additional DoD Components","YOUNG",0
"2350",2011-09-30,4.92054794520548,"Combination","Army","YOUNG",0.214598571527486
"2351",2011-09-30,4.92054794520548,"Combination","Navy","YOUNG",0.110953389288712
"2352",2011-09-30,4.92054794520548,"Combination","Air Force","YOUNG",0.0227620909567772
"2353",2011-09-30,4.92054794520548,"Combination","Additional DoD Components","YOUNG",0.0179452458560638
"2354",2011-09-30,4.92054794520548,"Cost+","Army","YOUNG",0.459559036949224
"2355",2011-09-30,4.92054794520548,"Cost+","Navy","YOUNG",0.902932887159043
"2356",2011-09-30,4.92054794520548,"Cost+","Air Force","YOUNG",0.332183596307176
"2357",2011-09-30,4.92054794520548,"Cost+","MDA","YOUNG",0.0324712017310113
"2358",2011-09-30,4.92054794520548,"Cost+","Additional DoD Components","YOUNG",0.0414916538082249
"2359",2011-09-30,4.92054794520548,"Fixed","Army","YOUNG",0.863636275283256
"2360",2011-09-30,4.92054794520548,"Fixed","Navy","YOUNG",0.696549314509022
"2361",2011-09-30,4.92054794520548,"Fixed","Air Force","YOUNG",0.24812366180235
"2362",2011-09-30,4.92054794520548,"Fixed","DLA","YOUNG",0.0617853496957616
"2363",2011-09-30,4.92054794520548,"Fixed","MDA","YOUNG",0.00200800147922786
"2364",2011-09-30,4.92054794520548,"Fixed","MilitaryHealth","YOUNG",0.00193975541334452
"2365",2011-09-30,4.92054794520548,"Fixed","Additional DoD Components","YOUNG",0.0736740549517415
"2366",2011-09-30,4.92054794520548,"Other","Army","YOUNG",0
"2367",2011-09-30,4.92054794520548,"Other","Navy","YOUNG",0
"2368",2011-09-30,4.92054794520548,"Time/Mat.","Army","YOUNG",0.116083280528745
"2369",2011-09-30,4.92054794520548,"Time/Mat.","Navy","YOUNG",0.0013627989613932
"2370",2011-09-30,4.92054794520548,"Time/Mat.","Air Force","YOUNG",-0.00533232180025179
"2371",2011-09-30,4.92054794520548,"Time/Mat.","DLA","YOUNG",0.00324565685060848
"2372",2011-09-30,4.92054794520548,"Time/Mat.","MDA","YOUNG",0.00260529646454049
"2373",2011-09-30,4.92054794520548,"Time/Mat.","Additional DoD Components","YOUNG",0.0526083743705413
"2374",2011-09-30,4.92054794520548,"Unlabeled","Army","YOUNG",0
"2375",2011-09-30,4.92054794520548,"Unlabeled","Navy","YOUNG",0
"2376",2011-09-30,4.92054794520548,"Unlabeled","Air Force","YOUNG",0
"2377",2011-09-30,4.92054794520548,"Unlabeled","Additional DoD Components","YOUNG",0
