"","SignedMonth","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"4562",2012-12-01,"Unlabeled","Army","KENDALL",0,0
"4563",2013-01-01,"Unlabeled","Army","KENDALL",0,0
"4564",2013-02-01,"Unlabeled","Army","KENDALL",0,0
"4565",2013-03-01,"Unlabeled","Army","KENDALL",0,0
"4566",2013-04-01,"Unlabeled","Army","KENDALL",0,0
"4567",2013-05-01,"Unlabeled","Army","KENDALL",-1.70972885142683e-06,-5.69909617142277e-07
"4568",2013-06-01,"Unlabeled","Army","KENDALL",0,-5.69909617142277e-07
"4569",2013-07-01,"Unlabeled","Army","KENDALL",0,-5.69909617142277e-07
"4570",2013-08-01,"Unlabeled","Army","KENDALL",0,0
"4571",2013-09-01,"Unlabeled","Army","KENDALL",0,0
"4572",2013-10-01,"Unlabeled","Army","KENDALL",0,0
"4573",2013-11-01,"Unlabeled","Army","KENDALL",0,0
"4574",2013-12-01,"Unlabeled","Army","KENDALL",0,0
"4575",2014-01-01,"Unlabeled","Army","KENDALL",0,0
"4576",2014-02-01,"Unlabeled","Army","KENDALL",0,0
"4577",2014-03-01,"Unlabeled","Army","KENDALL",0,0
"4578",2014-04-01,"Unlabeled","Army","KENDALL",0,0
"4579",2014-05-01,"Unlabeled","Army","KENDALL",0,0
"4580",2014-06-01,"Unlabeled","Army","KENDALL",0,0
"4581",2014-07-01,"Unlabeled","Army","KENDALL",0,0
"4582",2014-08-01,"Unlabeled","Army","KENDALL",0,0
"4583",2014-09-01,"Unlabeled","Army","KENDALL",0,0
"4584",2007-07-01,"Unlabeled","Navy","YOUNG",0,NA
"4585",2007-08-01,"Unlabeled","Navy","YOUNG",-7.97395891794814e-06,NA
"4586",2007-09-01,"Unlabeled","Navy","YOUNG",-0.000134221326748232,-4.73984285553934e-05
"4587",2007-10-01,"Unlabeled","Navy","YOUNG",0.0280704836334056,0.00930942944924648
"4588",2007-11-01,"Unlabeled","Navy","YOUNG",0.0560540456941432,0.0279967693336002
"4589",2007-12-01,"Unlabeled","Navy","YOUNG",0.0387999063015184,0.0409748118763557
"4590",2008-01-01,"Unlabeled","Navy","YOUNG",0.0702195521691974,0.0550245013882863
"4591",2008-02-01,"Unlabeled","Navy","YOUNG",0.0453953265184382,0.0514715949963847
"4592",2008-03-01,"Unlabeled","Navy","YOUNG",0.0577468647071583,0.0577872477982646
"4593",2008-04-01,"Unlabeled","Navy","YOUNG",0.0311290094468547,0.0447570668908171
"4594",2008-05-01,"Unlabeled","Navy","YOUNG",0.0896694067787419,0.0595150936442516
"4595",2008-06-01,"Unlabeled","Navy","YOUNG",0.0156677065726681,0.0454887075994215
"4596",2008-07-01,"Unlabeled","Navy","YOUNG",0.0484114477982646,0.0512495203832249
"4597",2008-08-01,"Unlabeled","Navy","YOUNG",0.0231825304772234,0.0290872282827187
"4598",2008-09-01,"Unlabeled","Navy","YOUNG",0.0895122305206074,0.0537020695986985
"4599",2008-10-01,"Unlabeled","Navy","YOUNG",0.108583159147002,0.0737593067149441
"4600",2008-11-01,"Unlabeled","Navy","YOUNG",0.0376656272786317,0.0785870056487469
"4601",2008-12-01,"Unlabeled","Navy","YOUNG",0.0442191694306127,0.0634893186187487
"4602",2009-01-01,"Unlabeled","Navy","YOUNG",0.159603000281446,0.0804959323302302
"4603",2009-02-01,"Unlabeled","Navy","YOUNG",0.0708176285234899,0.0915465994118496
"4604",2009-03-01,"Unlabeled","Navy","YOUNG",0.0978594142996319,0.109426681034856
"4605",2009-04-01,"Unlabeled","Navy","YOUNG",0.0519360704589738,0.0735377044273652
"4606",2009-05-01,"Unlabeled","Navy","YOUNG",0.0308477035830266,0.0602143961138775
"4607",2009-06-01,"Unlabeled","Navy","YOUNG",0.0550204720827019,0.0459347487082341
"4608",2009-07-01,"Unlabeled","Navy","YOUNG",0.0313818251894349,0.0390833336183878
"4609",2009-08-01,"Unlabeled","Navy","YOUNG",0.0380644421844555,0.0414889131521974
"4610",2009-09-01,"Unlabeled","Navy","YOUNG",0.154711362849102,0.0747192100743307
"4611",2009-10-01,"Unlabeled","Navy","YOUNG",-0.0106597606546855,0.0607053481262905
"4612",2009-11-01,"Unlabeled","Navy","YOUNG",0.0132331145378691,0.0524282389107617
"4613",2009-12-01,"Unlabeled","Navy","YOUNG",0.0072094363928113,0.00326093009199829
"4614",2010-01-01,"Unlabeled","Navy","YOUNG",0,0.00681418364356012
"4615",2010-02-01,"Unlabeled","Navy","YOUNG",0,0.00240314546427043
"4616",2010-03-01,"Unlabeled","Navy","YOUNG",0,0
"4617",2010-04-01,"Unlabeled","Navy","YOUNG",0,0
"4618",2010-05-01,"Unlabeled","Navy","YOUNG",0,0
"4619",2010-06-01,"Unlabeled","Navy","YOUNG",0,0
"4620",2010-07-01,"Unlabeled","Navy","YOUNG",0,0
"4621",2010-08-01,"Unlabeled","Navy","YOUNG",0,0
"4622",2010-09-01,"Unlabeled","Navy","YOUNG",0,0
"4623",2010-10-01,"Unlabeled","Navy","YOUNG",0,0
"4624",2010-11-01,"Unlabeled","Navy","YOUNG",0,0
"4625",2010-12-01,"Unlabeled","Navy","YOUNG",0,0
"4626",2011-01-01,"Unlabeled","Navy","YOUNG",0,0
"4627",2011-02-01,"Unlabeled","Navy","YOUNG",0,0
"4628",2011-03-01,"Unlabeled","Navy","YOUNG",0,0
"4629",2011-04-01,"Unlabeled","Navy","YOUNG",0,0
"4630",2011-05-01,"Unlabeled","Navy","YOUNG",0,0
"4631",2011-06-01,"Unlabeled","Navy","YOUNG",0,0
"4632",2011-07-01,"Unlabeled","Navy","YOUNG",0,0
"4633",2011-08-01,"Unlabeled","Navy","YOUNG",0,0
"4634",2011-09-01,"Unlabeled","Navy","YOUNG",0,0
"4635",2011-10-01,"Unlabeled","Navy","YOUNG",0,0
"4636",2011-11-01,"Unlabeled","Navy","YOUNG",0,0
"4637",2011-12-01,"Unlabeled","Navy","YOUNG",0,0
"4638",2012-01-01,"Unlabeled","Navy","YOUNG",0,0
"4639",2012-02-01,"Unlabeled","Navy","YOUNG",0,0
"4640",2012-03-01,"Unlabeled","Navy","YOUNG",0,0
"4641",2012-04-01,"Unlabeled","Navy","YOUNG",0,0
"4642",2012-05-01,"Unlabeled","Navy","YOUNG",0,0
"4643",2012-06-01,"Unlabeled","Navy","YOUNG",0,0
"4644",2012-07-01,"Unlabeled","Navy","YOUNG",0,0
"4645",2012-08-01,"Unlabeled","Navy","YOUNG",0,0
"4646",2012-09-01,"Unlabeled","Navy","YOUNG",0,0
"4647",2012-10-01,"Unlabeled","Navy","YOUNG",0,0
"4648",2012-11-01,"Unlabeled","Navy","YOUNG",0,0
"4649",2012-12-01,"Unlabeled","Navy","YOUNG",0,0
"4650",2013-01-01,"Unlabeled","Navy","YOUNG",0,0
"4651",2013-02-01,"Unlabeled","Navy","YOUNG",0,0
"4652",2013-03-01,"Unlabeled","Navy","YOUNG",0,0
"4653",2013-04-01,"Unlabeled","Navy","YOUNG",0,0
"4654",2013-05-01,"Unlabeled","Navy","YOUNG",0,0
"4655",2013-06-01,"Unlabeled","Navy","YOUNG",0,0
"4656",2013-07-01,"Unlabeled","Navy","YOUNG",0,0
"4657",2013-08-01,"Unlabeled","Navy","YOUNG",0,0
"4658",2013-09-01,"Unlabeled","Navy","YOUNG",0,0
"4659",2013-10-01,"Unlabeled","Navy","YOUNG",0,0
"4660",2013-11-01,"Unlabeled","Navy","YOUNG",0,0
"4661",2013-12-01,"Unlabeled","Navy","YOUNG",0,0
"4662",2014-01-01,"Unlabeled","Navy","YOUNG",0,0
"4663",2014-02-01,"Unlabeled","Navy","YOUNG",0,0
"4664",2014-03-01,"Unlabeled","Navy","YOUNG",0,0
"4665",2014-04-01,"Unlabeled","Navy","YOUNG",0,0
"4666",2014-05-01,"Unlabeled","Navy","YOUNG",0,0
"4667",2014-06-01,"Unlabeled","Navy","YOUNG",0,0
"4668",2014-07-01,"Unlabeled","Navy","YOUNG",0,0
"4669",2014-08-01,"Unlabeled","Navy","YOUNG",0,0
"4670",2014-09-01,"Unlabeled","Navy","YOUNG",0,0
"4671",2009-04-01,"Unlabeled","Navy","CARTER",0,NA
"4672",2009-05-01,"Unlabeled","Navy","CARTER",-0.000225443461788266,NA
"4673",2009-06-01,"Unlabeled","Navy","CARTER",0.00148408071011041,0.000419545749440716
"4674",2009-07-01,"Unlabeled","Navy","CARTER",0.00174998559211951,0.00100287428014722
"4675",2009-08-01,"Unlabeled","Navy","CARTER",0.00350970842173631,0.00224792490798874
"4676",2009-09-01,"Unlabeled","Navy","CARTER",0.0669132992963845,0.0240576644367468
"4677",2009-10-01,"Unlabeled","Navy","CARTER",0.00643723110825845,0.0256200796087931
"4678",2009-11-01,"Unlabeled","Navy","CARTER",0.00161449763585794,0.024988342680167
"4679",2009-12-01,"Unlabeled","Navy","CARTER",0.00235486749037227,0.00346886541149622
"4680",2010-01-01,"Unlabeled","Navy","CARTER",0,0.0013231217087434
"4681",2010-02-01,"Unlabeled","Navy","CARTER",0,0.000784955830124091
"4682",2010-03-01,"Unlabeled","Navy","CARTER",-1.98438168592212e-05,-6.61460561974041e-06
"4683",2010-04-01,"Unlabeled","Navy","CARTER",0,-6.61460561974041e-06
"4684",2010-05-01,"Unlabeled","Navy","CARTER",0,-6.61460561974041e-06
"4685",2010-06-01,"Unlabeled","Navy","CARTER",0,0
"4686",2010-07-01,"Unlabeled","Navy","CARTER",0,0
"4687",2010-08-01,"Unlabeled","Navy","CARTER",0,0
"4688",2010-09-01,"Unlabeled","Navy","CARTER",0,0
"4689",2010-10-01,"Unlabeled","Navy","CARTER",0,0
"4690",2010-11-01,"Unlabeled","Navy","CARTER",0,0
"4691",2010-12-01,"Unlabeled","Navy","CARTER",0,0
"4692",2011-01-01,"Unlabeled","Navy","CARTER",0,0
"4693",2011-02-01,"Unlabeled","Navy","CARTER",0,0
"4694",2011-03-01,"Unlabeled","Navy","CARTER",0,0
"4695",2011-04-01,"Unlabeled","Navy","CARTER",0,0
"4696",2011-05-01,"Unlabeled","Navy","CARTER",0,0
"4697",2011-06-01,"Unlabeled","Navy","CARTER",0,0
"4698",2011-07-01,"Unlabeled","Navy","CARTER",0,0
"4699",2011-08-01,"Unlabeled","Navy","CARTER",0,0
"4700",2011-09-01,"Unlabeled","Navy","CARTER",-1.31640788921527e-05,-4.38802629738425e-06
"4701",2011-10-01,"Unlabeled","Navy","CARTER",0,-4.38802629738425e-06
"4702",2011-11-01,"Unlabeled","Navy","CARTER",0,-4.38802629738425e-06
"4703",2011-12-01,"Unlabeled","Navy","CARTER",0,0
"4704",2012-01-01,"Unlabeled","Navy","CARTER",0,0
"4705",2012-02-01,"Unlabeled","Navy","CARTER",0,0
"4706",2012-03-01,"Unlabeled","Navy","CARTER",0,0
"4707",2012-04-01,"Unlabeled","Navy","CARTER",0,0
"4708",2012-05-01,"Unlabeled","Navy","CARTER",0,0
"4709",2012-06-01,"Unlabeled","Navy","CARTER",0,0
"4710",2012-07-01,"Unlabeled","Navy","CARTER",0,0
"4711",2012-08-01,"Unlabeled","Navy","CARTER",0,0
"4712",2012-09-01,"Unlabeled","Navy","CARTER",0,0
"4713",2012-10-01,"Unlabeled","Navy","CARTER",0,0
"4714",2012-11-01,"Unlabeled","Navy","CARTER",0,0
"4715",2012-12-01,"Unlabeled","Navy","CARTER",0,0
"4716",2013-01-01,"Unlabeled","Navy","CARTER",0,0
"4717",2013-02-01,"Unlabeled","Navy","CARTER",0,0
"4718",2013-03-01,"Unlabeled","Navy","CARTER",0,0
"4719",2013-04-01,"Unlabeled","Navy","CARTER",0,0
"4720",2013-05-01,"Unlabeled","Navy","CARTER",0,0
"4721",2013-06-01,"Unlabeled","Navy","CARTER",0,0
"4722",2013-07-01,"Unlabeled","Navy","CARTER",0,0
"4723",2013-08-01,"Unlabeled","Navy","CARTER",0,0
"4724",2013-09-01,"Unlabeled","Navy","CARTER",0,0
"4725",2013-10-01,"Unlabeled","Navy","CARTER",0,0
"4726",2013-11-01,"Unlabeled","Navy","CARTER",0,0
"4727",2013-12-01,"Unlabeled","Navy","CARTER",0,0
"4728",2014-01-01,"Unlabeled","Navy","CARTER",0,0
"4729",2014-02-01,"Unlabeled","Navy","CARTER",0,0
"4730",2014-03-01,"Unlabeled","Navy","CARTER",0,0
"4731",2014-04-01,"Unlabeled","Navy","CARTER",0,0
"4732",2014-05-01,"Unlabeled","Navy","CARTER",0,0
"4733",2014-06-01,"Unlabeled","Navy","CARTER",0,0
"4734",2014-07-01,"Unlabeled","Navy","CARTER",0,0
"4735",2014-08-01,"Unlabeled","Navy","CARTER",0,0
"4736",2014-09-01,"Unlabeled","Navy","CARTER",0,0
"4737",2011-11-01,"Unlabeled","Navy","KENDALL",0,NA
"4738",2011-12-01,"Unlabeled","Navy","KENDALL",0,NA
"4739",2012-01-01,"Unlabeled","Navy","KENDALL",0,0
"4740",2012-02-01,"Unlabeled","Navy","KENDALL",0,0
"4741",2012-03-01,"Unlabeled","Navy","KENDALL",0,0
"4742",2012-04-01,"Unlabeled","Navy","KENDALL",0,0
"4743",2012-05-01,"Unlabeled","Navy","KENDALL",0,0
"4744",2012-06-01,"Unlabeled","Navy","KENDALL",0,0
"4745",2012-07-01,"Unlabeled","Navy","KENDALL",5.44010915456699e-05,1.813369718189e-05
"4746",2012-08-01,"Unlabeled","Navy","KENDALL",0,1.813369718189e-05
"4747",2012-09-01,"Unlabeled","Navy","KENDALL",0,1.813369718189e-05
"4748",2012-10-01,"Unlabeled","Navy","KENDALL",0,0
"4749",2012-11-01,"Unlabeled","Navy","KENDALL",0,0
"4750",2012-12-01,"Unlabeled","Navy","KENDALL",0,0
"4751",2013-01-01,"Unlabeled","Navy","KENDALL",0,0
"4752",2013-02-01,"Unlabeled","Navy","KENDALL",0,0
"4753",2013-03-01,"Unlabeled","Navy","KENDALL",0,0
"4754",2013-04-01,"Unlabeled","Navy","KENDALL",0,0
"4755",2013-05-01,"Unlabeled","Navy","KENDALL",0,0
"4756",2013-06-01,"Unlabeled","Navy","KENDALL",0,0
"4757",2013-07-01,"Unlabeled","Navy","KENDALL",0,0
"4758",2013-08-01,"Unlabeled","Navy","KENDALL",0,0
"4759",2013-09-01,"Unlabeled","Navy","KENDALL",0,0
"4760",2013-10-01,"Unlabeled","Navy","KENDALL",0,0
"4761",2013-11-01,"Unlabeled","Navy","KENDALL",0,0
"4762",2013-12-01,"Unlabeled","Navy","KENDALL",0,0
"4763",2014-01-01,"Unlabeled","Navy","KENDALL",0,0
"4764",2014-02-01,"Unlabeled","Navy","KENDALL",0,0
"4765",2014-03-01,"Unlabeled","Navy","KENDALL",0,0
"4766",2014-04-01,"Unlabeled","Navy","KENDALL",0,0
"4767",2014-05-01,"Unlabeled","Navy","KENDALL",0,0
"4768",2014-06-01,"Unlabeled","Navy","KENDALL",0,0
"4769",2014-07-01,"Unlabeled","Navy","KENDALL",0,0
"4770",2014-08-01,"Unlabeled","Navy","KENDALL",0,0
"4771",2014-09-01,"Unlabeled","Navy","KENDALL",0,0
"4772",2007-07-01,"Unlabeled","Air Force","YOUNG",0,NA
"4773",2007-08-01,"Unlabeled","Air Force","YOUNG",-0.000144198002020429,NA
"4774",2007-09-01,"Unlabeled","Air Force","YOUNG",0,-4.80660006734763e-05
"4775",2007-10-01,"Unlabeled","Air Force","YOUNG",-8.38773644251627e-05,-7.60251221485305e-05
"4776",2007-11-01,"Unlabeled","Air Force","YOUNG",-0.00013553262472885,-7.31366630513377e-05
"4777",2007-12-01,"Unlabeled","Air Force","YOUNG",0.00671918839479393,0.00216659280187997
"4778",2008-01-01,"Unlabeled","Air Force","YOUNG",4.70793817787418e-05,0.00221024505061461
"4779",2008-02-01,"Unlabeled","Air Force","YOUNG",-0.0019299280802603,0.00161211323210412
"4780",2008-03-01,"Unlabeled","Air Force","YOUNG",0.000259931073752711,-0.000540972541576283
"4781",2008-04-01,"Unlabeled","Air Force","YOUNG",-0.000387037971800434,-0.000685678326102675
"4782",2008-05-01,"Unlabeled","Air Force","YOUNG",0.00126563607375271,0.000379509725234996
"4783",2008-06-01,"Unlabeled","Air Force","YOUNG",-0.000338502928416486,0.000180031724511931
"4784",2008-07-01,"Unlabeled","Air Force","YOUNG",-0.00434286724511931,-0.00113857803326103
"4785",2008-08-01,"Unlabeled","Air Force","YOUNG",-0.00539818514099783,-0.00335985177151121
"4786",2008-09-01,"Unlabeled","Air Force","YOUNG",-0.00459235703904555,-0.0047778031417209
"4787",2008-10-01,"Unlabeled","Air Force","YOUNG",-0.00127661481922494,-0.00375571899975611
"4788",2008-11-01,"Unlabeled","Air Force","YOUNG",0.00654949184888504,0.000226839996871515
"4789",2008-12-01,"Unlabeled","Air Force","YOUNG",0.00311274058237714,0.00279520587067908
"4790",2009-01-01,"Unlabeled","Air Force","YOUNG",-0.000711436382333839,0.00298359868297611
"4791",2009-02-01,"Unlabeled","Air Force","YOUNG",-0.000609343927256982,0.000597320090928772
"4792",2009-03-01,"Unlabeled","Air Force","YOUNG",0.00178638743234466,0.000155202374251281
"4793",2009-04-01,"Unlabeled","Air Force","YOUNG",-0.00220563943494263,-0.000342865309951649
"4794",2009-05-01,"Unlabeled","Air Force","YOUNG",-0.000795447434509634,-0.0004048998123692
"4795",2009-06-01,"Unlabeled","Air Force","YOUNG",-0.00117372250487118,-0.00139160312477448
"4796",2009-07-01,"Unlabeled","Air Force","YOUNG",-0.000977515198094826,-0.000982228379158548
"4797",2009-08-01,"Unlabeled","Air Force","YOUNG",-0.000326554102619615,-0.000825930601861875
"4798",2009-09-01,"Unlabeled","Air Force","YOUNG",0.00376728106733059,0.00082107058887205
"4799",2009-10-01,"Unlabeled","Air Force","YOUNG",0.00336109700470689,0.00226727465647262
"4800",2009-11-01,"Unlabeled","Air Force","YOUNG",0.00216238566538297,0.00309692124580682
"4801",2009-12-01,"Unlabeled","Air Force","YOUNG",0.000661103979460847,0.00206152888318357
"4802",2010-01-01,"Unlabeled","Air Force","YOUNG",0,0.000941163214947939
"4803",2010-02-01,"Unlabeled","Air Force","YOUNG",0,0.000220367993153616
"4804",2010-03-01,"Unlabeled","Air Force","YOUNG",-1.50413992297818e-05,-5.01379974326059e-06
"4805",2010-04-01,"Unlabeled","Air Force","YOUNG",0,-5.01379974326059e-06
"4806",2010-05-01,"Unlabeled","Air Force","YOUNG",0,-5.01379974326059e-06
"4807",2010-06-01,"Unlabeled","Air Force","YOUNG",0,0
"4808",2010-07-01,"Unlabeled","Air Force","YOUNG",0,0
"4809",2010-08-01,"Unlabeled","Air Force","YOUNG",0,0
"4810",2010-09-01,"Unlabeled","Air Force","YOUNG",0,0
"4811",2010-10-01,"Unlabeled","Air Force","YOUNG",0,0
"4812",2010-11-01,"Unlabeled","Air Force","YOUNG",0,0
"4813",2010-12-01,"Unlabeled","Air Force","YOUNG",0,0
"4814",2011-01-01,"Unlabeled","Air Force","YOUNG",0,0
"4815",2011-02-01,"Unlabeled","Air Force","YOUNG",0,0
"4816",2011-03-01,"Unlabeled","Air Force","YOUNG",0,0
"4817",2011-04-01,"Unlabeled","Air Force","YOUNG",0,0
"4818",2011-05-01,"Unlabeled","Air Force","YOUNG",0,0
"4819",2011-06-01,"Unlabeled","Air Force","YOUNG",0,0
"4820",2011-07-01,"Unlabeled","Air Force","YOUNG",0,0
"4821",2011-08-01,"Unlabeled","Air Force","YOUNG",0,0
"4822",2011-09-01,"Unlabeled","Air Force","YOUNG",0,0
"4823",2011-11-01,"Unlabeled","Air Force","YOUNG",0,0
"4824",2011-12-01,"Unlabeled","Air Force","YOUNG",0,0
"4825",2012-01-01,"Unlabeled","Air Force","YOUNG",0,0
"4826",2012-02-01,"Unlabeled","Air Force","YOUNG",0,0
"4827",2012-03-01,"Unlabeled","Air Force","YOUNG",0,0
"4828",2012-04-01,"Unlabeled","Air Force","YOUNG",0,0
"4829",2012-05-01,"Unlabeled","Air Force","YOUNG",0,0
"4830",2012-06-01,"Unlabeled","Air Force","YOUNG",0,0
"4831",2012-07-01,"Unlabeled","Air Force","YOUNG",0,0
"4832",2012-08-01,"Unlabeled","Air Force","YOUNG",0,0
"4833",2012-09-01,"Unlabeled","Air Force","YOUNG",0,0
"4834",2012-11-01,"Unlabeled","Air Force","YOUNG",0,0
"4835",2012-12-01,"Unlabeled","Air Force","YOUNG",0,0
"4836",2013-01-01,"Unlabeled","Air Force","YOUNG",0,0
"4837",2013-02-01,"Unlabeled","Air Force","YOUNG",0,0
"4838",2013-03-01,"Unlabeled","Air Force","YOUNG",0,0
"4839",2013-04-01,"Unlabeled","Air Force","YOUNG",0,0
"4840",2013-05-01,"Unlabeled","Air Force","YOUNG",0,0
"4841",2013-06-01,"Unlabeled","Air Force","YOUNG",0,0
"4842",2013-07-01,"Unlabeled","Air Force","YOUNG",0,0
"4843",2013-08-01,"Unlabeled","Air Force","YOUNG",0,0
"4844",2013-10-01,"Unlabeled","Air Force","YOUNG",0,0
"4845",2013-12-01,"Unlabeled","Air Force","YOUNG",0,0
"4846",2014-01-01,"Unlabeled","Air Force","YOUNG",0,0
"4847",2014-02-01,"Unlabeled","Air Force","YOUNG",0,0
"4848",2014-03-01,"Unlabeled","Air Force","YOUNG",0,0
"4849",2014-04-01,"Unlabeled","Air Force","YOUNG",0,0
"4850",2014-05-01,"Unlabeled","Air Force","YOUNG",0,0
"4851",2014-06-01,"Unlabeled","Air Force","YOUNG",0,0
"4852",2014-08-01,"Unlabeled","Air Force","YOUNG",0,0
"4853",2009-04-01,"Unlabeled","Air Force","CARTER",0,NA
"4854",2009-05-01,"Unlabeled","Air Force","CARTER",-0.00022259456592336,NA
"4855",2009-06-01,"Unlabeled","Air Force","CARTER",-0.000507716681099805,-0.000243437082341055
"4856",2009-07-01,"Unlabeled","Air Force","CARTER",-0.00534895479541026,-0.00202642201414448
"4857",2009-08-01,"Unlabeled","Air Force","CARTER",-0.00264186166919247,-0.00283284438190084
"4858",2009-09-01,"Unlabeled","Air Force","CARTER",-0.0179886048495345,-0.00865980710471242
"4859",2009-10-01,"Unlabeled","Air Force","CARTER",0,-0.006876822172909
"4860",2009-11-01,"Unlabeled","Air Force","CARTER",0.000256676444159178,-0.00591064280179178
"4861",2009-12-01,"Unlabeled","Air Force","CARTER",0,8.55588147197262e-05
"4862",2010-01-01,"Unlabeled","Air Force","CARTER",0,8.55588147197262e-05
"4863",2010-02-01,"Unlabeled","Air Force","CARTER",0,0
"4864",2010-03-01,"Unlabeled","Air Force","CARTER",0,0
"4865",2010-04-01,"Unlabeled","Air Force","CARTER",0,0
"4866",2010-05-01,"Unlabeled","Air Force","CARTER",0,0
"4867",2010-06-01,"Unlabeled","Air Force","CARTER",0,0
"4868",2010-07-01,"Unlabeled","Air Force","CARTER",0,0
"4869",2010-08-01,"Unlabeled","Air Force","CARTER",0,0
"4870",2010-09-01,"Unlabeled","Air Force","CARTER",0,0
"4871",2010-10-01,"Unlabeled","Air Force","CARTER",0,0
"4872",2010-11-01,"Unlabeled","Air Force","CARTER",0,0
"4873",2010-12-01,"Unlabeled","Air Force","CARTER",0,0
"4874",2011-01-01,"Unlabeled","Air Force","CARTER",0,0
"4875",2011-02-01,"Unlabeled","Air Force","CARTER",0,0
"4876",2011-03-01,"Unlabeled","Air Force","CARTER",0,0
"4877",2011-04-01,"Unlabeled","Air Force","CARTER",0,0
"4878",2011-05-01,"Unlabeled","Air Force","CARTER",0,0
"4879",2011-06-01,"Unlabeled","Air Force","CARTER",0,0
"4880",2011-07-01,"Unlabeled","Air Force","CARTER",0,0
"4881",2011-08-01,"Unlabeled","Air Force","CARTER",0,0
"4882",2011-09-01,"Unlabeled","Air Force","CARTER",0,0
"4883",2011-10-01,"Unlabeled","Air Force","CARTER",0,0
"4884",2011-11-01,"Unlabeled","Air Force","CARTER",0,0
"4885",2011-12-01,"Unlabeled","Air Force","CARTER",0,0
"4886",2012-01-01,"Unlabeled","Air Force","CARTER",0,0
"4887",2012-02-01,"Unlabeled","Air Force","CARTER",0,0
