"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"3410",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Unlabeled","Army","KENDALL",0,0
"3411",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Unlabeled","Army","KENDALL",0,0
"3412",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Unlabeled","Army","KENDALL",0,0
"3413",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Unlabeled","Army","KENDALL",0,0
"3414",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Unlabeled","Army","KENDALL",0,0
"3415",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Unlabeled","Army","KENDALL",0,0
"3416",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Unlabeled","Army","KENDALL",0,0
"3417",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Unlabeled","Navy","YOUNG",0,NA
"3418",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Unlabeled","Navy","YOUNG",-7.97395891794814e-06,NA
"3419",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Unlabeled","Navy","YOUNG",-0.000134221326748232,-4.73984285553934e-05
"3420",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Unlabeled","Navy","YOUNG",0.0280704836334056,0.00930942944924648
"3421",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Unlabeled","Navy","YOUNG",0.0560540456941432,0.0279967693336002
"3422",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Unlabeled","Navy","YOUNG",0.0387999063015184,0.0409748118763557
"3423",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Unlabeled","Navy","YOUNG",0.0702195521691974,0.0550245013882863
"3424",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Navy","YOUNG",0.0453953265184382,0.0514715949963847
"3425",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Navy","YOUNG",0.0577468647071583,0.0577872477982646
"3426",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Navy","YOUNG",0.0311290094468547,0.0447570668908171
"3427",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Navy","YOUNG",0.0896694067787419,0.0595150936442516
"3428",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Navy","YOUNG",0.0156677065726681,0.0454887075994215
"3429",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Unlabeled","Navy","YOUNG",0.0484114477982646,0.0512495203832249
"3430",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Unlabeled","Navy","YOUNG",0.0231825304772234,0.0290872282827187
"3431",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Unlabeled","Navy","YOUNG",0.0895122305206074,0.0537020695986985
"3432",2008-10-01,2008-12-31,"Q1",2009-09-30,2.0027397260274,"Unlabeled","Navy","YOUNG",0.108583159147002,0.0737593067149441
"3433",2008-11-01,2008-12-31,"Q1",2009-09-30,2.08767123287671,"Unlabeled","Navy","YOUNG",0.0376656272786317,0.0785870056487469
"3434",2008-12-01,2008-12-31,"Q1",2009-09-30,2.16986301369863,"Unlabeled","Navy","YOUNG",0.0442191694306127,0.0634893186187487
"3435",2009-01-01,2009-03-31,"Q2",2009-09-30,2.25479452054795,"Unlabeled","Navy","YOUNG",0.159603000281446,0.0804959323302302
"3436",2009-02-01,2009-03-31,"Q2",2009-09-30,2.33972602739726,"Unlabeled","Navy","YOUNG",0.0708176285234899,0.0915465994118496
"3437",2009-03-01,2009-03-31,"Q2",2009-09-30,2.41643835616438,"Unlabeled","Navy","YOUNG",0.0978594142996319,0.109426681034856
"3438",2009-04-01,2009-06-30,"Q3",2009-09-30,2.5013698630137,"Unlabeled","Navy","YOUNG",0.0519360704589738,0.0735377044273652
"3439",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Unlabeled","Navy","YOUNG",0.0308477035830266,0.0602143961138775
"3440",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Unlabeled","Navy","YOUNG",0.0550204720827019,0.0459347487082341
"3441",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Unlabeled","Navy","YOUNG",0.0313818251894349,0.0390833336183878
"3442",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Unlabeled","Navy","YOUNG",0.0380644421844555,0.0414889131521974
"3443",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Unlabeled","Navy","YOUNG",0.154711362849102,0.0747192100743307
"3444",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Navy","YOUNG",-0.0106597606546855,0.0607053481262905
"3445",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Navy","YOUNG",0.0132331145378691,0.0524282389107617
"3446",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Navy","YOUNG",0.0072094363928113,0.00326093009199829
"3447",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Unlabeled","Navy","YOUNG",0,0.00681418364356012
"3448",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Unlabeled","Navy","YOUNG",0,0.00240314546427043
"3449",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Unlabeled","Navy","YOUNG",0,0
"3450",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Unlabeled","Navy","YOUNG",0,0
"3451",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Unlabeled","Navy","YOUNG",0,0
"3452",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Unlabeled","Navy","YOUNG",0,0
"3453",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Unlabeled","Navy","YOUNG",0,0
"3454",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Unlabeled","Navy","YOUNG",0,0
"3455",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Unlabeled","Navy","YOUNG",0,0
"3456",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Unlabeled","Navy","YOUNG",0,0
"3457",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Unlabeled","Navy","YOUNG",0,0
"3458",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Unlabeled","Navy","YOUNG",0,0
"3459",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Unlabeled","Navy","YOUNG",0,0
"3460",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Unlabeled","Navy","YOUNG",0,0
"3461",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Unlabeled","Navy","YOUNG",0,0
"3462",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Unlabeled","Navy","YOUNG",0,0
"3463",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Unlabeled","Navy","YOUNG",0,0
"3464",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Unlabeled","Navy","YOUNG",0,0
"3465",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Unlabeled","Navy","YOUNG",0,0
"3466",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Unlabeled","Navy","YOUNG",0,0
"3467",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Unlabeled","Navy","YOUNG",0,0
"3468",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Unlabeled","Navy","CARTER",0,NA
"3469",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Unlabeled","Navy","CARTER",-0.000225443461788266,NA
"3470",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Unlabeled","Navy","CARTER",0.00148408071011041,0.000419545749440716
"3471",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Unlabeled","Navy","CARTER",0.00174998559211951,0.00100287428014722
"3472",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Unlabeled","Navy","CARTER",0.00350970842173631,0.00224792490798874
"3473",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Unlabeled","Navy","CARTER",0.0669132992963845,0.0240576644367468
"3474",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Unlabeled","Navy","CARTER",0.00643723110825845,0.0256200796087931
"3475",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Unlabeled","Navy","CARTER",0.00161449763585794,0.024988342680167
"3476",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Unlabeled","Navy","CARTER",0.00235486749037227,0.00346886541149622
"3477",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Unlabeled","Navy","CARTER",0,0.0013231217087434
"3478",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Unlabeled","Navy","CARTER",0,0.000784955830124091
"3479",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Unlabeled","Navy","CARTER",-1.98438168592212e-05,-6.61460561974041e-06
"3480",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Unlabeled","Navy","CARTER",0,-6.61460561974041e-06
"3481",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Unlabeled","Navy","CARTER",0,-6.61460561974041e-06
"3482",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Unlabeled","Navy","CARTER",0,0
"3483",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Unlabeled","Navy","CARTER",0,0
"3484",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Unlabeled","Navy","CARTER",0,0
"3485",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Unlabeled","Navy","CARTER",0,0
"3486",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Unlabeled","Navy","CARTER",0,0
"3487",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Unlabeled","Navy","CARTER",0,0
"3488",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Unlabeled","Navy","CARTER",0,0
"3489",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Unlabeled","Navy","CARTER",0,0
"3490",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Unlabeled","Navy","CARTER",0,0
"3491",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Unlabeled","Navy","CARTER",0,0
"3492",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Unlabeled","Navy","CARTER",0,0
"3493",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Unlabeled","Navy","CARTER",0,0
"3494",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Unlabeled","Navy","CARTER",0,0
"3495",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Unlabeled","Navy","CARTER",0,0
"3496",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Unlabeled","Navy","CARTER",0,0
"3497",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Unlabeled","Navy","CARTER",-1.31640788921527e-05,-4.38802629738425e-06
"3498",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Unlabeled","Navy","CARTER",0,-4.38802629738425e-06
"3499",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Unlabeled","Navy","CARTER",0,-4.38802629738425e-06
"3500",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Unlabeled","Navy","CARTER",0,0
"3501",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Unlabeled","Navy","CARTER",0,0
"3502",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Unlabeled","Navy","CARTER",0,0
"3503",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Unlabeled","Navy","CARTER",0,0
"3504",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Unlabeled","Navy","CARTER",0,0
"3505",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Unlabeled","Navy","CARTER",0,0
"3506",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Unlabeled","Navy","CARTER",0,0
"3507",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Unlabeled","Navy","CARTER",0,0
"3508",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Unlabeled","Navy","CARTER",0,0
"3509",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Unlabeled","Navy","CARTER",0,0
"3510",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Unlabeled","Navy","CARTER",0,0
"3511",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Unlabeled","Navy","CARTER",0,0
"3512",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Unlabeled","Navy","CARTER",0,0
"3513",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Unlabeled","Navy","CARTER",0,0
"3514",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Unlabeled","Navy","CARTER",0,0
"3515",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Unlabeled","Navy","CARTER",0,0
"3516",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Unlabeled","Navy","CARTER",0,0
"3517",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Unlabeled","Navy","CARTER",0,0
"3518",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Unlabeled","Navy","CARTER",0,0
"3519",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Unlabeled","Navy","CARTER",0,0
"3520",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Unlabeled","Navy","CARTER",0,0
"3521",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Unlabeled","Navy","CARTER",0,0
"3522",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Unlabeled","Navy","KENDALL",0,NA
"3523",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Unlabeled","Navy","KENDALL",0,NA
"3524",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Unlabeled","Navy","KENDALL",0,0
"3525",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Unlabeled","Navy","KENDALL",0,0
"3526",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Unlabeled","Navy","KENDALL",0,0
"3527",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Unlabeled","Navy","KENDALL",0,0
"3528",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Unlabeled","Navy","KENDALL",0,0
"3529",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Unlabeled","Navy","KENDALL",0,0
"3530",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Unlabeled","Navy","KENDALL",5.44010915456699e-05,1.813369718189e-05
"3531",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Unlabeled","Navy","KENDALL",0,1.813369718189e-05
"3532",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Unlabeled","Navy","KENDALL",0,1.813369718189e-05
"3533",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Unlabeled","Navy","KENDALL",0,0
"3534",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Unlabeled","Navy","KENDALL",0,0
"3535",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Unlabeled","Navy","KENDALL",0,0
"3536",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Unlabeled","Navy","KENDALL",0,0
"3537",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Unlabeled","Navy","KENDALL",0,0
"3538",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Unlabeled","Navy","KENDALL",0,0
"3539",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Unlabeled","Navy","KENDALL",0,0
"3540",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Unlabeled","Navy","KENDALL",0,0
"3541",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Unlabeled","Navy","KENDALL",0,0
"3542",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Navy","KENDALL",0,0
"3543",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Navy","KENDALL",0,0
"3544",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Unlabeled","Navy","KENDALL",0,0
"3545",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Unlabeled","Navy","KENDALL",0,0
"3546",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Unlabeled","Navy","KENDALL",0,0
"3547",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Unlabeled","Navy","KENDALL",0,0
"3548",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Unlabeled","Navy","KENDALL",0,0
"3549",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Unlabeled","Navy","KENDALL",0,0
"3550",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Unlabeled","Navy","KENDALL",0,0
"3551",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Unlabeled","Navy","KENDALL",0,0
"3552",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Unlabeled","Navy","KENDALL",0,0
"3553",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Unlabeled","Navy","KENDALL",0,0
"3554",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Unlabeled","Navy","KENDALL",0,0
"3555",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Unlabeled","Navy","KENDALL",0,0
"3556",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Unlabeled","Navy","KENDALL",0,0
"3557",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Unlabeled","Air Force","YOUNG",0,NA
"3558",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Unlabeled","Air Force","YOUNG",-0.000144198002020429,NA
"3559",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Unlabeled","Air Force","YOUNG",0,-4.80660006734763e-05
"3560",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Unlabeled","Air Force","YOUNG",-8.38773644251627e-05,-7.60251221485305e-05
"3561",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Unlabeled","Air Force","YOUNG",-0.00013553262472885,-7.31366630513377e-05
"3562",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Unlabeled","Air Force","YOUNG",0.00671918839479393,0.00216659280187997
"3563",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Unlabeled","Air Force","YOUNG",4.70793817787418e-05,0.00221024505061461
"3564",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Air Force","YOUNG",-0.0019299280802603,0.00161211323210412
"3565",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Air Force","YOUNG",0.000259931073752711,-0.000540972541576283
"3566",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Air Force","YOUNG",-0.000387037971800434,-0.000685678326102675
"3567",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Air Force","YOUNG",0.00126563607375271,0.000379509725234996
"3568",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Air Force","YOUNG",-0.000338502928416486,0.000180031724511931
"3569",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Unlabeled","Air Force","YOUNG",-0.00434286724511931,-0.00113857803326103
"3570",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Unlabeled","Air Force","YOUNG",-0.00539818514099783,-0.00335985177151121
"3571",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Unlabeled","Air Force","YOUNG",-0.00459235703904555,-0.0047778031417209
"3572",2008-10-01,2008-12-31,"Q1",2009-09-30,2.0027397260274,"Unlabeled","Air Force","YOUNG",-0.00127661481922494,-0.00375571899975611
"3573",2008-11-01,2008-12-31,"Q1",2009-09-30,2.08767123287671,"Unlabeled","Air Force","YOUNG",0.00654949184888504,0.000226839996871515
"3574",2008-12-01,2008-12-31,"Q1",2009-09-30,2.16986301369863,"Unlabeled","Air Force","YOUNG",0.00311274058237714,0.00279520587067908
"3575",2009-01-01,2009-03-31,"Q2",2009-09-30,2.25479452054795,"Unlabeled","Air Force","YOUNG",-0.000711436382333839,0.00298359868297611
"3576",2009-02-01,2009-03-31,"Q2",2009-09-30,2.33972602739726,"Unlabeled","Air Force","YOUNG",-0.000609343927256982,0.000597320090928772
"3577",2009-03-01,2009-03-31,"Q2",2009-09-30,2.41643835616438,"Unlabeled","Air Force","YOUNG",0.00178638743234466,0.000155202374251281
"3578",2009-04-01,2009-06-30,"Q3",2009-09-30,2.5013698630137,"Unlabeled","Air Force","YOUNG",-0.00220563943494263,-0.000342865309951649
"3579",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Unlabeled","Air Force","YOUNG",-0.000795447434509634,-0.0004048998123692
"3580",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Unlabeled","Air Force","YOUNG",-0.00117372250487118,-0.00139160312477448
"3581",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Unlabeled","Air Force","YOUNG",-0.000977515198094826,-0.000982228379158548
"3582",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Unlabeled","Air Force","YOUNG",-0.000326554102619615,-0.000825930601861875
"3583",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Unlabeled","Air Force","YOUNG",0.00376728106733059,0.00082107058887205
"3584",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Air Force","YOUNG",0.00336109700470689,0.00226727465647262
"3585",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Air Force","YOUNG",0.00216238566538297,0.00309692124580682
"3586",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Air Force","YOUNG",0.000661103979460847,0.00206152888318357
"3587",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Unlabeled","Air Force","YOUNG",0,0.000941163214947939
"3588",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Unlabeled","Air Force","YOUNG",0,0.000220367993153616
"3589",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Unlabeled","Air Force","YOUNG",-1.50413992297818e-05,-5.01379974326059e-06
"3590",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Unlabeled","Air Force","YOUNG",0,-5.01379974326059e-06
"3591",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Unlabeled","Air Force","YOUNG",0,-5.01379974326059e-06
"3592",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Unlabeled","Air Force","YOUNG",0,0
"3593",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Unlabeled","Air Force","YOUNG",0,0
"3594",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Unlabeled","Air Force","YOUNG",0,0
"3595",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Unlabeled","Air Force","YOUNG",0,0
"3596",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Unlabeled","Air Force","YOUNG",0,0
"3597",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Unlabeled","Air Force","YOUNG",0,0
"3598",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Unlabeled","Air Force","YOUNG",0,0
"3599",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Unlabeled","Air Force","YOUNG",0,0
"3600",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Unlabeled","Air Force","YOUNG",0,0
"3601",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Unlabeled","Air Force","YOUNG",0,0
"3602",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Unlabeled","Air Force","YOUNG",0,0
"3603",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Unlabeled","Air Force","YOUNG",0,0
"3604",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Unlabeled","Air Force","YOUNG",0,0
"3605",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Unlabeled","Air Force","YOUNG",0,0
"3606",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Unlabeled","Air Force","YOUNG",0,0
"3607",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Unlabeled","Air Force","YOUNG",0,0
"3608",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Unlabeled","Air Force","CARTER",0,NA
"3609",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Unlabeled","Air Force","CARTER",-0.00022259456592336,NA
"3610",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Unlabeled","Air Force","CARTER",-0.000507716681099805,-0.000243437082341055
"3611",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Unlabeled","Air Force","CARTER",-0.00534895479541026,-0.00202642201414448
"3612",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Unlabeled","Air Force","CARTER",-0.00264186166919247,-0.00283284438190084
"3613",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Unlabeled","Air Force","CARTER",-0.0179886048495345,-0.00865980710471242
"3614",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Unlabeled","Air Force","CARTER",0,-0.006876822172909
"3615",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Unlabeled","Air Force","CARTER",0.000256676444159178,-0.00591064280179178
"3616",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Unlabeled","Air Force","CARTER",0,8.55588147197262e-05
"3617",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Unlabeled","Air Force","CARTER",0,8.55588147197262e-05
"3618",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Unlabeled","Air Force","CARTER",0,0
"3619",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Unlabeled","Air Force","CARTER",0,0
"3620",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Unlabeled","Air Force","CARTER",0,0
