"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"183",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Combination","Navy","YOUNG",0.116432713543004,0.0845834703145058
"184",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Combination","Navy","YOUNG",0.0350620217693624,0.0936559652652974
"185",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Combination","Navy","YOUNG",0.12199972385537,0.0911648197225788
"186",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Combination","Navy","YOUNG",0.190777754824561,0.115946500149765
"187",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Combination","Navy","YOUNG",0.102955497946085,0.138577658875339
"188",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Combination","Navy","YOUNG",0.0618444803915276,0.118525911054058
"189",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Combination","Navy","YOUNG",0.0628039120239623,0.0758679634538582
"190",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Combination","Navy","YOUNG",0.160680221673085,0.095109538029525
"191",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Combination","Navy","YOUNG",0.17813289678006,0.133872343492369
"192",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Combination","Navy","YOUNG",0.0978829364351658,0.145565351629437
"193",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Combination","Navy","YOUNG",0.109597491439362,0.128537774884863
"194",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Combination","Navy","YOUNG",0.168953100650441,0.125477842841656
"195",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Combination","Navy","YOUNG",2.20065987301721,0.826403488369003
"196",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Combination","Navy","YOUNG",0.110078899622325,0.826563957763323
"197",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Combination","Navy","YOUNG",0.0247286909192951,0.778489154519608
"198",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Combination","Navy","YOUNG",0.224568588438943,0.119792059660187
"199",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Combination","Navy","YOUNG",1.28909961874738,0.512798966035205
"200",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Combination","Navy","YOUNG",0.513894467268149,0.675854224818156
"201",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Combination","Navy","YOUNG",0.403197697471674,0.7353972611624
"202",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Combination","Navy","YOUNG",0.122358495216114,0.346483553318646
"203",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Combination","Navy","YOUNG",0.0956537780214016,0.207069990236397
"204",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Combination","Navy","YOUNG",0.110953389288712,0.109655220842076
"205",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Combination","Navy","YOUNG",0.00514749233858511,0.0705848865495661
"206",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"Combination","Navy","YOUNG",0.044628286746988,0.0535763894580949
"207",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Combination","Navy","YOUNG",0.141962763855422,0.0639128476469983
"208",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"Combination","Navy","YOUNG",2.83685134784265,1.00781413281502
"209",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Combination","Navy","YOUNG",1.09281545634847,1.35720985601552
"210",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"Combination","Navy","YOUNG",0.15244675909793,1.36070452109635
"211",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Combination","Navy","YOUNG",0.0668345583976933,0.437365591281365
"212",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"Combination","Navy","YOUNG",0.0531306717227886,0.0908039964061374
"213",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Combination","Navy","YOUNG",0.0695151339923798,0.0631601213709539
"214",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"Combination","Navy","YOUNG",0.0168808528266914,0.0465088861806199
"215",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"Combination","Navy","YOUNG",0.111576373545464,0.0659907867881784
"216",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"Combination","Navy","YOUNG",0.0577749680827663,0.0620773981516405
"217",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Combination","Navy","YOUNG",0.080824662897126,0.0833920015084521
"218",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"Combination","Navy","YOUNG",2.49056122354565,0.876386951508513
"219",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"Combination","Navy","YOUNG",0.0250139126573576,0.865466599700044
"220",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Combination","Navy","YOUNG",0.04571311915294,0.853762751785315
"221",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Combination","Navy","YOUNG",0.0297069605056362,0.0334779974386446
"222",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"Combination","Navy","YOUNG",0.242827479261907,0.106082519640161
"223",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Combination","Navy","YOUNG",0.0651680379776582,0.112567492581734
"224",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Combination","Navy","YOUNG",0.0293696664077384,0.112455061215768
"225",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Combination","Navy","YOUNG",0.225724251184929,0.106753985190109
"226",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"Combination","Navy","YOUNG",0.0081068023592,0.0877335733172893
"227",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"Combination","Navy","YOUNG",0.009816833461,0.0812159623350431
"228",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"Combination","Navy","YOUNG",0.01452914594,0.0108175939200667
"229",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"Combination","Navy","YOUNG",0.0499751038404,0.0247736944138
"230",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Combination","Navy","YOUNG",0.0047470954308,0.0230837817370667
"231",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"Combination","Navy","YOUNG",0.0184477832722,0.0243899941811333
"232",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"Combination","Navy","YOUNG",0.0015494200643,0.0082480995891
"233",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Combination","Navy","YOUNG",0.0055303348796,0.00850917940536667
"234",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Combination","Navy","YOUNG",0.148598098939347,0.0518926179610824
"235",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"Combination","Navy","YOUNG",0.0350732328714329,0.0630672222301267
"236",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"Combination","Navy","YOUNG",0.0333393333875292,0.0723368883994364
"237",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"Combination","Navy","YOUNG",0.0015341007987,0.0233155556858874
"238",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Combination","Navy","YOUNG",0.0230851055449,0.0193195132437097
"239",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"Combination","Navy","YOUNG",0.0100389562989,0.0115527208808333
"240",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"Combination","Navy","YOUNG",0.0194971427367,0.0175404015268333
"241",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0107499134877679,NA
"242",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.56933599852782,NA
"243",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.271050382507036,0.283712098174208
"244",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.261544085732843,0.367310155589233
"245",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.334430362448582,0.289008276896154
"246",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.847886856484087,0.481287101555171
"247",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.216758209039367,0.466358475990679
"248",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0046282817821994,0.356424449101885
"249",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0198746892918271,0.0804203933711311
"250",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00794607777064613,0.0108163496148909
"251",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.252213945154044,0.0933449040721723
"252",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0864143945977749,0.115524805840822
"253",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.145598094030809,0.161408811260876
"254",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0576649581621737,0.0965591489302525
"255",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0396546341249465,0.0809725621059763
"256",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.150218548427471,0.0825127135715304
"257",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.128748910954215,0.106207364502211
"258",2010-10-01,2010-12-31,"Q1",2011-03-15,2,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.010410163669744,0.09645920768381
"259",2010-11-01,2010-12-31,"Q1",2011-03-15,2.08493150684932,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0482776311791859,0.0624789019343816
"260",2010-12-01,2010-12-31,"Q1",2011-03-15,2.16712328767123,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0299755385858162,0.0295544444782487
"261",2011-02-01,2011-03-31,"Q2",2011-03-15,2.33698630136986,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0963229974402014,0.0581920557350678
"262",2011-03-01,2011-03-31,"Q2",2011-03-15,2.41369863013699,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0327161227129668,0.0530048862463282
"263",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0329149937473773,0.0539847046335152
"264",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0621836007133865,0.0426049057245769
"265",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.250758682480067,0.115285758980277
"266",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0141049955518254,0.10901575958176
"267",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0475995307385648,0.104154402923486
"268",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0377116924884599,0.0331387395929501
"269",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00565257394707033,0.0303212657246984
"270",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0228720605807847,0.022078775672105
"271",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0324115396972505,0.0203120580750352
"272",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0425779361445783,0.0326205121408712
"273",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0308986196993101,0.0352960318470463
"274",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.012183799330656,0.0285534517248481
"275",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0271933592729894,0.0234252594343185
"276",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0377232840799094,0.0257001475611849
"277",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0370240353310679,0.0339802262279889
"278",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0113610274225106,0.0287027822778293
"279",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.040404113150036,0.0295963919678715
"280",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0392108110811415,0.030325317217896
"281",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0061467804171829,0.0285872348827868
"282",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0288692925209709,0.0247422946730984
"283",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0186814163831624,0.0178991631071054
"284",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.022145966046207,0.0232322249834467
"285",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0176456204172845,0.0194910009488846
"286",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0162045534996446,0.018665379987712
"287",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0114512716325,0.0151004818498097
"288",2013-11-01,2013-12-31,"Q1",2014-09-30,5.08767123287671,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0100290285785,0.0125616179035482
"289",2013-12-01,2013-12-31,"Q1",2014-09-30,5.16986301369863,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0214159469785,0.0142987490631667
"290",2014-01-01,2014-03-31,"Q2",2014-09-30,5.25479452054795,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0200375916402,0.0171608557324
"291",2014-02-01,2014-03-31,"Q2",2014-09-30,5.33972602739726,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.001521410752,0.0143249831235667
"292",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0171265585,0.0128951869640667
"293",2014-04-01,2014-06-30,"Q3",2014-09-30,5.5013698630137,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0178946336211,0.0121808676243667
"294",2014-05-01,2014-06-30,"Q3",2014-09-30,5.58356164383562,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0030278933825,0.0126830285012
"295",2014-06-01,2014-06-30,"Q3",2014-09-30,5.66849315068493,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0060123646618,0.0089782972218
"296",2014-07-01,2014-09-30,"Q4",2014-09-30,5.75068493150685,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0038633678241,0.0043012086228
"297",2014-09-01,2014-09-30,"Q4",2014-09-30,5.92054794520548,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0176983742689,0.00919136891826667
"298",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0494914632113821,0.0236844017681274
"299",2011-01-01,2011-03-31,"Q2",2011-03-15,2.25205479452055,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0105433300356693,0.0259110558386505
"300",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.019315150437648,0.0264499812282332
"301",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00943911248887986,0.0130991976540657
"302",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0322939961358789,0.0203494196874689
"303",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.000970048186655834,0.013587686812701
"304",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0219277396901594,0.0177505625464608
"305",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0138889783886463,0.0116155566307166
"306",2014-08-01,2014-09-30,"Q4",2014-09-30,5.83561643835616,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0091981761601,0.0150049647463019
"307",2013-07-01,2013-09-30,"Q4",2013-09-30,0.747945205479452,"Combination","Navy","BBP2",0,NA
"308",2013-12-01,2013-12-31,"Q1",2014-09-18,1.16712328767123,"Combination","Navy","BBP2",0,NA
"309",2013-09-01,2013-09-30,"Q4",2013-09-30,0.917808219178082,"Combination","Navy","BBP2",0,0
"310",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Combination","Air Force","YOUNG",0.0138855146481087,NA
"311",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Combination","Air Force","YOUNG",0.0275131524301268,NA
"312",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Combination","Air Force","YOUNG",0.0909345547985183,0.0441110739589179
"313",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Combination","Air Force","YOUNG",0.0707023904446855,0.0630500325577769
"314",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Combination","Air Force","YOUNG",0.0752442714750542,0.0789604055727527
"315",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Combination","Air Force","YOUNG",0.0808681286876356,0.0756049302024584
"316",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Combination","Air Force","YOUNG",0.0229900606073753,0.0597008202566884
"317",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Combination","Air Force","YOUNG",0.059265236670282,0.0543744753217643
"318",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Combination","Air Force","YOUNG",0.0772222183947939,0.0531591718908171
"319",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Combination","Air Force","YOUNG",0.108574457765727,0.0816873042769342
"320",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Combination","Air Force","YOUNG",0.109818763535792,0.0985384798987708
"321",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Combination","Air Force","YOUNG",0.0527569518655098,0.0903833910556761
"322",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Combination","Air Force","YOUNG",0.0798827812364425,0.080819498879248
"323",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Combination","Air Force","YOUNG",0.0840327318546638,0.0722241549855387
"324",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Combination","Air Force","YOUNG",0.291110045629067,0.151675186240058
"325",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Combination","Air Force","YOUNG",0.342854711290323,0.239332496258018
"326",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Combination","Air Force","YOUNG",0.0593574847153063,0.231107413878232
"327",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Combination","Air Force","YOUNG",0.180792920437324,0.194335038814318
