"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1815",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Fixed","Additional
DoD
Components","YOUNG",0.0729366989194293,0.0935487168437893
"1816",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Time/Mat.","Army","YOUNG",0.132728603388586,0.168614122888689
"1817",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Time/Mat.","Navy","YOUNG",0.000820118138900546,0.0107127729302068
"1818",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Time/Mat.","Air Force","YOUNG",0.187250706514897,0.0996338919693054
"1819",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Time/Mat.","DLA","YOUNG",0.000657968506084767,0.00160042797489922
"1820",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Time/Mat.","MDA","YOUNG",0.00652090606378514,0.0051777789541185
"1821",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Time/Mat.","Additional
DoD
Components","YOUNG",0.00570225837180025,0.0392629584065203
"1822",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Unlabeled","Army","YOUNG",0,0
"1823",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Unlabeled","Navy","YOUNG",0,0
"1824",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Unlabeled","Air Force","YOUNG",0,0
"1825",2010-12-31,"Q1",2011-09-30,4.08767123287671,"Unlabeled","Additional
DoD
Components","YOUNG",0,0
"1826",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Combination","Army","YOUNG",0.124686243411666,0.11451555933697
"1827",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Combination","Navy","YOUNG",0.168953100650441,0.125477842841656
"1828",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Combination","Air Force","YOUNG",0.0294299295635753,0.03799427879074
"1829",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Combination","Additional
DoD
Components","YOUNG",0.0131766894985313,0.0202575407574486
"1830",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Cost+","Army","YOUNG",0.361088311172891,0.2370086333718
"1831",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Cost+","Navy","YOUNG",0.580658312505245,1.70782698076654
"1832",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Cost+","Air Force","YOUNG",0.454491328178766,0.417008431703735
"1833",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Cost+","MDA","YOUNG",0.0667527664708351,0.0572233562071618
"1834",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Cost+","Additional
DoD
Components","YOUNG",0.0130308842635334,0.00639500716184082
"1835",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Fixed","Army","YOUNG",0.987658524328577,1.00006853463771
"1836",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Fixed","Navy","YOUNG",1.71252673851238,0.842764927919989
"1837",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Fixed","Air Force","YOUNG",0.172819280161561,0.221019565103511
"1838",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Fixed","DLA","YOUNG",0.0204328967687789,0.0464310791334452
"1839",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Fixed","MDA","YOUNG",0.0057943299517415,0.00307204044971325
"1840",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Fixed","Military
Health","YOUNG",0.183087188323542,0.217173413991467
"1841",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Fixed","Additional
DoD
Components","YOUNG",0.0861715293432648,0.101309685746258
"1842",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Other","Navy","YOUNG",0,8.36478747682214e-06
"1843",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Time/Mat.","Army","YOUNG",0.0859350659462862,0.0816150645719681
"1844",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Time/Mat.","Navy","YOUNG",-0.00212624907679396,0.00123097303469017
"1845",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Time/Mat.","Air Force","YOUNG",0.166186179427193,0.128102091897468
"1846",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Time/Mat.","DLA","YOUNG",0.000239294565673521,0.000752695782626941
"1847",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Time/Mat.","MDA","YOUNG",0.0163287568820814,0.0080078296684851
"1848",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Time/Mat.","Military
Health","YOUNG",0,0.000864887719298246
"1849",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Time/Mat.","Additional
DoD
Components","YOUNG",0.00767885153168275,0.0154484076619108
"1850",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Unlabeled","Army","YOUNG",0,0
"1851",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Unlabeled","Navy","YOUNG",0,0
"1852",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Unlabeled","Air Force","YOUNG",0,0
"1853",2010-12-31,"Q1",2011-09-30,4.16986301369863,"Unlabeled","Additional
DoD
Components","YOUNG",0,0
"1854",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Combination","Army","CARTER",0.0486991171737306,0.0576138671072877
"1855",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Combination","Navy","CARTER",0.0105433300356693,0.0295988332668905
"1856",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Combination","Air Force","CARTER",0.0120417007028955,0.00688581306826129
"1857",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Combination","Additional
DoD
Components","CARTER",0.0203081135753252,0.0205158455588194
"1858",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Cost+","Army","CARTER",1.55073113210239,1.52061794687019
"1859",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Cost+","Navy","CARTER",1.20489955983005,1.12457251482025
"1860",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Cost+","Air Force","CARTER",1.15601661747797,0.965706449192195
"1861",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Cost+","DLA","CARTER",0.00362901909357952,0.00655903552944468
"1862",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Cost+","MDA","CARTER",0.151114849506924,0.10694233687229
"1863",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Cost+","Military
Health","CARTER",0.000275073436844314,-5.73856483424257e-06
"1864",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Cost+","Additional
DoD
Components","CARTER",0.179883125723877,0.217062383127011
"1865",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fixed","Army","CARTER",3.49422801416282,4.63081517184921
"1866",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fixed","Navy","CARTER",1.12126422516786,2.59771617112184
"1867",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fixed","Air Force","CARTER",1.72452504846832,1.9904113999965
"1868",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fixed","DLA","CARTER",1.86742449111414,2.59220396565254
"1869",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fixed","MDA","CARTER",0.00319052673101133,0.00286082482515037
"1870",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fixed","Military
Health","CARTER",0.0931349512589173,0.0544767979402714
"1871",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fixed","Additional
DoD
Components","CARTER",0.601731966691146,1.04168469041474
"1872",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Time/Mat.","Army","CARTER",0.559146767131767,0.347905854857323
"1873",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Time/Mat.","Navy","CARTER",0.036928822618548,0.050817541991887
"1874",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Time/Mat.","Air Force","CARTER",0.110392865694503,0.0904410392712267
"1875",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Time/Mat.","DLA","CARTER",0.0277044040809903,0.0317770705867954
"1876",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Time/Mat.","MDA","CARTER",0.00181803399076794,0.00122618503287173
"1877",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Time/Mat.","Additional
DoD
Components","CARTER",0.0324694622954259,0.0266985261714925
"1878",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Unlabeled","Army","CARTER",0,0
"1879",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Unlabeled","Navy","CARTER",0,0
"1880",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Unlabeled","Air Force","CARTER",0,0
"1881",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Unlabeled","DLA","CARTER",0,0
"1882",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Unlabeled","MDA","CARTER",0,0
"1883",2011-03-31,"Q2",2011-09-30,2.25205479452055,"Unlabeled","Additional
DoD
Components","CARTER",0,0
"1884",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Combination","Army","CARTER",0.0308205755035669,0.0504359249440481
"1885",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Combination","Navy","CARTER",0.0963229974402014,0.0456139553538956
"1886",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Combination","Air Force","CARTER",0.00263966758287872,0.00642773678836201
"1887",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Combination","Additional
DoD
Components","CARTER",0.022275619817457,0.0154756929640509
"1888",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Cost+","Army","CARTER",0.986440097335292,1.37134634391873
"1889",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Cost+","Navy","CARTER",1.29808779440831,1.2080895266331
"1890",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Cost+","Air Force","CARTER",0.612713529248846,0.958698169890894
"1891",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Cost+","DLA","CARTER",0.0475542770877046,0.0183841557980137
"1892",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Cost+","MDA","CARTER",0.21654800751154,0.154397882668905
"1893",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Cost+","Military
Health","CARTER",0.000787036298783047,0.000260229752412925
"1894",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Cost+","Additional
DoD
Components","CARTER",0.430228959389425,0.298827220390964
"1895",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fixed","Army","CARTER",3.61650470096517,4.445556397087
"1896",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fixed","Navy","CARTER",2.12446849079941,2.67421451106798
"1897",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fixed","Air Force","CARTER",1.51190807073017,2.10248753753672
"1898",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fixed","DLA","CARTER",1.56914618339278,2.47032029952791
"1899",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fixed","MDA","CARTER",0.00356458488250105,0.00323508139250245
"1900",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fixed","Military
Health","CARTER",0.00192220609525808,0.0522600621205763
"1901",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fixed","Additional
DoD
Components","CARTER",0.862102245562316,1.11737212087005
"1902",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Time/Mat.","Army","CARTER",0.26126143809274,0.353437234029235
"1903",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Time/Mat.","Navy","CARTER",0.0319449800776332,0.0391822152783606
"1904",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Time/Mat.","Air Force","CARTER",0.0851044356063785,0.102921499765701
"1905",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Time/Mat.","DLA","CARTER",0.036746874517415,0.028882391019723
"1906",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Time/Mat.","MDA","CARTER",0.00103068401174989,0.00120570944187998
"1907",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Time/Mat.","Additional
DoD
Components","CARTER",0.031012310396559,0.0302657772066023
"1908",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Unlabeled","Army","CARTER",0,0
"1909",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Unlabeled","Navy","CARTER",0,0
"1910",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Unlabeled","Air Force","CARTER",0,0
"1911",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Unlabeled","DLA","CARTER",0,0
"1912",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Unlabeled","MDA","CARTER",0,0
"1913",2011-03-31,"Q2",2011-09-30,2.33698630136986,"Unlabeled","Additional
DoD
Components","CARTER",0,0
"1914",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Combination","Army","CARTER",0.113754464855225,0.0644247191775073
"1915",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Combination","Navy","CARTER",0.0327161227129668,0.0465274833962792
"1916",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Combination","Air Force","CARTER",0.000666594397817877,0.00511598756119737
"1917",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Combination","Additional
DoD
Components","CARTER",0.0413619140369282,0.0279818824765701
"1918",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Cost+","Army","CARTER",1.63767536850608,1.39161553264792
"1919",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Cost+","Navy","CARTER",1.7866664103441,1.42988458819415
"1920",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Cost+","Air Force","CARTER",1.20063406257868,0.989788069768499
"1921",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Cost+","DLA","CARTER",0.0480066177087705,0.0330633046300182
"1922",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Cost+","MDA","CARTER",0.261234140851867,0.209632332623444
"1923",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Cost+","Military
Health","CARTER",0.241040629542593,0.0807009130927402
"1924",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Cost+","Additional
DoD
Components","CARTER",0.322604238082249,0.310905441065184
"1925",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fixed","Army","CARTER",6.83634173339278,4.64902481617359
"1926",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fixed","Navy","CARTER",3.41864876247377,2.22146049281368
"1927",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fixed","Air Force","CARTER",3.0427615438418,2.09306488768009
"1928",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fixed","DLA","CARTER",2.52731818560638,1.9879629533711
"1929",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fixed","MDA","CARTER",0.0284661940201427,0.0117404352112184
"1930",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fixed","Military
Health","CARTER",0.0742088260071339,0.0564219944537698
"1931",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fixed","Additional
DoD
Components","CARTER",0.813443712903903,0.759092641719121
"1932",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Time/Mat.","Army","CARTER",0.422041634127151,0.414149946450552
"1933",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Time/Mat.","Navy","CARTER",0.0690068521506504,0.0459602182822772
"1934",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Time/Mat.","Air Force","CARTER",0.0866022463176668,0.094033182539516
"1935",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Time/Mat.","DLA","CARTER",0.0283438770877046,0.0309317185620366
"1936",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Time/Mat.","MDA","CARTER",0.00186042138061267,0.00156971312771017
"1937",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Time/Mat.","Additional
DoD
Components","CARTER",0.0452479227129668,0.0362432318016506
"1938",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Unlabeled","Army","CARTER",0,0
"1939",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Unlabeled","Navy","CARTER",0,0
"1940",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Unlabeled","Air Force","CARTER",0,0
"1941",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Unlabeled","DLA","CARTER",0,0
"1942",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Unlabeled","MDA","CARTER",0,0
"1943",2011-03-31,"Q2",2011-09-30,2.41369863013699,"Unlabeled","Additional
DoD
Components","CARTER",-2.35749055812002e-06,-7.85830186040005e-07
"1944",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Combination","Army","YOUNG",0.0702852631347042,0.0993437864036928
"1945",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Combination","Navy","YOUNG",2.20065987301721,0.826403488369003
"1946",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Combination","Air Force","YOUNG",0.0417258248216534,0.0249239360959575
"1947",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Combination","Additional
DoD
Components","YOUNG",0.0210545474716744,0.0157024717792698
"1948",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Cost+","Army","YOUNG",0.647101963029794,0.419336186225346
"1949",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Cost+","Navy","YOUNG",0.837833384704154,1.81573968540355
"1950",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Cost+","Air Force","YOUNG",0.481436383382291,0.434548169597146
"1951",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Cost+","DLA","YOUNG",0.000157364666386907,7.92094737763863e-05
"1952",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Cost+","MDA","YOUNG",0.270490158413764,0.125129962582179
"1953",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Cost+","Additional
DoD
Components","YOUNG",0.0162548932752833,0.014006796681354
"1954",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Fixed","Army","YOUNG",1.89000929950692,1.51642742633935
"1955",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Fixed","Navy","YOUNG",1.77418649357952,1.25480118869422
"1956",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Fixed","Air Force","YOUNG",0.227012755308435,0.1527858838369
"1957",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Fixed","DLA","YOUNG",0.0229324802245069,0.0363507167331095
"1958",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Fixed","MDA","YOUNG",0.0107868125262274,0.00606569110015387
"1959",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Fixed","Military
Health","YOUNG",0.168640000367184,0.168941375863757
"1960",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Fixed","Additional
DoD
Components","YOUNG",0.0715123492446496,0.0768735258357812
"1961",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other","Navy","YOUNG",2.07721359630718e-05,1.30116861711166e-05
"1962",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other","DLA","YOUNG",0,NA
"1963",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Time/Mat.","Army","YOUNG",0.0632684049622325,0.0939773580990348
"1964",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Time/Mat.","Navy","YOUNG",0.000941489907679396,-0.000121547010071339
"1965",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Time/Mat.","Air Force","YOUNG",0.110719330497272,0.154718738813121
"1966",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Time/Mat.","DLA","YOUNG",0.000470105633655057,0.000455789568471115
"1967",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Time/Mat.","MDA","YOUNG",0.0175908910721779,0.0134801846726815
"1968",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0320044049412505,0.0151285049482445
"1969",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Unlabeled","Army","YOUNG",0,0
"1970",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Unlabeled","Navy","YOUNG",0,0
"1971",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Unlabeled","Air Force","YOUNG",0,0
"1972",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Unlabeled","Additional
DoD
Components","YOUNG",0,0
"1973",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Combination","Army","YOUNG",0.11445887403483,0.103143460193733
"1974",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Combination","Navy","YOUNG",0.110078899622325,0.826563957763323
"1975",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Combination","Air Force","YOUNG",0.0088959497167436,0.0266839013673241
"1976",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Combination","DLA","YOUNG",0.00293947298573227,0.00140885549658101
"1977",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Combination","Additional
DoD
Components","YOUNG",0.0306460417645825,0.0216257595782627
"1978",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Cost+","Army","YOUNG",0.20283103712757,0.403673770443419
"1979",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Cost+","Navy","YOUNG",0.426961606074276,0.615151101094559
"1980",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Cost+","Air Force","YOUNG",0.676016992110785,0.537314901223947
"1981",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Cost+","DLA","YOUNG",0.000183955707091901,0.000159234361449154
"1982",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Cost+","MDA","YOUNG",0.0386477115295846,0.125296878804728
"1983",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Cost+","Additional
DoD
Components","YOUNG",0.0316118896768779,0.0202992224052315
"1984",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Fixed","Army","YOUNG",0.420628121191775,1.09943198167576
"1985",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Fixed","Navy","YOUNG",0.523976054647503,1.33689642891313
"1986",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Fixed","Air Force","YOUNG",0.204581671621905,0.2014712356973
"1987",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Fixed","DLA","YOUNG",0.0114599294586655,0.0182751021506504
"1988",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Fixed","MDA","YOUNG",0.00396702287033151,0.00684938844943349
"1989",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Fixed","Military
Health","YOUNG",0.223094196181284,0.19160712829067
"1990",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Fixed","Additional
DoD
Components","YOUNG",0.0363651002937474,0.0646829929605539
"1991",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other","Navy","YOUNG",0,6.92404532102392e-06
"1992",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Time/Mat.","Army","YOUNG",0.128883893736886,0.092695788215135
"1993",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Time/Mat.","Navy","YOUNG",0.0025442635858162,0.000453168138900546
"1994",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Time/Mat.","Air Force","YOUNG",0.103758739036928,0.126888082987131
"1995",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Time/Mat.","DLA","YOUNG",0.000239294565673521,0.000316231588334033
