"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"1157",2009-12-31,"Q1",2010-09-30,1.16712328767123,"3+ Offers","Effective Comp.","Army","CARTER
pre-BBP",2.7106015754279,2.16931166261589
"1158",2009-12-31,"Q1",2010-09-30,1.16712328767123,"3+ Offers","Effective Comp.","Navy","CARTER
pre-BBP",0.668443902588789,0.465937950385109
"1159",2009-12-31,"Q1",2010-09-30,1.16712328767123,"3+ Offers","Effective Comp.","Air Force","CARTER
pre-BBP",0.425514830284553,0.454564078244901
"1160",2009-12-31,"Q1",2010-09-30,1.16712328767123,"3+ Offers","Effective Comp.","DLA","CARTER
pre-BBP",0.832066258525888,1.46568634489017
"1161",2009-12-31,"Q1",2010-09-30,1.16712328767123,"3+ Offers","Effective Comp.","MDA","CARTER
pre-BBP",0.00484775361574668,0.00539961874045298
"1162",2009-12-31,"Q1",2010-09-30,1.16712328767123,"3+ Offers","Effective Comp.","Military
Health","CARTER
pre-BBP",5.49377620881472e-05,0.000210252733137414
"1163",2009-12-31,"Q1",2010-09-30,1.16712328767123,"3+ Offers","Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.562391954375267,0.694044215022821
"1164",2009-12-31,"Q1",2010-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","Army","CARTER
pre-BBP",3.86726040419341,2.29574942184068
"1165",2009-12-31,"Q1",2010-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","Navy","CARTER
pre-BBP",1.81544218458494,1.60535482722864
"1166",2009-12-31,"Q1",2010-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","Air Force","CARTER
pre-BBP",2.1977701427899,1.22023458085865
"1167",2009-12-31,"Q1",2010-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.376353867939666,0.364845302307089
"1168",2009-12-31,"Q1",2010-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","MDA","CARTER
pre-BBP",0.0166423573384681,0.0105768905921575
"1169",2009-12-31,"Q1",2010-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","Military
Health","CARTER
pre-BBP",4.13992297817715e-06,3.29900441915279e-06
"1170",2009-12-31,"Q1",2010-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.195821355391528,0.155582617468977
"1171",2009-12-31,"Q1",2010-09-30,1.16712328767123,"Unlabeled","Unlabeled","Army","CARTER
pre-BBP",0.234499812462559,0.125321899579233
"1172",2009-12-31,"Q1",2010-09-30,1.16712328767123,"Unlabeled","Unlabeled","Navy","CARTER
pre-BBP",0.00785216299743261,0.00949574254385965
"1173",2009-12-31,"Q1",2010-09-30,1.16712328767123,"Unlabeled","Unlabeled","Air Force","CARTER
pre-BBP",0.00919174722935387,0.034646561603486
"1174",2009-12-31,"Q1",2010-09-30,1.16712328767123,"Unlabeled","Unlabeled","DLA","CARTER
pre-BBP",0.0177281509413778,0.00652241480019537
"1175",2009-12-31,"Q1",2010-09-30,1.16712328767123,"Unlabeled","Unlabeled","Additional
DoD
Components","CARTER
pre-BBP",0.00469699282199401,0.00175403093017369
"1176",2009-12-31,"Q1",2010-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Army","YOUNG",0.083261586542576,0.491390725592853
"1177",2009-12-31,"Q1",2010-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.212084212526744,0.306140812622576
"1178",2009-12-31,"Q1",2010-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.0695995949614891,0.163201462443322
"1179",2009-12-31,"Q1",2010-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.0114629984274711,0.017300568000757
"1180",2009-12-31,"Q1",2010-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","MDA","YOUNG",0.00462134397732135,0.0142442190648226
"1181",2009-12-31,"Q1",2010-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.0610851738125802,0.0423018713819952
"1182",2009-12-31,"Q1",2010-09-30,3.0027397260274,"2 Offers","Effective Comp.","Army","YOUNG",0.203921804182713,0.614084464907263
"1183",2009-12-31,"Q1",2010-09-30,3.0027397260274,"2 Offers","Effective Comp.","Navy","YOUNG",0.143713499796748,0.190919554027652
"1184",2009-12-31,"Q1",2010-09-30,3.0027397260274,"2 Offers","Effective Comp.","Air Force","YOUNG",0.0961575855691057,0.172863333913812
"1185",2009-12-31,"Q1",2010-09-30,3.0027397260274,"2 Offers","Effective Comp.","DLA","YOUNG",0.00651661856011981,0.0117661349230853
"1186",2009-12-31,"Q1",2010-09-30,3.0027397260274,"2 Offers","Effective Comp.","MDA","YOUNG",0,0.000305555156238724
"1187",2009-12-31,"Q1",2010-09-30,3.0027397260274,"2 Offers","Effective Comp.","Military
Health","YOUNG",0.0252332049636286,0.00862893086360687
"1188",2009-12-31,"Q1",2010-09-30,3.0027397260274,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0351397258023107,0.0363541631688585
"1189",2009-12-31,"Q1",2010-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Army","YOUNG",0.523471988735558,1.39340006595725
"1190",2009-12-31,"Q1",2010-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Navy","YOUNG",0.456254858440308,0.491445082473536
"1191",2009-12-31,"Q1",2010-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.480747280498502,0.422817532800937
"1192",2009-12-31,"Q1",2010-09-30,3.0027397260274,"3+ Offers","Effective Comp.","DLA","YOUNG",0.11267517707531,0.03083067013862
"1193",2009-12-31,"Q1",2010-09-30,3.0027397260274,"3+ Offers","Effective Comp.","MDA","YOUNG",0.0706938692768507,0.0559108534533421
"1194",2009-12-31,"Q1",2010-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Military
Health","YOUNG",0.0212846631578947,0.0354345500702839
"1195",2009-12-31,"Q1",2010-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.146986492715019,0.11173098992211
"1196",2009-12-31,"Q1",2010-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Army","YOUNG",0.516100225021395,0.966114794957337
"1197",2009-12-31,"Q1",2010-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Navy","YOUNG",0.232929016548994,0.424890395178596
"1198",2009-12-31,"Q1",2010-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Air Force","YOUNG",0.462781318271288,0.611907048754787
"1199",2009-12-31,"Q1",2010-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","DLA","YOUNG",0.0487162425010698,0.037270874876412
"1200",2009-12-31,"Q1",2010-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0564930052845528,0.0433747827550271
"1201",2009-12-31,"Q1",2010-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Military
Health","YOUNG",0.182205756311511,0.0898595715091915
"1202",2009-12-31,"Q1",2010-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.052084870228926,0.0425330281834025
"1203",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Unlabeled","Army","YOUNG",0.00245232861574668,0.0343610540756393
"1204",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Unlabeled","Navy","YOUNG",0.0100339098951647,0.00676274926071775
"1205",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Unlabeled","Air Force","YOUNG",0.00201152648694908,0.0025799142305851
"1206",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Unlabeled","DLA","YOUNG",2.09632862644416e-05,4.40069214132493e-05
"1207",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Unlabeled","MDA","YOUNG",0.000962772785622593,0.000625698383256892
"1208",2009-12-31,"Q1",2010-09-30,3.0027397260274,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.00112923962344887,0.00221703744466409
"1209",2009-12-31,"Q1",2010-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Army","YOUNG",0.163320275427899,0.360406357847415
"1210",2009-12-31,"Q1",2010-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.159400789719726,0.283355599810669
"1211",2009-12-31,"Q1",2010-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.101090809884467,0.144575450929745
"1212",2009-12-31,"Q1",2010-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.00895302506418485,0.0121285579893165
"1213",2009-12-31,"Q1",2010-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","MDA","YOUNG",0.0122454924368849,0.0302205472105953
"1214",2009-12-31,"Q1",2010-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Military
Health","YOUNG",0,2.05311394962835e-06
"1215",2009-12-31,"Q1",2010-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.0215795692126658,0.0407325923023462
"1216",2009-12-31,"Q1",2010-09-30,3.08767123287671,"2 Offers","Effective Comp.","Army","YOUNG",0.271160182637997,0.538346081173765
"1217",2009-12-31,"Q1",2010-09-30,3.08767123287671,"2 Offers","Effective Comp.","Navy","YOUNG",0.185875696769362,0.21103827390769
"1218",2009-12-31,"Q1",2010-09-30,3.08767123287671,"2 Offers","Effective Comp.","Air Force","YOUNG",0.087768985012837,0.144862669327271
"1219",2009-12-31,"Q1",2010-09-30,3.08767123287671,"2 Offers","Effective Comp.","DLA","YOUNG",0.0214623630188276,0.017760664928423
"1220",2009-12-31,"Q1",2010-09-30,3.08767123287671,"2 Offers","Effective Comp.","MDA","YOUNG",0.000231065468549422,0.000707334530805582
"1221",2009-12-31,"Q1",2010-09-30,3.08767123287671,"2 Offers","Effective Comp.","Military
Health","YOUNG",-8.65901797175866e-05,-5.3815633702641e-06
"1222",2009-12-31,"Q1",2010-09-30,3.08767123287671,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0302898531022679,0.0370890085740238
"1223",2009-12-31,"Q1",2010-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Army","YOUNG",0.70349170105905,1.2258160471611
"1224",2009-12-31,"Q1",2010-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Navy","YOUNG",0.337920694437313,0.492323369191869
"1225",2009-12-31,"Q1",2010-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.295941484242619,0.423132019981904
"1226",2009-12-31,"Q1",2010-09-30,3.08767123287671,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0293235109328199,0.0584718096023348
"1227",2009-12-31,"Q1",2010-09-30,3.08767123287671,"3+ Offers","Effective Comp.","MDA","YOUNG",0.0741806921266581,0.0534952850525227
"1228",2009-12-31,"Q1",2010-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Military
Health","YOUNG",0.0688696190735986,0.0429884973227215
"1229",2009-12-31,"Q1",2010-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0788422109328199,0.112968443732364
"1230",2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Army","YOUNG",0.402078233376123,0.804163226570552
"1231",2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Navy","YOUNG",0.984538677267865,0.616603630160935
"1232",2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Air Force","YOUNG",1.3679790656825,0.888798164738583
"1233",2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","DLA","YOUNG",0.00218648402866923,0.0345105562957974
"1234",2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0337794508237056,0.0264462599234265
"1235",2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Military
Health","YOUNG",0.195763799743261,0.0983074788939977
"1236",2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.0162162635430039,0.0347551024134043
"1237",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Unlabeled","Army","YOUNG",0.00457787111681643,0.0288788932788272
"1238",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Unlabeled","Navy","YOUNG",0.000259530434317501,0.00597801039776853
"1239",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Unlabeled","Air Force","YOUNG",0.00167386614249037,0.000767101932795434
"1240",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Unlabeled","DLA","YOUNG",0,2.18232705508693e-05
"1241",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Unlabeled","MDA","YOUNG",0,0.000614916421877186
"1242",2009-12-31,"Q1",2010-09-30,3.08767123287671,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.00107774960419341,0.00204167016616004
"1243",2009-12-31,"Q1",2010-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Army","YOUNG",0.632867284777493,0.293149715582656
"1244",2009-12-31,"Q1",2010-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.318248112387676,0.229911038211382
"1245",2009-12-31,"Q1",2010-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.0846286671373556,0.0851063573277707
"1246",2009-12-31,"Q1",2010-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.0022006005669662,0.00753887468620739
"1247",2009-12-31,"Q1",2010-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","MDA","YOUNG",0.0335994320924262,0.0247732662639176
"1248",2009-12-31,"Q1",2010-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.0365307961275139,0.0397318463842533
"1249",2009-12-31,"Q1",2010-09-30,3.16986301369863,"2 Offers","Effective Comp.","Army","YOUNG",0.372683154353873,0.282588380391528
"1250",2009-12-31,"Q1",2010-09-30,3.16986301369863,"2 Offers","Effective Comp.","Navy","YOUNG",0.155908503808301,0.161832566791471
"1251",2009-12-31,"Q1",2010-09-30,3.16986301369863,"2 Offers","Effective Comp.","Air Force","YOUNG",0.114015650759521,0.0993140737804878
"1252",2009-12-31,"Q1",2010-09-30,3.16986301369863,"2 Offers","Effective Comp.","DLA","YOUNG",0.0118132365532734,0.0132640727107403
"1253",2009-12-31,"Q1",2010-09-30,3.16986301369863,"2 Offers","Effective Comp.","Military
Health","YOUNG",-8.65901797175866e-05,0.00843455015107846
"1254",2009-12-31,"Q1",2010-09-30,3.16986301369863,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.147408600652546,0.0709460598523748
"1255",2009-12-31,"Q1",2010-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Army","YOUNG",0.964369956493368,0.730444548762659
"1256",2009-12-31,"Q1",2010-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Navy","YOUNG",0.158649606129653,0.317608386335758
"1257",2009-12-31,"Q1",2010-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.192479784178434,0.323056182973185
"1258",2009-12-31,"Q1",2010-09-30,3.16986301369863,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0218621655862217,0.0546202845314506
"1259",2009-12-31,"Q1",2010-09-30,3.16986301369863,"3+ Offers","Effective Comp.","MDA","YOUNG",0.0706643546427043,0.0534854468411406
"1260",2009-12-31,"Q1",2010-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Military
Health","YOUNG",0.0384732398480958,0.0354605789535474
"1261",2009-12-31,"Q1",2010-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.08668304457638,0.104170582741406
"1262",2009-12-31,"Q1",2010-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Army","YOUNG",1.88838233214591,0.935520263514477
"1263",2009-12-31,"Q1",2010-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Navy","YOUNG",0.839422531044074,0.685630074953644
"1264",2009-12-31,"Q1",2010-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Air Force","YOUNG",1.6279410669555,1.15290048363643
"1265",2009-12-31,"Q1",2010-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","DLA","YOUNG",-0.00938561155327343,0.0138390383254885
"1266",2009-12-31,"Q1",2010-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0727355731386393,0.0974898062355885
"1267",2009-12-31,"Q1",2010-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.031332571758665,0.0332112351768649
"1268",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Unlabeled","Army","YOUNG",0.0118272272357724,0.00628580898944516
"1269",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Unlabeled","Navy","YOUNG",0.00516671452717159,0.00515338495221794
"1270",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Unlabeled","Air Force","YOUNG",0.00114738405006418,0.00128311355058557
"1271",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Unlabeled","DLA","YOUNG",0.00201242398373984,0.000729371749360923
"1272",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Unlabeled","MDA","YOUNG",0.000926565040650407,0.000934553396807028
"1273",2009-12-31,"Q1",2010-09-30,3.16986301369863,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.00236379088575096,0.0170572782112328
"1274",2010-03-31,"Q2",2010-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","Army","CARTER
pre-BBP",0.909668073192127,0.816135558982313
"1275",2010-03-31,"Q2",2010-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","Navy","CARTER
pre-BBP",0.311833140735986,0.377871339416631
"1276",2010-03-31,"Q2",2010-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","Air Force","CARTER
pre-BBP",0.122505563436029,0.145579913985166
"1277",2010-03-31,"Q2",2010-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","DLA","CARTER
pre-BBP",0.198920226133932,0.213219052192982
"1278",2010-03-31,"Q2",2010-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","MDA","CARTER
pre-BBP",0.0185594458707745,0.0110579932819855
"1279",2010-03-31,"Q2",2010-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","Military
Health","CARTER
pre-BBP",0,NA
"1280",2010-03-31,"Q2",2010-09-30,1.25205479452055,"1 Offer","Not Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.201691342511767,0.154007056386393
"1281",2010-03-31,"Q2",2010-09-30,1.25205479452055,"2 Offers","Effective Comp.","Army","CARTER
pre-BBP",0.274394172357724,0.345452628904579
"1282",2010-03-31,"Q2",2010-09-30,1.25205479452055,"2 Offers","Effective Comp.","Navy","CARTER
pre-BBP",0.329835379043646,0.23128961406718
"1283",2010-03-31,"Q2",2010-09-30,1.25205479452055,"2 Offers","Effective Comp.","Air Force","CARTER
pre-BBP",0.492988827899016,0.304796664455855
"1284",2010-03-31,"Q2",2010-09-30,1.25205479452055,"2 Offers","Effective Comp.","DLA","CARTER
pre-BBP",0.264697845207531,0.320309759192697
"1285",2010-03-31,"Q2",2010-09-30,1.25205479452055,"2 Offers","Effective Comp.","MDA","CARTER
pre-BBP",4.86711596063329e-06,1.62237198687776e-06
"1286",2010-03-31,"Q2",2010-09-30,1.25205479452055,"2 Offers","Effective Comp.","Military
Health","CARTER
pre-BBP",0.000435071673085152,0.000686605385275809
"1287",2010-03-31,"Q2",2010-09-30,1.25205479452055,"2 Offers","Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.15112056084724,0.135866234239053
"1288",2010-03-31,"Q2",2010-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Army","CARTER
pre-BBP",2.32426909404151,2.37378088724504
"1289",2010-03-31,"Q2",2010-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Navy","CARTER
pre-BBP",0.806690847486093,0.677944697742833
"1290",2010-03-31,"Q2",2010-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Air Force","CARTER
pre-BBP",0.53462644351733,0.396290662943945
"1291",2010-03-31,"Q2",2010-09-30,1.25205479452055,"3+ Offers","Effective Comp.","DLA","CARTER
pre-BBP",0.961532426743688,1.5079215591606
"1292",2010-03-31,"Q2",2010-09-30,1.25205479452055,"3+ Offers","Effective Comp.","MDA","CARTER
pre-BBP",0.0161716945977749,0.0103703819177008
"1293",2010-03-31,"Q2",2010-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Military
Health","CARTER
pre-BBP",0.257232920496363,0.0858026858816384
"1294",2010-03-31,"Q2",2010-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.544714297443303,0.385783382006846
"1295",2010-03-31,"Q2",2010-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","Army","CARTER
pre-BBP",0.969590208226359,2.36410145180787
"1296",2010-03-31,"Q2",2010-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","Navy","CARTER
pre-BBP",1.81506868329054,1.6077518958993
"1297",2010-03-31,"Q2",2010-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","Air Force","CARTER
pre-BBP",1.54548619803166,1.43187400260662
"1298",2010-03-31,"Q2",2010-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",2.24926224411639,0.968258839288261
"1299",2010-03-31,"Q2",2010-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","MDA","CARTER
pre-BBP",0.0894870137997433,0.0401336313543004
