"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"2244",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"3+ Offers","Effective Comp.","Air Force","CARTER",0.617514682784305,0.567368650577004
"2245",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"3+ Offers","Effective Comp.","Air Force","CARTER",0.966039658203945,0.68383863065114
"2246",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"3+ Offers","Effective Comp.","Air Force","CARTER",0.605795788229123,0.729783376405791
"2247",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"3+ Offers","Effective Comp.","Air Force","CARTER",0.532199645195132,0.701345030542733
"2248",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"3+ Offers","Effective Comp.","Air Force","CARTER",0.8417916083718,0.659929013932018
"2249",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"3+ Offers","Effective Comp.","Air Force","CARTER",0.940734650262274,0.771575301276402
"2250",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"3+ Offers","Effective Comp.","Air Force","CARTER",0.911410395310533,0.897978884648203
"2251",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"3+ Offers","Effective Comp.","Air Force","CARTER",2.35645405943139,1.40286636833473
"2252",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"3+ Offers","Effective Comp.","Air Force","CARTER",0.88126070583874,1.38304172019355
"2253",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"3+ Offers","Effective Comp.","Air Force","CARTER",0.259250140098857,1.16565496845633
"2254",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"3+ Offers","Effective Comp.","Air Force","CARTER",0.298084598074349,0.479531814670648
"2255",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"3+ Offers","Effective Comp.","Air Force","CARTER",0.347864004232314,0.301732914135173
"2256",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"3+ Offers","Effective Comp.","Air Force","CARTER",0.316926307280404,0.320958303195689
"2257",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"3+ Offers","Effective Comp.","Air Force","CARTER",0.418511669838328,0.361100660450348
"2258",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"3+ Offers","Effective Comp.","Air Force","CARTER",0.261568322685614,0.332335433268115
"2259",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"3+ Offers","Effective Comp.","Air Force","CARTER",0.344236028071259,0.341438673531734
"2260",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"3+ Offers","Effective Comp.","Air Force","CARTER",0.204431390670374,0.270078580475749
"2261",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"3+ Offers","Effective Comp.","Air Force","CARTER",0.172882644053136,0.240516687598256
"2262",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"3+ Offers","Effective Comp.","Air Force","CARTER",0.215594957306148,0.197636330676552
"2263",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"3+ Offers","Effective Comp.","Air Force","CARTER",0.255421179662239,0.214632927007174
"2264",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"3+ Offers","Effective Comp.","Air Force","CARTER",0.225591428061338,0.232202521676575
"2265",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"3+ Offers","Effective Comp.","Air Force","CARTER",0.173804565504418,0.218272391075998
"2266",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"3+ Offers","Effective Comp.","Air Force","CARTER",0.237527037005078,0.212307676856945
"2267",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"3+ Offers","Effective Comp.","Air Force","CARTER",0.188855578020311,0.200062393509935
"2268",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"3+ Offers","Effective Comp.","Air Force","CARTER",0.0712129235907383,0.165865179538709
"2269",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"3+ Offers","Effective Comp.","Air Force","CARTER",0.132796786559054,0.130955096056701
"2270",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"3+ Offers","Effective Comp.","Air Force","CARTER",0.0756489878332487,0.0932195659943468
"2271",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"3+ Offers","Effective Comp.","Air Force","CARTER",0.131528378260587,0.113324717550963
"2272",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"3+ Offers","Effective Comp.","Air Force","CARTER",0.125092984247588,0.110756783447141
"2273",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"3+ Offers","Effective Comp.","Air Force","CARTER",0.108867594261603,0.121829652256593
"2274",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"3+ Offers","Effective Comp.","Air Force","CARTER",0.10898313903788,0.11431457251569
"2275",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"3+ Offers","Effective Comp.","Air Force","CARTER",0.0999515163561491,0.105934083218544
"2276",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.138911665173515,NA
"2277",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.325875524734837,NA
"2278",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.209762568592318,0.224849919500223
"2279",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.399632998321491,0.311757030549549
"2280",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.483543321645557,0.364312962853122
"2281",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.470902067356606,0.451359462441218
"2282",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.743200109916589,0.565881832972917
"2283",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.483255317073422,0.565785831448872
"2284",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.463644273401297,0.563366566797103
"2285",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.752098001997735,0.566332530824151
"2286",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"3+ Offers","Effective Comp.","Air Force","KENDALL",1.97039555325919,1.06204594288607
"2287",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.612536132657358,1.11167656263809
"2288",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.363938376780847,0.982290020899132
"2289",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.464213082253478,0.480229197230561
"2290",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.412732909240886,0.413628122758403
"2291",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.367705085903422,0.414883692465929
"2292",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.445080253977557,0.408506083040622
"2293",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.451603887393622,0.4214630757582
"2294",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.437205811675536,0.444629984348905
"2295",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.518906384121255,0.469238694396804
"2296",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.650433810068549,0.535515335288447
"2297",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.631898517711486,0.600412903967097
"2298",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"3+ Offers","Effective Comp.","Air Force","KENDALL",1.87620957837291,1.05284730205098
"2299",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.6662546497858,1.05812091529006
"2300",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.4002426172459,0.980902281801535
"2301",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.4368775289913,0.501124932007667
"2302",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.3923333830651,0.409817843100767
"2303",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.3372487327785,0.388819881611633
"2304",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.8191028284798,0.516228314774467
"2305",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.6448286368592,0.6003933993725
"2306",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.5465711351889,0.6701675335093
"2307",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.4901734393013,0.560524403783133
"2308",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"3+ Offers","Effective Comp.","Air Force","KENDALL",1.0053766916461,0.6807070887121
"2309",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"3+ Offers","Effective Comp.","Air Force","KENDALL",0.6643582379998,0.719969456315733
"2310",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"3+ Offers","Effective Comp.","Air Force","KENDALL",2.183644817491,1.2844599157123
"2311",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"3+ Offers","Effective Comp.","DLA","YOUNG",0.31099599007745,NA
"2312",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"3+ Offers","Effective Comp.","DLA","YOUNG",2.27219446043327,NA
"2313",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"3+ Offers","Effective Comp.","DLA","YOUNG",1.93050378843866,1.50456474631646
"2314",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"3+ Offers","Effective Comp.","DLA","YOUNG",1.28987903665944,1.83085909517712
"2315",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"3+ Offers","Effective Comp.","DLA","YOUNG",0.861772153015184,1.36071832603776
"2316",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"3+ Offers","Effective Comp.","DLA","YOUNG",2.49130992632321,1.54765370533261
"2317",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"3+ Offers","Effective Comp.","DLA","YOUNG",0.906244926106291,1.41977566848156
"2318",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"3+ Offers","Effective Comp.","DLA","YOUNG",0.853272314392625,1.41694238894071
"2319",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"3+ Offers","Effective Comp.","DLA","YOUNG",5.17695275342733,2.31215666464208
"2320",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"3+ Offers","Effective Comp.","DLA","YOUNG",1.34323350857918,2.45781952546638
"2321",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"3+ Offers","Effective Comp.","DLA","YOUNG",0.450791334631236,2.32365919887925
"2322",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"3+ Offers","Effective Comp.","DLA","YOUNG",2.7388410745987,1.51095530593637
"2323",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"3+ Offers","Effective Comp.","DLA","YOUNG",1.10325656913232,1.43096299278742
"2324",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"3+ Offers","Effective Comp.","DLA","YOUNG",1.55129151921909,1.79779638765004
"2325",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"3+ Offers","Effective Comp.","DLA","YOUNG",4.50589566244035,2.38681458359725
"2326",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"3+ Offers","Effective Comp.","DLA","YOUNG",1.15430780803204,2.40383166323049
"2327",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"3+ Offers","Effective Comp.","DLA","YOUNG",0.744546697910803,2.1349167227944
"2328",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"3+ Offers","Effective Comp.","DLA","YOUNG",5.24627037915133,2.38170829503139
"2329",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"3+ Offers","Effective Comp.","DLA","YOUNG",0.991339773176012,2.32738561674605
"2330",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"3+ Offers","Effective Comp.","DLA","YOUNG",0.927414446536047,2.38834153295446
"2331",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"3+ Offers","Effective Comp.","DLA","YOUNG",7.02123707393375,2.97999709788194
"2332",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"3+ Offers","Effective Comp.","DLA","YOUNG",1.19483243229054,3.04782798425345
"2333",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"3+ Offers","Effective Comp.","DLA","YOUNG",0.00945545861658368,2.74184165494696
"2334",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0897601494371076,0.43134934678141
"2335",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0653739654362416,0.054863191163311
"2336",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"3+ Offers","Effective Comp.","DLA","YOUNG",-0.0535999074583243,0.0338447358050083
"2337",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0334167407988742,0.0150635995922638
"2338",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"3+ Offers","Effective Comp.","DLA","YOUNG",0.11267517707531,0.03083067013862
"2339",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0293235109328199,0.0584718096023348
"2340",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0218621655862217,0.0546202845314506
"2341",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0200560829482242,0.0237472531557552
"2342",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0484483300385109,0.0301221928576523
"2343",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0977129841998288,0.055405799062188
"2344",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0859564882006846,0.0773726008130081
"2345",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0926668326914848,0.0921121016973327
"2346",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0371030213200685,0.0719087807374126
"2347",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"3+ Offers","Effective Comp.","DLA","YOUNG",0.00085618903508772,0.0435420143488803
"2348",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"3+ Offers","Effective Comp.","DLA","YOUNG",0.000961597742832692,0.0129736026993296
"2349",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0834885794608472,0.0284354554129226
"2350",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0356385123793538,0.0400295631943446
"2351",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0607498445237096,0.0599589787879702
"2352",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"3+ Offers","Effective Comp.","DLA","YOUNG",0.00558402712966848,0.0339907946775773
"2353",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0176268785354595,0.0279869167296125
"2354",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0119310951531683,0.0117140002727654
"2355",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0180795142887117,0.0158791626591132
"2356",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0135360870121695,0.0145155654846832
"2357",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0198763393621486,0.0171639802210099
"2358",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0245833286088964,0.0193319183277381
"2359",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0072604912715065,0.0172400530808505
"2360",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0245818846097356,0.0188085681633795
"2361",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0321741866344943,0.0213388541719122
"2362",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"3+ Offers","Effective Comp.","DLA","CARTER",0.216962904665512,NA
"2363",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"3+ Offers","Effective Comp.","DLA","CARTER",1.02763145546655,NA
"2364",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"3+ Offers","Effective Comp.","DLA","CARTER",2.04672422567655,1.09710619526954
"2365",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"3+ Offers","Effective Comp.","DLA","CARTER",2.00938525611604,1.69458031241972
"2366",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"3+ Offers","Effective Comp.","DLA","CARTER",3.63513234134012,2.56374727437757
"2367",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"3+ Offers","Effective Comp.","DLA","CARTER",1.13443665925525,2.2596514189038
"2368",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"3+ Offers","Effective Comp.","DLA","CARTER",0.834826783932392,1.86813192817592
"2369",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"3+ Offers","Effective Comp.","DLA","CARTER",2.73016599221224,1.56647647846663
"2370",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"3+ Offers","Effective Comp.","DLA","CARTER",0.832066258525888,1.46568634489017
"2371",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"3+ Offers","Effective Comp.","DLA","CARTER",0.961532426743688,1.5079215591606
"2372",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"3+ Offers","Effective Comp.","DLA","CARTER",1.15796827932178,0.983855654863785
"2373",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"3+ Offers","Effective Comp.","DLA","CARTER",1.02401274351733,1.0478378165276
"2374",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"3+ Offers","Effective Comp.","DLA","CARTER",3.72167709416988,1.967886039003
"2375",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"3+ Offers","Effective Comp.","DLA","CARTER",1.43880036691271,2.06149673486664
"2376",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"3+ Offers","Effective Comp.","DLA","CARTER",2.19163613636072,2.4507045324811
"2377",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"3+ Offers","Effective Comp.","DLA","CARTER",1.39875826007702,1.67639825445015
"2378",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"3+ Offers","Effective Comp.","DLA","CARTER",1.32343180087719,1.63794206577164
"2379",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"3+ Offers","Effective Comp.","DLA","CARTER",2.24015848534446,1.65411618209956
"2380",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"3+ Offers","Effective Comp.","DLA","CARTER",1.59365615929501,1.71908214850555
"2381",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"3+ Offers","Effective Comp.","DLA","CARTER",0.951553891974402,1.59512284553796
"2382",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"3+ Offers","Effective Comp.","DLA","CARTER",3.14832471040705,1.89784492055882
