"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"2380",2012-02-01,2012-03-31,"Q2",2012-09-30,1.33698630136986,"2 Offers","Effective Comp.","MDA","BBP1",0.188453213675214,0.0640220189425048
"2381",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"2 Offers","Effective Comp.","MDA","BBP1",2.81283466219052e-05,0.0630110558173219
"2382",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"2 Offers","Effective Comp.","MDA","BBP1",0.00309942083508183,0.0638602542856391
"2383",2012-03-01,2012-03-31,"Q2",2012-09-30,1.41643835616438,"2 Offers","Effective Comp.","MDA","BBP1",0.143053578786943,0.0487270426562155
"2384",2012-05-01,2012-06-30,"Q3",2012-09-30,1.58356164383562,"2 Offers","Effective Comp.","MDA","BBP1",0.00208843974873854,0.0494138131235877
"2385",2011-10-01,2011-12-31,"Q1",2012-09-30,1,"2 Offers","Effective Comp.","MDA","BBP1",0.000185442302543507,0.0484424869460749
"2386",2011-12-01,2011-12-31,"Q1",2012-09-30,1.16712328767123,"2 Offers","Effective Comp.","MDA","BBP1",0.0157042622592936,0.00599271477019188
"2387",2012-07-01,2012-09-30,"Q4",2012-09-30,1.75068493150685,"2 Offers","Effective Comp.","MDA","BBP1",0.00440196303161363,0.00676388919781691
"2388",2012-04-01,2012-06-30,"Q3",2012-09-30,1.5013698630137,"2 Offers","Effective Comp.","MDA","BBP1",0.00327951085367109,0.0077952453815261
"2389",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"2 Offers","Effective Comp.","MDA","BBP1",0.00312779716815982,0.00360309035114818
"2390",2012-10-01,2012-12-31,"Q1",2013-04-23,2.0027397260274,"2 Offers","Effective Comp.","MDA","BBP1",0.00667515588504113,0.00436082130229068
"2391",2012-06-01,2012-06-30,"Q3",2012-09-30,1.66849315068493,"2 Offers","Effective Comp.","MDA","BBP1",0.0105641890433529,0.00678904736551795
"2392",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"2 Offers","Effective Comp.","MDA","BBP1",0.00568355727525487,0.0076409674012163
"2393",2012-11-01,2012-12-31,"Q1",2013-04-23,2.08767123287671,"2 Offers","Effective Comp.","MDA","BBP1",0.0839932602887174,0.0334136688691084
"2394",2012-12-01,2012-12-31,"Q1",2013-04-23,2.16986301369863,"2 Offers","Effective Comp.","MDA","BBP1",0.0799472908310145,0.0565413694649956
"2395",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"2 Offers","Effective Comp.","MDA","BBP1",4.60763743180864e-06,0.0546483862523879
"2396",2013-03-01,2013-03-31,"Q2",2013-04-23,2.41643835616438,"2 Offers","Effective Comp.","MDA","BBP1",0.00757868380461054,0.0291768607576856
"2397",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"2 Offers","Effective Comp.","MDA","BBP1",0.10828380153854,0.0386223643268607
"2398",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"2 Offers","Effective Comp.","MDA","BBP1",0.0657061366564436,0.0605228739998646
"2399",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"2 Offers","Effective Comp.","MDA","BBP1",0.000920149926678176,0.0583033627072205
"2400",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"2 Offers","Effective Comp.","MDA","BBP1",0.000372,0.0223327621943739
"2401",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"2 Offers","Effective Comp.","MDA","BBP1",0.2064263450625,0.0692394983297261
"2402",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"2 Offers","Effective Comp.","MDA","BBP1",0.018763166,0.0751871703541667
"2403",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"2 Offers","Effective Comp.","MDA","BBP1",0.1344646780283,0.119884729696933
"2404",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"2 Offers","Effective Comp.","MDA","BBP1",0.0993299270234,0.0841859236839
"2405",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"2 Offers","Effective Comp.","MDA","BBP1",0.0920723146,0.108622306550567
"2406",2013-01-01,2013-03-31,"Q2",2013-04-23,2.25479452054795,"2 Offers","Effective Comp.","MDA","BBP1",0.00152330659083985,0.0643085160714133
"2407",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"2 Offers","Effective Comp.","MDA","BBP1",0.04109586575,0.0448971623136133
"2408",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"2 Offers","Effective Comp.","MDA","BBP1",0.0372174728609,0.0266122150672466
"2409",2013-02-01,2013-03-31,"Q2",2013-04-23,2.33972602739726,"2 Offers","Effective Comp.","MDA","BBP1",0.0287326444760841,0.035681994362328
"2410",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"2 Offers","Effective Comp.","MDA","BBP1",-0.0569046841494,0.00301514439586136
"2411",2013-04-01,2013-06-30,"Q3",2013-04-23,2.5013698630137,"2 Offers","Effective Comp.","MDA","BBP1",0.0464097743963644,0.00607924490768282
"2412",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"2 Offers","Effective Comp.","MDA","BBP1",0.1617711866563,0.0504254256344215
"2413",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"2 Offers","Effective Comp.","MDA","BBP1",0.0398041928813852,0.0826617179780165
"2414",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"2 Offers","Effective Comp.","MDA","BBP1",0.0114326304965979,0.0710026700114277
"2415",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"2 Offers","Effective Comp.","MDA","BBP1",0.0555146042813,0.035583809219761
"2416",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"2 Offers","Effective Comp.","MDA","BBP1",0.00899729225,0.0253148423426326
"2417",2013-04-01,2013-06-30,"Q3",2013-09-30,0.498630136986301,"2 Offers","Effective Comp.","MDA","BBP2",0.000141159744084493,NA
"2418",2013-06-01,2013-06-30,"Q3",2013-09-30,0.665753424657534,"2 Offers","Effective Comp.","MDA","BBP2",0.00264106529907586,NA
"2419",2013-08-01,2013-09-30,"Q4",2013-09-30,0.832876712328767,"2 Offers","Effective Comp.","MDA","BBP2",0.0033061414644054,0.00202945550252192
"2420",2013-09-01,2013-09-30,"Q4",2013-09-30,0.917808219178082,"2 Offers","Effective Comp.","MDA","BBP2",0.000127957753630547,0.00202505483903727
"2421",2013-05-01,2013-06-30,"Q3",2013-09-30,0.580821917808219,"2 Offers","Effective Comp.","MDA","BBP2",0.000203107545445313,0.00121240225449375
"2422",2013-07-01,2013-09-30,"Q4",2013-09-30,0.747945205479452,"2 Offers","Effective Comp.","MDA","BBP2",0.00157469278399513,0.000635252694356995
"2423",2014-02-01,2014-03-31,"Q2",2014-09-18,1.33698630136986,"2 Offers","Effective Comp.","MDA","BBP2",0.003625991,0.00180126377648015
"2424",2013-10-01,2013-12-31,"Q1",2014-09-18,1,"2 Offers","Effective Comp.","MDA","BBP2",0.001213,0.00213789459466504
"2425",2013-12-01,2013-12-31,"Q1",2014-09-18,1.16712328767123,"2 Offers","Effective Comp.","MDA","BBP2",0.000746,0.00186166366666667
"2426",2014-08-01,2014-09-30,"Q4",2014-09-18,1.83287671232877,"2 Offers","Effective Comp.","MDA","BBP2",0.0027889229102,0.00158264097006667
"2427",2013-11-01,2013-12-31,"Q1",2014-09-18,1.08493150684932,"2 Offers","Effective Comp.","MDA","BBP2",0.0029377631563,0.00215756202216667
"2428",2014-09-01,2014-09-30,"Q4",2014-09-18,1.91780821917808,"2 Offers","Effective Comp.","MDA","BBP2",0.0021125769669,0.0026130876778
"2429",2014-01-01,2014-03-31,"Q2",2014-09-18,1.25205479452055,"2 Offers","Effective Comp.","MDA","BBP2",0,0.00168344670773333
"2430",2014-03-01,2014-03-31,"Q2",2014-09-18,1.41369863013699,"2 Offers","Effective Comp.","MDA","BBP2",0.002972,0.00169485898896667
"2431",2014-05-01,2014-06-30,"Q3",2014-09-18,1.58082191780822,"2 Offers","Effective Comp.","MDA","BBP2",0.0077456428701,0.00357254762336667
"2432",2014-04-01,2014-06-30,"Q3",2014-09-18,1.4986301369863,"2 Offers","Effective Comp.","MDA","BBP2",0.002831647,0.0045164299567
"2433",2014-07-01,2014-09-30,"Q4",2014-09-18,1.74794520547945,"2 Offers","Effective Comp.","MDA","BBP2",0.0122625575947,0.00761328248826667
"2434",2014-06-01,2014-06-30,"Q3",2014-09-18,1.66575342465753,"2 Offers","Effective Comp.","MDA","BBP2",0.00979126125,0.00829515528156667
"2435",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",1.11221908893709e-05,NA
"2436",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",4.90298264642082e-05,NA
"2437",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.00024756949556181,0.000102573837638463
"2438",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.000354744533448798,0.000217114618491606
"2439",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0.000200771343003536
"2440",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.000153790376704914,0.000169511636717904
"2441",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,5.12634589016382e-05
"2442",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",4.06798008226889e-05,6.48233925092011e-05
"2443",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.00893503362255965,0.00299190447446078
"2444",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.00138586490582377,0.0034538594430687
"2445",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",-0.000194027754880694,0.00337562359116758
"2446",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0.000397279050314359
"2447",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,-6.46759182935647e-05
"2448",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.000892452846936566,0.000297484282312189
"2449",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",3.25379609544469e-05,0.000308330269297004
"2450",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",7.2234273318872e-06,0.000310738078407633
"2451",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.00023598479108032,9.19153931222182e-05
"2452",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.0258747646420824,0.00870599095349821
"2453",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",5.38980316645272e-05,0.00872154915494243
"2454",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.0807204452695389,0.0355497026477619
"2455",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",1.60462130937099e-05,0.026930129838099
"2456",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",3.03095908205239e-05,0.0269222670244844
"2457",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.00174358583026629,0.000596647211393508
"2458",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",-0.000116501504654687,0.000552464638810709
"2459",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.00077008913184672,0.000799057819152775
"2460",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.0252332049636286,0.00862893086360687
"2461",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.000157035669324381,0.00872010992159989
"2462",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",-8.65901797175866e-05,0.00843455015107846
"2463",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",-8.65901797175866e-05,-5.3815633702641e-06
"2464",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",1.40813449023861e-05,-5.30330048442624e-05
"2465",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",-0.000176718741976893,-8.3075858930698e-05
"2466",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,-5.42124656915024e-05
"2467",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,-5.89062473256311e-05
"2468",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",1.02139495079161e-05,3.40464983597204e-06
"2469",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,3.40464983597204e-06
"2470",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,3.40464983597204e-06
"2471",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",-6.25244568015652e-06,-2.08414856005217e-06
"2472",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,-2.08414856005217e-06
"2473",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",1.1802349979018e-05,1.84996809962051e-06
"2474",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,3.93411665967268e-06
"2475",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,3.93411665967268e-06
"2476",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2477",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",8.14313222079589e-05,2.71437740693196e-05
"2478",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,2.71437740693196e-05
"2479",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",1.31294408402842e-05,3.15202543494144e-05
"2480",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",1.20346598202824e-05,8.38803355352221e-06
"2481",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,8.38803355352221e-06
"2482",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,4.01155327342747e-06
"2483",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2484",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",-3.93141523289971e-05,-1.3104717442999e-05
"2485",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",2.46936463803934e-06,-1.22815958969859e-05
"2486",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0.000235479312120276,6.62115081431061e-05
"2487",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,7.93162255861051e-05
"2488",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,7.8493104040092e-05
"2489",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2490",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",5.09731232622799e-06,1.69910410874266e-06
"2491",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",-0.00350134110365086,-0.00116541459710821
"2492",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",4.15541550818659e-05,-0.00115156321208092
"2493",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",9.31026670785707e-05,-0.00112222809383014
"2494",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,4.48856073868122e-05
"2495",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,3.10342223595236e-05
"2496",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",2.59489239007311e-05,8.64964130024371e-06
"2497",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,8.64964130024371e-06
"2498",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",-0.0314243083719493,-0.0104661198160162
"2499",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,-0.0104747694573164
"2500",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,-0.0104747694573164
"2501",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2502",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",4.42774449070783e-07,1.47591483023594e-07
"2503",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,1.47591483023594e-07
"2504",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,1.47591483023594e-07
"2505",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2506",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2507",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2508",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",4.36e-08,1.45333333333333e-08
"2509",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,1.45333333333333e-08
"2510",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,1.45333333333333e-08
"2511",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2512",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2513",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2514",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2515",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2516",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2517",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2518",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"2 Offers","Effective Comp.","MilitaryHealth","YOUNG",0,0
"2519",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"2 Offers","Effective Comp.","MilitaryHealth","CARTER
pre-BBP",0.024957016670275,NA
"2520",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"2 Offers","Effective Comp.","MilitaryHealth","CARTER
pre-BBP",0.0303016276208815,NA
"2521",2010-11-01,2010-12-31,"Q1",2010-11-02,2.08493150684932,"2 Offers","Effective Comp.","MilitaryHealth","CARTER
pre-BBP",0.000232755979857323,0.0184971334236712
"2522",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"2 Offers","Effective Comp.","MilitaryHealth","CARTER
pre-BBP",0.0802752471116816,0.0369365435708068
"2523",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"2 Offers","Effective Comp.","MilitaryHealth","CARTER
pre-BBP",0.00039938294003031,0.0269691286771898
"2524",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"2 Offers","Effective Comp.","MilitaryHealth","CARTER
pre-BBP",5.41242693223642e-06,0.0268933474928814
