"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vehicle.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"2887",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Definitive","Navy","YOUNG",4.60062192405581,3.64549406924395
"2888",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Definitive","Air Force","YOUNG",0.575166234924465,0.411152095128689
"2889",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Definitive","DLA","YOUNG",0.0115124364771297,0.00894560583648063
"2890",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Definitive","MDA","YOUNG",0.184248081472933,0.0820603872080011
"2891",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Definitive","Military
Health","YOUNG",0.16848296469786,0.169004239589453
"2892",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Definitive","Additional
DoD
Components","YOUNG",0.0416763259127151,0.0363410515316828
"2893",2011-03-31,"Q2",2011-09-30,4.25479452054795,"FSS","Army","YOUNG",0.0154226315148972,0.0199480387746538
"2894",2011-03-31,"Q2",2011-09-30,4.25479452054795,"FSS","Navy","YOUNG",0.0165730503986572,0.0138642106798154
"2895",2011-03-31,"Q2",2011-09-30,4.25479452054795,"FSS","Air Force","YOUNG",0.0190866068296265,0.0146635041824031
"2896",2011-03-31,"Q2",2011-09-30,4.25479452054795,"FSS","DLA","YOUNG",0.00318386640788922,0.00390052345083228
"2897",2011-03-31,"Q2",2011-09-30,4.25479452054795,"FSS","MDA","YOUNG",0.00203027633235418,0.00231694698908938
"2898",2011-03-31,"Q2",2011-09-30,4.25479452054795,"FSS","Military
Health","YOUNG",1.46437263953e-05,4.30332913694223e-06
"2899",2011-03-31,"Q2",2011-09-30,4.25479452054795,"FSS","Additional
DoD
Components","YOUNG",0.0128877994859421,0.0243877568890754
"2900",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Multi-Awd.","Army","YOUNG",0.203648737326899,0.178090766684152
"2901",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Multi-Awd.","Navy","YOUNG",0.171336164341167,0.201843212445797
"2902",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Multi-Awd.","Air Force","YOUNG",0.121513917509442,0.175755840858861
"2903",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Multi-Awd.","DLA","YOUNG",0.00676103281577843,0.00300698817317107
"2904",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Multi-Awd.","Additional
DoD
Components","YOUNG",0.0445805365715485,0.0267942278710309
"2905",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other IDV","Army","YOUNG",0.00114684398866974,0.000645664299202686
"2906",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other IDV","Air Force","YOUNG",0.00788181382710869,0.00576579371940131
"2907",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other IDV","DLA","YOUNG",0,3.72486093281985e-05
"2908",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other IDV","Additional
DoD
Components","YOUNG",0.00524969493285774,0.00881381953420059
"2909",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Pur. Order","Army","YOUNG",0.00665634036928242,0.0157591928031893
"2910",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Pur. Order","Navy","YOUNG",0.00391191244229962,0.00354409901734508
"2911",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Pur. Order","Air Force","YOUNG",0.000451619104070499,0.00136594902783606
"2912",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Pur. Order","DLA","YOUNG",0.000236079154427193,3.99092810183243e-05
"2913",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Pur. Order","MDA","YOUNG",6.4519513218632e-05,2.89114680347943e-05
"2914",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Pur. Order","Additional
DoD
Components","YOUNG",0.000353975912715065,0.0018194952335991
"2915",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Single-Awd.","Army","YOUNG",0.590530524538397,0.857238913085746
"2916",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Single-Awd.","Navy","YOUNG",0.0211989621065883,0.0317119160721779
"2917",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Single-Awd.","Air Force","YOUNG",0.136762129647503,0.158266758889355
"2918",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Single-Awd.","DLA","YOUNG",0.00186653566932438,0.0210100971149811
"2919",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Single-Awd.","MDA","YOUNG",0.112524984693663,0.060276997653518
"2920",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Single-Awd.","Military
Health","YOUNG",0.000142391942929081,-6.27602426912855e-05
"2921",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Single-Awd.","Additional
DoD
Components","YOUNG",0.0360511394985313,0.0235282255665128
"2922",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Unlbd. IDV","Army","YOUNG",-1.119190096517e-05,0.00230786259966429
"2923",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Unlbd. IDV","Air Force","YOUNG",3.1972167436005e-05,4.32381661770877e-05
"2924",2011-03-31,"Q2",2011-09-30,4.25479452054795,"Unlbd. IDV","Additional
DoD
Components","YOUNG",2.67226185480487e-05,2.67226185480487e-05
"2925",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Definitive","Army","YOUNG",0.527733313554343,1.11948223549447
"2926",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Definitive","Navy","YOUNG",0.846413929532102,2.52421015810253
"2927",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Definitive","Air Force","YOUNG",0.793779906210659,0.618792127531823
"2928",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Definitive","DLA","YOUNG",0.0122645917016366,0.0100077249405511
"2929",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Definitive","MDA","YOUNG",0.0363465616869492,0.0917112836970205
"2930",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Definitive","Military
Health","YOUNG",0.222945887221989,0.191616148884459
"2931",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Definitive","Additional
DoD
Components","YOUNG",0.0405552315778431,0.0427376832144356
"2932",2011-03-31,"Q2",2011-09-30,4.33972602739726,"FSS","Army","YOUNG",0.0182198305497272,0.0188897287382851
"2933",2011-03-31,"Q2",2011-09-30,4.33972602739726,"FSS","Navy","YOUNG",0.00158489342215695,0.0104166169219471
"2934",2011-03-31,"Q2",2011-09-30,4.33972602739726,"FSS","Air Force","YOUNG",0.00937807768569031,0.0152852380892432
"2935",2011-03-31,"Q2",2011-09-30,4.33972602739726,"FSS","DLA","YOUNG",0.00539349620226605,0.00461060164008952
"2936",2011-03-31,"Q2",2011-09-30,4.33972602739726,"FSS","MDA","YOUNG",0.00108177318506085,0.00229262655965869
"2937",2011-03-31,"Q2",2011-09-30,4.33972602739726,"FSS","Military
Health","YOUNG",0.00263097836760386,0.000881296118338229
"2938",2011-03-31,"Q2",2011-09-30,4.33972602739726,"FSS","Additional
DoD
Components","YOUNG",0.0195456309588754,0.0185989667750734
"2939",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Multi-Awd.","Army","YOUNG",0.196604213743181,0.199915364890194
"2940",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Multi-Awd.","Navy","YOUNG",0.180289739089383,0.203681803612393
"2941",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Multi-Awd.","Air Force","YOUNG",0.0697685889110365,0.123393996083368
"2942",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Multi-Awd.","DLA","YOUNG",-0.00438047535669324,0.000808345163659253
"2943",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Multi-Awd.","Additional
DoD
Components","YOUNG",0.0245302199958036,0.0302943827878025
"2944",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other IDV","Army","YOUNG",-5.39750314729333e-06,0.000380482161840817
"2945",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other IDV","Navy","YOUNG",0.000134124737725556,0.000155504409707651
"2946",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other IDV","Air Force","YOUNG",0.00358426883130508,0.00673449110714785
"2947",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other IDV","DLA","YOUNG",0,3.72486093281985e-05
"2948",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other IDV","Additional
DoD
Components","YOUNG",0.0033442399076794,0.00407992703874668
"2949",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Pur. Order","Army","YOUNG",0.0106407189047419,0.0106072167086306
"2950",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Pur. Order","Navy","YOUNG",0.00383436925094419,0.00372265695901525
"2951",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Pur. Order","Air Force","YOUNG",-0.000559241638690726,0.000441383875367184
"2952",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Pur. Order","DLA","YOUNG",9.58832668904742e-05,8.832540565114e-05
"2953",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Pur. Order","MDA","YOUNG",6.44943348720101e-05,4.75614624144673e-05
"2954",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Pur. Order","Additional
DoD
Components","YOUNG",-0.000378763187159043,0.000692649758707512
"2955",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Single-Awd.","Army","YOUNG",0.11362660193034,0.347550370800112
"2956",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Single-Awd.","Navy","YOUNG",0.0312327044691565,0.036596931144216
"2957",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Single-Awd.","Air Force","YOUNG",0.117322266586236,0.1277070652329
"2958",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Single-Awd.","DLA","YOUNG",0.00144915690306337,0.00416993437543712
"2959",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Single-Awd.","MDA","YOUNG",0.0142668772555602,0.0524542257203805
"2960",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Single-Awd.","Military
Health","YOUNG",0,-6.27602426912855e-05
"2961",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Single-Awd.","Additional
DoD
Components","YOUNG",0.0261202586970206,0.0284544720590292
"2962",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Unlbd. IDV","Army","YOUNG",-1.73550881242132e-05,0.00211960173450832
"2963",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Unlbd. IDV","Navy","YOUNG",7.10634284515317e-05,0.00028512368862778
"2964",2011-03-31,"Q2",2011-09-30,4.33972602739726,"Unlbd. IDV","Air Force","YOUNG",-2.05140998741083e-05,-5.14967128269686e-08
"2965",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Definitive","Army","YOUNG",1.43400206995384,1.27166880943489
"2966",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Definitive","Navy","YOUNG",0.772082005455308,2.07303928634774
"2967",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Definitive","Air Force","YOUNG",0.364378393527067,0.577774844887397
"2968",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Definitive","DLA","YOUNG",0.0118535154112463,0.0118768478633375
"2969",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Definitive","MDA","YOUNG",0.0759509584347461,0.0988485338648762
"2970",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Definitive","Military
Health","YOUNG",0.207239390180445,0.199556080700098
"2971",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Definitive","Additional
DoD
Components","YOUNG",0.135366181525388,0.0725325796719821
"2972",2011-03-31,"Q2",2011-09-30,4.41643835616438,"FSS","Army","YOUNG",0.0246081624947545,0.0194168748531263
"2973",2011-03-31,"Q2",2011-09-30,4.41643835616438,"FSS","Navy","YOUNG",0.0105191846726815,0.0095590428311652
"2974",2011-03-31,"Q2",2011-09-30,4.41643835616438,"FSS","Air Force","YOUNG",0.0207360176563156,0.0164002340572108
"2975",2011-03-31,"Q2",2011-09-30,4.41643835616438,"FSS","DLA","YOUNG",0.00401719028535459,0.00419818429850329
"2976",2011-03-31,"Q2",2011-09-30,4.41643835616438,"FSS","MDA","YOUNG",0.00359700050356693,0.00223635000699399
"2977",2011-03-31,"Q2",2011-09-30,4.41643835616438,"FSS","Military
Health","YOUNG",-6.12987830465799e-07,0.000881669702056232
"2978",2011-03-31,"Q2",2011-09-30,4.41643835616438,"FSS","Additional
DoD
Components","YOUNG",0.0106642410721779,0.0143658905056651
"2979",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Multi-Awd.","Army","YOUNG",0.225432681714226,0.208561877594768
"2980",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Multi-Awd.","Navy","YOUNG",0.24872924892992,0.200118384120157
"2981",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Multi-Awd.","Air Force","YOUNG",0.0815854169009652,0.0909559744404812
"2982",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Multi-Awd.","DLA","YOUNG",0.00500102700377675,0.00246052815428731
"2983",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Multi-Awd.","Additional
DoD
Components","YOUNG",0.0157978821128829,0.0283028795600783
"2984",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Other IDV","Army","YOUNG",0.000221661445656735,0.000454369310393062
"2985",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Other IDV","Navy","YOUNG",0.00510387695132186,0.00185973271086865
"2986",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Other IDV","Air Force","YOUNG",0.00036611577843055,0.00394406614561477
"2987",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Other IDV","Additional
DoD
Components","YOUNG",0.00858483881661771,0.00572625788571828
"2988",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Pur. Order","Army","YOUNG",0.00695637949013848,0.00808447958805427
"2989",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Pur. Order","Navy","YOUNG",0.00165843319345363,0.00313490496223248
"2990",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Pur. Order","Air Force","YOUNG",0.00117526391103651,0.000355880458805427
"2991",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Pur. Order","DLA","YOUNG",2.55263113722199e-05,0.000119162910896629
"2992",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Pur. Order","MDA","YOUNG",2.08887536718422e-05,4.99675339208281e-05
"2993",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Pur. Order","Military
Health","YOUNG",0,-4.40681214155826e-06
"2994",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Pur. Order","Additional
DoD
Components","YOUNG",-0.000260748825010491,-9.51786998181564e-05
"2995",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Single-Awd.","Army","YOUNG",0.0584157040180445,0.254190943495594
"2996",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Single-Awd.","Navy","YOUNG",0.0659173268359211,0.0394496644705553
"2997",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Single-Awd.","Air Force","YOUNG",0.123245126961813,0.125776507731851
"2998",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Single-Awd.","DLA","YOUNG",0.00352675236047,0.00228081497761925
"2999",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Single-Awd.","MDA","YOUNG",0.0462493775073437,0.0576804131521891
"3000",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Single-Awd.","Military
Health","YOUNG",-0.00350134110365086,-0.00111964972024059
"3001",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Single-Awd.","Additional
DoD
Components","YOUNG",0.0270777102601762,0.029749702818576
"3002",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Unlbd. IDV","Army","YOUNG",0.000987189750314729,0.000319547587075115
"3003",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Unlbd. IDV","Navy","YOUNG",0.000404918506084767,0.000419945656735208
"3004",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Unlbd. IDV","Air Force","YOUNG",-3.55315358791439e-05,-8.02448943908239e-06
"3005",2011-03-31,"Q2",2011-09-30,4.41643835616438,"Unlbd. IDV","Additional
DoD
Components","YOUNG",0,8.90753951601622e-06
"3006",2011-06-30,"Q3",2011-09-30,2.4986301369863,"BPA","Army","CARTER",0.0671285863932018,0.0812022926668065
"3007",2011-06-30,"Q3",2011-09-30,2.4986301369863,"BPA","Navy","CARTER",0.00209593500839278,0.00384625433277381
"3008",2011-06-30,"Q3",2011-09-30,2.4986301369863,"BPA","Air Force","CARTER",0.0041666311791859,0.00284095592040845
"3009",2011-06-30,"Q3",2011-09-30,2.4986301369863,"BPA","DLA","CARTER",0.00628858674989509,0.00310964378934117
"3010",2011-06-30,"Q3",2011-09-30,2.4986301369863,"BPA","Additional
DoD
Components","CARTER",0.0147675883969786,0.00868851166247027
"3011",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Definitive","Army","CARTER",2.1800260934851,2.22326732038397
"3012",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Definitive","Navy","CARTER",1.23419877646874,1.762377608718
"3013",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Definitive","Air Force","CARTER",1.01660992741292,1.10081085735068
"3014",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Definitive","DLA","CARTER",0.190481075566513,0.202142013316548
"3015",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Definitive","MDA","CARTER",0.077484023583718,0.120171953458526
"3016",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Definitive","Military
Health","CARTER",0.00207037565044062,0.081299347163939
"3017",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Definitive","Additional
DoD
Components","CARTER",0.0614586456147713,0.198449180196531
"3018",2011-06-30,"Q3",2011-09-30,2.4986301369863,"FSS","Army","CARTER",0.292385413795636,0.196372035994545
"3019",2011-06-30,"Q3",2011-09-30,2.4986301369863,"FSS","Navy","CARTER",0.0943529880717583,0.0945270629983214
"3020",2011-06-30,"Q3",2011-09-30,2.4986301369863,"FSS","Air Force","CARTER",0.054198064624423,0.0857968503986572
"3021",2011-06-30,"Q3",2011-09-30,2.4986301369863,"FSS","DLA","CARTER",0.0160343230696601,0.010461791037208
"3022",2011-06-30,"Q3",2011-09-30,2.4986301369863,"FSS","MDA","CARTER",0.00187766185480487,0.00280873572877325
"3023",2011-06-30,"Q3",2011-09-30,2.4986301369863,"FSS","Military
Health","CARTER",0.000550890673520772,0.000703028920128689
"3024",2011-06-30,"Q3",2011-09-30,2.4986301369863,"FSS","Additional
DoD
Components","CARTER",0.0452466750314729,0.110364033067562
"3025",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Multi-Awd.","Army","CARTER",1.54637170614771,1.35631787853196
"3026",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Multi-Awd.","Navy","CARTER",0.509280357700378,0.521980881532382
"3027",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Multi-Awd.","Air Force","CARTER",0.370850384263533,0.381551684403413
"3028",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Multi-Awd.","DLA","CARTER",0.541851634892992,0.222062873132606
"3029",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Multi-Awd.","MDA","CARTER",0.00538554343264792,0.0106570375227305
"3030",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Multi-Awd.","Military
Health","CARTER",0,0
"3031",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Multi-Awd.","Additional
DoD
Components","CARTER",0.393645782920688,0.423833726916352
"3032",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Other IDV","Army","CARTER",0.0093964519827948,0.0450826439851728
"3033",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Other IDV","Navy","CARTER",0.107005167698279,0.0930131757273744
"3034",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Other IDV","Air Force","CARTER",0.0346974383864876,0.0582559478598405
"3035",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Other IDV","DLA","CARTER",0.0150137505455308,0.0153234403517975
"3036",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Other IDV","Additional
DoD
Components","CARTER",0.0252932010910617,0.0289612689851727
"3037",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Pur. Order","Army","CARTER",0.283727051342845,0.265995563274584
"3038",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Pur. Order","Navy","CARTER",0.129547854039026,0.123635438883061
"3039",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Pur. Order","Air Force","CARTER",0.0511723068506085,0.0522478213246608
"3040",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Pur. Order","DLA","CARTER",0.24578831695342,0.252202317617849
"3041",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Pur. Order","MDA","CARTER",0,0.000108966288991467
"3042",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Pur. Order","Military
Health","CARTER",7.00399076793957e-05,7.04210868652958e-05
"3043",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Pur. Order","Additional
DoD
Components","CARTER",0.04177146652329,0.0485486586340747
"3044",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Single-Awd.","Army","CARTER",2.72253593749475,2.83325156013778
"3045",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Single-Awd.","Navy","CARTER",1.41292234934956,1.51572809908379
"3046",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Single-Awd.","Air Force","CARTER",1.55562249582459,1.52808057061127
"3047",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Single-Awd.","DLA","CARTER",1.61613417902854,1.59069504222619
"3048",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Single-Awd.","MDA","CARTER",0.0305073009022241,0.075566835365086
"3049",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Single-Awd.","Military
Health","CARTER",0.00429466610365086,0.026242092922087
"3050",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Single-Awd.","Additional
DoD
Components","CARTER",0.41518739205833,0.369686958064065
"3051",2011-06-30,"Q3",2011-09-30,2.4986301369863,"Unlbd. IDV","Army","CARTER",0.00128363199748217,0.00107566683102532
