"","SignedMonth","Vehicle.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"4822",2014-06-01,"Other IDV","DLA","CARTER",-3e-06,1.23923867333333e-05
"4823",2014-07-01,"Other IDV","DLA","CARTER",0,-1e-06
"4824",2011-11-01,"Other IDV","DLA","KENDALL",0.0216069961281022,NA
"4825",2011-12-01,"Other IDV","DLA","KENDALL",0.0204761379157656,NA
"4826",2012-01-01,"Other IDV","DLA","KENDALL",0.0312486006384512,0.024443911560773
"4827",2012-02-01,"Other IDV","DLA","KENDALL",0.0242565668520235,0.0253271018020801
"4828",2012-03-01,"Other IDV","DLA","KENDALL",0.035760715446401,0.0304219609789586
"4829",2012-04-01,"Other IDV","DLA","KENDALL",0.0280217951189373,0.0293463591391206
"4830",2012-05-01,"Other IDV","DLA","KENDALL",0.0516021077334981,0.0384615394329455
"4831",2012-06-01,"Other IDV","DLA","KENDALL",0.0776372936257852,0.0524203988260735
"4832",2012-07-01,"Other IDV","DLA","KENDALL",0.0231852973020286,0.050808232887104
"4833",2012-08-01,"Other IDV","DLA","KENDALL",0.0458762745134384,0.0488996218137507
"4834",2012-09-01,"Other IDV","DLA","KENDALL",0.137767813150036,0.0689431283218343
"4835",2012-10-01,"Other IDV","DLA","KENDALL",0.0369565874189093,0.0735335583607946
"4836",2012-11-01,"Other IDV","DLA","KENDALL",0.0498568568973291,0.0748604191554248
"4837",2012-12-01,"Other IDV","DLA","KENDALL",0.0382643066985884,0.0416925836716089
"4838",2013-01-01,"Other IDV","DLA","KENDALL",0.0488893865390474,0.0456701833783216
"4839",2013-02-01,"Other IDV","DLA","KENDALL",0.0579410186503504,0.0483649039626621
"4840",2013-03-01,"Other IDV","DLA","KENDALL",0.086514299582614,0.0644482349240039
"4841",2013-04-01,"Other IDV","DLA","KENDALL",0.0943878934760841,0.0796144039030161
"4842",2013-05-01,"Other IDV","DLA","KENDALL",0.10094173784249,0.0939479769670627
"4843",2013-06-01,"Other IDV","DLA","KENDALL",0.0516970083269016,0.0823422132151586
"4844",2013-07-01,"Other IDV","DLA","KENDALL",0.0491418835489997,0.0672602099061305
"4845",2013-08-01,"Other IDV","DLA","KENDALL",0.0865134803776785,0.0624507907511933
"4846",2013-09-01,"Other IDV","DLA","KENDALL",0.299454306778207,0.145036556901628
"4847",2013-10-01,"Other IDV","DLA","KENDALL",0.0639929323513,0.149986906502395
"4848",2013-11-01,"Other IDV","DLA","KENDALL",0.0637943772029,0.142413872110802
"4849",2013-12-01,"Other IDV","DLA","KENDALL",0.0798082632957,0.0691985242833
"4850",2014-01-01,"Other IDV","DLA","KENDALL",0.0688260607959,0.0708095670981667
"4851",2014-02-01,"Other IDV","DLA","KENDALL",0.0631987794403,0.0706110345106333
"4852",2014-03-01,"Other IDV","DLA","KENDALL",0.060403637293,0.0641428258430667
"4853",2014-04-01,"Other IDV","DLA","KENDALL",0.1240563337814,0.0825529168382333
"4854",2014-05-01,"Other IDV","DLA","KENDALL",0.1808681769877,0.121776049354033
"4855",2014-06-01,"Other IDV","DLA","KENDALL",0.0929360417925,0.1326201841872
"4856",2014-07-01,"Other IDV","DLA","KENDALL",0.0976140046761,0.123806074485433
"4857",2014-08-01,"Other IDV","DLA","KENDALL",0.2655810586475,0.152043701705367
"4858",2014-09-01,"Other IDV","DLA","KENDALL",0.2219128294172,0.195035964246933
"4859",2011-07-01,"Other IDV","Military
Health","CARTER",2.71769408308854e-05,NA
"4860",2011-11-01,"Other IDV","Military
Health","CARTER",0,NA
"4861",2012-03-01,"Other IDV","Military
Health","CARTER",-1.69930285243538e-05,3.39463743551054e-06
"4862",2011-12-01,"Other IDV","Military
Health","KENDALL",6.19084543301411e-06,NA
"4863",2012-03-01,"Other IDV","Military
Health","KENDALL",1.50810524147874e-05,NA
"4864",2012-07-01,"Other IDV","Military
Health","KENDALL",3.79822881268664e-05,1.97513953248893e-05
"4865",2012-08-01,"Other IDV","Military
Health","KENDALL",1.00560189475852e-05,2.1039786496413e-05
"4866",2012-09-01,"Other IDV","Military
Health","KENDALL",0.0194671739264751,0.00650507074451653
"4867",2012-11-01,"Other IDV","Military
Health","KENDALL",0.00313173700619478,0.00753632231720583
"4868",2012-12-01,"Other IDV","Military
Health","KENDALL",0,0.00753297031088997
"4869",2013-01-01,"Other IDV","Military
Health","KENDALL",5.4686869097187e-05,0.00106214129176399
"4870",2013-02-01,"Other IDV","Military
Health","KENDALL",7.70825632172235e-05,4.39231441048035e-05
"4871",2013-03-01,"Other IDV","Military
Health","KENDALL",9.8854981212552e-06,4.72183101452219e-05
"4872",2013-05-01,"Other IDV","Military
Health","KENDALL",0.000894875350360516,0.000327281137232998
"4873",2013-06-01,"Other IDV","Military
Health","KENDALL",0.0125750712311364,0.00449327735987272
"4874",2013-07-01,"Other IDV","Military
Health","KENDALL",5.72421549710572e-05,0.00450906291215599
"4875",2013-08-01,"Other IDV","Military
Health","KENDALL",0,0.00421077112870248
"4876",2013-09-01,"Other IDV","Military
Health","KENDALL",0.0442826893140043,0.0147799771563251
"4877",2013-10-01,"Other IDV","Military
Health","KENDALL",3.0867e-06,0.0147619253380014
"4878",2013-11-01,"Other IDV","Military
Health","KENDALL",0.00306107168,0.0157822825646681
"4879",2013-12-01,"Other IDV","Military
Health","KENDALL",0.00978403511,0.00428273116333333
"4880",2014-01-01,"Other IDV","Military
Health","KENDALL",0.0019999628,0.00494835653
"4881",2014-02-01,"Other IDV","Military
Health","KENDALL",0.01720836802,0.00966412197666667
"4882",2014-03-01,"Other IDV","Military
Health","KENDALL",0.0039958875,0.00773473944
"4883",2014-04-01,"Other IDV","Military
Health","KENDALL",0,0.00706808517333333
"4884",2014-05-01,"Other IDV","Military
Health","KENDALL",0.00014258376,0.00137949042
"4885",2014-06-01,"Other IDV","Military
Health","KENDALL",0.00872036513,0.00295431629666667
"4886",2014-07-01,"Other IDV","Military
Health","KENDALL",0.0127362834213,0.00719974410376667
"4887",2014-08-01,"Other IDV","Military
Health","KENDALL",0.0069707657975,0.00947580478293333
"4888",2014-09-01,"Other IDV","Military
Health","KENDALL",0.0357108736004,0.0184726409397333
"4889",2007-07-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00781887966101695,NA
"4890",2007-08-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0202914552362779,NA
"4891",2007-09-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0153604965540465,0.0144902771504471
"4892",2007-10-01,"Other IDV","Additional
DoD
Components","YOUNG",0.030667769175705,0.0221065736553431
"4893",2007-11-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0295738404229935,0.025200702050915
"4894",2007-12-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00895983661605206,0.0230671487382502
"4895",2008-01-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0219948377982646,0.0201761716124367
"4896",2008-02-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00405568700650759,0.0116701204736081
"4897",2008-03-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0160584160737527,0.014036313626175
"4898",2008-04-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00930135296095445,0.00980515201373825
"4899",2008-05-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00544287114967462,0.0102675467281273
"4900",2008-06-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0221760809869848,0.0123067683658713
"4901",2008-07-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0167264855748373,0.0147818125704989
"4902",2008-08-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0204169323861171,0.0197731663159798
"4903",2008-09-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0672261467570499,0.0347898549060014
"4904",2008-10-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0204444029551851,0.0360291606994507
"4905",2008-11-01,"Other IDV","Additional
DoD
Components","YOUNG",0.050478588742152,0.046049712818129
"4906",2008-12-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0146862172981165,0.0285364029984845
"4907",2009-01-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00743946176661615,0.0242014226022949
"4908",2009-02-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0160054494154579,0.0127103761600635
"4909",2009-03-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0160653959839792,0.0131701023886844
"4910",2009-04-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0301616115501191,0.0207441523165187
"4911",2009-05-01,"Other IDV","Additional
DoD
Components","YOUNG",-0.000158828804936133,0.0153560595763874
"4912",2009-06-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00019418431478675,0.0100656556866566
"4913",2009-07-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00170444757523273,0.00057993436169445
"4914",2009-08-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00736802303528902,0.00308888497510284
"4915",2009-09-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00447570990474129,0.00451606017175435
"4916",2009-10-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0207165083654258,0.0108534137684854
"4917",2009-11-01,"Other IDV","Additional
DoD
Components","YOUNG",0.002441140436457,0.00921111956887468
"4918",2009-12-01,"Other IDV","Additional
DoD
Components","YOUNG",0.012434199775353,0.0118639495257453
"4919",2010-01-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00189224525032092,0.00558919515404365
"4920",2010-02-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00294106957637997,0.00575583820068464
"4921",2010-03-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0204097121202396,0.00841434231564684
"4922",2010-04-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00207615512409071,0.00847564560690344
"4923",2010-05-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00234139039366709,0.00827575254599914
"4924",2010-06-01,"Other IDV","Additional
DoD
Components","YOUNG",-8.84481814291827e-05,0.00144303244544288
"4925",2010-07-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00409292526743688,0.0021152891598916
"4926",2010-08-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0025230924368849,0.00217585650763087
"4927",2010-09-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00386968822207959,0.00349523530880046
"4928",2010-10-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00739764394670583,0.00459680820189011
"4929",2010-11-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0175459173940411,0.00960441652094218
"4930",2010-12-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0036458462757029,0.00952980253881662
"4931",2011-01-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00524969493285774,0.00881381953420059
"4932",2011-02-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0033442399076794,0.00407992703874668
"4933",2011-03-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00858483881661771,0.00572625788571828
"4934",2011-04-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00622332038396979,0.00605079970275563
"4935",2011-05-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00191056271506504,0.00557290730521751
"4936",2011-06-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00556591972303819,0.00456660094069101
"4937",2011-07-01,"Other IDV","Additional
DoD
Components","YOUNG",0.000831870310532942,0.00276945091621206
"4938",2011-08-01,"Other IDV","Additional
DoD
Components","YOUNG",0.000884538648762065,0.00242744289411106
"4939",2011-09-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00436185574905581,0.00202608823611694
"4940",2011-10-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00270472997631552,0.0026503747913778
"4941",2011-11-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00660024430027804,0.00455561000854979
"4942",2011-12-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00839166674904747,0.00589888034188034
"4943",2012-01-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00241393612398311,0.00580194905776954
"4944",2012-02-01,"Other IDV","Additional
DoD
Components","YOUNG",0.000737703171661003,0.00384776868156386
"4945",2012-03-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0195110829471733,0.00755424074760581
"4946",2012-04-01,"Other IDV","Additional
DoD
Components","YOUNG",6.61679435691484e-05,0.00677165135413449
"4947",2012-05-01,"Other IDV","Additional
DoD
Components","YOUNG",5.3473421892699e-05,0.00654357477087839
"4948",2012-06-01,"Other IDV","Additional
DoD
Components","YOUNG",0.000593784944907836,0.000237808770123228
"4949",2012-07-01,"Other IDV","Additional
DoD
Components","YOUNG",-0.000443294810009268,6.79878522637558e-05
"4950",2012-08-01,"Other IDV","Additional
DoD
Components","YOUNG",-0.000458787488415199,-0.000102765784505544
"4951",2012-09-01,"Other IDV","Additional
DoD
Components","YOUNG",-0.000380446740809391,-0.000427509679744619
"4952",2012-10-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0164153008835178,0.00519202221809774
"4953",2012-11-01,"Other IDV","Additional
DoD
Components","YOUNG",-9.87045908398497e-05,0.00531204985062286
"4954",2012-12-01,"Other IDV","Additional
DoD
Components","YOUNG",0.000864771239971565,0.00572712251088318
"4955",2013-01-01,"Other IDV","Additional
DoD
Components","YOUNG",-2.16345481872652e-05,0.00024814403364815
"4956",2013-02-01,"Other IDV","Additional
DoD
Components","YOUNG",4.6334985274703e-05,0.000296490559019668
"4957",2013-03-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00376141696039403,0.00126203913249382
"4958",2013-04-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00127588144531329,0.00169454446366068
"4959",2013-05-01,"Other IDV","Additional
DoD
Components","YOUNG",-0.000376907393114654,0.00155346367086422
"4960",2013-06-01,"Other IDV","Additional
DoD
Components","YOUNG",0.000378312897329136,0.000425762316509258
"4961",2013-08-01,"Other IDV","Additional
DoD
Components","YOUNG",3.52561084594293e-05,1.22205375579703e-05
"4962",2013-09-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00345541733269016,0.00128966211282624
"4963",2013-10-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00057690547,0.00135585963704986
"4964",2013-11-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00326573037,0.00243268439089672
"4965",2013-12-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00015696193,0.00133319925666667
"4966",2014-01-01,"Other IDV","Additional
DoD
Components","YOUNG",6.019445e-05,0.00116096225
"4967",2014-02-01,"Other IDV","Additional
DoD
Components","YOUNG",0.002465013,0.00089405646
"4968",2014-03-01,"Other IDV","Additional
DoD
Components","YOUNG",0.0003797031319,0.0009683035273
"4969",2014-06-01,"Other IDV","Additional
DoD
Components","YOUNG",0.00047432196,0.00110634603063333
"4970",2014-07-01,"Other IDV","Additional
DoD
Components","YOUNG",-0.0007080961827,4.86429697333333e-05
"4971",2014-08-01,"Other IDV","Additional
DoD
Components","YOUNG",1.324575e-05,-7.35094909e-05
"4972",2014-09-01,"Other IDV","Additional
DoD
Components","YOUNG",-1.887295e-05,-0.000237907794233333
"4973",2009-04-01,"Other IDV","Additional
DoD
Components","CARTER",0.00551191438623079,NA
"4974",2009-05-01,"Other IDV","Additional
DoD
Components","CARTER",0.0171815214656852,NA
"4975",2009-06-01,"Other IDV","Additional
DoD
Components","CARTER",0.018532511701667,0.013741982517861
"4976",2009-07-01,"Other IDV","Additional
DoD
Components","CARTER",0.0251660811214549,0.0202933714296024
"4977",2009-08-01,"Other IDV","Additional
DoD
Components","CARTER",0.0139733636826153,0.0192239855019124
"4978",2009-09-01,"Other IDV","Additional
DoD
Components","CARTER",0.110579925600779,0.0499064568016165
"4979",2009-10-01,"Other IDV","Additional
DoD
Components","CARTER",0.0125082939452289,0.0456871944095412
"4980",2009-11-01,"Other IDV","Additional
DoD
Components","CARTER",0.0111818236414206,0.0447566810624763
"4981",2009-12-01,"Other IDV","Additional
DoD
Components","CARTER",0.0360792402759949,0.0199231192875481
"4982",2010-01-01,"Other IDV","Additional
DoD
Components","CARTER",0.00646209361360719,0.0179077191770076
"4983",2010-02-01,"Other IDV","Additional
DoD
Components","CARTER",0.00789417313863928,0.0168118356760804
"4984",2010-03-01,"Other IDV","Additional
DoD
Components","CARTER",0.0473769159392383,0.0205777275638283
"4985",2010-04-01,"Other IDV","Additional
DoD
Components","CARTER",0.0355441388318357,0.0302717426365711
"4986",2010-05-01,"Other IDV","Additional
DoD
Components","CARTER",0.0262137678326915,0.0363782742012552
"4987",2010-06-01,"Other IDV","Additional
DoD
Components","CARTER",0.0278112559050064,0.0298563875231779
"4988",2010-07-01,"Other IDV","Additional
DoD
Components","CARTER",0.0342827434531451,0.0294359223969477
"4989",2010-08-01,"Other IDV","Additional
DoD
Components","CARTER",0.0365603068677792,0.0328847687419769
"4990",2010-09-01,"Other IDV","Additional
DoD
Components","CARTER",0.146350131621737,0.0723977273142205
"4991",2010-10-01,"Other IDV","Additional
DoD
Components","CARTER",0.0121337616869492,0.0650147333921552
"4992",2010-11-01,"Other IDV","Additional
DoD
Components","CARTER",0.0189715314939152,0.0591518082675339
"4993",2010-12-01,"Other IDV","Additional
DoD
Components","CARTER",0.0207851624527906,0.0172968185445517
"4994",2011-01-01,"Other IDV","Additional
DoD
Components","CARTER",0.013148966963911,0.017635220303539
"4995",2011-02-01,"Other IDV","Additional
DoD
Components","CARTER",0.0126525050986152,0.0155288781717723
"4996",2011-03-01,"Other IDV","Additional
DoD
Components","CARTER",0.0489381007658414,0.0249131909427892
"4997",2011-04-01,"Other IDV","Additional
DoD
Components","CARTER",0.0252932010910617,0.0289612689851727
"4998",2011-05-01,"Other IDV","Additional
DoD
Components","CARTER",0.0269927509756609,0.033741350944188
"4999",2011-06-01,"Other IDV","Additional
DoD
Components","CARTER",0.0447929748426353,0.0323596423031193
"5000",2011-07-01,"Other IDV","Additional
DoD
Components","CARTER",0.0290688330465799,0.0336181862882921
"5001",2011-08-01,"Other IDV","Additional
DoD
Components","CARTER",0.0833206991921947,0.0523941690271367
"5002",2011-09-01,"Other IDV","Additional
DoD
Components","CARTER",0.187255475377675,0.0998816692054833
"5003",2011-10-01,"Other IDV","Additional
DoD
Components","CARTER",0.0532540982700031,0.107943424279958
"5004",2011-11-01,"Other IDV","Additional
DoD
Components","CARTER",0.0180748736278447,0.0861948157585077
"5005",2011-12-01,"Other IDV","Additional
DoD
Components","CARTER",0.0103090863350839,0.0272126860776439
"5006",2012-01-01,"Other IDV","Additional
DoD
Components","CARTER",0.0141265681598188,0.0141701760409158
"5007",2012-02-01,"Other IDV","Additional
DoD
Components","CARTER",0.0160761655339306,0.0135039400096111
"5008",2012-03-01,"Other IDV","Additional
DoD
Components","CARTER",0.024397168128926,0.0181999672742251
"5009",2012-04-01,"Other IDV","Additional
DoD
Components","CARTER",0.0131420355885079,0.0178717897504548
"5010",2012-05-01,"Other IDV","Additional
DoD
Components","CARTER",0.017591112326228,0.0183767720145539
"5011",2012-06-01,"Other IDV","Additional
DoD
Components","CARTER",0.0201947938420348,0.0169759805855902
"5012",2012-07-01,"Other IDV","Additional
DoD
Components","CARTER",0.01969201918443,0.0191593084508976
"5013",2012-08-01,"Other IDV","Additional
DoD
Components","CARTER",0.0149850936875708,0.0182906355713452
"5014",2012-09-01,"Other IDV","Additional
DoD
Components","CARTER",0.0435413258366801,0.0260728129028936
"5015",2012-10-01,"Other IDV","Additional
DoD
Components","CARTER",0.0231756256829491,0.0272340150690667
