"","SignedMonth","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"5394",2013-04-01,"Small","MDA","CARTER
 pre-IFT",0.000575820015029958,0.00110019091053113
"5395",2013-05-01,"Small","MDA","CARTER
 pre-IFT",0.00153478245282827,0.00104437840631664
"5396",2013-06-01,"Small","MDA","CARTER
 pre-IFT",0.00277131864405403,0.00162730703730409
"5397",2013-07-01,"Small","MDA","CARTER
 pre-IFT",0.000621809688229918,0.00164263692837074
"5398",2013-08-01,"Small","MDA","CARTER
 pre-IFT",0.0010228049152026,0.00147197774916218
"5399",2013-09-01,"Small","MDA","CARTER
 pre-IFT",0.000282496790697674,0.000642370464710064
"5400",2013-10-01,"Small","MDA","CARTER
 pre-IFT",-0.0002373835098,0.000355972732033425
"5401",2013-11-01,"Small","MDA","CARTER
 pre-IFT",0.001497776,0.000514296426965891
"5402",2013-12-01,"Small","MDA","CARTER
 pre-IFT",0.000741,0.000667130830066667
"5403",2014-01-01,"Small","MDA","CARTER
 pre-IFT",0.00018,0.000806258666666667
"5404",2014-02-01,"Small","MDA","CARTER
 pre-IFT",0.000243,0.000388
"5405",2014-03-01,"Small","MDA","CARTER
 pre-IFT",0.0046726949697,0.0016985649899
"5406",2014-04-01,"Small","MDA","CARTER
 pre-IFT",0.00039701468,0.00177090321656667
"5407",2014-05-01,"Small","MDA","CARTER
 pre-IFT",0.000517718715,0.00186247612156667
"5408",2014-06-01,"Small","MDA","CARTER
 pre-IFT",0.001416,0.000776911131666667
"5409",2014-07-01,"Small","MDA","CARTER
 pre-IFT",0.0012450458203,0.00105958817843333
"5410",2014-08-01,"Small","MDA","CARTER
 pre-IFT",0.000775448,0.0011454979401
"5411",2014-09-01,"Small","MDA","CARTER
 pre-IFT",0.0001446033398,0.000721699053366667
"5412",2010-09-01,"Small","MDA","Small Business
Task Force",0.00644513585793753,NA
"5413",2010-10-01,"Small","MDA","Small Business
Task Force",0.00849655285354595,NA
"5414",2010-11-01,"Small","MDA","Small Business
Task Force",0.00794313869072598,0.00762827580073648
"5415",2010-12-01,"Small","MDA","Small Business
Task Force",0.0139885228703315,0.0101427381382011
"5416",2011-01-01,"Small","MDA","Small Business
Task Force",0.00196864598195552,0.00796676918100434
"5417",2011-02-01,"Small","MDA","Small Business
Task Force",0.00888230931598825,0.00827982605609176
"5418",2011-03-01,"Small","MDA","Small Business
Task Force",0.0142158078262694,0.00835558770807106
"5419",2011-04-01,"Small","MDA","Small Business
Task Force",0.00349776813890055,0.0088652950937194
"5420",2011-05-01,"Small","MDA","Small Business
Task Force",0.0128200650335711,0.0101778803329137
"5421",2011-06-01,"Small","MDA","Small Business
Task Force",0.0307690083298363,0.0156956138341027
"5422",2011-07-01,"Small","MDA","Small Business
Task Force",0.010424138690726,0.0180044040180445
"5423",2011-08-01,"Small","MDA","Small Business
Task Force",0.0112315315358791,0.0174748928521472
"5424",2011-09-01,"Small","MDA","Small Business
Task Force",0.0425693389949643,0.0214083364071898
"5425",2011-10-01,"Small","MDA","Small Business
Task Force",0.00833797622284008,0.0207129489178945
"5426",2011-11-01,"Small","MDA","Small Business
Task Force",0.0131184105241479,0.0213419085806508
"5427",2011-12-01,"Small","MDA","Small Business
Task Force",0.0125242607249511,0.0113268824906463
"5428",2012-01-01,"Small","MDA","Small Business
Task Force",0.0792126798990835,0.0349517837160608
"5429",2012-02-01,"Small","MDA","Small Business
Task Force",0.017639672536299,0.0364588710534446
"5430",2012-03-01,"Small","MDA","Small Business
Task Force",0.0138623924518587,0.0369049149624138
"5431",2012-04-01,"Small","MDA","Small Business
Task Force",0.0137783299454227,0.0150934649778602
"5432",2012-05-01,"Small","MDA","Small Business
Task Force",0.00706200731129647,0.011567576569526
"5433",2012-06-01,"Small","MDA","Small Business
Task Force",0.0119433264751313,0.0109278879106168
"5434",2012-07-01,"Small","MDA","Small Business
Task Force",0.009005003068685,0.00933677895170425
"5435",2012-08-01,"Small","MDA","Small Business
Task Force",0.0302394646071465,0.0170625980503209
"5436",2012-09-01,"Small","MDA","Small Business
Task Force",0.0244786002986304,0.021241022658154
"5437",2012-10-01,"Small","MDA","Small Business
Task Force",0.00322962886158221,0.019315897922453
"5438",2012-11-01,"Small","MDA","Small Business
Task Force",0.0488610544297756,0.0255230945299961
"5439",2012-12-01,"Small","MDA","Small Business
Task Force",0.0239647599268813,0.0253518144060797
"5440",2013-01-01,"Small","MDA","Small Business
Task Force",0.0173716219228191,0.0300658120931587
"5441",2013-02-01,"Small","MDA","Small Business
Task Force",0.0231949422943028,0.0215104413813344
"5442",2013-03-01,"Small","MDA","Small Business
Task Force",0.0223464768410683,0.0209710136860634
"5443",2013-04-01,"Small","MDA","Small Business
Task Force",0.0120498476853864,0.0191970889402525
"5444",2013-05-01,"Small","MDA","Small Business
Task Force",0.0232185396586778,0.0192049547283775
"5445",2013-06-01,"Small","MDA","Small Business
Task Force",0.0120691693101452,0.0157791855514031
"5446",2013-07-01,"Small","MDA","Small Business
Task Force",0.0202876941263329,0.018525134365052
"5447",2013-08-01,"Small","MDA","Small Business
Task Force",0.00873959009901493,0.0136988178451643
"5448",2013-09-01,"Small","MDA","Small Business
Task Force",0.00848005166131817,0.0125024452955553
"5449",2013-10-01,"Small","MDA","Small Business
Task Force",0.0024819454809,0.0065671957470777
"5450",2013-11-01,"Small","MDA","Small Business
Task Force",0.0193685134144,0.0101101701855394
"5451",2013-12-01,"Small","MDA","Small Business
Task Force",0.0134657177378,0.0117720588777
"5452",2014-01-01,"Small","MDA","Small Business
Task Force",0.0101384020178,0.0143242110566667
"5453",2014-02-01,"Small","MDA","Small Business
Task Force",0.0143620798157,0.0126553998571
"5454",2014-03-01,"Small","MDA","Small Business
Task Force",0.0423937012282,0.0222980610205667
"5455",2014-04-01,"Small","MDA","Small Business
Task Force",0.0123881865418,0.0230479891952333
"5456",2014-05-01,"Small","MDA","Small Business
Task Force",0.0092631013789,0.0213483297163
"5457",2014-06-01,"Small","MDA","Small Business
Task Force",0.0028668668632,0.0081727182613
"5458",2014-07-01,"Small","MDA","Small Business
Task Force",0.0027019948382,0.00494398769343333
"5459",2014-08-01,"Small","MDA","Small Business
Task Force",0.0058038156005,0.00379089243396667
"5460",2014-09-01,"Small","MDA","Small Business
Task Force",0.0129355576283,0.007147122689
"5461",2013-04-01,"Small","MDA","BBP2",0.000445736042754138,NA
"5462",2013-05-01,"Small","MDA","BBP2",0.00841359117152432,NA
"5463",2013-06-01,"Small","MDA","BBP2",0.00607774784269321,0.00497902501899055
"5464",2013-07-01,"Small","MDA","BBP2",0.0190926914088555,0.011194676807691
"5465",2013-08-01,"Small","MDA","BBP2",0.00971055978501066,0.0116269996788531
"5466",2013-09-01,"Small","MDA","BBP2",0.0203383152229105,0.0163805221389256
"5467",2013-10-01,"Small","MDA","BBP2",0.003035508875,0.0110281279609737
"5468",2013-11-01,"Small","MDA","BBP2",0.0162914126563,0.0132217455847368
"5469",2013-12-01,"Small","MDA","BBP2",0.0180327835706,0.0124532350339667
"5470",2014-01-01,"Small","MDA","BBP2",0.0051422790625,0.0131554917631333
"5471",2014-02-01,"Small","MDA","BBP2",0.0057238748711,0.00963297916806666
"5472",2014-03-01,"Small","MDA","BBP2",0.0220784872656,0.0109815470664
"5473",2014-04-01,"Small","MDA","BBP2",0.0080421162813,0.0119481594726667
"5474",2014-05-01,"Small","MDA","BBP2",0.0142196873897,0.0147800969788667
"5475",2014-06-01,"Small","MDA","BBP2",0.0206004079922,0.0142874038877333
"5476",2014-07-01,"Small","MDA","BBP2",0.0193772425411,0.0180657793076667
"5477",2014-08-01,"Small","MDA","BBP2",0.0165245575782,0.0188340693705
"5478",2014-09-01,"Small","MDA","BBP2",0.0173950082007,0.0177656027733333
"5479",2007-08-01,"Small","Military
Health","YOUNG",6.7611774609945e-05,NA
"5480",2007-09-01,"Small","Military
Health","YOUNG",0.000871156078123246,NA
"5481",2007-12-01,"Small","Military
Health","YOUNG",0,0.00031292261757773
"5482",2008-01-01,"Small","Military
Health","YOUNG",4.94305856832972e-06,0.000292033045563859
"5483",2008-02-01,"Small","Military
Health","YOUNG",0.000652777223427332,0.000219240093998554
"5484",2008-03-01,"Small","Military
Health","YOUNG",3.8844251626898e-05,0.000232188177874187
"5485",2008-04-01,"Small","Military
Health","YOUNG",3.22666811279826e-05,0.000241296052060738
"5486",2008-05-01,"Small","Military
Health","YOUNG",1.60991540130152e-05,2.9070028922632e-05
"5487",2008-06-01,"Small","Military
Health","YOUNG",4.79212039045553e-05,3.2095679681851e-05
"5488",2008-07-01,"Small","Military
Health","YOUNG",-1.56691106290672e-05,1.61170824295011e-05
"5489",2008-09-01,"Small","Military
Health","YOUNG",0.00178408894793926,0.00060544701373825
"5490",2008-10-01,"Small","Military
Health","YOUNG",1.38547304611388e-05,0.000594091522590445
"5491",2008-11-01,"Small","Military
Health","YOUNG",0,0.0005993145594668
"5492",2008-12-01,"Small","Military
Health","YOUNG",0.000173015804286642,6.22901782492603e-05
"5493",2009-01-01,"Small","Military
Health","YOUNG",6.15934184888504e-06,5.97250487118424e-05
"5494",2009-02-01,"Small","Military
Health","YOUNG",0.000403723901277333,0.000194299682470953
"5495",2009-03-01,"Small","Military
Health","YOUNG",9.71747131413726e-06,0.000139866904813452
"5496",2009-04-01,"Small","Military
Health","YOUNG",1.16908421736307e-05,0.000141710738255034
"5497",2009-05-01,"Small","Military
Health","YOUNG",3.24735873565707e-06,8.21855740780833e-06
"5498",2009-08-01,"Small","Military
Health","YOUNG",0,4.97940030309591e-06
"5499",2009-09-01,"Small","Military
Health","YOUNG",1.21779605975319e-05,5.141773111063e-06
"5500",2009-12-01,"Small","Military
Health","YOUNG",0,4.05932019917731e-06
"5501",2010-01-01,"Small","Military
Health","YOUNG",0.000390082135216089,0.00013408669860454
"5502",2010-02-01,"Small","Military
Health","YOUNG",-3.23491655969191e-06,0.000128949072885466
"5503",2010-03-01,"Small","Military
Health","YOUNG",-3.53838254172015e-06,0.000127769612038226
"5504",2010-04-01,"Small","Military
Health","YOUNG",1.84852374839538e-06,-1.6415917843389e-06
"5505",2010-05-01,"Small","Military
Health","YOUNG",0,-5.63286264441592e-07
"5506",2010-08-01,"Small","Military
Health","YOUNG",0,6.1617458279846e-07
"5507",2010-09-01,"Small","Military
Health","YOUNG",1.20346598202824e-05,4.01155327342747e-06
"5508",2010-10-01,"Small","Military
Health","YOUNG",0,4.01155327342747e-06
"5509",2011-01-01,"Small","Military
Health","YOUNG",1.46437263953e-05,8.89279540519415e-06
"5510",2011-02-01,"Small","Military
Health","YOUNG",9.07893411665967e-05,3.51443558539656e-05
"5511",2011-03-01,"Small","Military
Health","YOUNG",0,3.51443558539656e-05
"5512",2011-04-01,"Small","Military
Health","YOUNG",-4.54122954259337e-06,2.87493705413344e-05
"5513",2011-05-01,"Small","Military
Health","YOUNG",0,-1.51374318086446e-06
"5514",2011-07-01,"Small","Military
Health","YOUNG",-1.185060847671e-06,-1.90876346342146e-06
"5515",2011-08-01,"Small","Military
Health","YOUNG",1.1802349979018e-05,3.53909637711568e-06
"5516",2011-09-01,"Small","Military
Health","YOUNG",-6.29458665547629e-08,3.51811442159743e-06
"5517",2011-10-01,"Small","Military
Health","YOUNG",1.47972711358254e-05,8.84555841609621e-06
"5518",2011-12-01,"Small","Military
Health","YOUNG",0.000239392400370714,8.47089085466614e-05
"5519",2012-01-01,"Small","Military
Health","YOUNG",0.000971732004942848,0.000408640558816462
"5520",2012-02-01,"Small","Military
Health","YOUNG",7.58352383894553e-06,0.000406235976384169
"5521",2012-03-01,"Small","Military
Health","YOUNG",1.64967562557924e-05,0.000331937428345862
"5522",2012-04-01,"Small","Military
Health","YOUNG",6.55038616002471e-06,1.02102220849209e-05
"5523",2012-07-01,"Small","Military
Health","YOUNG",-0.000665275996292864,-0.000214076284625682
"5524",2012-08-01,"Small","Military
Health","YOUNG",4.11904026361858e-05,-0.000205845069165551
"5525",2012-09-01,"Small","Military
Health","YOUNG",1.72320049428483e-05,-0.000202284529571277
"5526",2012-10-01,"Small","Military
Health","YOUNG",0.000264159182390576,0.000107527196656537
"5527",2012-12-01,"Small","Military
Health","YOUNG",3.85904336346095e-06,9.5083410232295e-05
"5528",2013-01-01,"Small","Military
Health","YOUNG",0.000264159182390576,0.000177392469381538
"5529",2013-03-01,"Small","Military
Health","YOUNG",6.29633390880471e-06,9.14381865542805e-05
"5530",2013-04-01,"Small","Military
Health","YOUNG",4.01289732913578e-06,9.14894712095054e-05
"5531",2013-05-01,"Small","Military
Health","YOUNG",0.000264159182390576,9.14894712095054e-05
"5532",2013-06-01,"Small","Military
Health","YOUNG",0.000264159182390576,0.000177443754036762
"5533",2013-09-01,"Small","Military
Health","YOUNG",1.61836092210826e-06,0.00017664557523442
"5534",2009-04-01,"Small","Military
Health","CARTER
 pre-IFT",5.52067547088114e-06,NA
"5535",2009-05-01,"Small","Military
Health","CARTER
 pre-IFT",0.000265058508335137,NA
"5536",2009-06-01,"Small","Military
Health","CARTER
 pre-IFT",1.32893266940896e-05,9.46228368333694e-05
"5537",2009-07-01,"Small","Military
Health","CARTER
 pre-IFT",4.44743883957567e-05,0.000107607407808328
"5538",2009-08-01,"Small","Military
Health","CARTER
 pre-IFT",0.0013570830591037,0.000471615591397849
"5539",2009-09-01,"Small","Military
Health","CARTER
 pre-IFT",0.00037025109331024,0.000590602846936566
"5540",2009-11-01,"Small","Military
Health","CARTER
 pre-IFT",0,0.000575778050804647
"5541",2009-12-01,"Small","Military
Health","CARTER
 pre-IFT",-2.3595378690629e-05,0.000115551904873204
"5542",2010-01-01,"Small","Military
Health","CARTER
 pre-IFT",0,-7.86512623020967e-06
"5543",2010-02-01,"Small","Military
Health","CARTER
 pre-IFT",8.62988874625588e-05,2.09011695906433e-05
"5544",2010-05-01,"Small","Military
Health","CARTER
 pre-IFT",1.28353979460847e-05,3.30447618028812e-05
"5545",2010-06-01,"Small","Military
Health","CARTER
 pre-IFT",0.000275318709884467,0.000124817665097704
"5546",2010-07-01,"Small","Military
Health","CARTER
 pre-IFT",0.00102466829268293,0.000437607466837826
"5547",2010-08-01,"Small","Military
Health","CARTER
 pre-IFT",0.000179831429182713,0.000493272810583369
"5548",2010-09-01,"Small","Military
Health","CARTER
 pre-IFT",0.000538463842533162,0.000580987854799601
"5549",2010-10-01,"Small","Military
Health","CARTER
 pre-IFT",0,0.000239431757238625
"5550",2010-11-01,"Small","Military
Health","CARTER
 pre-IFT",0,0.000179487947511054
"5551",2010-12-01,"Small","Military
Health","CARTER
 pre-IFT",0.000220359840537138,7.3453280179046e-05
"5552",2011-04-01,"Small","Military
Health","CARTER
 pre-IFT",-2.2031053294167e-05,6.6109595747657e-05
"5553",2011-07-01,"Small","Military
Health","CARTER
 pre-IFT",9.8916638690726e-05,9.90818086445657e-05
"5554",2011-08-01,"Small","Military
Health","CARTER
 pre-IFT",4.17446915652539e-05,3.95434256539376e-05
"5555",2011-10-01,"Small","Military
Health","CARTER
 pre-IFT",0,4.68871100853266e-05
"5556",2011-11-01,"Small","Military
Health","CARTER
 pre-IFT",9.90299660179178e-05,4.69248858610572e-05
"5557",2011-12-01,"Small","Military
Health","CARTER
 pre-IFT",9.13198434764702e-06,3.60539834551883e-05
"5558",2012-01-01,"Small","Military
Health","CARTER
 pre-IFT",3.61960663165482e-06,3.72605189990732e-05
"5559",2012-02-01,"Small","Military
Health","CARTER
 pre-IFT",1.168468746782e-05,8.14542614904061e-06
"5560",2012-03-01,"Small","Military
Health","CARTER
 pre-IFT",7.47657089898054e-05,3.00233343630934e-05
"5561",2012-04-01,"Small","Military
Health","CARTER
 pre-IFT",3.95096797446195e-05,4.1986692067415e-05
"5562",2012-05-01,"Small","Military
Health","CARTER
 pre-IFT",0.000144898197919885,8.63911955514365e-05
"5563",2012-06-01,"Small","Military
Health","CARTER
 pre-IFT",0.000647420584903717,0.000277276154189407
"5564",2012-07-01,"Small","Military
Health","CARTER
 pre-IFT",0.00010026593553702,0.000297528239453541
"5565",2012-08-01,"Small","Military
Health","CARTER
 pre-IFT",0.00150551190402636,0.000751066141489033
"5566",2012-09-01,"Small","Military
Health","CARTER
 pre-IFT",0.000143959468643806,0.000583245769402396
"5567",2012-11-01,"Small","Military
Health","CARTER
 pre-IFT",2.13262922717579e-05,0.000556932554980642
"5568",2012-12-01,"Small","Military
Health","CARTER
 pre-IFT",0.000346443098913375,0.000170576286609646
"5569",2013-02-01,"Small","Military
Health","CARTER
 pre-IFT",5.63623438610744e-06,0.00012446854185708
"5570",2013-03-01,"Small","Military
Health","CARTER
 pre-IFT",0,0.000117359777766494
"5571",2013-04-01,"Small","Military
Health","CARTER
 pre-IFT",5.1434851629938e-05,1.90236953386818e-05
"5572",2013-05-01,"Small","Military
Health","CARTER
 pre-IFT",1.76120146237433e-05,2.30156220845604e-05
"5573",2013-06-01,"Small","Military
Health","CARTER
 pre-IFT",0.00084008173809282,0.0003030428681155
"5574",2013-07-01,"Small","Military
Health","CARTER
 pre-IFT",0.000165926536000812,0.000341206762905792
"5575",2013-08-01,"Small","Military
Health","CARTER
 pre-IFT",0.00150113410175688,0.000835714125283504
"5576",2013-12-01,"Small","Military
Health","CARTER
 pre-IFT",0.000253431,0.000640163879252564
"5577",2014-05-01,"Small","Military
Health","CARTER
 pre-IFT",9.99978828e-05,0.00061818766151896
"5578",2014-08-01,"Small","Military
Health","CARTER
 pre-IFT",0.0009027465,0.0004187251276
"5579",2010-09-01,"Small","Military
Health","Small Business
Task Force",0.00128411722293539,NA
"5580",2010-10-01,"Small","Military
Health","Small Business
Task Force",2.62274443978179e-06,NA
"5581",2010-12-01,"Small","Military
Health","Small Business
Task Force",1.24243180864457e-05,0.000433054761820538
"5582",2011-03-01,"Small","Military
Health","Small Business
Task Force",0.000459071412085606,0.000158039491537278
"5583",2011-04-01,"Small","Military
Health","Small Business
Task Force",0.000603469618128409,0.00035832178276682
"5584",2011-05-01,"Small","Military
Health","Small Business
Task Force",6.16892887117079e-05,0.000374743439641908
"5585",2011-06-01,"Small","Military
Health","Small Business
Task Force",5.96279269827948e-05,0.000241595611274304
"5586",2011-07-01,"Small","Military
Health","Small Business
Task Force",0.00010077003776752,7.40290844873409e-05
"5587",2011-08-01,"Small","Military
Health","Small Business
Task Force",0.000401013732689887,0.000187137232480067
"5588",2011-09-01,"Small","Military
Health","Small Business
Task Force",0.00420713885858162,0.00156964087634634
"5589",2011-10-01,"Small","Military
Health","Small Business
Task Force",0.000599262568221604,0.00173580505316437
"5590",2011-11-01,"Small","Military
Health","Small Business
Task Force",0.000580780753784368,0.0017957273935292
"5591",2011-12-01,"Small","Military
Health","Small Business
Task Force",0.0118894284213778,0.00435649058112793
"5592",2012-01-01,"Small","Military
Health","Small Business
Task Force",0.00110306905571002,0.0045244260769574
"5593",2012-02-01,"Small","Military
Health","Small Business
Task Force",0.00669693177839563,0.00656314308516116
"5594",2012-03-01,"Small","Military
Health","Small Business
Task Force",0.00133411439604572,0.00304470507671712
"5595",2012-04-01,"Small","Military
Health","Small Business
Task Force",0.00391242428174235,0.0039811568187279
"5596",2012-05-01,"Small","Military
Health","Small Business
Task Force",0.0014947389970137,0.00224709255826726
"5597",2012-06-01,"Small","Military
Health","Small Business
Task Force",0.00215735814025332,0.00252150713966979
"5598",2012-07-01,"Small","Military
Health","Small Business
Task Force",0.00473649755946864,0.00279619823224522
