"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"4509",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ships","Additional
DoD
Components","KENDALL",0.00351171824,0.00762265856066667
"4510",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Aircraft","Army","KENDALL",0.2801544754103,0.474766089916367
"4511",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Aircraft","Navy","KENDALL",0.6480596213926,0.652473029057633
"4512",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Aircraft","Air Force","KENDALL",0.3266117010608,0.552819326450467
"4513",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Aircraft","DLA","KENDALL",0.2128149965401,0.181629709992867
"4514",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Aircraft","Additional
DoD
Components","KENDALL",0.0030991267676,0.0380417930885
"4515",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Clothing & Subsistence","Army","KENDALL",0.0732237151492,0.0665076766581
"4516",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Clothing & Subsistence","Navy","KENDALL",0.0179789798758,0.0172940380278333
"4517",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Clothing & Subsistence","Air Force","KENDALL",0.0078481110743,0.00507402654946667
"4518",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Clothing & Subsistence","DLA","KENDALL",0.5529556227416,0.582059371174167
"4519",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Clothing & Subsistence","Military
Health","KENDALL",0.0002652,0.00019410474482922
"4520",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Clothing & Subsistence","Additional
DoD
Components","KENDALL",0.0056107238819,0.00221990099076667
"4521",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Electronics & Communications","Army","KENDALL",0.4647297788653,0.4564072187225
"4522",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Electronics & Communications","Navy","KENDALL",0.3529989458135,0.350794321718333
"4523",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Electronics & Communications","Air Force","KENDALL",0.1162763934717,0.195798343220433
"4524",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Electronics & Communications","DLA","KENDALL",0.137629673258,0.1462214245613
"4525",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Electronics & Communications","MDA","KENDALL",3.432e-05,6.63582952506685e-06
"4526",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Electronics & Communications","Military
Health","KENDALL",0.00311930313,0.00196790558333333
"4527",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Electronics & Communications","Additional
DoD
Components","KENDALL",0.1099592061651,0.107223053301333
"4528",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Engines & Power Plants","Army","KENDALL",0.050228953314,0.0390975114386
"4529",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Engines & Power Plants","Navy","KENDALL",0.1774673110116,0.124377425738433
"4530",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Engines & Power Plants","Air Force","KENDALL",0.0058325242492,0.0202225430273
"4531",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Engines & Power Plants","DLA","KENDALL",0.1060176399911,0.104281779378933
"4532",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Engines & Power Plants","Additional
DoD
Components","KENDALL",0.0011961335508,0.000223662950566667
"4533",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Fuels","Army","KENDALL",0.0311335112901,0.0436361490134667
"4534",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Fuels","Navy","KENDALL",0.0030502660046,0.0018844002951
"4535",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Fuels","Air Force","KENDALL",5.859775e-05,0.0004286021107
"4536",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Fuels","DLA","KENDALL",1.8776631293727,1.3225252877659
"4537",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Fuels","Additional
DoD
Components","KENDALL",-5.7767402e-06,7.95269866666667e-07
"4538",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ground Vehicles","Army","KENDALL",0.333787606839,0.209712673392467
"4539",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ground Vehicles","Navy","KENDALL",0.0304002051835,0.044997375761
"4540",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ground Vehicles","Air Force","KENDALL",0.0003575213789,0.0018863967531
"4541",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ground Vehicles","DLA","KENDALL",0.0928242457214,0.0762164841831333
"4542",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ground Vehicles","Additional
DoD
Components","KENDALL",0.005151773542,0.00165976623983333
"4543",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Launchers & Munitions","Army","KENDALL",0.2816400430015,0.2790809922019
"4544",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Launchers & Munitions","Navy","KENDALL",0.2260014876501,0.209843385856
"4545",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Launchers & Munitions","Air Force","KENDALL",0.1971410142966,0.0874830713521333
"4546",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Launchers & Munitions","DLA","KENDALL",0.0189026506031,0.0155035299429667
"4547",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Launchers & Munitions","Additional
DoD
Components","KENDALL",0.0002530357969,0.000797364644033333
"4548",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Missiles & Space","Army","KENDALL",0.1313033636764,0.2015907413716
"4549",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Missiles & Space","Navy","KENDALL",0.0878939789297,0.3999391734425
"4550",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Missiles & Space","Air Force","KENDALL",0.0381179388955,0.0337738607951333
"4551",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Missiles & Space","DLA","KENDALL",0.0019236878446,0.0019368975406
"4552",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Missiles & Space","MDA","KENDALL",0.0017872845,0.110325895125
"4553",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Missiles & Space","Additional
DoD
Components","KENDALL",0.00022494,7.498e-05
"4554",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Other","Army","KENDALL",0.2002258996094,0.173168306602533
"4555",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Other","Navy","KENDALL",0.1595733711865,0.127696169035133
"4556",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Other","Air Force","KENDALL",0.0384377135623,0.0426758606801333
"4557",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Other","DLA","KENDALL",0.2675553897874,0.2753328248451
"4558",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Other","MDA","KENDALL",0.0010027918282,0.000325304012733333
"4559",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Other","Military
Health","KENDALL",4.2743999e-06,4.87194676666667e-06
"4560",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Other","Additional
DoD
Components","KENDALL",0.0119282101762,0.00627178219166667
"4561",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ships","Army","KENDALL",0.0086666646564,0.0087114135888
"4562",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ships","Navy","KENDALL",0.3927983180959,2.3370940667293
"4563",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ships","Air Force","KENDALL",0,7.58766666666667e-05
"4564",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ships","DLA","KENDALL",0.0686294911863,0.0607453664112333
"4565",2014-06-30,"Q3",2014-09-30,2.58356164383562,"Ships","Additional
DoD
Components","KENDALL",0.0020109332832,0.0023881919581
"4566",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Aircraft","Army","KENDALL",0.6876140009136,0.4298925309035
"4567",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Aircraft","Navy","KENDALL",2.5004196375137,1.0983190491326
"4568",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Aircraft","Air Force","KENDALL",0.9606009280459,0.745217776292033
"4569",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Aircraft","DLA","KENDALL",0.1676402262841,0.1890688124407
"4570",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Aircraft","Additional
DoD
Components","KENDALL",0.0160103515652,0.0245836161026333
"4571",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Clothing & Subsistence","Army","KENDALL",0.1960683422406,0.112312940204833
"4572",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Clothing & Subsistence","Navy","KENDALL",0.019852036563,0.0188129925628667
"4573",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Clothing & Subsistence","Air Force","KENDALL",0.0070454807221,0.00639990129073333
"4574",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Clothing & Subsistence","DLA","KENDALL",0.5946059977401,0.577609978108467
"4575",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Clothing & Subsistence","Military
Health","KENDALL",0.00045,0.000331492781794794
"4576",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Clothing & Subsistence","Additional
DoD
Components","KENDALL",0.0006882269938,0.0023160356518
"4577",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Electronics & Communications","Army","KENDALL",0.4742803346545,0.402112217399967
"4578",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Electronics & Communications","Navy","KENDALL",0.3041994422696,0.351054661451667
"4579",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Electronics & Communications","Air Force","KENDALL",0.2124723529942,0.194310041469733
"4580",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Electronics & Communications","DLA","KENDALL",0.1139535920568,0.139793484910567
"4581",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Electronics & Communications","MDA","KENDALL",1.568e-05,1.66666666666667e-05
"4582",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Electronics & Communications","Military
Health","KENDALL",0.00286170684,0.00218881588
"4583",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Electronics & Communications","Additional
DoD
Components","KENDALL",0.1526326732925,0.120354724618667
"4584",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Engines & Power Plants","Army","KENDALL",0.031825432535,0.0332485465120333
"4585",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Engines & Power Plants","Navy","KENDALL",0.2379823574966,0.150981402830833
"4586",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Engines & Power Plants","Air Force","KENDALL",0.0118013920151,0.0211412450338333
"4587",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Engines & Power Plants","DLA","KENDALL",0.2152232198419,0.1503352763861
"4588",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Engines & Power Plants","Additional
DoD
Components","KENDALL",0.0060811076366,0.00240110202076667
"4589",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Fuels","Army","KENDALL",-0.00020444114,0.0251088608512333
"4590",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Fuels","Navy","KENDALL",0.0028424536667,0.00232646336763333
"4591",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Fuels","Air Force","KENDALL",0.0002617446725,0.000121445817866667
"4592",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Fuels","DLA","KENDALL",0.9904947057394,1.29238628135647
"4593",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ground Vehicles","Army","KENDALL",0.4898428623933,0.328901451058633
"4594",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ground Vehicles","Navy","KENDALL",0.0214025637594,0.0229939937707
"4595",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ground Vehicles","Air Force","KENDALL",0.0028038591182,0.00142497747203333
"4596",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ground Vehicles","DLA","KENDALL",0.0682857850163,0.0802284220951667
"4597",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ground Vehicles","Additional
DoD
Components","KENDALL",6.19923999e-05,0.0017571385971
"4598",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Launchers & Munitions","Army","KENDALL",0.3534518837085,0.2522334962225
"4599",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Launchers & Munitions","Navy","KENDALL",0.0751578324226,0.156416730389833
"4600",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Launchers & Munitions","Air Force","KENDALL",0.05125935702,0.0859796002717333
"4601",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Launchers & Munitions","DLA","KENDALL",0.0136119408983,0.0152409836258
"4602",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Launchers & Munitions","MDA","KENDALL",0.00243897,0.001218431
"4603",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Launchers & Munitions","Additional
DoD
Components","KENDALL",-2.89242031e-05,0.000841067671733333
"4604",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Missiles & Space","Army","KENDALL",0.7193260553336,0.286498201858067
"4605",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Missiles & Space","Navy","KENDALL",0.6076132602703,0.5047965638154
"4606",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Missiles & Space","Air Force","KENDALL",0.9302497296551,0.332602465604467
"4607",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Missiles & Space","DLA","KENDALL",0.0011709881836,0.00186062047846667
"4608",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Missiles & Space","MDA","KENDALL",0.16442584,0.0688662989583333
"4609",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Missiles & Space","Additional
DoD
Components","KENDALL",0.005474835,0.001899925
"4610",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Other","Army","KENDALL",0.2195036819902,0.192300786253267
"4611",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Other","Navy","KENDALL",0.1154034765924,0.123230144675133
"4612",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Other","Air Force","KENDALL",0.061819895541,0.0517827058611667
"4613",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Other","DLA","KENDALL",0.2753876236586,0.284429884769133
"4614",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Other","MDA","KENDALL",0.0001611620488,0.000406393959
"4615",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Other","Military
Health","KENDALL",2.71898105e-05,1.04880701333333e-05
"4616",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Other","Additional
DoD
Components","KENDALL",0.0104176705787,0.00875426150183333
"4617",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ships","Army","KENDALL",0.0049716165579,0.00758347413213333
"4618",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ships","Navy","KENDALL",0.1181820342324,1.77875870565353
"4619",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ships","Air Force","KENDALL",0.00021278275,0.000143260916666667
"4620",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ships","DLA","KENDALL",0.0817418913601,0.0711488884475
"4621",2014-06-30,"Q3",2014-09-30,2.66849315068493,"Ships","Additional
DoD
Components","KENDALL",0.0052935089102,0.00360538681113333
"4622",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Aircraft","Army","KENDALL",0.1876377691523,0.385135415158733
"4623",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Aircraft","Navy","KENDALL",0.2890792774877,1.14585284546467
"4624",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Aircraft","Air Force","KENDALL",0.2879788171256,0.525063815410767
"4625",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Aircraft","DLA","KENDALL",0.1848116957713,0.1884223061985
"4626",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Aircraft","Additional
DoD
Components","KENDALL",0.0232211996379,0.0141102259902333
"4627",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Clothing & Subsistence","Army","KENDALL",0.070513926763,0.113268661384267
"4628",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Clothing & Subsistence","Navy","KENDALL",0.0243478539923,0.0207262901437
"4629",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Clothing & Subsistence","Air Force","KENDALL",0.0105590128875,0.0084842015613
"4630",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Clothing & Subsistence","DLA","KENDALL",0.7347329139457,0.6274315114758
"4631",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Clothing & Subsistence","Military
Health","KENDALL",6.9e-06,0.0002407
"4632",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Clothing & Subsistence","Additional
DoD
Components","KENDALL",0.0023170405981,0.00287199715793333
"4633",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Electronics & Communications","Army","KENDALL",0.3684854921305,0.4358318685501
"4634",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Electronics & Communications","Navy","KENDALL",0.4890827155001,0.3820937011944
"4635",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Electronics & Communications","Air Force","KENDALL",0.2431392005712,0.190629315679033
"4636",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Electronics & Communications","DLA","KENDALL",0.1110598467084,0.120881037341067
"4637",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Electronics & Communications","Military
Health","KENDALL",0.0108340939488,0.0056050346396
"4638",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Electronics & Communications","Additional
DoD
Components","KENDALL",0.206952952325,0.156514943927533
"4639",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Engines & Power Plants","Army","KENDALL",0.0418208654736,0.0412917504408667
"4640",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Engines & Power Plants","Navy","KENDALL",0.0883355992388,0.167928422582333
"4641",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Engines & Power Plants","Air Force","KENDALL",0.018283999116,0.0119726384601
"4642",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Engines & Power Plants","DLA","KENDALL",0.133960340458,0.151733733430333
"4643",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Engines & Power Plants","Additional
DoD
Components","KENDALL",0.0012083253014,0.00282852216293333
"4644",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Fuels","Army","KENDALL",0.022606139271,0.0178450698070333
"4645",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Fuels","Navy","KENDALL",0.0013333957779,0.00240870514973333
"4646",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Fuels","Air Force","KENDALL",0.0002574909727,0.000192611131733333
"4647",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Fuels","DLA","KENDALL",0.9380771015651,1.2687449788924
"4648",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Ground Vehicles","Army","KENDALL",0.1318194049506,0.3184832913943
"4649",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Ground Vehicles","Navy","KENDALL",0.0084958583775,0.0200995424401333
"4650",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Ground Vehicles","Air Force","KENDALL",0.0022806391753,0.00181400655746667
"4651",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Ground Vehicles","DLA","KENDALL",0.0681217855998,0.0764106054458333
"4652",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Ground Vehicles","MDA","KENDALL",7.62e-06,1.40226133333333e-05
"4653",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Ground Vehicles","Additional
DoD
Components","KENDALL",0.0009837252325,0.00206583039146667
"4654",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Launchers & Munitions","Army","KENDALL",0.1723763885827,0.269156105097567
"4655",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Launchers & Munitions","Navy","KENDALL",0.0826148866639,0.127924735578867
"4656",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Launchers & Munitions","Air Force","KENDALL",0.017235174122,0.0885451818128667
"4657",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Launchers & Munitions","DLA","KENDALL",0.0179883361666,0.0168343092226667
"4658",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Launchers & Munitions","Additional
DoD
Components","KENDALL",-0.0003179341094,-3.12741718666667e-05
"4659",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Missiles & Space","Army","KENDALL",0.0549244559733,0.3018512916611
"4660",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Missiles & Space","Navy","KENDALL",0.0395438895046,0.245017042901533
"4661",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Missiles & Space","Air Force","KENDALL",0.0113583909793,0.326575353176633
"4662",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Missiles & Space","DLA","KENDALL",0.0017793485227,0.0016246748503
"4663",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Missiles & Space","MDA","KENDALL",-0.001147803,0.0550217738333333
"4664",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Missiles & Space","Additional
DoD
Components","KENDALL",3.55052e-06,0.00190110850666667
"4665",2014-09-30,"Q4",2014-09-30,2.75068493150685,"Other","Army","KENDALL",0.209867689601,0.209865757066867
