"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"196",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Aircraft","Navy","YOUNG",0.0272640111360719,0.100437060251747
"197",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Aircraft","Navy","YOUNG",0.167354055669662,0.118357995556982
"198",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Aircraft","Navy","YOUNG",0.0292351151797176,0.0746177273284838
"199",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Aircraft","Navy","YOUNG",2.12798974766795,0.774859639505777
"200",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Aircraft","Navy","YOUNG",0.041280844355854,0.732835235734507
"201",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Aircraft","Navy","YOUNG",3.8041573966324,1.9911426628854
"202",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Aircraft","Navy","YOUNG",1.14678281778221,1.66407368625682
"203",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Aircraft","Navy","YOUNG",0.454898097010071,1.80194610380822
"204",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Aircraft","Navy","YOUNG",0.0167503582354175,0.539477091009232
"205",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Aircraft","Navy","YOUNG",0.199245438354473,0.223631297866654
"206",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Aircraft","Navy","YOUNG",0.0132228845992446,0.076406227063045
"207",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Aircraft","Navy","YOUNG",0.0295199942929081,0.0806627724155419
"208",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Aircraft","Navy","YOUNG",0.68570693647713,0.242816605123094
"209",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Aircraft","Navy","YOUNG",0.137745777266051,0.28432423601203
"210",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Aircraft","Navy","YOUNG",0.0748141255140579,0.299422279752413
"211",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Aircraft","Navy","YOUNG",0.821326185574905,0.344628696118338
"212",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Aircraft","Navy","YOUNG",0.0061936702708269,0.300777993786597
"213",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"Aircraft","Navy","YOUNG",1.78822473045001,0.871914862098579
"214",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Aircraft","Navy","YOUNG",0.650601343908969,0.815006581543267
"215",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"Aircraft","Navy","YOUNG",1.34422151256307,1.26101586230735
"216",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Aircraft","Navy","YOUNG",0.20362285553496,0.732815237335667
"217",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"Aircraft","Navy","YOUNG",0.085170778055813,0.544338382051282
"218",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Aircraft","Navy","YOUNG",0.13178812995572,0.140193921182165
"219",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"Aircraft","Navy","YOUNG",0.563289944238492,0.260082950750009
"220",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Aircraft","Navy","YOUNG",0.157127505159098,0.284068526451104
"221",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"Aircraft","Navy","YOUNG",0.157344600823808,0.292587350073799
"222",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"Aircraft","Navy","YOUNG",-0.00174851177015755,0.104241198070916
"223",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Aircraft","Navy","YOUNG",2.04790109095871,0.734499060004119
"224",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"Aircraft","Navy","YOUNG",0.0426447009241393,0.696265760037563
"225",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Aircraft","Navy","YOUNG",1.6063523301831,1.23229937402198
"226",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"Aircraft","Navy","YOUNG",0.0180469223494465,0.555681317818896
"227",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Aircraft","Navy","YOUNG",0.0192140570909922,0.547871103207847
"228",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"Aircraft","Navy","YOUNG",0.174822456438509,0.070694478626316
"229",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Aircraft","Navy","YOUNG",0.00195951218635117,0.0653320085719508
"230",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Aircraft","Navy","YOUNG",0.00623925035858637,0.0610070729944822
"231",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Aircraft","Navy","YOUNG",0.0014137506957449,0.00320417108022748
"232",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"Aircraft","Navy","YOUNG",0.0210754922819133,0.00957616444541485
"233",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"Aircraft","Navy","YOUNG",0.126250447,0.0495798966592194
"234",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Aircraft","Navy","YOUNG",0.01084109254,0.0527223439406377
"235",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"Aircraft","Navy","YOUNG",0.0563226356084,0.0644713917161333
"236",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"Aircraft","Navy","YOUNG",0.0004934993281,0.0225524091588333
"237",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"Aircraft","Navy","YOUNG",0.0406149005821,0.0324770118395333
"238",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"Aircraft","Navy","YOUNG",0.0321034873958,0.0244039624353333
"239",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Aircraft","Navy","YOUNG",-0.012518112,0.0200667586593
"240",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"Aircraft","Navy","YOUNG",0.0007689589902,0.00678477812866667
"241",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Aircraft","Navy","YOUNG",0.0047372595697,-0.00233729781336667
"242",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Aircraft","Navy","YOUNG",1.99924841484473,0.668251544468211
"243",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"Aircraft","Navy","YOUNG",0.379489838529501,0.794491837647978
"244",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"Aircraft","Navy","YOUNG",0.000239344395044176,0.79299253258976
"245",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Aircraft","Navy","YOUNG",0.0261458501478623,0.135291677690803
"246",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"Aircraft","Navy","YOUNG",0.0294480964455,0.0186110969961355
"247",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"Aircraft","Navy","YOUNG",-0.0202954703437,0.0117661587498874
"248",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"Aircraft","Navy","YOUNG",0.0003669276367,0.0031731845795
"249",2011-02-01,2011-03-31,"Q2",2011-09-30,0.336986301369863,"Aircraft","Navy","BBP1",0.116130224391523,NA
"250",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"Aircraft","Navy","BBP1",0.161187969303399,NA
"251",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"Aircraft","Navy","BBP1",0.126266286298783,0.134528159997902
"252",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"Aircraft","Navy","BBP1",0.180785484830046,0.156079913477409
"253",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"Aircraft","Navy","BBP1",0.827331894261435,0.378127888463421
"254",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"Aircraft","Navy","BBP1",0.326737566344943,0.444951648478808
"255",2011-10-01,2011-12-31,"Q1",2012-07-30,1,"Aircraft","Navy","BBP1",0.524545300391309,0.559538253665896
"256",2011-11-01,2011-12-31,"Q1",2012-07-30,1.08493150684932,"Aircraft","Navy","BBP1",0.17149846115745,0.340927109297901
"257",2011-12-01,2011-12-31,"Q1",2012-07-30,1.16712328767123,"Aircraft","Navy","BBP1",1.03773975690454,0.577927839484433
"258",2012-01-01,2012-03-31,"Q2",2012-07-30,1.25205479452055,"Aircraft","Navy","BBP1",0.182475801235712,0.463904673099235
"259",2012-02-01,2012-03-31,"Q2",2012-07-30,1.33698630136986,"Aircraft","Navy","BBP1",0.439067004860467,0.553094187666907
"260",2012-03-01,2012-03-31,"Q2",2012-07-30,1.41643835616438,"Aircraft","Navy","BBP1",0.255620718164968,0.292387841420382
"261",2012-04-01,2012-06-30,"Q3",2012-07-30,1.5013698630137,"Aircraft","Navy","BBP1",0.735649770476779,0.476779164500738
"262",2012-05-01,2012-06-30,"Q3",2012-07-30,1.58356164383562,"Aircraft","Navy","BBP1",0.152462210318196,0.381244232986647
"263",2012-06-01,2012-06-30,"Q3",2012-07-30,1.66849315068493,"Aircraft","Navy","BBP1",0.737649845474205,0.541920608756393
"264",2012-07-01,2012-09-30,"Q4",2012-07-30,1.75068493150685,"Aircraft","Navy","BBP1",0.137234831006076,0.342448962266159
"265",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"Aircraft","Navy","BBP1",0.119353959025847,0.331412878502042
"266",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"Aircraft","Navy","BBP1",0.0817427559365668,0.112777181989496
"267",2012-10-01,2012-12-31,"Q1",2013-09-30,2.0027397260274,"Aircraft","Navy","BBP1",0.512333662541485,0.237810125834633
"268",2012-11-01,2012-12-31,"Q1",2013-09-30,2.08767123287671,"Aircraft","Navy","BBP1",0.309212069724992,0.301096162734348
"269",2012-12-01,2012-12-31,"Q1",2013-09-30,2.16986301369863,"Aircraft","Navy","BBP1",4.43749410485457,1.75301327904035
"270",2013-01-01,2013-03-31,"Q2",2013-09-30,2.25479452054795,"Aircraft","Navy","BBP1",0.0547551189175383,1.60048709783237
"271",2013-02-01,2013-03-31,"Q2",2013-09-30,2.33972602739726,"Aircraft","Navy","BBP1",0.437887812829897,1.64337901220067
"272",2013-03-01,2013-03-31,"Q2",2013-09-30,2.41643835616438,"Aircraft","Navy","BBP1",0.118346324214482,0.203663085320639
"273",2013-04-01,2013-06-30,"Q3",2013-09-30,2.5013698630137,"Aircraft","Navy","BBP1",0.0264046274289631,0.194212921491114
"274",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"Aircraft","Navy","BBP1",0.0930933343745303,0.0792814286726583
"275",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"Aircraft","Navy","BBP1",0.607348856811008,0.242282272871501
"276",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"Aircraft","Navy","BBP1",0.595377221465827,0.431939804217122
"277",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"Aircraft","Navy","BBP1",0.724123522056769,0.642283200111201
"278",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"Aircraft","Navy","BBP1",5.23512772679892,2.18487615677384
"279",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"Aircraft","Navy","BBP1",0.3785726349596,2.11260796127176
"280",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"Aircraft","Navy","BBP1",0.0396130197077,1.88443779382207
"281",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"Aircraft","Navy","BBP1",1.6084854820802,0.6755570455825
"282",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"Aircraft","Navy","BBP1",0.0732233463602,0.5737739493827
"283",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"Aircraft","Navy","BBP1",0.0105567528871,0.564088527109167
"284",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"Aircraft","Navy","BBP1",0.2052023210794,0.0963274734422333
"285",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"Aircraft","Navy","BBP1",0.0962608464652,0.1040066401439
"286",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"Aircraft","Navy","BBP1",0.0606435832867,0.1207022502771
"287",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"Aircraft","Navy","BBP1",0.4705835714017,0.2091626670512
"288",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"Aircraft","Navy","BBP1",0.247017236896,0.2594147971948
"289",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"Aircraft","Navy","BBP1",0.3906830583889,0.3694279555622
"290",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"Aircraft","Navy","BBP1",0.2312154433328,0.289638579539233
"291",2010-11-01,2010-12-31,"Q1",2011-09-30,0.0849315068493151,"Aircraft","Navy","BBP1",0.272329166323961,0.298075889348554
"292",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"Aircraft","Navy","BBP1",0.140934573405371,0.214826394354044
"293",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"Aircraft","Navy","BBP1",0.670496766009232,0.361253501912855
"294",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"Aircraft","Navy","BBP1",0.277331059620227,0.362920799678277
"295",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"Aircraft","Navy","BBP1",0.164217354427193,0.37068172668555
"296",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.447559061703223,NA
"297",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.374963375399032,NA
"298",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.317201804644866,0.379908080582374
"299",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.623333673110795,0.438499617718231
"300",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.449664242600894,0.463399906785518
"301",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.118345693571748,0.397114536427812
"302",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.265152405057784,0.277720780410142
"303",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.180689730526353,0.188062609718628
"304",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",2.3572136254899,0.934351920358011
"305",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.394412404124708,0.977438586713652
"306",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",1.29249716881619,1.3480410661436
"307",2013-10-01,2013-12-31,"Q1",2014-09-18,2.0027397260274,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.4663537267996,0.717754433246832
"308",2013-11-01,2013-12-31,"Q1",2014-09-18,2.08767123287671,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.232134479357,0.663661791657596
"309",2013-12-01,2013-12-31,"Q1",2014-09-18,2.16986301369863,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.3612076253353,0.353231943830633
"310",2014-01-01,2014-03-31,"Q2",2014-09-18,2.25479452054795,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.2910892293604,0.294810444684233
"311",2014-02-01,2014-03-31,"Q2",2014-09-18,2.33972602739726,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",2.3827570475543,1.01168463408333
"312",2014-03-01,2014-03-31,"Q2",2014-09-18,2.41643835616438,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.9836114182053,1.21915256504
"313",2014-04-01,2014-06-30,"Q3",2014-09-18,2.5013698630137,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.0907332879392,1.15236725123293
"314",2014-05-01,2014-06-30,"Q3",2014-09-18,2.58356164383562,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.6039879127201,0.5594442062882
"315",2014-06-01,2014-06-30,"Q3",2014-09-18,2.66849315068493,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",2.398841286052,1.03118749557043
"316",2014-07-01,2014-09-30,"Q4",2014-09-18,2.75068493150685,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.2653723335605,1.08940051077753
"317",2014-08-01,2014-09-30,"Q4",2014-09-18,2.83561643835616,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.6005373518194,1.08825032381063
"318",2014-09-01,2014-09-30,"Q4",2014-09-18,2.92054794520548,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.6709339910176,0.512281225465833
"319",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.00509488225723407,0.425522075031411
"320",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.424862312377272,0.366963728550702
"321",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.149168968922718,0.193042054519075
"322",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Aircraft","Navy","Section 808
FY12 NDAA
Implem.",0.0884070251654311,0.220812768821807
"323",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Aircraft","Air Force","YOUNG",0.300070133314626,NA
"324",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Aircraft","Air Force","YOUNG",0.638364639937142,NA
"325",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Aircraft","Air Force","YOUNG",0.106897217982646,0.348443997078138
"326",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Aircraft","Air Force","YOUNG",0.158816811496746,0.301359556472178
"327",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Aircraft","Air Force","YOUNG",0.435929633655098,0.23388122104483
"328",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Aircraft","Air Force","YOUNG",0.181222960867679,0.258656468673174
"329",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Aircraft","Air Force","YOUNG",0.550237432483731,0.389130009002169
"330",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Aircraft","Air Force","YOUNG",0.264267665032538,0.331909352794649
"331",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Aircraft","Air Force","YOUNG",0.704122510010846,0.506209202509038
"332",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Aircraft","Air Force","YOUNG",0.205144280704989,0.391178151916124
"333",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Aircraft","Air Force","YOUNG",0.159841325314534,0.356369372010123
"334",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Aircraft","Air Force","YOUNG",0.406563020075922,0.257182875365148
"335",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Aircraft","Air Force","YOUNG",0.838133740650759,0.468179362013738
"336",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Aircraft","Air Force","YOUNG",0.180926011744966,0.475207590823883
"337",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Aircraft","Air Force","YOUNG",0.573992216507902,0.531017322967876
"338",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Aircraft","Air Force","YOUNG",0.787532238601429,0.514150155618099
"339",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Aircraft","Air Force","YOUNG",0.211048662394458,0.52419103916793
"340",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Aircraft","Air Force","YOUNG",2.86025440305261,1.28627843468283
"341",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Aircraft","Air Force","YOUNG",0.340103344187053,1.13713546987804
"342",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Aircraft","Air Force","YOUNG",0.191827909807318,1.13072855234899
"343",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Aircraft","Air Force","YOUNG",0.0760410604568088,0.202657438150393
"344",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Aircraft","Air Force","YOUNG",0.108771794241178,0.125546921501768
"345",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Aircraft","Air Force","YOUNG",0.155585161420221,0.113466005372736
"346",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Aircraft","Air Force","YOUNG",0.141617998939164,0.135324984866854
"347",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Aircraft","Air Force","YOUNG",0.154435986210954,0.150546382190113
"348",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Aircraft","Air Force","YOUNG",1.0639597254172,0.45333790352244
"349",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Aircraft","Air Force","YOUNG",0.838010742597347,0.685468818075168
"350",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Aircraft","Air Force","YOUNG",0.292063835323064,0.731344767779204
"351",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Aircraft","Air Force","YOUNG",0.16801456300813,0.432696380309514
"352",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Aircraft","Air Force","YOUNG",0.167466478027386,0.20918162545286
"353",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Aircraft","Air Force","YOUNG",0.0532356945977749,0.129572245211097
"354",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Aircraft","Air Force","YOUNG",0.31336418796534,0.178022120196834
"355",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Aircraft","Air Force","YOUNG",0.0258849242511767,0.130828268938097
"356",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Aircraft","Air Force","YOUNG",0.086775935868635,0.142008349361717
"357",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Aircraft","Air Force","YOUNG",0.148191861456996,0.0869509071922693
"358",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Aircraft","Air Force","YOUNG",0.0312270987830466,0.0887316320362259
