"","SignedMonth","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1",2007-07-01,"Fuel","Army","YOUNG",0.00136038296105062,NA
"2",2007-08-01,"Fuel","Army","YOUNG",0.00296984716578741,NA
"3",2007-09-01,"Fuel","Army","YOUNG",0.00219525090358065,0.00217516034347289
"4",2007-10-01,"Fuel","Army","YOUNG",0.00217337517353579,0.00244615774763462
"5",2007-11-01,"Fuel","Army","YOUNG",0.00336554347071584,0.00257805651594409
"6",2007-12-01,"Fuel","Army","YOUNG",0.0030792170824295,0.00287271190889371
"7",2008-01-01,"Fuel","Army","YOUNG",0.00272662677874187,0.00305712911062907
"8",2008-02-01,"Fuel","Army","YOUNG",0.00417744088937093,0.0033277615835141
"9",2008-03-01,"Fuel","Army","YOUNG",0.00322683069414317,0.00337696612075199
"10",2008-04-01,"Fuel","Army","YOUNG",0.00510403651843818,0.00416943603398409
"11",2008-05-01,"Fuel","Army","YOUNG",0.00606542972885032,0.00479876564714389
"12",2008-06-01,"Fuel","Army","YOUNG",0.00651721389370933,0.00589556004699928
"13",2008-07-01,"Fuel","Army","YOUNG",0.00266033677874187,0.00508099346710051
"14",2008-08-01,"Fuel","Army","YOUNG",0.00303566031453362,0.00407107032899494
"15",2008-09-01,"Fuel","Army","YOUNG",0.00742534302603037,0.00437378003976862
"16",2008-10-01,"Fuel","Army","YOUNG",0.0162099090062784,0.00889030411561413
"17",2008-11-01,"Fuel","Army","YOUNG",0.0182470546871617,0.0139607689064902
"18",2008-12-01,"Fuel","Army","YOUNG",0.0150310078371942,0.0164959905102114
"19",2009-01-01,"Fuel","Army","YOUNG",0.00601191846720069,0.0130966603305189
"20",2009-02-01,"Fuel","Army","YOUNG",0.0256218809915566,0.0155549357653172
"21",2009-03-01,"Fuel","Army","YOUNG",0.0333527074583243,0.0216621689723605
"22",2009-04-01,"Fuel","Army","YOUNG",0.019688473186837,0.0262210205455726
"23",2009-05-01,"Fuel","Army","YOUNG",-0.00295510875730678,0.0166953572959515
"24",2009-06-01,"Fuel","Army","YOUNG",7.51671573933752e-05,0.00560284386230786
"25",2009-07-01,"Fuel","Army","YOUNG",-0.000144942054557263,-0.00100829455149022
"26",2009-08-01,"Fuel","Army","YOUNG",3.31527386880277e-06,-2.21532077650285e-05
"27",2009-09-01,"Fuel","Army","YOUNG",-0.000258895735007577,-0.000133507505232013
"28",2009-10-01,"Fuel","Army","YOUNG",-1.73755241762944e-05,-9.09853284383563e-05
"29",2009-11-01,"Fuel","Army","YOUNG",6.36724433033804e-07,-9.18781782502793e-05
"30",2009-12-01,"Fuel","Army","YOUNG",-7.93158001711596e-05,-3.20181999714734e-05
"31",2010-01-01,"Fuel","Army","YOUNG",-4.16417415489944e-06,-2.76144166310084e-05
"32",2010-02-01,"Fuel","Army","YOUNG",-0.000275385216089003,-0.000119621730138354
"33",2010-03-01,"Fuel","Army","YOUNG",-5.43132220795893e-07,-9.33641741548994e-05
"34",2010-04-01,"Fuel","Army","YOUNG",0.000210178968763372,-2.1916459848809e-05
"35",2010-05-01,"Fuel","Army","YOUNG",-1.85028776208815e-05,6.37109863072315e-05
"36",2010-06-01,"Fuel","Army","YOUNG",-4.55213949507916e-06,6.23746505491371e-05
"37",2010-07-01,"Fuel","Army","YOUNG",-2.91275994865212e-05,-1.73942055341606e-05
"38",2010-08-01,"Fuel","Army","YOUNG",-3.03883290543432e-05,-2.13560226786478e-05
"39",2010-09-01,"Fuel","Army","YOUNG",-0.000275444522892597,-0.000111653483811154
"40",2010-11-01,"Fuel","Army","YOUNG",5.61267310113303e-06,-0.000100073392948602
"41",2010-12-01,"Fuel","Army","YOUNG",-1.88901174989509e-05,-9.62406557634717e-05
"42",2011-01-01,"Fuel","Army","YOUNG",0,-4.42581479927262e-06
"43",2011-02-01,"Fuel","Army","YOUNG",-5.27791963911036e-05,-2.38897712966848e-05
"44",2011-03-01,"Fuel","Army","YOUNG",-5.12651489718842e-05,-3.46814484543293e-05
"45",2011-04-01,"Fuel","Army","YOUNG",0.000385348615190936,9.37680899426493e-05
"46",2011-05-01,"Fuel","Army","YOUNG",-4.93996013428452e-06,0.000109714502028256
"47",2011-06-01,"Fuel","Army","YOUNG",-1.16825430130088e-06,0.00012641346691845
"48",2011-07-01,"Fuel","Army","YOUNG",4.72093999160722e-06,-4.62424814659393e-07
"49",2011-08-01,"Fuel","Army","YOUNG",-2.95811896768779e-05,-8.67616799552385e-06
"50",2011-09-01,"Fuel","Army","YOUNG",-9.44187998321443e-07,-8.60147922786404e-06
"51",2011-10-01,"Fuel","Army","YOUNG",-1.53283492946144e-05,-1.52845756566046e-05
"52",2011-11-01,"Fuel","Army","YOUNG",-5.91839151477706e-06,-7.39697626923762e-06
"53",2011-12-01,"Fuel","Army","YOUNG",0,-7.0822469364638e-06
"54",2012-01-01,"Fuel","Army","YOUNG",-2.35054474307486e-05,-9.80794631517523e-06
"55",2012-02-01,"Fuel","Army","YOUNG",0,-7.83514914358288e-06
"56",2012-03-01,"Fuel","Army","YOUNG",5.14880032952322e-06,-6.11888236707514e-06
"57",2012-05-01,"Fuel","Army","YOUNG",3.06353619606632e-06,2.73744550852985e-06
"58",2012-07-01,"Fuel","Army","YOUNG",0,2.73744550852985e-06
"59",2012-08-01,"Fuel","Army","YOUNG",0,1.02117873202211e-06
"60",2012-12-01,"Fuel","Army","YOUNG",-9.28120259977658e-06,-3.09373419992553e-06
"61",2013-01-01,"Fuel","Army","YOUNG",-6.5742967401239e-06,-5.28516644663349e-06
"62",2013-02-01,"Fuel","Army","YOUNG",-4.72682035137605e-07,-5.44272712501269e-06
"63",2013-03-01,"Fuel","Army","YOUNG",-7.45719518635117e-06,-4.83472465387089e-06
"64",2013-05-01,"Fuel","Army","YOUNG",-6.94627805422971e-07,-2.87483500897058e-06
"65",2009-04-01,"Fuel","Army","CARTER",0.010081083329725,NA
"66",2009-05-01,"Fuel","Army","CARTER",0.00771082615284694,NA
"67",2009-06-01,"Fuel","Army","CARTER",0.00543577425849751,0.00774256124702316
"68",2009-07-01,"Fuel","Army","CARTER",0.0284328474669842,0.0138598159594429
"69",2009-08-01,"Fuel","Army","CARTER",0.035442786447283,0.0231038027242549
"70",2009-09-01,"Fuel","Army","CARTER",0.0313261744100455,0.0317339361081042
"71",2009-10-01,"Fuel","Army","CARTER",0.0233509479139923,0.0300399695904402
"72",2009-11-01,"Fuel","Army","CARTER",0.0100438860611896,0.0215736694617424
"73",2009-12-01,"Fuel","Army","CARTER",0.0107341894522893,0.0147096744758237
"74",2010-01-01,"Fuel","Army","CARTER",0.0378663822849808,0.0195481525994865
"75",2010-02-01,"Fuel","Army","CARTER",0.0242137684531451,0.0242714467301384
"76",2010-03-01,"Fuel","Army","CARTER",0.0295719296640993,0.0305506934674084
"77",2010-04-01,"Fuel","Army","CARTER",0.0120209773320496,0.021935558483098
"78",2010-05-01,"Fuel","Army","CARTER",0.0563683200791613,0.0326537423584367
"79",2010-06-01,"Fuel","Army","CARTER",0.0248846890885751,0.031091328833262
"80",2010-07-01,"Fuel","Army","CARTER",0.0350576949721866,0.0387702347133077
"81",2010-08-01,"Fuel","Army","CARTER",0.0203916688061617,0.0267780176223078
"82",2010-09-01,"Fuel","Army","CARTER",0.0143889722721438,0.023279445350164
"83",2010-10-01,"Fuel","Army","CARTER",0.0102970406210659,0.0150258938997905
"84",2010-11-01,"Fuel","Army","CARTER",0.0120852676248426,0.0122570935060174
"85",2010-12-01,"Fuel","Army","CARTER",0.0173861546684851,0.0132561543047979
"86",2011-01-01,"Fuel","Army","CARTER",0.0258474586865296,0.0184396269932858
"87",2011-02-01,"Fuel","Army","CARTER",0.0430905314099874,0.0287747149216674
"88",2011-03-01,"Fuel","Army","CARTER",0.0499566718946706,0.0396315539970625
"89",2011-04-01,"Fuel","Army","CARTER",0.0475351862987831,0.0468607965344803
"90",2011-05-01,"Fuel","Army","CARTER",0.0500918914183802,0.0491945832039446
"91",2011-06-01,"Fuel","Army","CARTER",0.01066942736047,0.0360988350258777
"92",2011-07-01,"Fuel","Army","CARTER",0.0378824984683172,0.0328812724157225
"93",2011-08-01,"Fuel","Army","CARTER",0.0509125815673521,0.0331548357987131
"94",2011-09-01,"Fuel","Army","CARTER",0.0389379548363407,0.04257767829067
"95",2011-10-01,"Fuel","Army","CARTER",0.00230454584491813,0.030718360749537
"96",2011-11-01,"Fuel","Army","CARTER",0.00372214961383998,0.0149882167650329
"97",2011-12-01,"Fuel","Army","CARTER",0.00197720053547523,0.00266796533141111
"98",2012-01-01,"Fuel","Army","CARTER",0.00363062534239522,0.00310999183057014
"99",2012-02-01,"Fuel","Army","CARTER",0.0124937346205334,0.00603385349946796
"100",2012-03-01,"Fuel","Army","CARTER",-0.000199225043764803,0.00530837830638795
"101",2012-04-01,"Fuel","Army","CARTER",6.30076305220884e-05,0.00411917240243023
"102",2012-05-01,"Fuel","Army","CARTER",1.59474719390382e-05,-4.00899804345587e-05
"103",2012-06-01,"Fuel","Army","CARTER",-2.27523735969519e-05,1.87342429547249e-05
"104",2012-07-01,"Fuel","Army","CARTER",0.000110416496756256,3.4537198366114e-05
"105",2012-08-01,"Fuel","Army","CARTER",0.000146664802800947,7.81096419867504e-05
"106",2012-09-01,"Fuel","Army","CARTER",-8.6734311605396e-05,5.67823293172691e-05
"107",2012-10-01,"Fuel","Army","CARTER",0.00034125511414644,0.000133728535113997
"108",2012-11-01,"Fuel","Army","CARTER",-0.000360789049050472,-3.54227488364759e-05
"109",2012-12-01,"Fuel","Army","CARTER",0.000564197046105413,0.00018155437040046
"110",2013-01-01,"Fuel","Army","CARTER",-9.41143613283233e-05,3.64312119088724e-05
"111",2013-02-01,"Fuel","Army","CARTER",7.81387119935006e-05,0.000182740465590197
"112",2013-03-01,"Fuel","Army","CARTER",-5.76169078907281e-05,-2.4530852408517e-05
"113",2013-04-01,"Fuel","Army","CARTER",-6.49736377576927e-05,-1.48172778849734e-05
"114",2013-05-01,"Fuel","Army","CARTER",-2.9606600081243e-05,-5.0732381909888e-05
"115",2013-06-01,"Fuel","Army","CARTER",-4.65294603432518e-05,-4.70365660607292e-05
"116",2013-07-01,"Fuel","Army","CARTER",-8.07634792322535e-06,-2.80708027825734e-05
"117",2013-08-01,"Fuel","Army","CARTER",8.15949417081345e-05,8.99637781388578e-06
"118",2013-09-01,"Fuel","Army","CARTER",-1.56726618259368e-05,1.92819773196574e-05
"119",2013-10-01,"Fuel","Army","CARTER",2.36505902e-05,2.98576233607325e-05
"120",2013-11-01,"Fuel","Army","CARTER",1.709e-05,8.35597612468772e-06
"121",2013-12-01,"Fuel","Army","CARTER",0.0001932217231,7.79874377666667e-05
"122",2014-01-01,"Fuel","Army","CARTER",-4.98554804e-05,5.34854142333333e-05
"123",2014-02-01,"Fuel","Army","CARTER",0,4.77887475666667e-05
"124",2014-03-01,"Fuel","Army","CARTER",-1.5605301e-06,-1.71386701666667e-05
"125",2014-04-01,"Fuel","Army","CARTER",0,-5.201767e-07
"126",2014-05-01,"Fuel","Army","CARTER",0,-5.201767e-07
"127",2014-06-01,"Fuel","Army","CARTER",7e-06,2.33333333333333e-06
"128",2014-07-01,"Fuel","Army","CARTER",-2.5762e-06,1.4746e-06
"129",2014-08-01,"Fuel","Army","CARTER",0,1.4746e-06
"130",2014-09-01,"Fuel","Army","CARTER",-1.42133e-06,-1.33251e-06
"131",2011-11-01,"Fuel","Army","KENDALL",0.0332848985892287,NA
"132",2011-12-01,"Fuel","Army","KENDALL",0.0307544738132015,NA
"133",2012-01-01,"Fuel","Army","KENDALL",0.0326942479353311,0.0322445401125871
"134",2012-02-01,"Fuel","Army","KENDALL",0.00168695664710123,0.0217118927985446
"135",2012-03-01,"Fuel","Army","KENDALL",0.107011210596231,0.0471308050595545
"136",2012-04-01,"Fuel","Army","KENDALL",0.0495268766553393,0.0527416812995572
"137",2012-05-01,"Fuel","Army","KENDALL",0.059150643579446,0.0718962436103388
"138",2012-06-01,"Fuel","Army","KENDALL",0.043843953609309,0.0508404912813648
"139",2012-07-01,"Fuel","Army","KENDALL",0.0463930998146432,0.0497958990011327
"140",2012-08-01,"Fuel","Army","KENDALL",0.0318731857790135,0.0407034130676552
"141",2012-09-01,"Fuel","Army","KENDALL",0.0376362096900422,0.0386341650945663
"142",2012-10-01,"Fuel","Army","KENDALL",0.0356401686806134,0.0350498547165564
"143",2012-11-01,"Fuel","Army","KENDALL",0.0425698534491723,0.0386154106066093
"144",2012-12-01,"Fuel","Army","KENDALL",0.0337862664618666,0.0373320961972174
"145",2013-01-01,"Fuel","Army","KENDALL",0.0335142042731797,0.0366234413947395
"146",2013-02-01,"Fuel","Army","KENDALL",0.0458955997036661,0.0377320234795708
"147",2013-03-01,"Fuel","Army","KENDALL",0.0486837263517823,0.042697843442876
"148",2013-04-01,"Fuel","Army","KENDALL",0.0498667249949223,0.0481486836834569
"149",2013-05-01,"Fuel","Army","KENDALL",0.049037977549609,0.0491961429654379
"150",2013-06-01,"Fuel","Army","KENDALL",0.0316927243462984,0.0435324756302766
"151",2013-07-01,"Fuel","Army","KENDALL",0.0290810647316949,0.0366039222092008
"152",2013-08-01,"Fuel","Army","KENDALL",0.0094223505639281,0.0233987132139738
"153",2013-09-01,"Fuel","Army","KENDALL",0.0663149332149893,0.0349394495035375
"154",2013-10-01,"Fuel","Army","KENDALL",0.1006440147977,0.0587937661922058
"155",2013-11-01,"Fuel","Army","KENDALL",0.0620514165058,0.0763367881728298
"156",2013-12-01,"Fuel","Army","KENDALL",0.0248757865538,0.0625237392857667
"157",2014-01-01,"Fuel","Army","KENDALL",0.078826963385,0.0552513888148667
"158",2014-02-01,"Fuel","Army","KENDALL",0.023086740302,0.0422631634136
"159",2014-03-01,"Fuel","Army","KENDALL",0.0553774233467,0.0524303756779
"160",2014-04-01,"Fuel","Army","KENDALL",0.0443975124036,0.0409538920174333
"161",2014-05-01,"Fuel","Army","KENDALL",0.0311335112901,0.0436361490134667
"162",2014-06-01,"Fuel","Army","KENDALL",-0.00020444114,0.0251088608512333
"163",2014-07-01,"Fuel","Army","KENDALL",0.022606139271,0.0178450698070333
"164",2014-08-01,"Fuel","Army","KENDALL",-0.0022758296399,0.00670862283036667
"165",2014-09-01,"Fuel","Army","KENDALL",-0.0168052484147,0.00117502040546667
"166",2007-07-01,"Fuel","Navy","YOUNG",2.04018408351106e-05,NA
"167",2007-08-01,"Fuel","Navy","YOUNG",0.000375229206420474,NA
"168",2007-09-01,"Fuel","Navy","YOUNG",0.000654987540689191,0.000350206195981592
"169",2007-10-01,"Fuel","Navy","YOUNG",0.00200883484815618,0.00101301719842195
"170",2007-11-01,"Fuel","Navy","YOUNG",0.00704595887201735,0.00323659375362091
"171",2007-12-01,"Fuel","Navy","YOUNG",0.00102201227765727,0.00335893533261027
"172",2008-01-01,"Fuel","Navy","YOUNG",0.00138647398047722,0.00315148171005061
"173",2008-02-01,"Fuel","Navy","YOUNG",0.000929062906724512,0.00111251638828633
"174",2008-03-01,"Fuel","Navy","YOUNG",0.000870318872017354,0.0010619519197397
"175",2008-04-01,"Fuel","Navy","YOUNG",0.00114563895878525,0.000981673579175705
"176",2008-05-01,"Fuel","Navy","YOUNG",0.00138783335140998,0.00113459706073753
"177",2008-06-01,"Fuel","Navy","YOUNG",0.00185454498915401,0.00146267243311641
"178",2008-07-01,"Fuel","Navy","YOUNG",0.00217895030368764,0.00180710954808388
"179",2008-08-01,"Fuel","Navy","YOUNG",0.0010218850867679,0.00168512679320318
"180",2008-09-01,"Fuel","Navy","YOUNG",0.000771028329718004,0.00132395457339118
"181",2008-10-01,"Fuel","Navy","YOUNG",0.00191710998051526,0.00123667446566705
"182",2008-11-01,"Fuel","Navy","YOUNG",0.00664223922927041,0.00311012584650122
"183",2008-12-01,"Fuel","Navy","YOUNG",0.00417861943061269,0.00424598954679945
"184",2009-01-01,"Fuel","Navy","YOUNG",0.000650218109980515,0.0038236922566212
"185",2009-02-01,"Fuel","Navy","YOUNG",0.000925425611604243,0.00191808771739915
"186",2009-03-01,"Fuel","Navy","YOUNG",-1.01827776575016e-05,0.000521820314642419
"187",2009-04-01,"Fuel","Navy","YOUNG",0.000145477830699286,0.000353573554882009
"188",2009-05-01,"Fuel","Navy","YOUNG",0.000334116042433427,0.000156470365158404
"189",2009-06-01,"Fuel","Navy","YOUNG",0.000832488688027712,0.000437360853720141
"190",2009-07-01,"Fuel","Navy","YOUNG",1.93699935050877e-05,0.000395324907988742
"191",2009-08-01,"Fuel","Navy","YOUNG",-0.000394957663996536,0.000152300339178754
"192",2009-09-01,"Fuel","Navy","YOUNG",0.000949103085083351,0.000191171804863968
"193",2009-10-01,"Fuel","Navy","YOUNG",-2.96635643988019e-06,0.000183726354882312
"194",2009-11-01,"Fuel","Navy","YOUNG",0.000144416987590929,0.000363517905411467
"195",2009-12-01,"Fuel","Navy","YOUNG",-0.000178179450149765,-1.22429396662388e-05
"196",2010-01-01,"Fuel","Navy","YOUNG",-5.17821994009414e-07,-1.14267615176152e-05
"197",2010-02-01,"Fuel","Navy","YOUNG",0,-5.9565757381258e-05
"198",2010-03-01,"Fuel","Navy","YOUNG",-0.000295177289259735,-9.85650370845814e-05
"199",2010-04-01,"Fuel","Navy","YOUNG",-4.52888318356868e-06,-9.99020574811011e-05
"200",2010-05-01,"Fuel","Navy","YOUNG",2.08257381258023e-06,-9.92078662102411e-05
"201",2010-06-01,"Fuel","Navy","YOUNG",-4.58740693196406e-05,-1.61067928968763e-05
"202",2010-09-01,"Fuel","Navy","YOUNG",0.000223143035943517,5.97838468121523e-05
"203",2010-10-01,"Fuel","Navy","YOUNG",-6.16133025597986e-06,5.7035878789299e-05
