"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"4075",2009-11-01,2009-12-31,"Q1",2010-09-22,1.08493150684932,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0672189192019683,0.076663489498882
"4076",2009-12-01,2009-12-31,"Q1",2010-09-22,1.16712328767123,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.000669502374839538,0.075865763906718
"4077",2010-01-01,2010-03-31,"Q2",2010-09-22,1.25205479452055,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.257667992169448,0.108518804582085
"4078",2010-02-01,2010-03-31,"Q2",2010-09-22,1.33698630136986,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.00109931851732991,0.0864789376872058
"4079",2010-03-01,2010-03-31,"Q2",2010-09-22,1.41369863013699,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.00168356054771074,0.0868169570781629
"4080",2010-04-01,2010-06-30,"Q3",2010-09-22,1.4986301369863,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.00169371893453145,0.0014921993331907
"4081",2010-05-01,2010-06-30,"Q3",2010-09-22,1.58082191780822,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0619502810440736,0.0217758535087719
"4082",2010-06-01,2010-06-30,"Q3",2010-09-22,1.66575342465753,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0312405412815576,0.0316281804200542
"4083",2010-07-01,2010-09-30,"Q4",2010-09-22,1.74794520547945,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0017879648694908,0.0316595957317073
"4084",2010-08-01,2010-09-30,"Q4",2010-09-22,1.83287671232877,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0148327324775353,0.0159537462095279
"4085",2010-09-01,2010-09-30,"Q4",2010-09-22,1.91780821917808,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",-0.00146367637997433,0.00505234032235059
"4086",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.141123414897188,0.0514974903315831
"4087",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.00854935228703315,0.0494030302680824
"4088",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0614291842110785,0.0703673171317667
"4089",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0127965415337809,0.0275916926772975
"4090",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.00266860365086026,0.0256314431319066
"4091",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.240971805770038,0.0854789836515596
"4092",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.00640259116659673,0.0833476668624982
"4093",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.490905715684012,0.246093370873549
"4094",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.00969578701216953,0.169001364620926
"4095",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.143813878304658,0.21480512700028
"4096",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.26182129506924,0.138443653462023
"4097",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0840169957826269,0.163217389718842
"4098",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.401475450211101,0.249104580354323
"4099",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.378349317886932,0.287947254626887
"4100",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.25456588437854,0.344796884158858
"4101",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.262131225826382,0.298348809363952
"4102",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",-0.000226177602718567,0.172156977534068
"4103",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",1.17879852779322,0.480234525338963
"4104",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.280632309895994,0.486401553362167
"4105",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.21819078437854,0.559207207355919
"4106",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.00154615494799712,0.166789749740844
"4107",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.00543735883019257,0.0750580993855765
"4108",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",-0.0121378261147153,-0.0017181041121752
"4109",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0791591018432705,0.0241528781862493
"4110",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.56581440134051,0.210945225689688
"4111",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.465414675127145,0.370129392770308
"4112",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",-0.00436613783152229,0.342287646212044
"4113",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.465005136843709,0.308684558046444
"4114",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",1.2698283741241e-05,0.153550565765309
"4115",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.2410988006013,0.235372211909583
"4116",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.256581036057276,0.165897511647439
"4117",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.114418607241596,0.204032814633391
"4118",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.526247550459531,0.299082397919468
"4119",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",-0.0146046626193765,0.20868716502725
"4120",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.259143848106022,0.256928911982059
"4121",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0777841853206053,0.107441123602417
"4122",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.4748172275,0.270581753642209
"4123",2013-11-01,2013-12-31,"Q1",2014-09-30,5.08767123287671,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.2888011422529,0.280467518357835
"4124",2013-12-01,2013-12-31,"Q1",2014-09-30,5.16986301369863,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.2020449266895,0.3218877654808
"4125",2014-01-01,2014-03-31,"Q2",2014-09-30,5.25479452054795,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.128038422,0.206294830314133
"4126",2014-02-01,2014-03-31,"Q2",2014-09-30,5.33972602739726,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.325283328,0.2184555588965
"4127",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.972653889875,0.475325213291667
"4128",2014-04-01,2014-06-30,"Q3",2014-09-30,5.5013698630137,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",-0.0327884293164,0.421716262852867
"4129",2014-05-01,2014-06-30,"Q3",2014-09-30,5.58356164383562,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.0002729188828,0.3133794598138
"4130",2014-06-01,2014-06-30,"Q3",2014-09-30,5.66849315068493,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",-0.005842718,-0.0127860761445333
"4131",2014-07-01,2014-09-30,"Q4",2014-09-30,5.75068493150685,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.38039078,0.124940326960933
"4132",2014-08-01,2014-09-30,"Q4",2014-09-30,5.83561643835616,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.05912226025,0.144556774083333
"4133",2014-09-01,2014-09-30,"Q4",2014-09-30,5.92054794520548,"Services (Non-R&D)","Military
Health","CARTER
pre-BBP",0.32976510525,0.2564260485
"4134",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"Services (Non-R&D)","Military
Health","BBP1",1.24243180864457e-05,NA
"4135",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"Services (Non-R&D)","Military
Health","BBP1",0.0805860093894251,NA
"4136",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"Services (Non-R&D)","Military
Health","BBP1",0.0737488179815359,0.0514490838963491
"4137",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"Services (Non-R&D)","Military
Health","BBP1",0.000368032480067142,0.0515676199503427
"4138",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"Services (Non-R&D)","Military
Health","BBP1",6.72275493075955e-06,0.0247078577388446
"4139",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"Services (Non-R&D)","Military
Health","BBP1",0.0896904190621066,0.0300217247657015
"4140",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"Services (Non-R&D)","Military
Health","BBP1",0.000543582469576164,0.0300802414288712
"4141",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"Services (Non-R&D)","Military
Health","BBP1",0.0822694457826269,0.0575011491047699
"4142",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"Services (Non-R&D)","Military
Health","BBP1",0.0094807297629039,0.0307645860050357
"4143",2011-10-01,2011-12-31,"Q1",2012-07-30,1,"Services (Non-R&D)","Military
Health","BBP1",0.0869743315209556,0.0595748356888288
"4144",2011-11-01,2011-12-31,"Q1",2012-07-30,1.08493150684932,"Services (Non-R&D)","Military
Health","BBP1",0.0645155744928432,0.0536568785922342
"4145",2011-12-01,2011-12-31,"Q1",2012-07-30,1.16712328767123,"Services (Non-R&D)","Military
Health","BBP1",-0.000769714807949751,0.050240063735283
"4146",2012-01-01,2012-03-31,"Q2",2012-07-30,1.25205479452055,"Services (Non-R&D)","Military
Health","BBP1",0.0411725378848728,0.0349727991899221
"4147",2012-02-01,2012-03-31,"Q2",2012-07-30,1.33698630136986,"Services (Non-R&D)","Military
Health","BBP1",0.165075155329008,0.0684926594686438
"4148",2012-03-01,2012-03-31,"Q2",2012-07-30,1.41643835616438,"Services (Non-R&D)","Military
Health","BBP1",0.663158718618062,0.289802137277314
"4149",2012-04-01,2012-06-30,"Q3",2012-07-30,1.5013698630137,"Services (Non-R&D)","Military
Health","BBP1",0.150495370837195,0.326243081594755
"4150",2012-05-01,2012-06-30,"Q3",2012-07-30,1.58356164383562,"Services (Non-R&D)","Military
Health","BBP1",0.00364609576768613,0.272433395074314
"4151",2012-06-01,2012-06-30,"Q3",2012-07-30,1.66849315068493,"Services (Non-R&D)","Military
Health","BBP1",0.150793853290083,0.101645106631655
"4152",2012-07-01,2012-09-30,"Q4",2012-07-30,1.75068493150685,"Services (Non-R&D)","Military
Health","BBP1",0.538176729306972,0.23087222612158
"4153",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"Services (Non-R&D)","Military
Health","BBP1",0.0042534327566677,0.231074671784574
"4154",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"Services (Non-R&D)","Military
Health","BBP1",0.167901528349295,0.236777230137645
"4155",2012-10-01,2012-12-31,"Q1",2013-09-30,2.0027397260274,"Services (Non-R&D)","Military
Health","BBP1",0.708085251984259,0.293413404363407
"4156",2012-11-01,2012-12-31,"Q1",2013-09-30,2.08767123287671,"Services (Non-R&D)","Military
Health","BBP1",0.698758359484513,0.524915046606022
"4157",2012-12-01,2012-12-31,"Q1",2013-09-30,2.16986301369863,"Services (Non-R&D)","Military
Health","BBP1",0.000829022368640195,0.469224211279137
"4158",2013-01-01,2013-03-31,"Q2",2013-09-30,2.25479452054795,"Services (Non-R&D)","Military
Health","BBP1",0.62960607108825,0.443064484313801
"4159",2013-02-01,2013-03-31,"Q2",2013-09-30,2.33972602739726,"Services (Non-R&D)","Military
Health","BBP1",0.000972086063268,0.210469059840053
"4160",2013-03-01,2013-03-31,"Q2",2013-09-30,2.41643835616438,"Services (Non-R&D)","Military
Health","BBP1",0.530775951453539,0.387118036201686
"4161",2013-04-01,2013-06-30,"Q3",2013-09-30,2.5013698630137,"Services (Non-R&D)","Military
Health","BBP1",0.313005487040825,0.281584508185877
"4162",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"Services (Non-R&D)","Military
Health","BBP1",0.248273628850513,0.364018355781626
"4163",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"Services (Non-R&D)","Military
Health","BBP1",1.01977034402833,0.52701648663989
"4164",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"Services (Non-R&D)","Military
Health","BBP1",0.360796406181984,0.542946793020277
"4165",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"Services (Non-R&D)","Military
Health","BBP1",0.414262682035138,0.598276477415152
"4166",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"Services (Non-R&D)","Military
Health","BBP1",0.144079766637148,0.306379618284757
"4167",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"Services (Non-R&D)","Military
Health","BBP1",1.0140676302609,0.524136692977729
"4168",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"Services (Non-R&D)","Military
Health","BBP1",0.6877234067806,0.615290267892883
"4169",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"Services (Non-R&D)","Military
Health","BBP1",0.5709191808273,0.757570072622933
"4170",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"Services (Non-R&D)","Military
Health","BBP1",0.2360970659803,0.498246551196067
"4171",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"Services (Non-R&D)","Military
Health","BBP1",1.1646165320613,0.657210926289633
"4172",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"Services (Non-R&D)","Military
Health","BBP1",1.9013661214727,1.1006932398381
"4173",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"Services (Non-R&D)","Military
Health","BBP1",0.0121646866272,1.02604911338707
"4174",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"Services (Non-R&D)","Military
Health","BBP1",-0.0363866702492,0.6257147126169
"4175",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"Services (Non-R&D)","Military
Health","BBP1",0.0173542026309,-0.00228926033036667
"4176",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"Services (Non-R&D)","Military
Health","BBP1",0.6036636319687,0.194877054783467
"4177",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"Services (Non-R&D)","Military
Health","BBP1",0.2701676011797,0.297061811926433
"4178",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"Services (Non-R&D)","Military
Health","BBP1",0.4264941734287,0.433441802192367
"4179",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",5.36813922356091e-06,NA
"4180",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0151388502728864,NA
"4181",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0421826760889713,0.0191089648336937
"4182",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0112059193671169,0.0228424819096582
"4183",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.00747125347963847,0.0202866163119089
"4184",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.013524227002742,0.0107337999498324
"4185",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0148517327628719,0.0119490710817508
"4186",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.00266769550167564,0.0103478850890965
"4187",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0240232513837717,0.0138475598827731
"4188",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.00162501357113842,0.00943865348552859
"4189",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",-0.000222536446430384,0.00847524283615991
"4190",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0651953543171524,0.0221992771472868
"4191",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0145266001534478,0.0264998060080566
"4192",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0306105346521783,0.0367774963742595
"4193",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.281042963241292,0.108726699348973
"4194",2013-10-01,2013-12-31,"Q1",2014-09-18,2.0027397260274,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.242115842,0.18458977996449
"4195",2013-11-01,2013-12-31,"Q1",2014-09-18,2.08767123287671,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.1195958503179,0.214251551853064
"4196",2013-12-01,2013-12-31,"Q1",2014-09-18,2.16986301369863,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.1181858751144,0.159965855810767
"4197",2014-01-01,2014-03-31,"Q2",2014-09-18,2.25479452054795,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.1148170909063,0.117532938779533
"4198",2014-02-01,2014-03-31,"Q2",2014-09-18,2.33972602739726,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.6492375235623,0.294080163194333
"4199",2014-03-01,2014-03-31,"Q2",2014-09-18,2.41643835616438,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0221332191527,0.2620626112071
"4200",2014-04-01,2014-06-30,"Q3",2014-09-18,2.5013698630137,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.093285687539,0.254885476751333
"4201",2014-05-01,2014-06-30,"Q3",2014-09-18,2.58356164383562,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0160308820279,0.0438165962398667
"4202",2014-06-01,2014-06-30,"Q3",2014-09-18,2.66849315068493,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.151414992121,0.0869105205626333
"4203",2014-07-01,2014-09-30,"Q4",2014-09-18,2.75068493150685,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.1673087995568,0.111584891235233
"4204",2014-08-01,2014-09-30,"Q4",2014-09-18,2.83561643835616,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.0315413313991,0.116755041025633
"4205",2014-09-01,2014-09-30,"Q4",2014-09-18,2.92054794520548,"Services (Non-R&D)","Military
Health","Section 808
FY12 NDAA
Implem.",0.4343688127091,0.211072981221667
"4206",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0708568726680884,NA
"4207",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.39592521672466,NA
"4208",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.564981457054664,0.343921182149138
"4209",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",1.13131968393709,0.697408785905472
"4210",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.627905243286334,0.77473546142603
"4211",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.695286258991323,0.818170395404917
"4212",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.593821402277657,0.639004301518438
"4213",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.525942026681128,0.605016562650036
"4214",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.836835450032538,0.652199626330441
"4215",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.559059712646421,0.640612396453362
"4216",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.586681524750542,0.660858895809834
"4217",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.782854786518438,0.642865341305134
"4218",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.584859973394794,0.651465428221258
"4219",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.519481536507592,0.629065432140275
"4220",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",1.08217782368764,0.728839777863341
"4221",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",1.6027128224724,1.06812406088921
"4222",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.96082357629357,1.2152380741512
"4223",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.876135596124702,1.14655733163022
"4224",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.648066183416324,0.828341785278199
"4225",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.652544244338601,0.725582007959876
"4226",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.979383901547954,0.759998109767626
"4227",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.558538952781988,0.730155699556181
"4228",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.126017037854514,0.554646630728152
"4229",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.185786541751461,0.290114177462654
"4230",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.13998542187703,0.150596333827668
"4231",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.112147686836978,0.145973216821823
"4232",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.177870784130764,0.143334630948257
"4233",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.288196588489517,0.192738353152419
"4234",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.127542950620454,0.197870107746911
"4235",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.259182850588361,0.224974129899444
"4236",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.152670163585794,0.179798654931536
"4237",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.175027208226359,0.195626740800171
"4238",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.300496447635858,0.209397939816003
"4239",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.11000408694908,0.195175914270432
"4240",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0397240744223363,0.150074869669091
