"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"216",2008-06-30,"Q3",2008-09-30,1.58356164383562,"R&D","DLA","YOUNG",0.000329904197396963,0.00204269507592191
"217",2008-06-30,"Q3",2008-09-30,1.58356164383562,"R&D","MDA","YOUNG",0.10261640835141,0.0553108973246565
"218",2008-06-30,"Q3",2008-09-30,1.58356164383562,"R&D","Additional DoD Components","YOUNG",0.0633066869088937,0.0646849049819233
"219",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Services (Non-R&D)","Army","YOUNG",2.62301907792842,3.29519801175343
"220",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Services (Non-R&D)","Navy","YOUNG",1.23032734842733,1.67103991300072
"221",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Services (Non-R&D)","Air Force","YOUNG",0.836421619316703,1.07132207613521
"222",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Services (Non-R&D)","DLA","YOUNG",0.0803984234056399,0.0874579678199566
"223",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Services (Non-R&D)","MDA","YOUNG",0.00273410650759219,0.00601405526753434
"224",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Services (Non-R&D)","MilitaryHealth","YOUNG",1.82126789587852e-05,0.00317800682935647
"225",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.586681524750542,0.660858895809834
"226",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Army","YOUNG",-7.54479392624729e-07,-3.41752675343456e-05
"227",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Navy","YOUNG",0,0
"228",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products (All)","Army","YOUNG",2.84008512541215,3.83769764032899
"229",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products (All)","Navy","YOUNG",1.40689855182213,1.88843250637021
"230",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products (All)","Air Force","YOUNG",0.943469047158351,1.15461540120752
"231",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products (All)","DLA","YOUNG",3.56443910001085,2.32095926104121
"232",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products (All)","MDA","YOUNG",0.000246624555314534,0.000440165375994215
"233",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products (All)","MilitaryHealth","YOUNG",4.79212039045553e-05,0.000272034642082429
"234",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products (All)","Additional DoD Components","YOUNG",0.148455120303688,0.129245129161244
"235",2008-06-30,"Q3",2008-09-30,1.66849315068493,"R&D","Army","YOUNG",0.231412330477223,0.284527612599421
"236",2008-06-30,"Q3",2008-09-30,1.66849315068493,"R&D","Navy","YOUNG",0.162772854587852,0.207046156984816
"237",2008-06-30,"Q3",2008-09-30,1.66849315068493,"R&D","Air Force","YOUNG",0.236920153221258,0.311388123300795
"238",2008-06-30,"Q3",2008-09-30,1.66849315068493,"R&D","DLA","YOUNG",0.00125221800433839,0.00156855335502531
"239",2008-06-30,"Q3",2008-09-30,1.66849315068493,"R&D","MDA","YOUNG",0.0588566865509761,0.0617933280911063
"240",2008-06-30,"Q3",2008-09-30,1.66849315068493,"R&D","Additional DoD Components","YOUNG",0.10768881197397,0.0793559945046999
"241",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Services (Non-R&D)","Army","YOUNG",4.20417697342733,3.40403445880333
"242",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Services (Non-R&D)","Navy","YOUNG",1.52667499664859,1.52864723002892
"243",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Services (Non-R&D)","Air Force","YOUNG",1.13489441126898,1.0154126153073
"244",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Services (Non-R&D)","DLA","YOUNG",0.0956410435357918,0.0917445575090383
"245",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Services (Non-R&D)","MDA","YOUNG",0.00356950355748373,0.00470007344540853
"246",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Services (Non-R&D)","MilitaryHealth","YOUNG",-0.000194027754880694,0.00311333091106291
"247",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.782854786518438,0.642865341305134
"248",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Army","YOUNG",7.33600867678959e-05,2.47441684743312e-05
"249",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Additional DoD Components","YOUNG",0,2.99810954446855e-05
"250",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products (All)","Army","YOUNG",5.45831472816703,4.61114785456616
"251",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products (All)","Navy","YOUNG",2.91197678199566,2.30191677891179
"252",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products (All)","Air Force","YOUNG",0.642034583980477,0.982868427407809
"253",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products (All)","DLA","YOUNG",2.15054065117137,2.31651770343456
"254",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products (All)","MDA","YOUNG",0.00848203305856833,0.00302771869486623
"255",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products (All)","MilitaryHealth","YOUNG",0.000197099652928416,8.30087599421547e-05
"256",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products (All)","Additional DoD Components","YOUNG",0.111673927798265,0.1180129885141
"257",2008-09-30,"Q4",2008-09-30,1.75068493150685,"R&D","Army","YOUNG",0.260330551127983,0.254384850968908
"258",2008-09-30,"Q4",2008-09-30,1.75068493150685,"R&D","Navy","YOUNG",0.221840314229935,0.196715391225597
"259",2008-09-30,"Q4",2008-09-30,1.75068493150685,"R&D","Air Force","YOUNG",0.240759053665944,0.232937212107737
"260",2008-09-30,"Q4",2008-09-30,1.75068493150685,"R&D","DLA","YOUNG",0.000664220173535792,0.00074878079175705
"261",2008-09-30,"Q4",2008-09-30,1.75068493150685,"R&D","MDA","YOUNG",0.0548988609327549,0.0721239852783803
"262",2008-09-30,"Q4",2008-09-30,1.75068493150685,"R&D","Additional DoD Components","YOUNG",0.102706979924078,0.0912341596023138
"263",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Services (Non-R&D)","Army","YOUNG",3.67463766841649,3.50061123992408
"264",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Services (Non-R&D)","Navy","YOUNG",1.70763358579176,1.48821197695589
"265",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Services (Non-R&D)","Air Force","YOUNG",1.06619847398048,1.01250483485539
"266",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Services (Non-R&D)","DLA","YOUNG",0.0876485875596529,0.0878960181670282
"267",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Services (Non-R&D)","MDA","YOUNG",0.00242116476138829,0.00290825827548807
"268",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.0398325362689805,0.0132189070643529
"269",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.584859973394794,0.651465428221258
"270",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Unlabeled","Army","YOUNG",5.58079718004338e-05,4.28045263919017e-05
"271",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products (All)","Army","YOUNG",6.31549015190889,4.87129666849602
"272",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products (All)","Navy","YOUNG",1.94797746334056,2.08895093238612
"273",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products (All)","Air Force","YOUNG",0.794469038817787,0.793324223318872
"274",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products (All)","DLA","YOUNG",3.55239844934924,3.08912606684382
"275",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products (All)","MDA","YOUNG",-1.44696963123644e-05,0.00290472930585683
"276",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products (All)","Additional DoD Components","YOUNG",0.150787282700651,0.136972110267534
"277",2008-09-30,"Q4",2008-09-30,1.83561643835616,"R&D","Army","YOUNG",0.246745197548807,0.246162693051338
"278",2008-09-30,"Q4",2008-09-30,1.83561643835616,"R&D","Navy","YOUNG",0.135925099349241,0.173512756055676
"279",2008-09-30,"Q4",2008-09-30,1.83561643835616,"R&D","Air Force","YOUNG",0.358977128991323,0.278885445292842
"280",2008-09-30,"Q4",2008-09-30,1.83561643835616,"R&D","DLA","YOUNG",0.000457083557483731,0.000791173911785972
"281",2008-09-30,"Q4",2008-09-30,1.83561643835616,"R&D","MDA","YOUNG",0.0564420010845987,0.0567325161894432
"282",2008-09-30,"Q4",2008-09-30,1.83561643835616,"R&D","Additional DoD Components","YOUNG",0.0779679925921909,0.0961212614967462
"283",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Services (Non-R&D)","Army","YOUNG",3.98545261578091,3.95475575254158
"284",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Services (Non-R&D)","Navy","YOUNG",2.07095076638829,1.76841978294288
"285",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Services (Non-R&D)","Air Force","YOUNG",1.38929862013015,1.19679716845987
"286",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Services (Non-R&D)","DLA","YOUNG",0.0869099261713666,0.0900665190889371
"287",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Services (Non-R&D)","MDA","YOUNG",0.00381256023861171,0.00326774285249458
"288",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.000113209544468547,0.0132505726861894
"289",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.519481536507592,0.629065432140275
"290",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Unlabeled","Army","YOUNG",0,4.30560195227766e-05
"291",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Unlabeled","DLA","YOUNG",0,NA
"292",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products (All)","Army","YOUNG",12.986568377115,8.25345775239696
"293",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products (All)","Navy","YOUNG",6.65170803002169,3.83722075845264
"294",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products (All)","Air Force","YOUNG",3.11054900413232,1.51568420897686
"295",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products (All)","DLA","YOUNG",5.60753900956616,3.77015937002892
"296",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products (All)","MDA","YOUNG",0.000362729229934924,0.00294343086406363
"297",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products (All)","MilitaryHealth","YOUNG",0.00116684806941432,0.000470622975415763
"298",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products (All)","Additional DoD Components","YOUNG",0.45954242005423,0.240667876851048
"299",2008-09-30,"Q4",2008-09-30,1.92054794520548,"R&D","Army","YOUNG",1.11981004273319,0.542295263803326
"300",2008-09-30,"Q4",2008-09-30,1.92054794520548,"R&D","Navy","YOUNG",0.627561284175705,0.32844223258496
"301",2008-09-30,"Q4",2008-09-30,1.92054794520548,"R&D","Air Force","YOUNG",0.64018433632321,0.413306839660159
"302",2008-09-30,"Q4",2008-09-30,1.92054794520548,"R&D","DLA","YOUNG",0.00326134414316703,0.00146088262472885
"303",2008-09-30,"Q4",2008-09-30,1.92054794520548,"R&D","MDA","YOUNG",0.0570476684490239,0.0561295101554591
"304",2008-09-30,"Q4",2008-09-30,1.92054794520548,"R&D","Additional DoD Components","YOUNG",0.0991889696637744,0.0932879807266811
"305",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Services (Non-R&D)","Army","YOUNG",16.1535059632429,7.93786541581345
"306",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Services (Non-R&D)","Navy","YOUNG",7.32521452463124,3.70126629227043
"307",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Services (Non-R&D)","Air Force","YOUNG",5.36209500286334,2.60586403232466
"308",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Services (Non-R&D)","DLA","YOUNG",0.251973592722343,0.142177368817787
"309",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Services (Non-R&D)","MDA","YOUNG",0.017979345867679,0.00807102362255965
"310",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.0049701336659436,0.0149719598264642
"311",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Services (Non-R&D)","Additional DoD Components","YOUNG",1.08217782368764,0.728839777863341
"312",2008-09-30,"Q4",2008-09-30,1.92054794520548,"Unlabeled","Army","YOUNG",-2.40798264642082e-06,1.7799996384671e-05
"313",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products (All)","Army","YOUNG",2.97914389744533,7.42706747548973
"314",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products (All)","Navy","YOUNG",1.33595093617666,3.31187880984631
"315",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products (All)","Air Force","YOUNG",0.835903327722451,1.58030712355752
"316",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products (All)","DLA","YOUNG",1.95725123467201,3.70572956452914
"317",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products (All)","MDA","YOUNG",0.02894577370643,0.00976467774668417
"318",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products (All)","MilitaryHealth","YOUNG",0,0.000454649240780911
"319",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products (All)","Additional DoD Components","YOUNG",0.121645714710976,0.243991805821952
"320",2008-12-31,"Q1",2009-04-26,2.0027397260274,"R&D","Army","YOUNG",0.290745571887855,0.552433604056617
"321",2008-12-31,"Q1",2009-04-26,2.0027397260274,"R&D","Navy","YOUNG",0.344672016237281,0.369386133254075
"322",2008-12-31,"Q1",2009-04-26,2.0027397260274,"R&D","Air Force","YOUNG",0.452341834856029,0.483834433390188
"323",2008-12-31,"Q1",2009-04-26,2.0027397260274,"R&D","DLA","YOUNG",0.000161753951071661,0.00129339388390747
"324",2008-12-31,"Q1",2009-04-26,2.0027397260274,"R&D","MDA","YOUNG",0.0823438764884174,0.0652778486740133
"325",2008-12-31,"Q1",2009-04-26,2.0027397260274,"R&D","Additional DoD Components","YOUNG",0.0685545808291838,0.0819038476950497
"326",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Services (Non-R&D)","Army","YOUNG",3.01975276239446,7.71957044713944
"327",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Services (Non-R&D)","Navy","YOUNG",1.86867181717904,3.75494570273285
"328",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Services (Non-R&D)","Air Force","YOUNG",1.89978179856029,2.88372514051793
"329",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Services (Non-R&D)","DLA","YOUNG",0.110825819387313,0.149903112760341
"330",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Services (Non-R&D)","MDA","YOUNG",0.0193223549686079,0.0137047536916329
"331",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.325370087919463,0.110151143709958
"332",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Services (Non-R&D)","Additional DoD Components","YOUNG",1.6027128224724,1.06812406088921
"333",2008-12-31,"Q1",2009-04-26,2.0027397260274,"Unlabeled","Army","YOUNG",0,-8.02660882140275e-07
"334",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products (All)","Army","YOUNG",1.82859914581078,5.93143714012369
"335",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products (All)","Navy","YOUNG",1.39202685471964,3.126561940306
"336",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products (All)","Air Force","YOUNG",0.843812005509851,1.59675477912154
"337",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products (All)","DLA","YOUNG",1.66923381473263,3.07800801965693
"338",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products (All)","MDA","YOUNG",0.000504886523056939,0.00993779648647394
"339",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products (All)","MilitaryHealth","YOUNG",0,0.000388949356471439
"340",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products (All)","Additional DoD Components","YOUNG",0.10862771518727,0.229938616650825
"341",2008-12-31,"Q1",2009-04-26,2.08767123287671,"R&D","Army","YOUNG",0.107274205563975,0.505943273395006
"342",2008-12-31,"Q1",2009-04-26,2.08767123287671,"R&D","Navy","YOUNG",0.219724363574367,0.397319221329117
"343",2008-12-31,"Q1",2009-04-26,2.08767123287671,"R&D","Air Force","YOUNG",0.409049793299415,0.500525321492885
"344",2008-12-31,"Q1",2009-04-26,2.08767123287671,"R&D","DLA","YOUNG",0.000129898246373674,0.00118433211353745
"345",2008-12-31,"Q1",2009-04-26,2.08767123287671,"R&D","MDA","YOUNG",0.125197198029877,0.0881962476557726
"346",2008-12-31,"Q1",2009-04-26,2.08767123287671,"R&D","Additional DoD Components","YOUNG",0.0813189564624378,0.0830208356517987
"347",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Services (Non-R&D)","Army","YOUNG",3.20981727436675,7.46102533333472
"348",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Services (Non-R&D)","Navy","YOUNG",1.92341394030093,3.70576676070374
"349",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Services (Non-R&D)","Air Force","YOUNG",0.681427162405283,2.64776798794297
"350",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Services (Non-R&D)","DLA","YOUNG",0.0641195950638666,0.142306335724508
"351",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Services (Non-R&D)","MDA","YOUNG",0.0461651982571985,0.0278222996978285
"352",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.578238813660966,0.302859678415457
"353",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.96082357629357,1.2152380741512
"354",2008-12-31,"Q1",2009-04-26,2.08767123287671,"Unlabeled","Army","YOUNG",0,-8.02660882140275e-07
"355",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products (All)","Army","YOUNG",7.63771842641264,4.14848715655625
"356",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products (All)","Navy","YOUNG",7.73830581053258,3.48876120047629
"357",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products (All)","Air Force","YOUNG",1.95952294275817,1.21307942533016
"358",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products (All)","DLA","YOUNG",5.92171335685213,3.18273280208559
"359",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products (All)","MDA","YOUNG",-0.00984654098289673,0.00653470641553006
"360",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products (All)","MilitaryHealth","YOUNG",0.000173015804286642,5.7671934762214e-05
"361",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products (All)","Additional DoD Components","YOUNG",0.272431840571552,0.167568423489933
"362",2008-12-31,"Q1",2009-04-26,2.16986301369863,"R&D","Army","YOUNG",0.268492037194198,0.222170604882009
"363",2008-12-31,"Q1",2009-04-26,2.16986301369863,"R&D","Navy","YOUNG",0.366539835072527,0.310312071628058
"364",2008-12-31,"Q1",2009-04-26,2.16986301369863,"R&D","Air Force","YOUNG",0.61915196112795,0.493514529761132
"365",2008-12-31,"Q1",2009-04-26,2.16986301369863,"R&D","DLA","YOUNG",0.00366290972071877,0.0013181873060547
"366",2008-12-31,"Q1",2009-04-26,2.16986301369863,"R&D","MDA","YOUNG",0.414037415360468,0.207192829959587
"367",2008-12-31,"Q1",2009-04-26,2.16986301369863,"R&D","Additional DoD Components","YOUNG",0.157023587930288,0.102299041740637
"368",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Services (Non-R&D)","Army","YOUNG",3.97999024374323,3.40318676016815
"369",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Services (Non-R&D)","Navy","YOUNG",2.97218097179043,2.25475557642347
"370",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Services (Non-R&D)","Air Force","YOUNG",2.76000444686079,1.78040446927546
"371",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Services (Non-R&D)","DLA","YOUNG",0.0835128940788049,0.086152769509995
"372",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Services (Non-R&D)","MDA","YOUNG",0.0386798045680883,0.0347224525979649
"373",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Services (Non-R&D)","MilitaryHealth","YOUNG",-0.000930812470231652,0.300892696370066
"374",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.876135596124702,1.14655733163022
"375",2008-12-31,"Q1",2009-04-26,2.16986301369863,"Unlabeled","Army","YOUNG",0,0
"376",2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products (All)","Army","YOUNG",2.87182992295952,4.11271583172765
"377",2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products (All)","Navy","YOUNG",1.19367851366097,3.44133705963773
"378",2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products (All)","Air Force","YOUNG",0.464930501634553,1.08942181663419
"379",2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products (All)","DLA","YOUNG",1.6430416608465,3.07799627747709
"380",2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products (All)","MDA","YOUNG",0.00482857761420221,-0.00150435894854586
"381",2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products (All)","Additional DoD Components","YOUNG",0.108957713206322,0.163339089655048
"382",2009-03-31,"Q2",2009-04-26,2.25479452054795,"R&D","Army","YOUNG",0.243036321249188,0.206267521335787
"383",2009-03-31,"Q2",2009-04-26,2.25479452054795,"R&D","Navy","YOUNG",0.486174679735874,0.357479626127589
