"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1509",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Large (Big 6)","DLA","KENDALL",0.126195953043567,0.187131779007275
"1510",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Large (Big 6)","DLA","KENDALL",0.0957777795911445,0.0930249844619004
"1511",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Large (Big 6)","DLA","KENDALL",0.0571089508371077,0.0930275611572729
"1512",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Large (Big 6)","DLA","KENDALL",0.0770607195889103,0.0766491500057209
"1513",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Large (Big 6)","DLA","KENDALL",0.10582394836011,0.0799978729287092
"1514",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Large (Big 6)","DLA","KENDALL",0.151261353549203,0.111382007166074
"1515",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Large (Big 6)","DLA","KENDALL",0.13182101416076,0.129635438690024
"1516",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large (Big 6)","DLA","KENDALL",0.0861119521002336,0.123064773270065
"1517",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large (Big 6)","DLA","KENDALL",0.13004782891043,0.115993598390474
"1518",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large (Big 6)","DLA","KENDALL",0.175279829118818,0.13047987004316
"1519",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Large (Big 6)","DLA","KENDALL",0.41636506328303,0.240564240437426
"1520",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Large (Big 6)","DLA","KENDALL",0.0584409907334,0.216695294378416
"1521",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Large (Big 6)","DLA","KENDALL",0.1381038891014,0.20430331437261
"1522",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Large (Big 6)","DLA","KENDALL",0.1508383337274,0.115794404520733
"1523",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Large (Big 6)","DLA","KENDALL",0.0845497914335,0.124497338087433
"1524",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Large (Big 6)","DLA","KENDALL",0.0988141226912,0.111400749284033
"1525",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Large (Big 6)","DLA","KENDALL",0.101655125887,0.0950063466705666
"1526",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Large (Big 6)","DLA","KENDALL",0.0939810608159,0.0981501031313666
"1527",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Large (Big 6)","DLA","KENDALL",0.1634565860465,0.119697590916467
"1528",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Large (Big 6)","DLA","KENDALL",0.2420723488925,0.1665033319183
"1529",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Large (Big 6)","DLA","KENDALL",0.1177889336094,0.174439289516133
"1530",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Large (Big 6)","DLA","KENDALL",0.1129692619016,0.157610181467833
"1531",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Large (Big 6)","DLA","KENDALL",0.3121266707073,0.180961622072767
"1532",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Large (Big 6)","MDA","YOUNG",0.00561230216634864,NA
"1533",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Large (Big 6)","MDA","YOUNG",0.000515166685374341,NA
"1534",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Large (Big 6)","MDA","YOUNG",0.0034880694143167,0.00320517942201323
"1535",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Large (Big 6)","MDA","YOUNG",0.00226715943600868,0.00209013184523324
"1536",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Large (Big 6)","MDA","YOUNG",0.125670510845987,0.0438085798987708
"1537",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Large (Big 6)","MDA","YOUNG",0.0149218318872017,0.0476198340563991
"1538",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Large (Big 6)","MDA","YOUNG",0.0926251594360087,0.0777391673897325
"1539",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large (Big 6)","MDA","YOUNG",0.0360862917570499,0.0478777610267534
"1540",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large (Big 6)","MDA","YOUNG",0.0213963785249458,0.0500359432393348
"1541",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large (Big 6)","MDA","YOUNG",0.0811322668112798,0.0462049790310918
"1542",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large (Big 6)","MDA","YOUNG",0.040117830802603,0.0475488253796095
"1543",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large (Big 6)","MDA","YOUNG",0.0335731830585683,0.0516077602241504
"1544",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Large (Big 6)","MDA","YOUNG",0.0398787928416486,0.0378566022342733
"1545",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Large (Big 6)","MDA","YOUNG",0.0363585821908894,0.0366035193637021
"1546",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Large (Big 6)","MDA","YOUNG",0.102256331457025,0.0594979021631878
"1547",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Large (Big 6)","MDA","YOUNG",0.110129235765317,0.0829147164710773
"1548",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Large (Big 6)","MDA","YOUNG",0.377322481056506,0.196569349426283
"1549",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Large (Big 6)","MDA","YOUNG",0.0721289318250704,0.186526882882298
"1550",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Large (Big 6)","MDA","YOUNG",0.225090037886989,0.224847150256188
"1551",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Large (Big 6)","MDA","YOUNG",0.0441665923360035,0.113795187349354
"1552",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Large (Big 6)","MDA","YOUNG",0.132347466984196,0.133868032402396
"1553",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Large (Big 6)","MDA","YOUNG",0.0889424431695172,0.0884855008299054
"1554",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Large (Big 6)","MDA","YOUNG",0.0777776845637584,0.0996891982391571
"1555",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Large (Big 6)","MDA","YOUNG",0.15648973262611,0.107736620119795
"1556",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Large (Big 6)","MDA","YOUNG",0.136011713574367,0.123426376921412
"1557",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Large (Big 6)","MDA","YOUNG",0.131816802121671,0.141439416107383
"1558",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Large (Big 6)","MDA","YOUNG",0.125332687387677,0.131053734361238
"1559",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Large (Big 6)","MDA","YOUNG",0.0792327952503209,0.112127428253223
"1560",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Large (Big 6)","MDA","YOUNG",0.145684254385965,0.116749912341321
"1561",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Large (Big 6)","MDA","YOUNG",0.137866491163885,0.12092784693339
"1562",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Large (Big 6)","MDA","YOUNG",0.278909101936243,0.187486615828698
"1563",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Large (Big 6)","MDA","YOUNG",0.197695607616602,0.204823733572244
"1564",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Large (Big 6)","MDA","YOUNG",0.162234567715019,0.212946425755955
"1565",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Large (Big 6)","MDA","YOUNG",0.211426612665811,0.190452262665811
"1566",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Large (Big 6)","MDA","YOUNG",0.177023927043218,0.183561702474683
"1567",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Large (Big 6)","MDA","YOUNG",0.100802990479247,0.163084510062759
"1568",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Large (Big 6)","MDA","YOUNG",0.0369334198331194,0.104920112451861
"1569",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Large (Big 6)","MDA","YOUNG",0.0379157137355584,0.0585507080159749
"1570",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Large (Big 6)","MDA","YOUNG",0.0647840609630718,0.0465443981772498
"1571",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Large (Big 6)","MDA","YOUNG",0.033406427822073,0.0453687341735677
"1572",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Large (Big 6)","MDA","YOUNG",0.062344714645405,0.0535117344768499
"1573",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Large (Big 6)","MDA","YOUNG",0.260257233529165,0.118669458665548
"1574",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Large (Big 6)","MDA","YOUNG",0.033100602811582,0.118567516995384
"1575",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Large (Big 6)","MDA","YOUNG",0.0947902045740663,0.129382680304938
"1576",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Large (Big 6)","MDA","YOUNG",0.0285047188417961,0.0521318420758148
"1577",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Large (Big 6)","MDA","YOUNG",0.169116000398657,0.0974703079381732
"1578",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Large (Big 6)","MDA","YOUNG",0.0309707465169954,0.0761971552524829
"1579",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Large (Big 6)","MDA","YOUNG",0.0688269557805287,0.0896379008987271
"1580",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Large (Big 6)","MDA","YOUNG",-0.00783196149811162,0.0306552469331375
"1581",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Large (Big 6)","MDA","YOUNG",0.030340581609316,0.030445191963911
"1582",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Large (Big 6)","MDA","CARTER",0.0056243927256982,NA
"1583",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Large (Big 6)","MDA","CARTER",0.00251350941762286,NA
"1584",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Large (Big 6)","MDA","CARTER",0.00444233167352241,0.00419341127228116
"1585",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Large (Big 6)","MDA","CARTER",0.000465224074474995,0.00247368838854009
"1586",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Large (Big 6)","MDA","CARTER",0.00446849318034207,0.00312534964277982
"1587",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Large (Big 6)","MDA","CARTER",0.0620481782199401,0.0223272984915857
"1588",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Large (Big 6)","MDA","CARTER",0.0230966163885323,0.0298710959296048
"1589",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Large (Big 6)","MDA","CARTER",0.0292789206247326,0.0381412384110683
"1590",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Large (Big 6)","MDA","CARTER",0.117308185708173,0.0565612409071459
"1591",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Large (Big 6)","MDA","CARTER",0.133063084082157,0.093216730138354
"1592",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Large (Big 6)","MDA","CARTER",0.0626316377834831,0.104334302524604
"1593",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Large (Big 6)","MDA","CARTER",0.113974110248181,0.10322294403794
"1594",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Large (Big 6)","MDA","CARTER",0.0892223288403937,0.0886093589573527
"1595",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Large (Big 6)","MDA","CARTER",0.0374437751390672,0.0802134047425474
"1596",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Large (Big 6)","MDA","CARTER",0.0877223684210526,0.0714628241335045
"1597",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Large (Big 6)","MDA","CARTER",0.0550402987911853,0.0600688141171017
"1598",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Large (Big 6)","MDA","CARTER",0.113331464805306,0.0853647106725146
"1599",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Large (Big 6)","MDA","CARTER",0.0378836372219891,0.0687518002728268
"1600",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Large (Big 6)","MDA","CARTER",0.0639090925304238,0.0717080648525729
"1601",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Large (Big 6)","MDA","CARTER",0.0732892191775073,0.0583606496433068
"1602",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Large (Big 6)","MDA","CARTER",0.138752634284515,0.0919836486641488
"1603",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Large (Big 6)","MDA","CARTER",0.195569213124213,0.135870355528745
"1604",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Large (Big 6)","MDA","CARTER",0.227088472555602,0.187136773321444
"1605",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Large (Big 6)","MDA","CARTER",0.10075965032522,0.174472445335012
"1606",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Large (Big 6)","MDA","CARTER",0.219109772345783,0.182319298408868
"1607",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Large (Big 6)","MDA","CARTER",0.164173552245069,0.161347658305357
"1608",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Large (Big 6)","MDA","CARTER",0.232569975388166,0.205284433326339
"1609",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Large (Big 6)","MDA","CARTER",0.156044318075955,0.184262615236397
"1610",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Large (Big 6)","MDA","CARTER",0.127189282480067,0.171934525314729
"1611",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"Large (Big 6)","MDA","CARTER",0.0802001796107507,0.121144593388924
"1612",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large (Big 6)","MDA","CARTER",0.110891084656575,0.106093515582464
"1613",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large (Big 6)","MDA","CARTER",0.138165343126352,0.109752202464559
"1614",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Large (Big 6)","MDA","CARTER",0.189093733117084,0.146050053633337
"1615",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Large (Big 6)","MDA","CARTER",0.421030489341983,0.24942985519514
"1616",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Large (Big 6)","MDA","CARTER",0.289835468829163,0.299986563762743
"1617",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Large (Big 6)","MDA","CARTER",0.111669441942127,0.274178466704425
"1618",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Large (Big 6)","MDA","CARTER",0.0456750897744825,0.149060000181924
"1619",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Large (Big 6)","MDA","CARTER",0.130938169086603,0.0960942336010709
"1620",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Large (Big 6)","MDA","CARTER",0.13554015343425,0.104051137431778
"1621",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Large (Big 6)","MDA","CARTER",0.0493542525589538,0.105277525026602
"1622",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Large (Big 6)","MDA","CARTER",0.0561479899083514,0.0803474653005183
"1623",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Large (Big 6)","MDA","CARTER",0.316536321190718,0.140679521219341
"1624",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Large (Big 6)","MDA","CARTER",0.0508375718492942,0.141173960982788
"1625",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Large (Big 6)","MDA","CARTER",0.070281504011374,0.145885132350462
"1626",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large (Big 6)","MDA","CARTER",0.0327937366710673,0.0513042708439118
"1627",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large (Big 6)","MDA","CARTER",0.0447711370135066,0.0492821258986493
"1628",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Large (Big 6)","MDA","CARTER",0.0289669715713415,0.0355106150853052
"1629",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large (Big 6)","MDA","CARTER",0.0972015877614502,0.0569798987820994
"1630",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large (Big 6)","MDA","CARTER",0.197493631055144,0.107887396795978
"1631",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large (Big 6)","MDA","CARTER",0.0776864865409769,0.12412723511919
"1632",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Large (Big 6)","MDA","CARTER",0.126811395618564,0.133997171071562
"1633",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Large (Big 6)","MDA","CARTER",0.0929789798070478,0.0991589539888629
"1634",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Large (Big 6)","MDA","CARTER",0.00904536241352696,0.0762785792797129
"1635",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large (Big 6)","MDA","KENDALL",0.0227194027391618,NA
"1636",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large (Big 6)","MDA","KENDALL",0.0594416795386675,NA
"1637",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large (Big 6)","MDA","KENDALL",0.362787680980332,0.148316254419387
"1638",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large (Big 6)","MDA","KENDALL",0.191297803521779,0.204509054680259
"1639",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large (Big 6)","MDA","KENDALL",0.192614172587787,0.248899885696633
"1640",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Large (Big 6)","MDA","KENDALL",0.0580249473380702,0.147312307815879
"1641",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Large (Big 6)","MDA","KENDALL",0.233499840809391,0.161379653578416
"1642",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Large (Big 6)","MDA","KENDALL",0.101138734414581,0.130887840854014
"1643",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Large (Big 6)","MDA","KENDALL",0.178643479682834,0.171094018302269
"1644",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Large (Big 6)","MDA","KENDALL",0.0355062614251879,0.105096158507534
"1645",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Large (Big 6)","MDA","KENDALL",0.185787567191844,0.133312436099955
"1646",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Large (Big 6)","MDA","KENDALL",0.0559297004163705,0.0924078430111342
"1647",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Large (Big 6)","MDA","KENDALL",0.267872176297349,0.169863147968521
"1648",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Large (Big 6)","MDA","KENDALL",0.40838230606408,0.244061394259267
"1649",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Large (Big 6)","MDA","KENDALL",0.0348452350969839,0.237033239152805
"1650",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Large (Big 6)","MDA","KENDALL",0.0628853783036458,0.168704306488237
"1651",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Large (Big 6)","MDA","KENDALL",0.0524432163914898,0.0500579432640398
"1652",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Large (Big 6)","MDA","KENDALL",0.106557447668122,0.0739620141210859
"1653",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Large (Big 6)","MDA","KENDALL",0.325665202536305,0.161555288865306
"1654",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large (Big 6)","MDA","KENDALL",0.280780980136691,0.237667876780373
"1655",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large (Big 6)","MDA","KENDALL",0.350959957133137,0.319135379935378
"1656",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large (Big 6)","MDA","KENDALL",0.357234072885447,0.329658336718425
"1657",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Large (Big 6)","MDA","KENDALL",0.0474318199705494,0.251875283329711
"1658",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Large (Big 6)","MDA","KENDALL",0.100092795,0.168252895951999
"1659",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Large (Big 6)","MDA","KENDALL",0.41512074325,0.187548452740183
"1660",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Large (Big 6)","MDA","KENDALL",0.286723562,0.26731236675
"1661",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Large (Big 6)","MDA","KENDALL",0.1795492365,0.29379784725
"1662",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Large (Big 6)","MDA","KENDALL",0.215481003,0.227251267166667
"1663",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Large (Big 6)","MDA","KENDALL",0.7117740904534,0.368934776651133
"1664",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Large (Big 6)","MDA","KENDALL",0.1772256964609,0.368160263304767
"1665",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Large (Big 6)","MDA","KENDALL",0.1887636257188,0.3592544708777
"1666",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Large (Big 6)","MDA","KENDALL",0.2482282881406,0.2047392034401
"1667",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Large (Big 6)","MDA","KENDALL",0.0299725037656,0.155654805875
"1668",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Large (Big 6)","MDA","KENDALL",0.3645948192813,0.214265203729167
"1669",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Large (Big 6)","MDA","KENDALL",0.3209651221795,0.238510815075467
