"","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014"
"3384",2012-09-30,3.33698630136986,"Small","MDA","CARTER
 pre-IFT",0.00468300520028833
"3385",2012-09-30,3.33698630136986,"Small","Military
Health","CARTER
 pre-IFT",1.168468746782e-05
"3386",2012-09-30,3.33698630136986,"Small","Additional
DoD
Components","CARTER
 pre-IFT",0.0198485703429101
"3387",2012-09-30,3.33698630136986,"Unlabeled","Army","CARTER
 pre-IFT",-0.00612662178972299
"3388",2012-09-30,3.33698630136986,"Unlabeled","Navy","CARTER
 pre-IFT",-2.86469982494079e-05
"3389",2012-09-30,3.33698630136986,"Unlabeled","Air Force","CARTER
 pre-IFT",-6.79797137267017e-06
"3390",2012-09-30,3.41643835616438,"Large","Army","CARTER
 pre-IFT",0.429991734012975
"3391",2012-09-30,3.41643835616438,"Large","Navy","CARTER
 pre-IFT",0.336344758634538
"3392",2012-09-30,3.41643835616438,"Large","Air Force","CARTER
 pre-IFT",0.151966628720008
"3393",2012-09-30,3.41643835616438,"Large","DLA","CARTER
 pre-IFT",0.325728941571414
"3394",2012-09-30,3.41643835616438,"Large","MDA","CARTER
 pre-IFT",0.00156318963031614
"3395",2012-09-30,3.41643835616438,"Large","Military
Health","CARTER
 pre-IFT",1.17806833833797
"3396",2012-09-30,3.41643835616438,"Large","Additional
DoD
Components","CARTER
 pre-IFT",0.0631414070023684
"3397",2012-09-30,3.41643835616438,"Large (Big 6)","Army","CARTER
 pre-IFT",0.657227816373185
"3398",2012-09-30,3.41643835616438,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.299677010791886
"3399",2012-09-30,3.41643835616438,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.317726333292143
"3400",2012-09-30,3.41643835616438,"Large (Big 6)","DLA","CARTER
 pre-IFT",4.58556482339615e-05
"3401",2012-09-30,3.41643835616438,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.0594110651941098
"3402",2012-09-30,3.41643835616438,"Large (Big 6)","Additional
DoD
Components","CARTER
 pre-IFT",0.00153336493666976
"3403",2012-09-30,3.41643835616438,"Medium","Army","CARTER
 pre-IFT",0.303788558037277
"3404",2012-09-30,3.41643835616438,"Medium","Navy","CARTER
 pre-IFT",0.0454388221398414
"3405",2012-09-30,3.41643835616438,"Medium","Air Force","CARTER
 pre-IFT",0.136239429214293
"3406",2012-09-30,3.41643835616438,"Medium","DLA","CARTER
 pre-IFT",0.0150140935742972
"3407",2012-09-30,3.41643835616438,"Medium","MDA","CARTER
 pre-IFT",0.00358205251776336
"3408",2012-09-30,3.41643835616438,"Medium","Military
Health","CARTER
 pre-IFT",0.000279877334980949
"3409",2012-09-30,3.41643835616438,"Medium","Additional
DoD
Components","CARTER
 pre-IFT",0.0253202577691278
"3410",2012-09-30,3.41643835616438,"Small","Army","CARTER
 pre-IFT",0.409242808898363
"3411",2012-09-30,3.41643835616438,"Small","Navy","CARTER
 pre-IFT",0.110796096364947
"3412",2012-09-30,3.41643835616438,"Small","Air Force","CARTER
 pre-IFT",0.0600578401709402
"3413",2012-09-30,3.41643835616438,"Small","DLA","CARTER
 pre-IFT",0.0055527952425085
"3414",2012-09-30,3.41643835616438,"Small","MDA","CARTER
 pre-IFT",0.0011909937184636
"3415",2012-09-30,3.41643835616438,"Small","Military
Health","CARTER
 pre-IFT",7.47657089898054e-05
"3416",2012-09-30,3.41643835616438,"Small","Additional
DoD
Components","CARTER
 pre-IFT",0.0305833805169396
"3417",2012-09-30,3.41643835616438,"Unlabeled","Army","CARTER
 pre-IFT",0.0629067606837607
"3418",2012-09-30,3.41643835616438,"Unlabeled","Navy","CARTER
 pre-IFT",5.49250334672021e-06
"3419",2012-09-30,3.41643835616438,"Unlabeled","Air Force","CARTER
 pre-IFT",7.18443002780352e-05
"3420",2012-09-30,3.41643835616438,"Unlabeled","Additional
DoD
Components","CARTER
 pre-IFT",-0.000401874863556791
"3421",2012-09-30,3.5013698630137,"Large","Army","CARTER
 pre-IFT",0.774193048233962
"3422",2012-09-30,3.5013698630137,"Large","Navy","CARTER
 pre-IFT",0.293060343836886
"3423",2012-09-30,3.5013698630137,"Large","Air Force","CARTER
 pre-IFT",0.113401955267223
"3424",2012-09-30,3.5013698630137,"Large","DLA","CARTER
 pre-IFT",0.00399937277314386
"3425",2012-09-30,3.5013698630137,"Large","MDA","CARTER
 pre-IFT",0
"3426",2012-09-30,3.5013698630137,"Large","Military
Health","CARTER
 pre-IFT",0.280523373792606
"3427",2012-09-30,3.5013698630137,"Large","Additional
DoD
Components","CARTER
 pre-IFT",0.13202505626609
"3428",2012-09-30,3.5013698630137,"Large (Big 6)","Army","CARTER
 pre-IFT",0.964964876820101
"3429",2012-09-30,3.5013698630137,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.216291761579652
"3430",2012-09-30,3.5013698630137,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.150389393285964
"3431",2012-09-30,3.5013698630137,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.00237351391205849
"3432",2012-09-30,3.5013698630137,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.0545274812068788
"3433",2012-09-30,3.5013698630137,"Large (Big 6)","Additional
DoD
Components","CARTER
 pre-IFT",0.00884461124497992
"3434",2012-09-30,3.5013698630137,"Medium","Army","CARTER
 pre-IFT",0.316792055287818
"3435",2012-09-30,3.5013698630137,"Medium","Navy","CARTER
 pre-IFT",0.0456136171558027
"3436",2012-09-30,3.5013698630137,"Medium","Air Force","CARTER
 pre-IFT",0.0480939198743693
"3437",2012-09-30,3.5013698630137,"Medium","DLA","CARTER
 pre-IFT",0.0211095051076099
"3438",2012-09-30,3.5013698630137,"Medium","MDA","CARTER
 pre-IFT",-0.000135526887035321
"3439",2012-09-30,3.5013698630137,"Medium","Military
Health","CARTER
 pre-IFT",7.92574606116775e-05
"3440",2012-09-30,3.5013698630137,"Medium","Additional
DoD
Components","CARTER
 pre-IFT",0.0255377568015652
"3441",2012-09-30,3.5013698630137,"Small","Army","CARTER
 pre-IFT",0.137968098620122
"3442",2012-09-30,3.5013698630137,"Small","Navy","CARTER
 pre-IFT",0.0491204926372155
"3443",2012-09-30,3.5013698630137,"Small","Air Force","CARTER
 pre-IFT",0.0347089489650911
"3444",2012-09-30,3.5013698630137,"Small","DLA","CARTER
 pre-IFT",0.0016277530738338
"3445",2012-09-30,3.5013698630137,"Small","MDA","CARTER
 pre-IFT",0.00372048707651117
"3446",2012-09-30,3.5013698630137,"Small","Military
Health","CARTER
 pre-IFT",3.95096797446195e-05
"3447",2012-09-30,3.5013698630137,"Small","Additional
DoD
Components","CARTER
 pre-IFT",0.0303499428174235
"3448",2012-09-30,3.5013698630137,"Unlabeled","Army","CARTER
 pre-IFT",0.0112842442281948
"3449",2012-09-30,3.5013698630137,"Unlabeled","Navy","CARTER
 pre-IFT",0
"3450",2012-09-30,3.58356164383562,"Large","Army","CARTER
 pre-IFT",0.61267568077438
"3451",2012-09-30,3.58356164383562,"Large","Navy","CARTER
 pre-IFT",2.39686650438678
"3452",2012-09-30,3.58356164383562,"Large","Air Force","CARTER
 pre-IFT",0.10046702987334
"3453",2012-09-30,3.58356164383562,"Large","DLA","CARTER
 pre-IFT",0.00222705724436206
"3454",2012-09-30,3.58356164383562,"Large","MDA","CARTER
 pre-IFT",7.34178045515395e-05
"3455",2012-09-30,3.58356164383562,"Large","Military
Health","CARTER
 pre-IFT",0.218943916043662
"3456",2012-09-30,3.58356164383562,"Large","Additional
DoD
Components","CARTER
 pre-IFT",0.0352642896200185
"3457",2012-09-30,3.58356164383562,"Large (Big 6)","Army","CARTER
 pre-IFT",0.24541928750901
"3458",2012-09-30,3.58356164383562,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.364360574358974
"3459",2012-09-30,3.58356164383562,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.0657099000205952
"3460",2012-09-30,3.58356164383562,"Large (Big 6)","DLA","CARTER
 pre-IFT",1.59004119040264e-05
"3461",2012-09-30,3.58356164383562,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.0199763045412419
"3462",2012-09-30,3.58356164383562,"Large (Big 6)","Additional
DoD
Components","CARTER
 pre-IFT",0.0453259891566265
"3463",2012-09-30,3.58356164383562,"Medium","Army","CARTER
 pre-IFT",0.14497498338997
"3464",2012-09-30,3.58356164383562,"Medium","Navy","CARTER
 pre-IFT",0.0874396260735249
"3465",2012-09-30,3.58356164383562,"Medium","Air Force","CARTER
 pre-IFT",0.0375165476367006
"3466",2012-09-30,3.58356164383562,"Medium","DLA","CARTER
 pre-IFT",0.00223150531356194
"3467",2012-09-30,3.58356164383562,"Medium","MDA","CARTER
 pre-IFT",0.00228237640819689
"3468",2012-09-30,3.58356164383562,"Medium","Military
Health","CARTER
 pre-IFT",-0.000318666378333848
"3469",2012-09-30,3.58356164383562,"Medium","Additional
DoD
Components","CARTER
 pre-IFT",0.0382985709298733
"3470",2012-09-30,3.58356164383562,"Small","Army","CARTER
 pre-IFT",0.140441282452888
"3471",2012-09-30,3.58356164383562,"Small","Navy","CARTER
 pre-IFT",0.0767896642055401
"3472",2012-09-30,3.58356164383562,"Small","Air Force","CARTER
 pre-IFT",0.0396803858819895
"3473",2012-09-30,3.58356164383562,"Small","DLA","CARTER
 pre-IFT",0.00118993890433529
"3474",2012-09-30,3.58356164383562,"Small","MDA","CARTER
 pre-IFT",0.000924953609309031
"3475",2012-09-30,3.58356164383562,"Small","Military
Health","CARTER
 pre-IFT",0.000144898197919885
"3476",2012-09-30,3.58356164383562,"Small","Additional
DoD
Components","CARTER
 pre-IFT",0.0371428165791371
"3477",2012-09-30,3.58356164383562,"Unlabeled","Army","CARTER
 pre-IFT",0.0014542702708269
"3478",2012-09-30,3.58356164383562,"Unlabeled","Navy","CARTER
 pre-IFT",0
"3479",2012-09-30,3.58356164383562,"Unlabeled","Air Force","CARTER
 pre-IFT",2.90312017299969e-06
"3480",2012-09-30,3.66849315068493,"Large","Army","CARTER
 pre-IFT",0.492754061826794
"3481",2012-09-30,3.66849315068493,"Large","Navy","CARTER
 pre-IFT",0.160992749119555
"3482",2012-09-30,3.66849315068493,"Large","Air Force","CARTER
 pre-IFT",0.0687563075996293
"3483",2012-09-30,3.66849315068493,"Large","DLA","CARTER
 pre-IFT",0.0097322467922974
"3484",2012-09-30,3.66849315068493,"Large","MDA","CARTER
 pre-IFT",0.000135930995777984
"3485",2012-09-30,3.66849315068493,"Large","Military
Health","CARTER
 pre-IFT",0.000185356811862836
"3486",2012-09-30,3.66849315068493,"Large","Additional
DoD
Components","CARTER
 pre-IFT",0.0952270467305118
"3487",2012-09-30,3.66849315068493,"Large (Big 6)","Army","CARTER
 pre-IFT",0.1173939454948
"3488",2012-09-30,3.66849315068493,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.314091806260941
"3489",2012-09-30,3.66849315068493,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.349157697271136
"3490",2012-09-30,3.66849315068493,"Large (Big 6)","DLA","CARTER
 pre-IFT",-0.000324263834826485
"3491",2012-09-30,3.66849315068493,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.037479812583668
"3492",2012-09-30,3.66849315068493,"Large (Big 6)","Additional
DoD
Components","CARTER
 pre-IFT",0.0843750024611266
"3493",2012-09-30,3.66849315068493,"Medium","Army","CARTER
 pre-IFT",0.239030448851818
"3494",2012-09-30,3.66849315068493,"Medium","Navy","CARTER
 pre-IFT",0.0734039178663371
"3495",2012-09-30,3.66849315068493,"Medium","Air Force","CARTER
 pre-IFT",0.0834723651529194
"3496",2012-09-30,3.66849315068493,"Medium","DLA","CARTER
 pre-IFT",0.00299277675831531
"3497",2012-09-30,3.66849315068493,"Medium","MDA","CARTER
 pre-IFT",0.00107347001338688
"3498",2012-09-30,3.66849315068493,"Medium","Military
Health","CARTER
 pre-IFT",0.000709165564823396
"3499",2012-09-30,3.66849315068493,"Medium","Additional
DoD
Components","CARTER
 pre-IFT",0.0709689119555144
"3500",2012-09-30,3.66849315068493,"Small","Army","CARTER
 pre-IFT",0.111231228102152
"3501",2012-09-30,3.66849315068493,"Small","Navy","CARTER
 pre-IFT",0.0685261868190712
"3502",2012-09-30,3.66849315068493,"Small","Air Force","CARTER
 pre-IFT",0.0347423103387911
"3503",2012-09-30,3.66849315068493,"Small","DLA","CARTER
 pre-IFT",0.00933687942539388
"3504",2012-09-30,3.66849315068493,"Small","MDA","CARTER
 pre-IFT",0.00103078957882813
"3505",2012-09-30,3.66849315068493,"Small","Military
Health","CARTER
 pre-IFT",0.000647420584903717
"3506",2012-09-30,3.66849315068493,"Small","Additional
DoD
Components","CARTER
 pre-IFT",0.0525618381732057
"3507",2012-09-30,3.66849315068493,"Unlabeled","Army","CARTER
 pre-IFT",0.0160303763978993
"3508",2012-09-30,3.66849315068493,"Unlabeled","Navy","CARTER
 pre-IFT",-3.94089486149727e-05
"3509",2012-09-30,3.66849315068493,"Unlabeled","Air Force","CARTER
 pre-IFT",0.00110663015137473
"3510",2012-09-30,3.75068493150685,"Large","Army","CARTER
 pre-IFT",1.19350474230254
"3511",2012-09-30,3.75068493150685,"Large","Navy","CARTER
 pre-IFT",0.255736432499228
"3512",2012-09-30,3.75068493150685,"Large","Air Force","CARTER
 pre-IFT",0.11600214454742
"3513",2012-09-30,3.75068493150685,"Large","DLA","CARTER
 pre-IFT",0.00303992637215529
"3514",2012-09-30,3.75068493150685,"Large","MDA","CARTER
 pre-IFT",0.000428483163422922
"3515",2012-09-30,3.75068493150685,"Large","Military
Health","CARTER
 pre-IFT",0.00373524160230666
"3516",2012-09-30,3.75068493150685,"Large","Additional
DoD
Components","CARTER
 pre-IFT",0.0286221226856143
"3517",2012-09-30,3.75068493150685,"Large (Big 6)","Army","CARTER
 pre-IFT",0.0997421225311502
"3518",2012-09-30,3.75068493150685,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.176955516187828
"3519",2012-09-30,3.75068493150685,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.425821011687777
"3520",2012-09-30,3.75068493150685,"Large (Big 6)","DLA","CARTER
 pre-IFT",-5.6211656883946e-05
"3521",2012-09-30,3.75068493150685,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.115198535681186
"3522",2012-09-30,3.75068493150685,"Large (Big 6)","Additional
DoD
Components","CARTER
 pre-IFT",0.160080659242097
"3523",2012-09-30,3.75068493150685,"Medium","Army","CARTER
 pre-IFT",0.221882715116878
"3524",2012-09-30,3.75068493150685,"Medium","Navy","CARTER
 pre-IFT",0.069421943064566
"3525",2012-09-30,3.75068493150685,"Medium","Air Force","CARTER
 pre-IFT",0.0318736175265163
"3526",2012-09-30,3.75068493150685,"Medium","DLA","CARTER
 pre-IFT",0.00659942437442076
"3527",2012-09-30,3.75068493150685,"Medium","MDA","CARTER
 pre-IFT",0.000380451034908866
"3528",2012-09-30,3.75068493150685,"Medium","Military
Health","CARTER
 pre-IFT",0.00139387296879827
"3529",2012-09-30,3.75068493150685,"Medium","Additional
DoD
Components","CARTER
 pre-IFT",0.0287350881577592
"3530",2012-09-30,3.75068493150685,"Small","Army","CARTER
 pre-IFT",0.141483804088147
"3531",2012-09-30,3.75068493150685,"Small","Navy","CARTER
 pre-IFT",0.0632773150653898
"3532",2012-09-30,3.75068493150685,"Small","Air Force","CARTER
 pre-IFT",0.0291896288847699
"3533",2012-09-30,3.75068493150685,"Small","DLA","CARTER
 pre-IFT",0.00532314135516425
"3534",2012-09-30,3.75068493150685,"Small","MDA","CARTER
 pre-IFT",0.00117482731953455
"3535",2012-09-30,3.75068493150685,"Small","Military
Health","CARTER
 pre-IFT",0.00010026593553702
"3536",2012-09-30,3.75068493150685,"Small","Additional
DoD
Components","CARTER
 pre-IFT",0.0229932514056225
"3537",2012-09-30,3.75068493150685,"Unlabeled","Army","CARTER
 pre-IFT",-0.00372762530120482
"3538",2012-09-30,3.75068493150685,"Unlabeled","Navy","CARTER
 pre-IFT",-2.78035217794254e-06
"3539",2012-09-30,3.75068493150685,"Unlabeled","Air Force","CARTER
 pre-IFT",0.000454330141077129
"3540",2012-09-30,3.83561643835616,"Large","Army","CARTER
 pre-IFT",0.266582384965503
"3541",2012-09-30,3.83561643835616,"Large","Navy","CARTER
 pre-IFT",0.204257407434868
"3542",2012-09-30,3.83561643835616,"Large","Air Force","CARTER
 pre-IFT",0.110981301009165
"3543",2012-09-30,3.83561643835616,"Large","DLA","CARTER
 pre-IFT",0.00174863921326331
"3544",2012-09-30,3.83561643835616,"Large","MDA","CARTER
 pre-IFT",0
"3545",2012-09-30,3.83561643835616,"Large","Military
Health","CARTER
 pre-IFT",0.000512791679538667
"3546",2012-09-30,3.83561643835616,"Large","Additional
DoD
Components","CARTER
 pre-IFT",0.0396617506024096
"3547",2012-09-30,3.83561643835616,"Large (Big 6)","Army","CARTER
 pre-IFT",0.103350200792915
"3548",2012-09-30,3.83561643835616,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.514584829430543
"3549",2012-09-30,3.83561643835616,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.223687379260632
"3550",2012-09-30,3.83561643835616,"Large (Big 6)","DLA","CARTER
 pre-IFT",-5.10420142106889e-06
"3551",2012-09-30,3.83561643835616,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.0202664689939244
"3552",2012-09-30,3.83561643835616,"Large (Big 6)","Additional
DoD
Components","CARTER
 pre-IFT",0.0289190951086397
"3553",2012-09-30,3.83561643835616,"Medium","Army","CARTER
 pre-IFT",0.262219799433632
"3554",2012-09-30,3.83561643835616,"Medium","Navy","CARTER
 pre-IFT",0.118074579003192
"3555",2012-09-30,3.83561643835616,"Medium","Air Force","CARTER
 pre-IFT",0.0431958727319535
"3556",2012-09-30,3.83561643835616,"Medium","DLA","CARTER
 pre-IFT",0.0312090991041087
"3557",2012-09-30,3.83561643835616,"Medium","MDA","CARTER
 pre-IFT",0.000198112645453609
"3558",2012-09-30,3.83561643835616,"Medium","Military
Health","CARTER
 pre-IFT",-0.014511828390485
"3559",2012-09-30,3.83561643835616,"Medium","Additional
DoD
Components","CARTER
 pre-IFT",0.0274193489239007
"3560",2012-09-30,3.83561643835616,"Small","Army","CARTER
 pre-IFT",0.110786582998661
"3561",2012-09-30,3.83561643835616,"Small","Navy","CARTER
 pre-IFT",0.0970570780764082
"3562",2012-09-30,3.83561643835616,"Small","Air Force","CARTER
 pre-IFT",0.0179723552775203
"3563",2012-09-30,3.83561643835616,"Small","DLA","CARTER
 pre-IFT",0.000978683091339718
"3564",2012-09-30,3.83561643835616,"Small","MDA","CARTER
 pre-IFT",0.000749272937905468
"3565",2012-09-30,3.83561643835616,"Small","Military
Health","CARTER
 pre-IFT",0.00150551190402636
"3566",2012-09-30,3.83561643835616,"Small","Additional
DoD
Components","CARTER
 pre-IFT",0.0295661528678818
"3567",2012-09-30,3.83561643835616,"Unlabeled","Army","CARTER
 pre-IFT",0.000998722376686232
"3568",2012-09-30,3.83561643835616,"Unlabeled","Navy","CARTER
 pre-IFT",0.000100954649366698
"3569",2012-09-30,3.83561643835616,"Unlabeled","Additional
DoD
Components","CARTER
 pre-IFT",1.57268767377201e-05
"3570",2012-09-30,3.92054794520548,"Large","Army","CARTER
 pre-IFT",0.971774154525796
"3571",2012-09-30,3.92054794520548,"Large","Navy","CARTER
 pre-IFT",0.334307220996808
"3572",2012-09-30,3.92054794520548,"Large","Air Force","CARTER
 pre-IFT",0.157019532025538
"3573",2012-09-30,3.92054794520548,"Large","DLA","CARTER
 pre-IFT",0.0140016317475028
"3574",2012-09-30,3.92054794520548,"Large","MDA","CARTER
 pre-IFT",-7.75952939964988e-05
"3575",2012-09-30,3.92054794520548,"Large","Military
Health","CARTER
 pre-IFT",0.0774329607352487
