"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"4222",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large","Air Force","Small Business
Task Force",0.549141007612877,0.750787824081852
"4223",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large","DLA","Small Business
Task Force",0.822766525224535,1.23260818730971
"4224",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large","MDA","Small Business
Task Force",0.00142573981923428,0.0387562422026336
"4225",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large","MilitaryHealth","Small Business
Task Force",0.609303942154971,0.434909935239498
"4226",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large","Additional DoD Components","Small Business
Task Force",0.348976739650553,0.442491299624996
"4227",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large (Big 6)","Army","Small Business
Task Force",0.368999880410683,1.71129312285204
"4228",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large (Big 6)","Navy","Small Business
Task Force",0.389439140669849,2.88360196488738
"4229",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large (Big 6)","Air Force","Small Business
Task Force",0.843655656119833,2.03093841141407
"4230",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large (Big 6)","DLA","Small Business
Task Force",0.0570616588701127,0.0928829887398869
"4231",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large (Big 6)","MDA","Small Business
Task Force",0.0467927927287499,0.262271593643174
"4232",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Large (Big 6)","Additional DoD Components","Small Business
Task Force",0.192535244174165,0.176435274324803
"4233",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Medium","Army","Small Business
Task Force",1.09275758025155,1.3669212062135
"4234",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Medium","Navy","Small Business
Task Force",0.564971391690058,0.695731393533631
"4235",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Medium","Air Force","Small Business
Task Force",0.437834839276632,0.705487412641244
"4236",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Medium","DLA","Small Business
Task Force",0.424582322632274,1.04782465819762
"4237",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Medium","MDA","Small Business
Task Force",0.00700512734680613,0.0330179170519955
"4238",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Medium","MilitaryHealth","Small Business
Task Force",0.0359087105519448,0.0191065297474358
"4239",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Medium","Additional DoD Components","Small Business
Task Force",0.322315345016756,0.289774259563116
"4240",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Small","Army","Small Business
Task Force",0.682051964802173,0.735352498756203
"4241",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Small","Navy","Small Business
Task Force",0.461019491066213,0.558522018584882
"4242",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Small","Air Force","Small Business
Task Force",0.262586253291866,0.309356562415524
"4243",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Small","DLA","Small Business
Task Force",0.413270971646796,0.483147577226431
"4244",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Small","MDA","Small Business
Task Force",0.0173716219228191,0.0300658120931587
"4245",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Small","MilitaryHealth","Small Business
Task Force",0.000687832377678481,0.00650938887613825
"4246",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Small","Additional DoD Components","Small Business
Task Force",0.169761904499035,0.207816114184422
"4247",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Unlabeled","Army","Small Business
Task Force",0.103554168800548,0.129009559357232
"4248",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Unlabeled","Navy","Small Business
Task Force",0.00552270499126638,0.00265121717311533
"4249",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Unlabeled","Air Force","Small Business
Task Force",0.00487228898994618,0.00437841764703294
"4250",2013-03-31,"Q2",2013-04-23,3.25479452054795,"Unlabeled","Additional DoD Components","Small Business
Task Force",0.000346676335432111,0.000250965239531499
"4251",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large","Army","Small Business
Task Force",1.14690805195664,1.65763441824942
"4252",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large","Navy","Small Business
Task Force",0.605030246114248,1.04735190888257
"4253",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large","Air Force","Small Business
Task Force",0.566980678054027,0.779287384067093
"4254",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large","DLA","Small Business
Task Force",0.485740235612775,1.04602993558123
"4255",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large","MDA","Small Business
Task Force",0.0168583934907078,0.0125490975800074
"4256",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large","MilitaryHealth","Small Business
Task Force",0.000670263011374022,0.203745846458143
"4257",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large","Additional DoD Components","Small Business
Task Force",0.3191440584771,0.441114939485224
"4258",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large (Big 6)","Army","Small Business
Task Force",0.483481412811719,1.41192271811276
"4259",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large (Big 6)","Navy","Small Business
Task Force",1.16619046224109,2.8532609707409
"4260",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large (Big 6)","Air Force","Small Business
Task Force",1.43650460831868,1.97375806182692
"4261",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large (Big 6)","DLA","Small Business
Task Force",0.0775966619403879,0.0768104690650621
"4262",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large (Big 6)","MDA","Small Business
Task Force",0.0889746996943231,0.191617975549338
"4263",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large (Big 6)","MilitaryHealth","Small Business
Task Force",0.000423359398801665,0.000337632345510691
"4264",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Large (Big 6)","Additional DoD Components","Small Business
Task Force",0.161300073957246,0.197604168515148
"4265",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Medium","Army","Small Business
Task Force",1.22988066320097,1.30108113089022
"4266",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Medium","Navy","Small Business
Task Force",0.555153972833655,0.651908608178227
"4267",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Medium","Air Force","Small Business
Task Force",0.842239435529095,0.786739321527639
"4268",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Medium","DLA","Small Business
Task Force",0.617424460707931,1.03126920359507
"4269",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Medium","MDA","Small Business
Task Force",0.0222990762059511,0.0171231432511763
"4270",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Medium","MilitaryHealth","Small Business
Task Force",-0.00132436498100944,0.0154018112124166
"4271",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Medium","Additional DoD Components","Small Business
Task Force",0.25906511165553,0.282714546993974
"4272",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Small","Army","Small Business
Task Force",0.871238312914593,0.784806868268407
"4273",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Small","Navy","Small Business
Task Force",0.711692135900274,0.625641891374293
"4274",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Small","Air Force","Small Business
Task Force",0.2647634461503,0.301900909854947
"4275",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Small","DLA","Small Business
Task Force",0.467039018720524,0.444953881437358
"4276",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Small","MDA","Small Business
Task Force",0.0231949422943028,0.0215104413813344
"4277",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Small","MilitaryHealth","Small Business
Task Force",0.00397209384096679,0.00670076470742358
"4278",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Small","Additional DoD Components","Small Business
Task Force",0.18694503736864,0.20540285516059
"4279",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Unlabeled","Army","Small Business
Task Force",0.162713476305677,0.151180447159879
"4280",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Unlabeled","Navy","Small Business
Task Force",0.00443255627165634,0.0038942524939237
"4281",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Unlabeled","Air Force","Small Business
Task Force",0.00473594518990556,0.00450868857181544
"4282",2013-03-31,"Q2",2013-04-23,3.33972602739726,"Unlabeled","Additional DoD Components","Small Business
Task Force",0.000282423707728242,0.000319985200670255
"4283",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large","Army","Small Business
Task Force",1.07150327883325,1.06850764624055
"4284",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large","Navy","Small Business
Task Force",0.845313395317457,0.770498419367997
"4285",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large","Air Force","Small Business
Task Force",0.530285649584036,0.548802445083646
"4286",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large","DLA","Small Business
Task Force",0.76197262887123,0.690159796569513
"4287",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large","MDA","Small Business
Task Force",0.00652527432994821,0.00826980254663011
"4288",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large","MilitaryHealth","Small Business
Task Force",0.528096250144511,0.379356818436952
"4289",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large","Additional DoD Components","Small Business
Task Force",0.379058245559257,0.34905968122897
"4290",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large (Big 6)","Army","Small Business
Task Force",0.769396604186757,0.540625965803053
"4291",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large (Big 6)","Navy","Small Business
Task Force",1.43221598914725,0.995948530686063
"4292",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large (Big 6)","Air Force","Small Business
Task Force",0.984867443347923,1.08834256926214
"4293",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large (Big 6)","DLA","Small Business
Task Force",0.10580370095684,0.0801540072557801
"4294",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large (Big 6)","MDA","Small Business
Task Force",0.0631250381710165,0.0662975101980298
"4295",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Large (Big 6)","Additional DoD Components","Small Business
Task Force",0.103617385939982,0.152484234690464
"4296",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Medium","Army","Small Business
Task Force",0.905595520585559,1.07607792134603
"4297",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Medium","Navy","Small Business
Task Force",1.65009299098497,0.923406118502894
"4298",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Medium","Air Force","Small Business
Task Force",0.466122222512643,0.582065499106124
"4299",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Medium","DLA","Small Business
Task Force",0.8076249341242,0.616543905821468
"4300",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Medium","MDA","Small Business
Task Force",0.0125662084150503,0.0139568039892691
"4301",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Medium","MilitaryHealth","Small Business
Task Force",0.0192940432193562,0.0179594629300972
"4302",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Medium","Additional DoD Components","Small Business
Task Force",0.235465197346806,0.272281884673031
"4303",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Small","Army","Small Business
Task Force",1.00877678937331,0.854022355696693
"4304",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Small","Navy","Small Business
Task Force",0.673919445080735,0.615543690682407
"4305",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Small","Air Force","Small Business
Task Force",0.326597277614299,0.284648992352155
"4306",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Small","DLA","Small Business
Task Force",0.597780038695542,0.492696676354287
"4307",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Small","MDA","Small Business
Task Force",0.0223464768410683,0.0209710136860634
"4308",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Small","MilitaryHealth","Small Business
Task Force",0.00891830599654717,0.00452607740506415
"4309",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Small","Additional DoD Components","Small Business
Task Force",0.172010259052605,0.176239066973427
"4310",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Unlabeled","Army","Small Business
Task Force",0.0447732861561897,0.103680310420805
"4311",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Unlabeled","Navy","Small Business
Task Force",0.00432244749507464,0.00475923625266579
"4312",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Unlabeled","Air Force","Small Business
Task Force",0.00476685134548593,0.00479169517511255
"4313",2013-03-31,"Q2",2013-04-23,3.41643835616438,"Unlabeled","Additional DoD Components","Small Business
Task Force",0.000193293279780644,0.000274131107646999
"4314",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large","Army","CARTER
 pre-IFT",0.338530686368539,0.216547848338208
"4315",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large","Navy","CARTER
 pre-IFT",0.12904647406144,0.152776216147219
"4316",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large","Air Force","CARTER
 pre-IFT",0.0953178529183508,0.0846072099625267
"4317",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large","DLA","CARTER
 pre-IFT",2.79060895704275e-05,0.00339070767286145
"4318",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large","MDA","CARTER
 pre-IFT",0,0.000776472360448191
"4319",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large","MilitaryHealth","CARTER
 pre-IFT",0.463934842337768,0.30825168234139
"4320",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large","Additional DoD Components","CARTER
 pre-IFT",0.00841832910378796,0.0628325726955756
"4321",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large (Big 6)","Army","CARTER
 pre-IFT",0.0797806603453844,0.209296251228191
"4322",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.0997604743212146,0.584392316128973
"4323",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.194300978131918,0.213009107492976
"4324",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large (Big 6)","DLA","CARTER
 pre-IFT",0,-0.000186659428319962
"4325",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.0208461790393013,0.0260659163535425
"4326",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Large (Big 6)","Additional DoD Components","CARTER
 pre-IFT",-0.000213414699502386,0.00503310947689652
"4327",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Medium","Army","CARTER
 pre-IFT",0.0416644346789885,0.120851064840087
"4328",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Medium","Navy","CARTER
 pre-IFT",0.0382335761708134,0.0945859521521953
"4329",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Medium","Air Force","CARTER
 pre-IFT",0.0217209989964456,0.0250367159102603
"4330",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Medium","DLA","CARTER
 pre-IFT",-0.00149478088646288,-0.000391814267695745
"4331",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Medium","MDA","CARTER
 pre-IFT",0.00101263678297959,0.000959687046883992
"4332",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Medium","MilitaryHealth","CARTER
 pre-IFT",0.000124190261805626,0.000280188467418165
"4333",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Medium","Additional DoD Components","CARTER
 pre-IFT",0.0163066234288616,0.0225923199763041
"4334",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Small","Army","CARTER
 pre-IFT",0.0574853576332893,0.073644560975187
"4335",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Small","Navy","CARTER
 pre-IFT",0.0544455087886666,0.066625846890762
"4336",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Small","Air Force","CARTER
 pre-IFT",0.0147207907668325,0.0240298307629058
"4337",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Small","DLA","CARTER
 pre-IFT",0.0088829618572154,0.0137267856781084
"4338",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Small","MDA","CARTER
 pre-IFT",0.000391593378694018,0.00166894957692698
"4339",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Small","Additional DoD Components","CARTER
 pre-IFT",0.0125531963312684,0.0126465432315765
"4340",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Unlabeled","Army","CARTER
 pre-IFT",0.00253335011069361,0.00373110843295758
"4341",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Unlabeled","Navy","CARTER
 pre-IFT",4.11800548390373e-08,-8.97136183609221e-07
"4342",2013-03-31,"Q2",2013-09-30,4.25479452054795,"Unlabeled","Air Force","CARTER
 pre-IFT",0.000216837615517416,8.69480823601097e-05
"4343",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large","Army","CARTER
 pre-IFT",0.642357366572966,0.370254512015301
"4344",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large","Navy","CARTER
 pre-IFT",0.16852453682746,0.155531476866863
"4345",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large","Air Force","CARTER
 pre-IFT",0.0173143546516706,0.0596786477562371
"4346",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large","DLA","CARTER
 pre-IFT",0.0020394158679801,0.00463347749378829
"4347",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large","MDA","CARTER
 pre-IFT",0,0.000776472360448191
"4348",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large","MilitaryHealth","CARTER
 pre-IFT",0,0.153132073307539
"4349",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large","Additional DoD Components","CARTER
 pre-IFT",0.0591345752170204,0.0411678866659219
"4350",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large (Big 6)","Army","CARTER
 pre-IFT",0.0484131847919163,0.159492244431028
"4351",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large (Big 6)","Navy","CARTER
 pre-IFT",0.099490773729867,0.560368182147591
"4352",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large (Big 6)","Air Force","CARTER
 pre-IFT",0.126659856182187,0.214805495950306
"4353",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large (Big 6)","DLA","CARTER
 pre-IFT",2.36772621102874e-05,-1.38711041941708e-05
"4354",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large (Big 6)","MDA","CARTER
 pre-IFT",0.0186818156228293,0.0263684568375478
"4355",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Large (Big 6)","Additional DoD Components","CARTER
 pre-IFT",0.0141073357338276,0.0101112508643919
"4356",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Medium","Army","CARTER
 pre-IFT",0.0668169497855184,0.108593669909414
"4357",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Medium","Navy","CARTER
 pre-IFT",0.0445350030728141,0.0569991851642124
"4358",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Medium","Air Force","CARTER
 pre-IFT",0.0197679039712603,0.0255690382986696
"4359",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Medium","DLA","CARTER
 pre-IFT",-0.000182758391896009,-0.000650355896685962
"4360",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Medium","MDA","CARTER
 pre-IFT",5.07768863613283e-05,0.000355929684235469
"4361",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Medium","MilitaryHealth","CARTER
 pre-IFT",7.44121661419722e-05,3.35015269625267e-05
"4362",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Medium","Additional DoD Components","CARTER
 pre-IFT",0.0113404764910125,0.0210442299837175
"4363",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Small","Army","CARTER
 pre-IFT",0.0429295150450899,0.0511337667331844
"4364",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Small","Navy","CARTER
 pre-IFT",0.0396958977035645,0.0594724187350801
"4365",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Small","Air Force","CARTER
 pre-IFT",0.0198916245672794,0.0189861689921465
"4366",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Small","DLA","CARTER
 pre-IFT",-8.21205444297756e-05,0.0147028379863241
"4367",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Small","MDA","CARTER
 pre-IFT",0.00170221996547172,0.00109374502904438
"4368",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Small","MilitaryHealth","CARTER
 pre-IFT",5.63623438610744e-06,0.00012446854185708
"4369",2013-03-31,"Q2",2013-09-30,4.33972602739726,"Small","Additional DoD Components","CARTER
 pre-IFT",0.0060738050672286,0.0101744350843573
