"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"226",2008-03-31,"Q2",2008-09-30,1.33698630136986,"PAMS","DLA","YOUNG",0.00445647958785249,0.00971106229211858
"227",2008-03-31,"Q2",2008-09-30,1.33698630136986,"PAMS","MDA","YOUNG",0.0101344642082429,0.00904581127982646
"228",2008-03-31,"Q2",2008-09-30,1.33698630136986,"PAMS","MilitaryHealth","YOUNG",0.00067438568329718,0.000251917613368301
"229",2008-03-31,"Q2",2008-09-30,1.33698630136986,"PAMS","Additional DoD Components","YOUNG",0.24063551197397,0.239804925090383
"230",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ERS","Army","YOUNG",0.328549027624729,0.228607966337672
"231",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ERS","Navy","YOUNG",0.291796245824295,0.234740039002169
"232",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ERS","Air Force","YOUNG",0.252222291887202,0.573129392208966
"233",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ERS","DLA","YOUNG",0.00057821169197397,0.00233896
"234",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ERS","MDA","YOUNG",0,8.13449023861171e-06
"235",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ERS","Additional DoD Components","YOUNG",0.332845989566161,0.210215484389009
"236",2008-03-31,"Q2",2008-09-30,1.41643835616438,"FRS&C","Army","YOUNG",1.90518884069414,1.51293880364787
"237",2008-03-31,"Q2",2008-09-30,1.41643835616438,"FRS&C","Navy","YOUNG",0.745053826616052,0.474392024110629
"238",2008-03-31,"Q2",2008-09-30,1.41643835616438,"FRS&C","Air Force","YOUNG",0.348249870021692,0.197417738148952
"239",2008-03-31,"Q2",2008-09-30,1.41643835616438,"FRS&C","DLA","YOUNG",0.0472290671149675,0.0264628360412147
"240",2008-03-31,"Q2",2008-09-30,1.41643835616438,"FRS&C","MDA","YOUNG",0,3.78778018799711e-06
"241",2008-03-31,"Q2",2008-09-30,1.41643835616438,"FRS&C","Additional DoD Components","YOUNG",0.0166097307483731,0.00935610116413594
"242",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ICT","Army","YOUNG",0.184416547451193,0.126917694880694
"243",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ICT","Navy","YOUNG",0.329436935889371,0.260600636362979
"244",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ICT","Air Force","YOUNG",0.103426981344902,0.0752553848734635
"245",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ICT","DLA","YOUNG",0.00733150092190889,0.0169518901337672
"246",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ICT","MDA","YOUNG",9.28069414316703e-05,NA
"247",2008-03-31,"Q2",2008-09-30,1.41643835616438,"ICT","Additional DoD Components","YOUNG",0.141515855466377,0.151766768897325
"248",2008-03-31,"Q2",2008-09-30,1.41643835616438,"MED","Army","YOUNG",0.0446216817678959,0.0360014935683297
"249",2008-03-31,"Q2",2008-09-30,1.41643835616438,"MED","Navy","YOUNG",0.0117251100650759,0.0070207376934201
"250",2008-03-31,"Q2",2008-09-30,1.41643835616438,"MED","Air Force","YOUNG",0.00763213481561822,0.00736660322487346
"251",2008-03-31,"Q2",2008-09-30,1.41643835616438,"MED","DLA","YOUNG",0,1.05612798264642e-05
"252",2008-03-31,"Q2",2008-09-30,1.41643835616438,"MED","MilitaryHealth","YOUNG",0,0.0743451929862617
"253",2008-03-31,"Q2",2008-09-30,1.41643835616438,"MED","Additional DoD Components","YOUNG",0,7.68156182212581e-05
"254",2008-03-31,"Q2",2008-09-30,1.41643835616438,"PAMS","Army","YOUNG",1.4148915347397,1.23982246787419
"255",2008-03-31,"Q2",2008-09-30,1.41643835616438,"PAMS","Navy","YOUNG",0.575840927169197,0.520680307204628
"256",2008-03-31,"Q2",2008-09-30,1.41643835616438,"PAMS","Air Force","YOUNG",0.591091515683297,0.514249209822849
"257",2008-03-31,"Q2",2008-09-30,1.41643835616438,"PAMS","DLA","YOUNG",0.0276424947396963,0.012611500867679
"258",2008-03-31,"Q2",2008-09-30,1.41643835616438,"PAMS","MDA","YOUNG",0.0074186420824295,0.00862774801156905
"259",2008-03-31,"Q2",2008-09-30,1.41643835616438,"PAMS","MilitaryHealth","YOUNG",0,0.000239703747240415
"260",2008-03-31,"Q2",2008-09-30,1.41643835616438,"PAMS","Additional DoD Components","YOUNG",0.345863874251627,0.280857891547361
"261",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ERS","Army","YOUNG",0.219536914533623,0.261381289425163
"262",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ERS","Navy","YOUNG",0.674717568611714,0.400727212024584
"263",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ERS","Air Force","YOUNG",0.262693160618221,0.559865944468547
"264",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ERS","DLA","YOUNG",0.00210316992407809,0.00195200523138106
"265",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ERS","MDA","YOUNG",0,-8.53832248734635e-06
"266",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ERS","MilitaryHealth","YOUNG",3.55801301518438e-05,0.00013550863340564
"267",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ERS","Additional DoD Components","YOUNG",0.118183570043384,0.211016532122198
"268",2008-06-30,"Q3",2008-09-30,1.5013698630137,"FRS&C","Army","YOUNG",1.94271307130152,1.80885479684743
"269",2008-06-30,"Q3",2008-09-30,1.5013698630137,"FRS&C","Navy","YOUNG",0.384168086149675,0.500333033217643
"270",2008-06-30,"Q3",2008-09-30,1.5013698630137,"FRS&C","Air Force","YOUNG",0.110427246941432,0.193496776800434
"271",2008-06-30,"Q3",2008-09-30,1.5013698630137,"FRS&C","DLA","YOUNG",0.047600414154013,0.0380361084164859
"272",2008-06-30,"Q3",2008-09-30,1.5013698630137,"FRS&C","MDA","YOUNG",0.000536077006507592,0.000178692335502531
"273",2008-06-30,"Q3",2008-09-30,1.5013698630137,"FRS&C","Additional DoD Components","YOUNG",0.00590431303687636,0.00910302708966016
"274",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ICT","Army","YOUNG",0.116094486041215,0.12974755092914
"275",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ICT","Navy","YOUNG",0.273807966898048,0.275755001666667
"276",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ICT","Air Force","YOUNG",0.105396124229935,0.0881631951193058
"277",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ICT","DLA","YOUNG",0.0319265818438178,0.0205043286225597
"278",2008-06-30,"Q3",2008-09-30,1.5013698630137,"ICT","Additional DoD Components","YOUNG",0.214579812733189,0.151529036221981
"279",2008-06-30,"Q3",2008-09-30,1.5013698630137,"MED","Army","YOUNG",0.0553874246312364,0.0419469477946493
"280",2008-06-30,"Q3",2008-09-30,1.5013698630137,"MED","Navy","YOUNG",0.0204908571583514,0.0125111509797542
"281",2008-06-30,"Q3",2008-09-30,1.5013698630137,"MED","Air Force","YOUNG",0.00607944042299349,0.0087032763340564
"282",2008-06-30,"Q3",2008-09-30,1.5013698630137,"MED","DLA","YOUNG",7.07226030368763e-05,3.05201518438178e-05
"283",2008-06-30,"Q3",2008-09-30,1.5013698630137,"MED","MilitaryHealth","YOUNG",0.00534649340563991,0.00189207046999277
"284",2008-06-30,"Q3",2008-09-30,1.5013698630137,"MED","Additional DoD Components","YOUNG",4.09197396963124e-05,1.70202458423717e-05
"285",2008-06-30,"Q3",2008-09-30,1.5013698630137,"PAMS","Army","YOUNG",1.05117542854664,1.26705110583153
"286",2008-06-30,"Q3",2008-09-30,1.5013698630137,"PAMS","Navy","YOUNG",0.475754866193059,0.511800719503977
"287",2008-06-30,"Q3",2008-09-30,1.5013698630137,"PAMS","Air Force","YOUNG",0.590325843123644,0.559170985697758
"288",2008-06-30,"Q3",2008-09-30,1.5013698630137,"PAMS","DLA","YOUNG",0.0174933170607375,0.0165307637960954
"289",2008-06-30,"Q3",2008-09-30,1.5013698630137,"PAMS","MDA","YOUNG",0.00726053326464208,0.00827121318510484
"290",2008-06-30,"Q3",2008-09-30,1.5013698630137,"PAMS","MilitaryHealth","YOUNG",0.00413373427331887,0.00160270665220535
"291",2008-06-30,"Q3",2008-09-30,1.5013698630137,"PAMS","Additional DoD Components","YOUNG",0.220351097093275,0.268950161106291
"292",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ERS","Army","YOUNG",0.157983629088937,0.235356523749096
"293",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ERS","Navy","YOUNG",0.190934952830803,0.385816255755604
"294",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ERS","Air Force","YOUNG",0.209413273817787,0.241442908774403
"295",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ERS","DLA","YOUNG",0.00374012513015184,0.00214050224873463
"296",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ERS","MilitaryHealth","YOUNG",1.0989251626898e-05,1.71717172812726e-05
"297",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ERS","Additional DoD Components","YOUNG",0.144309871062907,0.198446476890817
"298",2008-06-30,"Q3",2008-09-30,1.58356164383562,"FRS&C","Army","YOUNG",1.31879067200651,1.72223086133406
"299",2008-06-30,"Q3",2008-09-30,1.58356164383562,"FRS&C","Navy","YOUNG",0.389765553503254,0.506329155422993
"300",2008-06-30,"Q3",2008-09-30,1.58356164383562,"FRS&C","Air Force","YOUNG",0.240685606626898,0.233120907863341
"301",2008-06-30,"Q3",2008-09-30,1.58356164383562,"FRS&C","DLA","YOUNG",0.0359571862581345,0.0435955558423716
"302",2008-06-30,"Q3",2008-09-30,1.58356164383562,"FRS&C","Additional DoD Components","YOUNG",0.00990644612798264,0.0108068299710774
"303",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ICT","Army","YOUNG",0.14106182,0.147190951164136
"304",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ICT","Navy","YOUNG",0.221447145694143,0.274897349493854
"305",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ICT","Air Force","YOUNG",0.0554295755965293,0.0880842270571222
"306",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ICT","DLA","YOUNG",0.016464178373102,0.0185740870462762
"307",2008-06-30,"Q3",2008-09-30,1.58356164383562,"ICT","Additional DoD Components","YOUNG",0.110350463763557,0.155482043987708
"308",2008-06-30,"Q3",2008-09-30,1.58356164383562,"MED","Army","YOUNG",0.0259003695119306,0.0419698253036876
"309",2008-06-30,"Q3",2008-09-30,1.58356164383562,"MED","Navy","YOUNG",0.00444976257049892,0.0122219099313087
"310",2008-06-30,"Q3",2008-09-30,1.58356164383562,"MED","Air Force","YOUNG",0.00721971837310195,0.00697709787057122
"311",2008-06-30,"Q3",2008-09-30,1.58356164383562,"MED","DLA","YOUNG",3.18980477223427e-05,3.42068835864064e-05
"312",2008-06-30,"Q3",2008-09-30,1.58356164383562,"MED","MilitaryHealth","YOUNG",7.2234273318872e-06,0.00178457227765727
"313",2008-06-30,"Q3",2008-09-30,1.58356164383562,"MED","Additional DoD Components","YOUNG",1.25986984815618e-05,1.78394793926247e-05
"314",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","Army","YOUNG",0.979282587321041,1.14844985020246
"315",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","Navy","YOUNG",0.423729933828633,0.491775242396963
"316",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","Air Force","YOUNG",0.323673444902386,0.501696934569776
"317",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","DLA","YOUNG",0.0242050355965293,0.0231136157989877
"318",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","MDA","YOUNG",0.00273410650759219,0.00580442728488792
"319",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","Additional DoD Components","YOUNG",0.322102145097614,0.296105705480839
"320",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","Army","YOUNG",0.246156564164859,0.207892369262473
"321",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","Navy","YOUNG",0.25103040478308,0.372227642075199
"322",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","Air Force","YOUNG",0.196137721713666,0.222748052049892
"323",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","DLA","YOUNG",0.00155761611713666,0.00246697039045553
"324",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","MilitaryHealth","YOUNG",-0.000194027754880694,-4.91527910339841e-05
"325",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","Additional DoD Components","YOUNG",0.371521499349241,0.211338313485177
"326",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","Army","YOUNG",2.2910836387744,1.85086246069414
"327",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","Navy","YOUNG",0.561338889793926,0.445090843148951
"328",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","Air Force","YOUNG",0.172182266876356,0.174431706814895
"329",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","DLA","YOUNG",0.0615395421149675,0.048365714175705
"330",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","MDA","YOUNG",3.44956616052061e-05,0.000190190889370933
"331",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","Additional DoD Components","YOUNG",0.0101221861388286,0.00864431510122921
"332",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","Army","YOUNG",0.0835479605422993,0.113568088861171
"333",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","Navy","YOUNG",0.201764621746204,0.232339911446132
"334",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","Air Force","YOUNG",0.338012160227766,0.166279286684743
"335",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","DLA","YOUNG",0.013637360010846,0.0206760400759219
"336",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","MDA","YOUNG",0.000162180347071584,NA
"337",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","MilitaryHealth","YOUNG",0,2.60547386537958e-05
"338",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","Additional DoD Components","YOUNG",0.17755524010846,0.167495172201735
"339",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","Army","YOUNG",0.0353925190563991,0.0388934377331887
"340",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","Navy","YOUNG",0.0143328292516269,0.0130911496601591
"341",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","Air Force","YOUNG",0.0210411381019523,0.0114467656326826
"342",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","DLA","YOUNG",0.000298602906724512,0.00013374118582791
"343",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","MilitaryHealth","YOUNG",0,0.00178457227765727
"344",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","Additional DoD Components","YOUNG",7.75488069414317e-06,2.04244396240058e-05
"345",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","Army","YOUNG",1.54799629088937,1.19281810225235
"346",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","Navy","YOUNG",0.498208251073753,0.465897683698482
"347",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","Air Force","YOUNG",0.407521124349241,0.44050680412509
"348",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","DLA","YOUNG",0.0186079223861171,0.020102091681128
"349",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","MDA","YOUNG",0.00337282754880694,0.00445582244034707
"350",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","Additional DoD Components","YOUNG",0.223648106041215,0.255367116077368
"351",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","Army","YOUNG",0.227312333156182,0.210484175469993
"352",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","Navy","YOUNG",0.238045860509761,0.226670406041215
"353",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","Air Force","YOUNG",0.238109045878525,0.214553347136659
"354",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","DLA","YOUNG",0.00321758222342733,0.00283844115690528
"355",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","MilitaryHealth","YOUNG",-9.77609544468546e-06,-6.42715328994938e-05
"356",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","Additional DoD Components","YOUNG",0.108718875477223,0.208183415296457
"357",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","Army","YOUNG",2.15526355567245,1.92171262215112
"358",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","Navy","YOUNG",0.646349654164859,0.532484699154013
"359",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","Air Force","YOUNG",0.303848795835141,0.238905556446132
"360",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","DLA","YOUNG",0.0534922512581345,0.0503296598770788
"361",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","MDA","YOUNG",4.51529284164859e-05,0.000205241865509761
"362",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","Additional DoD Components","YOUNG",0.0234161379175705,0.0144815900614606
"363",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","Army","YOUNG",0.142209364718004,0.122273048420101
"364",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","Navy","YOUNG",0.222983450856833,0.21539840609906
"365",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","Air Force","YOUNG",0.183409680672451,0.192283805498915
"366",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","DLA","YOUNG",0.00816755228850325,0.0127563635574837
"367",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","Additional DoD Components","YOUNG",0.103702018524946,0.130535907465654
"368",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","Army","YOUNG",0.0198904495119306,0.0270611126934201
"369",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","Navy","YOUNG",0.0401832911930586,0.0196552943383948
"370",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","Air Force","YOUNG",0.0138902345119306,0.0140503636623283
"371",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","DLA","YOUNG",0.000401091106290672,0.000243864020245842
"372",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","MilitaryHealth","YOUNG",0.0398200553145336,0.0132757595806218
"373",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","Additional DoD Components","YOUNG",0.000197522993492408,7.26255242227043e-05
"374",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","Army","YOUNG",1.12996196535792,1.21908028118944
"375",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","Navy","YOUNG",0.560071329067245,0.49400317132321
"376",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","Air Force","YOUNG",0.326940717082429,0.352711762111352
"377",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","DLA","YOUNG",0.0223701106832972,0.0217276895553145
"378",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","MDA","YOUNG",0.0023760118329718,0.00282764862979031
"379",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","MilitaryHealth","YOUNG",2.22570498915401e-05,0.00138533044107014
"380",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","Additional DoD Components","YOUNG",0.348825418481562,0.298191889873463
"381",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","Army","YOUNG",0.243675423047722,0.239048106789588
"382",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","Navy","YOUNG",0.246316364739696,0.245130876677513
"383",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","Air Force","YOUNG",0.351687214305857,0.261977993966016
"384",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","DLA","YOUNG",0.00394959014099783,0.00290826282718727
"385",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","MDA","YOUNG",1.44311713665944e-05,4.81039045553145e-06
"386",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","Additional DoD Components","YOUNG",0.103807034164859,0.194682469663774
"387",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","Army","YOUNG",2.00389114381779,2.15007944608821
"388",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","Navy","YOUNG",0.791277638611714,0.666322060856833
"389",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","Air Force","YOUNG",0.405228618047722,0.29375322691974
"390",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","DLA","YOUNG",0.0377290739913232,0.050920289121475
"391",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","MDA","YOUNG",0.0001295715835141,6.97400578452639e-05
"392",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","Additional DoD Components","YOUNG",0.00580976005422993,0.0131160280368764
"393",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","Army","YOUNG",0.189494250759219,0.138417192006508
"394",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","Navy","YOUNG",0.409304017440347,0.278017363347795
"395",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","Air Force","YOUNG",0.139677228980477,0.220366356626898
"396",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","DLA","YOUNG",0.0170381967678959,0.012947703022415
"397",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","MilitaryHealth","YOUNG",7.19926247288503e-05,4.81096753735671e-05
"398",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","Additional DoD Components","YOUNG",0.139658975477223,0.14030541137021
"399",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","Army","YOUNG",0.0284985557049892,0.027927174757773
"400",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","Navy","YOUNG",0.0459512577006508,0.0334891260484454
"401",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","Air Force","YOUNG",0.0243317865075922,0.019754386373825
"402",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","DLA","YOUNG",-5.6236442516269e-06,0.000231356789587852
"403",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","MilitaryHealth","YOUNG",4.12169197396963e-05,0.0132870907447578
"404",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","Additional DoD Components","YOUNG",2.80986984815618e-05,7.77921908893709e-05
"405",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","Army","YOUNG",1.51989324245119,1.39928383289949
"406",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","Navy","YOUNG",0.578101487895878,0.545460356012292
"407",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","Air Force","YOUNG",0.468373772288503,0.400945204573391
"408",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","DLA","YOUNG",0.0281986889154013,0.0230589073282719
"409",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","MDA","YOUNG",0.00366855748373102,0.00313913228850325
"410",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","Additional DoD Components","YOUNG",0.270177668112798,0.280883730878525
