"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"607",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Products","Air Force","CARTER",0.696155920667522,0.933280412801312
"608",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Products","Air Force","CARTER",1.18100086964056,0.854304440907146
"609",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Products","Air Force","CARTER",0.531353022293539,0.802836604200542
"610",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Products","Air Force","CARTER",1.08644866859221,0.932934186842105
"611",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Products","Air Force","CARTER",1.91966412464698,1.17915527184424
"612",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Products","Air Force","CARTER",0.565958001690201,1.19069026497647
"613",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Products","Air Force","CARTER",1.40735900216089,1.29766037616602
"614",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Products","Air Force","CARTER",2.78312534845956,1.58548078410355
"615",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Products","Air Force","CARTER",1.17966105632606,1.79004846898217
"616",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Products","Air Force","CARTER",0.447022687914394,1.46993636423334
"617",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Products","Air Force","CARTER",2.23253230557071,1.28640534993705
"618",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Products","Air Force","CARTER",0.88497780107008,1.18817759818506
"619",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Products","Air Force","CARTER",0.905419343432648,1.34097648335781
"620",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Products","Air Force","CARTER",2.08433033039236,1.29157582496503
"621",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Products","Air Force","CARTER",0.986436465421737,1.32539537974892
"622",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Products","Air Force","CARTER",1.58192644643307,1.55089774741572
"623",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Products","Air Force","CARTER",1.75003281095258,1.4394652409358
"624",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products","Air Force","CARTER",1.10539716075325,1.4791188060463
"625",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products","Air Force","CARTER",1.83344285496223,1.56295760888936
"626",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Products","Air Force","CARTER",3.02569161979647,1.98817721183732
"627",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products","Air Force","KENDALL",0.438801490690969,NA
"628",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products","Air Force","KENDALL",1.18668286120914,NA
"629",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products","Air Force","KENDALL",0.312003184955205,0.645829178951773
"630",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products","Air Force","KENDALL",1.42982458543919,0.976170210534514
"631",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products","Air Force","KENDALL",4.42915706773762,2.056994946044
"632",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Products","Air Force","KENDALL",0.63770213120173,2.16556126145951
"633",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Products","Air Force","KENDALL",1.42788359197817,2.16491426363917
"634",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Products","Air Force","KENDALL",2.8871846575224,1.6509234602341
"635",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Products","Air Force","KENDALL",0.827745208073319,1.71427115252463
"636",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Products","Air Force","KENDALL",1.68246313571208,1.79913100043593
"637",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Products","Air Force","KENDALL",2.74157428330759,1.750594209031
"638",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products","Air Force","KENDALL",1.61486893101858,2.01296878334608
"639",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products","Air Force","KENDALL",0.843442098055144,1.73329510412711
"640",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products","Air Force","KENDALL",2.17818819474246,1.54549974127206
"641",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products","Air Force","KENDALL",0.516241352702955,1.17929054850019
"642",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products","Air Force","KENDALL",1.79369231098619,1.4960406194772
"643",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Products","Air Force","KENDALL",0.699913150836905,1.00328227150868
"644",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Products","Air Force","KENDALL",1.29441863461633,1.26267469881314
"645",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Products","Air Force","KENDALL",1.26016702278135,1.0848329360782
"646",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Products","Air Force","KENDALL",1.60242507363644,1.38567024367804
"647",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Products","Air Force","KENDALL",0.855409798244237,1.23933396488734
"648",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Products","Air Force","KENDALL",1.43865814583528,1.29883100590532
"649",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products","Air Force","KENDALL",2.40144351643892,1.56517048683948
"650",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Products","Air Force","KENDALL",0.741148261971,1.52708330808173
"651",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Products","Air Force","KENDALL",1.1790787424559,1.44055684028861
"652",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Products","Air Force","KENDALL",2.0461450621293,1.3221240221854
"653",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Products","Air Force","KENDALL",0.415113034179,1.2134456129214
"654",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Products","Air Force","KENDALL",0.5595824941286,1.00694686347897
"655",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Products","Air Force","KENDALL",0.7406877717089,0.571794433338833
"656",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Products","Air Force","KENDALL",1.3481172267863,0.8827958308746
"657",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Products","Air Force","KENDALL",0.7306229179893,0.939809305494833
"658",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Products","Air Force","KENDALL",2.2382657778616,1.4390019742124
"659",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Products","Air Force","KENDALL",0.6793497501959,1.2160794820156
"660",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Products","Air Force","KENDALL",1.1170641745694,1.34489323420897
"661",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Products","Air Force","KENDALL",2.1924314120938,1.32961511228637
"662",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Products","DLA","YOUNG",1.86952510754881,NA
"663",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Products","DLA","YOUNG",1.68650658573753,NA
"664",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Products","DLA","YOUNG",1.4411673491757,1.66573301415401
"665",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Products","DLA","YOUNG",1.64518505579176,1.59095299690166
"666",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Products","DLA","YOUNG",1.59674289878525,1.56103176791757
"667",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Products","DLA","YOUNG",1.75428912007592,1.66540569155098
"668",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Products","DLA","YOUNG",1.63250484691974,1.6611789552603
"669",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Products","DLA","YOUNG",1.67175212464208,1.68618203054591
"670",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products","DLA","YOUNG",1.96255779110629,1.75560492088937
"671",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products","DLA","YOUNG",1.81600374991323,1.8167712218872
"672",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products","DLA","YOUNG",1.96585488123644,1.91480547408532
"673",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products","DLA","YOUNG",2.35326249253796,2.04504037456254
"674",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products","DLA","YOUNG",1.63622527717038,1.9851142169816
"675",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products","DLA","YOUNG",1.10719081164754,1.69889286045196
"676",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products","DLA","YOUNG",1.27463388699935,1.33934999193909
"677",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products","DLA","YOUNG",1.26218266408314,1.21466912091001
"678",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Products","DLA","YOUNG",1.3173265924659,1.2847143811828
"679",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Products","DLA","YOUNG",1.54921981551202,1.37624302402035
"680",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Products","DLA","YOUNG",1.29192644562676,1.38615761786823
"681",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Products","DLA","YOUNG",6.72346395323663e-05,0.947071165259436
"682",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Products","DLA","YOUNG",0.0133858033773544,0.435126494547882
"683",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Products","DLA","YOUNG",0.0111203511799091,0.00819112973226528
"684",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Products","DLA","YOUNG",0.00478850563974886,0.00976488673233745
"685",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Products","DLA","YOUNG",0.0118711992639099,0.00926001869452262
"686",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Products","DLA","CARTER",0.304912778263693,NA
"687",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Products","DLA","CARTER",1.81940904163239,NA
"688",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Products","DLA","CARTER",1.66211036819658,1.26214406269755
"689",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Products","DLA","CARTER",1.79277622473479,1.75809854485459
"690",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Products","DLA","CARTER",1.85196196120372,1.76894951804503
"691",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Products","DLA","CARTER",2.53155285692791,2.05876368095547
"692",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Products","DLA","CARTER",1.75152235195764,2.04501239002976
"693",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Products","DLA","CARTER",1.5358053292576,1.93962684604771
"694",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Products","DLA","CARTER",1.57383278035944,1.62038682052489
"695",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Products","DLA","CARTER",1.54961944458708,1.55308585140137
"696",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Products","DLA","CARTER",1.8719294749893,1.66512723331194
"697",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Products","DLA","CARTER",1.67884866883825,1.70013252947154
"698",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Products","DLA","CARTER",1.52056167167309,1.69044660516688
"699",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Products","DLA","CARTER",1.82190444082157,1.67377159377764
"700",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Products","DLA","CARTER",1.80684943906718,1.71643851718728
"701",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Products","DLA","CARTER",1.85230678799743,1.82702022262873
"702",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Products","DLA","CARTER",2.01311288535516,1.89075637080659
"703",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Products","DLA","CARTER",3.18010326775781,2.3485076470368
"704",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Products","DLA","CARTER",2.11759246438313,2.43693620583203
"705",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Products","DLA","CARTER",1.49077481957616,2.26282351723903
"706",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Products","DLA","CARTER",1.4310933415128,1.6798202084907
"707",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Products","DLA","CARTER",1.59800629792279,1.50662481967058
"708",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Products","DLA","CARTER",1.43521209183802,1.48810391042453
"709",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Products","DLA","CARTER",1.82464669086236,1.61928836020772
"710",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Products","DLA","CARTER",1.57926420719681,1.6130409966324
"711",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Products","DLA","CARTER",1.44301154745069,1.61564081516995
"712",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Products","DLA","CARTER",1.85108091723668,1.62445222396139
"713",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products","DLA","CARTER",1.63001113855434,1.64136786774724
"714",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products","DLA","CARTER",1.96233742461183,1.81447649346762
"715",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Products","DLA","CARTER",3.09581702274444,2.22938852863687
"716",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products","DLA","KENDALL",1.48795095459788,NA
"717",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products","DLA","KENDALL",1.44500342770055,NA
"718",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products","DLA","KENDALL",1.35808168811657,1.430345356805
"719",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products","DLA","KENDALL",1.48588467237154,1.42965659606288
"720",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products","DLA","KENDALL",1.53748105131294,1.46048247060035
"721",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Products","DLA","KENDALL",1.60190531982288,1.54175701450245
"722",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Products","DLA","KENDALL",1.83601304253939,1.65846647122507
"723",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Products","DLA","KENDALL",1.7658202381835,1.73457953351526
"724",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Products","DLA","KENDALL",1.64326217645968,1.74836515239419
"725",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Products","DLA","KENDALL",2.14239921921532,1.85049387795284
"726",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Products","DLA","KENDALL",2.77311374782206,2.18625838116569
"727",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products","DLA","KENDALL",1.48970899141109,2.13507398614949
"728",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products","DLA","KENDALL",1.69111637013547,1.98464636978954
"729",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products","DLA","KENDALL",1.44072206378511,1.54051580844389
"730",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products","DLA","KENDALL",1.38495935442785,1.50559926278281
"731",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products","DLA","KENDALL",1.35134805547334,1.39234315789543
"732",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Products","DLA","KENDALL",1.4056094815487,1.38063896381663
"733",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Products","DLA","KENDALL",1.34081636612796,1.36592463438333
"734",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Products","DLA","KENDALL",1.44550065617721,1.39730883461795
"735",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Products","DLA","KENDALL",1.26004971991886,1.34878891407468
"736",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Products","DLA","KENDALL",1.33668360402508,1.34741132670705
"737",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Products","DLA","KENDALL",1.57102287264558,1.38925206552984
"738",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products","DLA","KENDALL",2.64690601273017,1.85153749646694
"739",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Products","DLA","KENDALL",1.3840595673579,1.86732948424455
"740",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Products","DLA","KENDALL",1.4012482973787,1.81073795915559
"741",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Products","DLA","KENDALL",1.4146587671334,1.39998887729
"742",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Products","DLA","KENDALL",1.19359840259,1.33650182236737
"743",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Products","DLA","KENDALL",1.1424665501988,1.25024123997407
"744",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Products","DLA","KENDALL",1.334254375345,1.2234397760446
"745",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Products","DLA","KENDALL",1.5382743910723,1.33833177220537
"746",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Products","DLA","KENDALL",1.4592533976736,1.4439273880303
"747",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Products","DLA","KENDALL",1.5316212650398,1.5097163512619
"748",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Products","DLA","KENDALL",1.6588022480623,1.5498923035919
"749",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Products","DLA","KENDALL",1.7631969305039,1.65120681453533
"750",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Products","DLA","KENDALL",2.4971537682215,1.97305098226257
"751",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Products","MDA","YOUNG",2.07472885032538e-05,NA
"752",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Products","MDA","YOUNG",0.000784265726681128,NA
"753",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Products","MDA","YOUNG",6.35140997830803e-06,0.000270454808387563
"754",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Products","MDA","YOUNG",0.000232318872017354,0.00034097866955893
"755",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Products","MDA","YOUNG",0.000251690889370933,0.000163453723788865
"756",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Products","MDA","YOUNG",0.000719373101952278,0.000401127621113521
"757",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Products","MDA","YOUNG",0.000354498470715835,0.000441854154013015
"758",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products","MDA","YOUNG",0.000246624555314534,0.000440165375994215
"759",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products","MDA","YOUNG",0.00848203305856833,0.00302771869486623
"760",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products","MDA","YOUNG",-1.44696963123644e-05,0.00290472930585683
"761",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products","MDA","YOUNG",0.000362729229934924,0.00294343086406363
"762",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products","MDA","YOUNG",0.02894577370643,0.00976467774668417
"763",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products","MDA","YOUNG",0.000504886523056939,0.00993779648647394
"764",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products","MDA","YOUNG",-0.00984654098289673,0.00653470641553006
"765",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products","MDA","YOUNG",0.00482857761420221,-0.00150435894854586
"766",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Products","MDA","YOUNG",0.0048327969257415,-6.17221476510066e-05
"767",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Products","MDA","YOUNG",0.0140536290539078,0.00790500119795049
"768",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Products","MDA","YOUNG",0.00069424442520026,0.00652689013494985
"769",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Products","MDA","YOUNG",0.00987652413942412,0.00820813253951072
"770",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Products","MDA","YOUNG",8.02387313271271e-05,0.00355033576531717
"771",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Products","MDA","YOUNG",0.00388643862307859,0.00461440049794328
"772",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Products","MDA","YOUNG",0.00850835650573717,0.00415834462004763
"773",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Products","MDA","YOUNG",0.000493090474128599,0.00429596186764812
"774",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Products","MDA","CARTER",0.000100454643862308,NA
"775",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Products","MDA","CARTER",0.000732305704697987,NA
"776",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Products","MDA","CARTER",0.000267745096341199,0.000366835148300498
"777",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Products","MDA","CARTER",0.000371406830482789,0.000457152543840658
"778",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Products","MDA","CARTER",0.000286903269105867,0.000308685065309952
"779",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Products","MDA","CARTER",0.000569827754925309,0.000409379284837988
"780",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Products","MDA","CARTER",0.000513380776636714,0.000456703933555963
"781",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Products","MDA","CARTER",0.00820481514762516,0.00309600789306239
"782",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Products","MDA","CARTER",0.00262782182284981,0.00378200591570389
"783",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Products","MDA","CARTER",0.0149171821673085,0.00858327304592783
"784",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Products","MDA","CARTER",0.00263058794394523,0.00672519731136785
"785",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Products","MDA","CARTER",0.000432490372272144,0.0059934201611753
"786",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Products","MDA","CARTER",0.00290278905648267,0.00198862245756668
"787",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Products","MDA","CARTER",0.0153223021715875,0.00621919386678077
"788",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Products","MDA","CARTER",0.00037638594351733,0.00620049239052917
"789",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Products","MDA","CARTER",0.00154323116174583,0.00574730642561689
"790",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Products","MDA","CARTER",0.000221649197689345,0.000713755434317501
"791",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Products","MDA","CARTER",-0.00163501253744116,4.32892739980032e-05
"792",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Products","MDA","CARTER",0.000670056682752832,-0.000247768885666329
"793",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Products","MDA","CARTER",0.00169281074276123,0.000242618296024298
"794",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Products","MDA","CARTER",0.00697023103231221,0.00311103281927542
"795",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Products","MDA","CARTER",0.00470988942509442,0.00445764373338928
"796",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Products","MDA","CARTER",0.00898906209609735,0.00688972751783466
"797",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Products","MDA","CARTER",0.0487783817352077,0.0208257777521332
"798",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Products","MDA","CARTER",0.00919437085606378,0.0223206048957896
"799",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Products","MDA","CARTER",0.0182158033466219,0.0253961853126311
"800",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Products","MDA","CARTER",0.0160097239509022,0.0144732993845293
"801",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products","MDA","CARTER",0.0223257727968947,0.0188504333648063
"802",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products","MDA","CARTER",0.0128974379143936,0.0170776448873968
"803",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Products","MDA","CARTER",0.0113642100608477,0.0155291402573787
